time (s)	det(V)
3634.944012	1.348091	
3634.945540	1.329368	
3634.947079	1.309577	
3634.948648	1.287099	
3634.950229	1.260230	
3634.951724	1.246260	
3634.953384	1.223113	
3634.954885	1.200663	
3634.956518	1.173601	
3634.958041	1.158922	
3634.959673	1.125881	
3634.961165	1.103838	
3634.962830	1.076111	
3634.964303	1.055446	
3634.966019	1.016895	
3634.967507	0.999368	
3634.969208	0.973365	
3634.970691	0.945936	
3634.972390	0.917392	
3634.973873	0.899691	
3634.975539	0.871928	
3634.977054	0.845941	
3634.996759	0.582795	
3634.998434	0.561787	
3635.000023	0.532220	
3635.001677	0.514567	
3635.003269	0.495703	
3635.004883	0.474385	
3635.006504	0.452346	
3635.008142	0.441840	
3635.009772	0.423270	
3635.011370	0.408816	
3635.013003	0.395881	
3635.014604	0.379007	
3635.016292	0.353169	
3635.017849	0.346820	
3635.019542	0.329321	
3635.021093	0.316592	
3635.022777	0.295443	
3635.024336	0.297219	
3635.026047	0.280297	
3635.027599	0.265851	
3635.029324	0.254237	
3635.030812	0.250104	
3635.032588	0.223546	
3635.034065	0.220770	
3635.035847	0.210518	
3635.037333	0.200713	
3635.039107	0.186167	
3635.040598	0.191843	
3635.042398	0.174904	
3635.043880	0.167983	
3635.045646	0.161602	
3635.047145	0.155918	
3635.048870	0.143040	
3635.050389	0.136836	
3635.052107	0.131370	
3635.053636	0.126109	
3635.055360	0.117738	
3635.056915	0.114277	
3635.058592	0.112448	
3635.060161	0.103864	
3635.061836	0.099328	
3635.063426	0.095501	
3635.064930	0.092722	
3635.066543	0.081386	
3635.068058	0.081592	
3635.069691	0.076677	
3635.071179	0.073688	
3635.072835	0.063049	
3635.074314	0.075763	
3635.075940	0.065792	
3635.077422	0.062372	
3635.079056	0.058111	
3635.080535	0.057373	
3635.082223	0.050678	
3635.083738	0.048724	
3635.085388	0.046984	
3635.086942	0.043202	
3635.088554	0.041208	
3635.090139	0.039383	
3635.091735	0.042485	
3635.093316	0.036909	
3635.094892	0.036527	
3635.096514	0.035173	
3635.098137	0.033622	
3635.099750	0.023664	
3635.101355	0.030126	
3635.103033	0.027060	
3635.104606	0.025086	
3635.106290	0.018810	
3635.107888	0.027378	
3635.109554	0.019604	
3635.111118	0.019366	
3635.112823	0.019064	
3635.114381	0.021598	
3635.116082	0.007148	
3635.117626	0.013936	
3635.119345	0.012228	
3635.120861	0.011640	
3635.122617	0.005895	
3635.124097	0.015571	
3635.125849	0.008820	
3635.127340	0.007438	
3635.129135	0.008929	
3635.130618	0.008997	
3635.132398	0.001569	
3635.133881	0.002769	
3635.135628	0.004683	
3635.137129	0.002387	
3635.138867	0.000602	
3635.140379	0.003595	
3635.142100	0.002806	
3635.143640	-0.000304	
3635.145363	0.000763	
3635.146905	0.002149	
3635.148598	-0.000981	
3635.150150	-0.004892	
3635.151824	-0.001472	
3635.153394	-0.002266	
3635.155052	-0.003273	
3635.156658	-0.005537	
3635.158320	0.000369	
3635.159910	-0.003885	
3635.161549	-0.003777	
3635.163168	-0.001803	
3635.164790	-0.002250	
3635.166428	-0.010447	
3635.168031	-0.005315	
3635.169692	-0.005428	
3635.171262	-0.006725	
3635.172932	-0.011539	
3635.174522	0.000981	
3635.176202	-0.005940	
3635.177760	-0.007056	
3635.179476	-0.005050	
3635.181021	-0.001037	
3635.182735	-0.014226	
3635.184224	-0.007773	
3635.185793	-0.007378	
3635.187290	-0.007257	
3635.188931	-0.008840	
3635.190450	-0.006919	
3635.192013	-0.005452	
3635.193573	-0.007668	
3635.195095	-0.006451	
3635.196717	-0.005259	
3635.198203	-0.004316	
3635.199825	-0.011523	
3635.201351	-0.008478	
3635.202978	-0.009134	
3635.204453	-0.010157	
3635.206175	-0.014311	
3635.207651	-0.001408	
3635.209355	-0.007998	
3635.210845	-0.008655	
3635.212524	-0.007656	
3635.214026	-0.006065	
3635.215744	-0.009388	
3635.217226	-0.008514	
3635.218999	-0.007720	
3635.220485	-0.008510	
3635.222221	-0.008715	
3635.223740	-0.007156	
3635.225449	-0.005686	
3635.226977	-0.008264	
3635.228675	-0.005960	
3635.230219	-0.004711	
3635.231908	-0.006681	
3635.233462	-0.010045	
3635.235139	-0.006822	
3635.236708	-0.006677	
3635.238371	-0.007390	
3635.239959	-0.008909	
3635.241597	-0.001303	
3635.243205	-0.006701	
3635.244822	-0.005134	
3635.246448	-0.003668	
3635.248071	-0.001243	
3635.249702	-0.011878	
3635.251305	-0.005046	
3635.252942	-0.006226	
3635.254526	-0.006028	
3635.256225	-0.010729	
3635.257799	0.000308	
3635.259487	-0.005964	
3635.261048	-0.005263	
3635.262734	-0.003370	
3635.264277	-0.000916	
3635.265982	-0.009714	
3635.267502	-0.005783	
3635.269253	-0.005396	
3635.270731	-0.005187	
3635.272509	-0.005948	
3635.273994	-0.001879	
3635.275759	-0.003994	
3635.277242	-0.004413	
3635.279026	-0.002983	
3635.280523	-0.003491	
3635.282295	-0.005037	
3635.283788	-0.005009	
3635.285557	-0.003051	
3635.287063	-0.003986	
3635.288807	-0.004739	
3635.290328	-0.003225	
3635.292027	-0.000566	
3635.293567	-0.003535	
3635.295276	-0.002987	
3635.296839	-0.001787	
3635.298521	-0.003185	
3635.300071	-0.006371	
3635.301743	-0.003257	
3635.303349	-0.003281	
3635.304843	-0.004836	
3635.306479	-0.006347	
3635.307998	0.003627	
3635.309645	-0.002451	
3635.311132	-0.001710	
3635.312800	-0.002065	
3635.314274	0.000272	
3635.315910	-0.008659	
3635.317396	-0.002778	
3635.319038	-0.002846	
3635.320534	-0.002322	
3635.322107	-0.004167	
3635.323648	-0.001815	
3635.325273	-0.000377	
3635.326834	-0.001819	
3635.328437	-0.001718	
3635.330030	0.000437	
3635.331602	-0.000054	
3635.333197	-0.007342	
3635.334750	-0.001633	
3635.336397	-0.001807	
3635.338012	-0.001710	
3635.339681	-0.006822	
3635.341263	0.006306	
3635.342952	-0.001436	
3635.344520	-0.001340	
3635.346208	-0.000751	
3635.347768	0.004828	
3635.349444	-0.007688	
3635.350987	-0.001472	
3635.352690	0.000401	
3635.354235	-0.001066	
3635.355970	-0.007330	
3635.357475	0.008204	
3635.359219	-0.000139	
3635.360698	-0.001017	
3635.362469	0.001041	
3635.363956	0.001094	
3635.365708	-0.000731	
3635.367205	0.000808	
3635.368970	0.001396	
3635.370466	0.001053	
3635.372212	-0.001037	
3635.373717	0.000070	
3635.375456	0.002846	
3635.376981	0.000747	
3635.378719	0.003156	
3635.380249	0.004051	
3635.381956	0.001243	
3635.383504	-0.000288	
3635.385187	0.002266	
3635.386738	0.002556	
3635.388416	0.000477	
3635.389984	-0.001001	
3635.391650	0.007342	
3635.393240	0.002979	
3635.394854	0.002290	
3635.396475	0.004143	
3635.398106	0.006653	
3635.399738	-0.003120	
3635.401352	0.003781	
3635.402996	0.002934	
3635.404576	0.002870	
3635.406271	-0.001811	
3635.407828	0.010455	
3635.409501	0.003623	
3635.411053	0.003865	
3635.412752	0.005513	
3635.414303	0.007942	
3635.415982	-0.000965	
3635.417506	0.003732	
3635.419241	0.004320	
3635.420727	0.003998	
3635.422497	0.002725	
3635.423977	0.006681	
3635.425501	0.006367	
3635.427035	0.004518	
3635.428592	0.006415	
3635.430152	0.007624	
3635.431633	0.006073	
3635.433301	0.001742	
3635.434793	0.004880	
3635.436419	0.003221	
3635.437941	0.003619	
3635.439571	-0.000872	
3635.441045	0.013638	
3635.442783	0.005674	
3635.444252	0.005400	
3635.445964	0.005557	
3635.447451	0.007926	
3635.449157	0.000937	
3635.450638	0.004655	
3635.452322	0.005033	
3635.453823	0.005356	
3635.455500	0.003744	
3635.457016	0.005203	
3635.458744	0.007297	
3635.460273	0.004659	
3635.461976	0.005718	
3635.463513	0.007474	
3635.465207	0.005497	
3635.466762	0.001726	
3635.468428	0.006165	
3635.470005	0.006580	
3635.471677	0.004389	
3635.473273	0.002802	
3635.474908	0.011777	
3635.476500	0.007035	
3635.478146	0.006995	
3635.479769	0.008047	
3635.481366	0.011438	
3635.483008	0.000340	
3635.484589	0.007076	
3635.486280	0.005662	
3635.487863	0.005859	
3635.489526	0.000832	
3635.491094	0.016321	
3635.492794	0.008490	
3635.494333	0.006753	
3635.496055	0.009795	
3635.497601	0.013726	
3635.499328	0.000538	
3635.500866	0.008175	
3635.502566	0.007813	
3635.504052	0.008067	
3635.505814	0.002391	
3635.507307	0.013106	
3635.509077	0.008852	
3635.510555	0.007519	
3635.512316	0.009827	
3635.513799	0.010230	
3635.515543	0.007144	
3635.517047	0.006391	
3635.518789	0.008937	
3635.520311	0.007914	
3635.522033	0.007144	
3635.523574	0.007084	
3635.525270	0.012478	
3635.526820	0.008711	
3635.528499	0.008357	
3635.530057	0.012039	
3635.531726	0.010568	
3635.533300	0.003450	
3635.534937	0.008989	
3635.536544	0.008163	
3635.538179	0.007261	
3635.539796	0.003861	
3635.541414	0.015140	
3635.543056	0.009138	
3635.544562	0.008377	
3635.546206	0.009501	
3635.547690	0.012321	
3635.549329	0.000522	
3635.550815	0.008059	
3635.552440	0.007603	
3635.553915	0.006181	
3635.555533	0.006028	
3635.557041	0.007192	
3635.558607	0.010729	
3635.560167	0.006741	
3635.561667	0.006649	
3635.563287	0.008723	
3635.564842	0.009102	
3635.566456	0.000352	
3635.567983	0.005916	
3635.569661	0.004256	
3635.571138	0.002685	
3635.572866	-0.002899	
3635.574341	0.010995	
3635.576035	0.003011	
3635.577521	0.003035	
3635.579241	0.002391	
3635.580740	0.004393	
3635.582526	-0.002971	
3635.584003	-0.001190	
3635.585785	-0.000135	
3635.587277	-0.001098	
3635.589052	-0.002649	
3635.590537	-0.000937	
3635.592291	-0.000872	
3635.593783	-0.003587	
3635.595544	-0.003934	
3635.597056	-0.003998	
3635.598796	-0.007640	
3635.600317	-0.008369	
3635.602051	-0.008119	
3635.603585	-0.009110	
3635.605276	-0.011475	
3635.606826	-0.014250	
3635.608521	-0.009183	
3635.610098	-0.014448	
3635.611791	-0.014226	
3635.613358	-0.013872	
3635.615027	-0.015636	
3635.616609	-0.023008	
3635.618261	-0.019551	
3635.619853	-0.021900	
3635.621469	-0.023628	
3635.623091	-0.029651	
3635.624686	-0.017952	
3635.626358	-0.028301	
3635.627956	-0.028708	
3635.629592	-0.028881	
3635.631183	-0.026190	
3635.632884	-0.041506	
3635.634455	-0.035983	
3635.636159	-0.038638	
3635.637710	-0.040410	
3635.639391	-0.048471	
3635.640940	-0.038320	
3635.642623	-0.047303	
3635.644144	-0.050461	
3635.645867	-0.051351	
3635.647356	-0.052487	
3635.649133	-0.062215	
3635.650614	-0.061664	
3635.652400	-0.064693	
3635.653882	-0.068149	
3635.655647	-0.073523	
3635.657131	-0.074558	
3635.658884	-0.077342	
3635.660389	-0.082700	
3635.662132	-0.086011	
3635.663674	-0.089423	
3635.665163	-0.093604	
3635.666752	-0.104303	
3635.668257	-0.104517	
3635.669925	-0.110301	
3635.671410	-0.116199	
3635.673061	-0.125275	
3635.674566	-0.118809	
3635.676198	-0.132248	
3635.677676	-0.138504	
3635.679334	-0.144079	
3635.680823	-0.149719	
3635.682452	-0.162069	
3635.683944	-0.167270	
3635.685643	-0.173425	
3635.687120	-0.182183	
3635.688804	-0.192854	
3635.690317	-0.200564	
3635.691970	-0.205152	
3635.693520	-0.219143	
3635.695121	-0.227062	
3635.696698	-0.236336	
3635.698288	-0.247305	
3635.699887	-0.265988	
3635.701543	-0.272373	
3635.703151	-0.286214	
3635.704788	-0.299246	
3635.706409	-0.317015	
3635.708027	-0.318550	
3635.709702	-0.339521	
3635.711290	-0.354224	
3635.712970	-0.369677	
3635.714574	-0.381142	
3635.716228	-0.405694	
3635.717822	-0.413147	
3635.719508	-0.431342	
3635.721062	-0.450529	
3635.722768	-0.478554	
3635.724309	-0.479872	
3635.726030	-0.509307	
3635.727593	-0.529464	
3635.729304	-0.550230	
3635.730859	-0.565619	
3635.732609	-0.603593	
3635.734111	-0.618482	
3635.735881	-0.641375	
3635.737369	-0.665158	
3635.739149	-0.695129	
3635.740649	-0.708431	
3635.742428	-0.738578	
3635.743923	-0.763985	
3635.745706	-0.790971	
3635.747190	-0.813638	
3635.748982	-0.845111	
3635.750461	-0.870216	
3635.752233	-0.897012	
3635.753737	-0.922870	
3635.755481	-0.951697	
3635.756999	-0.977160	
3635.758762	-1.001817	
3635.760276	-1.029987	
3635.761978	-1.055793	
3635.763515	-1.081860	
3635.765229	-1.107903	
3635.766774	-1.137640	
3635.768452	-1.159079	
3635.770015	-1.184800	
3635.771689	-1.209272	
3635.773290	-1.232688	
3635.774963	-1.242312	
3635.776548	-1.269721	
3635.778218	-1.290950	
3635.779821	-1.310378	
3635.781470	-1.327696	
3635.783073	-1.357901	
3635.784694	-1.368898	
3635.786383	-1.386393	
3635.787875	-1.403171	
3635.789525	-1.423075	
3635.791007	-1.420907	
3635.792644	-1.440747	
3635.794125	-1.451777	
3635.795760	-1.460159	
3635.797263	-1.466730	
3635.798872	-1.475185	
3635.800394	-1.483258	
3635.801964	-1.483242	
3635.803504	-1.486295	
3635.805121	-1.489175	
3635.806687	-1.491766	
3635.808285	-1.480249	
3635.809887	-1.482605	
3635.811440	-1.477095	
3635.813069	-1.469763	
3635.814573	-1.457082	
3635.816264	-1.461658	
3635.817737	-1.444239	
3635.819479	-1.429315	
3635.821032	-1.415316	
3635.822746	-1.406152	
3635.824311	-1.375347	
3635.825997	-1.359931	
3635.827551	-1.339942	
3635.829262	-1.317557	
3635.830777	-1.292924	
3635.832539	-1.272987	
3635.834017	-1.246840	
3635.835811	-1.223161	
3635.837297	-1.199048	
3635.839074	-1.170205	
3635.840557	-1.139388	
3635.842347	-1.104825	
3635.843839	-1.075709	
3635.845635	-1.037564	
3635.847114	-1.003505	
3635.848858	-0.969546	
3635.850364	-0.938593	
3635.852106	-0.895598	
3635.853630	-0.861414	
3635.855365	-0.820627	
3635.856899	-0.785875	
3635.858609	-0.739151	
3635.860150	-0.706042	
3635.861856	-0.663724	
3635.863406	-0.622116	
3635.865091	-0.582042	
3635.866654	-0.551233	
3635.868334	-0.500739	
3635.869922	-0.461708	
3635.871559	-0.420224	
3635.873158	-0.389013	
3635.874818	-0.334119	
3635.876424	-0.298513	
3635.878063	-0.255184	
3635.879686	-0.211908	
3635.881292	-0.166090	
3635.882960	-0.135281	
3635.884558	-0.086885	
3635.886233	-0.043802	
3635.887837	-0.002753	
3635.889487	0.038158	
3635.891046	0.088121	
3635.892791	0.129871	
3635.894353	0.167761	
3635.896078	0.214015	
3635.897623	0.258680	
3635.899340	0.288659	
3635.900905	0.333813	
3635.902580	0.375788	
3635.904098	0.413549	
3635.905850	0.445752	
3635.907355	0.488681	
3635.908906	0.526358	
3635.910404	0.560615	
3635.912002	0.597740	
3635.913524	0.634156	
3635.915054	0.669545	
3635.916667	0.699536	
3635.918176	0.742047	
3635.919810	0.777653	
3635.921337	0.809638	
3635.922975	0.842360	
3635.924473	0.889664	
3635.926204	0.916823	
3635.927684	0.948377	
3635.929424	0.984789	
3635.930901	1.019050	
3635.932610	1.043216	
3635.934101	1.075777	
3635.935798	1.109244	
3635.937285	1.136125	
3635.939000	1.165000	
3635.940502	1.192199	
3635.942196	1.222545	
3635.943694	1.242896	
3635.945433	1.264536	
3635.946965	1.290172	
3635.948680	1.311079	
3635.950205	1.329456	
3635.951897	1.354404	
3635.953439	1.372177	
3635.955152	1.390284	
3635.956723	1.402643	
3635.958393	1.426990	
3635.959953	1.435216	
3635.961629	1.447281	
3635.963221	1.461460	
3635.964879	1.471745	
3635.966476	1.469686	
3635.968113	1.481268	
3635.969732	1.485542	
3635.971346	1.487495	
3635.972987	1.484692	
3635.974603	1.497175	
3635.976249	1.487729	
3635.977857	1.485135	
3635.979545	1.478673	
3635.981122	1.477594	
3635.982825	1.458125	
3635.984389	1.452437	
3635.986102	1.439611	
3635.987671	1.426668	
3635.989367	1.409644	
3635.990923	1.403497	
3635.992630	1.381486	
3635.994168	1.364084	
3635.995901	1.342778	
3635.997395	1.325682	
3635.999160	1.295413	
3636.000641	1.277237	
3636.002396	1.255956	
3636.003889	1.238324	
3636.005683	1.209723	
3636.007155	1.187660	
3636.008921	1.161608	
3636.010409	1.134965	
3636.012164	1.107226	
3636.013673	1.081961	
3636.015417	1.051325	
3636.016934	1.022970	
3636.018662	0.994437	
3636.020202	0.968793	
3636.021922	0.937887	
3636.023465	0.910515	
3636.025166	0.889096	
3636.026721	0.857788	
3636.028404	0.830678	
3636.047684	0.568370	
3636.049420	0.528840	
3636.050895	0.514998	
3636.052606	0.496142	
3636.054088	0.474506	
3636.055780	0.454251	
3636.057275	0.442590	
3636.058982	0.423991	
3636.060484	0.409573	
3636.062171	0.395067	
3636.063676	0.381202	
3636.065401	0.362188	
3636.066927	0.345080	
3636.068630	0.334187	
3636.070171	0.319967	
3636.071866	0.305046	
3636.073413	0.293312	
3636.075105	0.287797	
3636.076676	0.271587	
3636.078353	0.259543	
3636.079923	0.251361	
3636.081571	0.241705	
3636.083161	0.225846	
3636.084797	0.219360	
3636.086415	0.209515	
3636.088028	0.202288	
3636.089672	0.189301	
3636.091301	0.193547	
3636.092951	0.179153	
3636.094540	0.172861	
3636.096190	0.166609	
3636.097774	0.163874	
3636.099473	0.145553	
3636.101036	0.145352	
3636.102750	0.137311	
3636.104288	0.134218	
3636.105986	0.124566	
3636.107538	0.126411	
3636.109256	0.119732	
3636.110808	0.113544	
3636.112545	0.110044	
3636.114038	0.106156	
3636.115807	0.098345	
3636.117293	0.095691	
3636.119061	0.092355	
3636.120545	0.086373	
3636.122299	0.083537	
3636.123783	0.079670	
3636.125569	0.079594	
3636.127061	0.072995	
3636.128825	0.071597	
3636.130322	0.069418	
3636.132046	0.062973	
3636.133573	0.058429	
3636.135278	0.059097	
3636.136810	0.056648	
3636.138519	0.052318	
3636.140082	0.047403	
3636.141786	0.051637	
3636.143334	0.047073	
3636.145011	0.044450	
3636.146589	0.044386	
3636.148240	0.041800	
3636.149840	0.032539	
3636.151335	0.035072	
3636.153002	0.034944	
3636.154499	0.031455	
3636.156132	0.025856	
3636.157610	0.035556	
3636.159255	0.026951	
3636.160732	0.023745	
3636.162364	0.025803	
3636.163854	0.025989	
3636.165452	0.021183	
3636.167001	0.017106	
3636.168664	0.019833	
3636.170199	0.015918	
3636.171802	0.013956	
3636.173378	0.008965	
3636.174983	0.016941	
3636.176559	0.010810	
3636.178139	0.010576	
3636.179749	0.010447	
3636.181287	0.011414	
3636.182962	-0.000526	
3636.184551	0.004792	
3636.186232	0.004248	
3636.187800	0.002685	
3636.189492	-0.000727	
3636.191052	0.007700	
3636.192744	0.002048	
3636.194307	0.000836	
3636.195994	0.002467	
3636.197559	0.001625	
3636.199277	-0.002403	
3636.200787	-0.000679	
3636.202530	-0.000018	
3636.204028	-0.001907	
3636.205781	-0.003241	
3636.207266	-0.001372	
3636.209047	-0.001295	
3636.210550	-0.004038	
3636.212347	-0.002725	
3636.213825	-0.001823	
3636.215604	-0.004337	
3636.217082	-0.006464	
3636.218836	-0.003027	
3636.220343	-0.005565	
3636.222078	-0.007144	
3636.223598	-0.005895	
3636.225331	-0.001311	
3636.226865	-0.004087	
3636.228567	-0.003100	
3636.230109	-0.002818	
3636.231817	-0.003555	
3636.233368	-0.008453	
3636.235053	-0.004002	
3636.236623	-0.005976	
3636.238287	-0.005609	
3636.239887	-0.009666	
3636.241537	-0.000804	
3636.243136	-0.005477	
3636.244771	-0.003632	
3636.246386	-0.004171	
3636.248008	-0.001070	
3636.249639	-0.009916	
3636.251230	-0.005420	
3636.252911	-0.006520	
3636.254496	-0.006165	
3636.256185	-0.007994	
3636.257754	-0.000421	
3636.259421	-0.005251	
3636.260991	-0.005553	
3636.262709	-0.003773	
3636.264253	-0.000876	
3636.265980	-0.009021	
3636.267532	-0.004651	
3636.269243	-0.004578	
3636.270732	-0.005199	
3636.272288	-0.005279	
3636.273794	-0.004937	
3636.275380	-0.001642	
3636.276951	-0.005001	
3636.278507	-0.003551	
3636.280091	-0.003140	
3636.281575	-0.001895	
3636.283226	-0.009674	
3636.284718	-0.003692	
3636.286355	-0.003583	
3636.287870	-0.006121	
3636.289562	-0.008458	
3636.291047	0.001468	
3636.292751	-0.004433	
3636.294236	-0.004224	
3636.295958	-0.002395	
3636.297442	-0.002661	
3636.299152	-0.006093	
3636.300636	-0.005126	
3636.302335	-0.004063	
3636.303817	-0.004969	
3636.305564	-0.006536	
3636.307045	-0.004691	
3636.308760	-0.001633	
3636.310275	-0.004204	
3636.311999	-0.002882	
3636.313524	-0.002423	
3636.315223	-0.003773	
3636.316769	-0.008510	
3636.318485	-0.004623	
3636.320027	-0.004409	
3636.321708	-0.005622	
3636.323278	-0.007994	
3636.324927	0.000256	
3636.326515	-0.003974	
3636.328160	-0.003229	
3636.329753	-0.002693	
3636.331379	0.000123	
3636.332991	-0.009710	
3636.334613	-0.003805	
3636.336292	-0.004590	
3636.337870	-0.004381	
3636.339534	-0.008635	
3636.341106	0.002363	
3636.342789	-0.003253	
3636.344365	-0.003664	
3636.346034	-0.002173	
3636.347588	-0.000864	
3636.349299	-0.006210	
3636.350849	-0.002782	
3636.352554	-0.002270	
3636.354070	-0.003515	
3636.355835	-0.003567	
3636.357324	-0.001126	
3636.359078	-0.001815	
3636.360571	-0.002286	
3636.362337	-0.001767	
3636.363833	-0.000103	
3636.365603	-0.002395	
3636.367083	-0.004087	
3636.368852	-0.001275	
3636.370348	-0.003342	
3636.372076	-0.003611	
3636.373592	-0.003547	
3636.375311	0.001492	
3636.376841	-0.001529	
3636.378572	-0.001017	
3636.380118	0.000171	
3636.381801	0.001206	
3636.383358	-0.006693	
3636.385035	-0.000030	
3636.386609	-0.001323	
3636.388266	-0.001730	
3636.389863	-0.005098	
3636.391351	0.006463	
3636.392992	0.000195	
3636.394513	0.001331	
3636.396141	0.000510	
3636.397617	0.001964	
3636.399257	-0.002894	
3636.400739	-0.001267	
3636.402379	0.000244	
3636.403877	0.000376	
3636.405472	0.000066	
3636.407005	0.000469	
3636.408631	0.005275	
3636.410168	0.000852	
3636.411767	0.002032	
3636.413327	0.003772	
3636.414919	0.004175	
3636.416526	-0.004731	
3636.418086	0.001404	
3636.419703	0.001235	
3636.421243	0.000646	
3636.422913	-0.005521	
3636.424492	0.009815	
3636.426167	0.002314	
3636.427744	0.001206	
3636.429431	0.003515	
3636.430993	0.006359	
3636.432680	-0.004018	
3636.434224	0.001521	
3636.435917	0.001710	
3636.437459	0.001521	
3636.439194	0.001009	
3636.440697	0.004107	
3636.442444	0.003370	
3636.443926	0.002286	
3636.445692	0.004320	
3636.447174	0.004220	
3636.448940	0.001968	
3636.450435	-0.000485	
3636.452231	0.003108	
3636.453714	0.001774	
3636.455457	0.001529	
3636.456963	0.002149	
3636.458672	0.006326	
3636.460193	0.003305	
3636.461896	0.002939	
3636.463434	0.005791	
3636.465152	0.004800	
3636.466718	-0.001223	
3636.468410	0.002818	
3636.469967	0.002524	
3636.471635	0.002101	
3636.473215	-0.001674	
3636.474868	0.010274	
3636.476458	0.002713	
3636.478089	0.003970	
3636.479720	0.005227	
3636.481364	0.008377	
3636.482973	-0.003269	
3636.484600	0.003885	
3636.486257	0.003297	
3636.487864	0.003905	
3636.489545	-0.002161	
3636.491119	0.010794	
3636.492800	0.003490	
3636.494366	0.004304	
3636.496055	0.006314	
3636.497618	0.006943	
3636.499315	0.000026	
3636.500869	0.004590	
3636.502591	0.005464	
3636.504129	0.003015	
3636.505852	0.003736	
3636.507355	0.006032	
3636.509096	0.007358	
3636.510576	0.003724	
