time (s)	coil I (A)	last det (V)	int current (uC)
11308.695137	0.090469	0.004280	21644.578125
11308.696013	0.090487	0.004280	21723.845703
11308.696958	0.090586	0.004280	21809.449219
11308.698002	0.090604	0.004280	21904.041016
11308.698931	0.090538	0.004280	21988.150391
11308.699796	0.090538	0.004280	22066.466797
11308.700853	0.090615	0.004280	22162.248047
11309.727250	1.474468	0.002850	759.350891
11309.728282	1.894493	0.002850	2714.468018
11309.729166	1.845205	0.002850	4345.629395
11309.730026	1.787659	0.002850	5883.015625
11309.731066	1.722978	0.002850	7674.913086
11309.732029	1.666608	0.002850	9279.856445
11309.732905	1.617191	0.002850	10696.515625
11309.733826	1.567302	0.002850	12140.000977
11309.734891	1.512063	0.002850	13750.347656
11309.735791	1.466038	0.002850	15069.781250
11309.736657	1.424019	0.002850	16302.981445
11309.737697	1.376114	0.002850	17734.140625
11309.738666	1.333209	0.002850	19026.019531
11309.739535	1.295947	0.002850	20152.197266
11309.740564	1.052871	0.002850	21235.601562
11309.741596	0.102634	0.002850	21341.519531
11309.742474	0.090436	0.002850	21420.921875
11309.743392	0.090601	0.002850	21504.093750
11309.744459	0.090593	0.002850	21600.755859
11309.745398	0.090557	0.002850	21685.789062
11309.746257	0.090586	0.002850	21763.601562
11309.747300	0.090663	0.002850	21858.162109
11309.748321	0.090575	0.002850	21950.638672
11309.749198	0.090568	0.002850	22030.066406
11309.750150	0.090560	0.002850	22116.279297
11310.769591	1.442622	-0.000731	605.901245
11310.770685	1.895010	-0.000731	2679.041992
11310.771685	1.838892	-0.000731	4517.933594
11310.772584	1.780129	-0.000731	6118.270020
11310.773466	1.725439	-0.000731	7640.107422
11310.774476	1.667073	-0.000731	9323.850586
11310.775407	1.613489	-0.000731	10826.008789
11310.776326	1.564438	-0.000731	12263.727539
11310.777193	1.517959	-0.000731	13579.797852
11310.778233	1.466246	-0.000731	15104.694336
11310.779112	1.422858	-0.000731	16355.386719
11310.779991	1.381996	-0.000731	17570.160156
11310.780946	1.340054	-0.000731	18849.912109
11310.781914	1.298123	-0.000731	20106.494141
11310.782833	1.235749	-0.000731	21242.148437
11310.783715	0.204917	-0.000731	21422.884766
11310.784753	0.090472	-0.000731	21516.794922
11310.785644	0.090586	-0.000731	21597.507812
11310.786507	0.090469	-0.000731	21675.582031
11310.787552	0.090634	-0.000731	21770.294922
11310.788510	0.090505	-0.000731	21857.000000
11310.789376	0.090392	-0.000731	21935.279297
11310.790232	0.090520	-0.000731	22012.763672
11310.791354	0.090615	-0.000731	22114.433594
11310.792229	0.090524	-0.000731	22193.642578
11311.818209	1.500040	-0.001533	693.018616
11311.819090	1.901532	-0.001533	2368.268066
11311.820074	1.850929	-0.001533	4189.582031
11311.821132	1.782217	-0.001533	6075.167480
11311.822053	1.724740	-0.001533	7663.652832
11311.822920	1.671863	-0.001533	9113.158203
11311.824007	1.611782	-0.001533	10865.165039
11311.824995	1.558788	-0.001533	12405.247070
11311.825887	1.512341	-0.001533	13754.255859
11311.826887	1.461947	-0.001533	15216.203125
11311.827940	1.411988	-0.001533	16703.027344
11311.828845	1.369852	-0.001533	17942.744141
11311.829753	1.329298	-0.001533	19149.746094
11311.830633	1.292248	-0.001533	20286.925781
11311.831603	1.041101	-0.001533	21296.792969
11311.832552	0.109596	-0.001533	21400.798828
11311.833428	0.090436	-0.001533	21480.021484
11311.834379	0.090579	-0.001533	21566.162109
11311.835299	0.090498	-0.001533	21649.419922
11311.836217	0.090520	-0.001533	21732.517578
11311.837096	0.090593	-0.001533	21812.148437
11311.838138	0.090623	-0.001533	21906.576172
11311.839029	0.090531	-0.001533	21987.240234
11311.839904	0.090619	-0.001533	22066.531250
11311.840867	0.090557	-0.001533	22153.736328
11312.860697	1.530004	0.003011	774.181885
11312.861659	1.897233	0.003011	2599.319824
11312.862526	1.850160	0.003011	4203.408203
11312.863586	1.781569	0.003011	6091.871094
11312.864613	1.718163	0.003011	7856.424316
11312.865497	1.665190	0.003011	9328.453125
11312.866438	1.612815	0.003011	10846.112305
11312.867502	1.555979	0.003011	12501.673828
11312.868444	1.506434	0.003011	13920.735352
11312.869308	1.462170	0.003011	15184.050781
11312.870334	1.412659	0.003011	16633.439453
11312.871377	1.365820	0.003011	18057.990234
11312.872252	1.326837	0.003011	19218.972656
11312.873214	1.286722	0.003011	20456.798828
11312.874278	0.762927	0.003011	21268.552734
11312.875197	0.091692	0.003011	21352.818359
11312.876064	0.090461	0.003011	21431.248047
11312.877144	0.090652	0.003011	21529.152344
11312.878148	0.090579	0.003011	21620.093750
11312.879045	0.090612	0.003011	21701.373047
11312.880010	0.090601	0.003011	21788.802734
11312.881061	0.090648	0.003011	21884.074219
11312.881971	0.090560	0.003011	21966.484375
11312.882883	0.090579	0.003011	22049.091797
11312.883747	0.090568	0.003011	22127.341797
11313.909182	1.450891	0.002407	616.628662
11313.910217	1.896343	0.002407	2579.343262
11313.911242	1.840496	0.002407	4465.851074
11313.912133	1.782448	0.002407	6054.011719
11313.913091	1.723506	0.002407	7705.130371
11313.914153	1.660349	0.002407	9468.420898
11313.915088	1.607988	0.002407	10971.889648
11313.915957	1.560666	0.002407	12328.108398
11313.917036	1.504980	0.002407	13951.982422
11313.918038	1.454594	0.002407	15409.485352
11313.918932	1.412106	0.002407	16671.908203
11313.919916	1.367087	0.002407	18017.123047
11313.920974	1.320974	0.002407	19414.712891
11313.921883	1.282123	0.002407	20580.162109
11313.922749	0.864144	0.002407	21328.511719
11313.923833	0.091893	0.002407	21428.125000
11313.924823	0.090417	0.002407	21517.638672
11313.925700	0.090612	0.002407	21597.105469
11313.926701	0.090663	0.002407	21687.859375
11313.927748	0.090593	0.002407	21782.710937
11313.928622	0.090524	0.002407	21861.828125
11313.929484	0.090538	0.002407	21939.873047
11313.930587	0.090648	0.002407	22039.857422
11313.931534	0.090476	0.002407	22125.539062
11313.932406	0.090586	0.002407	22204.529297
11314.951627	1.460669	-0.001907	636.851624
11314.952491	1.901342	-0.001907	2279.610840
11314.953557	1.848256	-0.001907	4249.851074
11314.954565	1.782784	-0.001907	6046.897949
11314.955445	1.727549	-0.001907	7567.140625
11314.956420	1.670255	-0.001907	9195.639648
11314.957481	1.610640	-0.001907	10904.528320
11314.958385	1.561494	-0.001907	12316.119141
11314.959256	1.514403	-0.001907	13635.164062
11314.960344	1.460336	-0.001907	15224.009766
11314.961342	1.412417	-0.001907	16633.601562
11314.962240	1.371497	-0.001907	17865.205078
11314.963231	1.327899	-0.001907	19181.152344
11314.964295	1.283679	-0.001907	20546.986328
11314.965198	0.891910	-0.001907	21352.380859
11314.966058	0.096310	-0.001907	21435.207031
11314.967171	0.090575	-0.001907	21536.017578
11314.968122	0.090553	-0.001907	21622.132812
11314.968986	0.090582	-0.001907	21700.396484
11314.970034	0.090652	-0.001907	21795.400391
11314.971073	0.090546	-0.001907	21889.476562
11314.971968	0.090542	-0.001907	21970.511719
11314.972896	0.090634	-0.001907	22054.619141
11314.973967	0.090718	-0.001907	22151.777344
11314.974897	0.090560	-0.001907	22235.998047
11315.999168	1.459816	-0.001404	626.260925
11316.000249	1.894797	-0.001404	2674.537109
11316.001229	1.839675	-0.001404	4477.418945
11316.002122	1.781939	-0.001404	6068.689941
11316.003116	1.720565	-0.001404	7778.931641
11316.004174	1.658822	-0.001404	9533.964844
11316.005083	1.607095	-0.001404	10994.813477
11316.005950	1.558451	-0.001404	12345.990234
11316.007057	1.503120	-0.001404	14009.944336
11316.008037	1.454015	-0.001404	15434.878906
11316.008905	1.412336	-0.001404	16660.787109
11316.009961	1.364121	-0.001404	18101.298828
11316.010987	1.319319	-0.001404	19454.919922
11316.011878	1.281819	-0.001404	20597.019531
11316.012818	0.777887	-0.001404	21328.232422
11316.013874	0.091132	-0.001404	21424.466797
11316.014802	0.090469	-0.001404	21508.421875
11316.015666	0.090604	-0.001404	21586.703125
11316.016716	0.090619	-0.001404	21681.853516
11316.017726	0.090579	-0.001404	21773.337891
11316.018598	0.090571	-0.001404	21852.316406
11316.019552	0.090604	-0.001404	21938.751953
11316.020604	0.090626	-0.001404	22034.089844
11316.021532	0.090546	-0.001404	22118.117187
11316.022395	0.090564	-0.001404	22196.273437
11317.040671	1.530839	0.000796	776.135193
11317.041563	1.898840	0.000796	2469.900635
11317.042444	1.852899	0.000796	4102.304687
11317.043448	1.787871	0.000796	5897.327148
11317.044454	1.724542	0.000796	7632.216797
11317.045353	1.671508	0.000796	9134.902344
11317.046216	1.620637	0.000796	10533.511719
11317.047319	1.563567	0.000796	12258.125977
11317.048237	1.515146	0.000796	13649.030273
11317.049109	1.468817	0.000796	14929.838867
11317.050209	1.417511	0.000796	16489.101562
11317.051191	1.372313	0.000796	17836.712891
11317.052066	1.333608	0.000796	19003.621094
11317.053177	1.286950	0.000796	20433.421875
11317.054207	0.837957	0.000796	21296.517578
11317.055094	0.093571	0.000796	21379.515625
11317.056016	0.090494	0.000796	21462.951172
11317.057074	0.090597	0.000796	21558.802734
11317.058012	0.090546	0.000796	21643.734375
11317.058870	0.090516	0.000796	21721.396484
11317.059912	0.090582	0.000796	21815.783203
11317.060926	0.090568	0.000796	21907.619141
11317.061812	0.090604	0.000796	21987.894531
11317.062741	0.090667	0.000796	22072.123047
11317.063799	0.090608	0.000796	22167.986328
11318.092219	1.449672	0.001710	617.560120
11318.093191	1.897306	0.001710	2461.741455
11318.094211	1.845187	0.001710	4343.832031
11318.095102	1.786637	0.001710	5935.725586
11318.095969	1.731083	0.001710	7436.574219
11318.097057	1.668442	0.001710	9251.839844
11318.097986	1.615646	0.001710	10752.774414
11318.098847	1.568401	0.001710	12103.167969
11318.099903	1.514052	0.001710	13702.006836
11318.100924	1.462273	0.001710	15194.987305
11318.101804	1.419617	0.001710	16444.250000
11318.102782	1.375075	0.001710	17789.072266
11318.103838	1.328518	0.001710	19191.988281
11318.104736	1.289524	0.001710	20349.980469
11318.105607	1.046074	0.001710	21261.111328
11318.106680	0.101375	0.001710	21369.886719
11318.107675	0.090520	0.001710	21459.955078
11318.108567	0.090612	0.001710	21540.781250
11318.109552	0.090674	0.001710	21630.095703
11318.110611	0.090626	0.001710	21726.068359
11318.111518	0.090542	0.001710	21808.189453
11318.112385	0.090615	0.001710	21886.751953
11318.113495	0.090612	0.001710	21987.330078
11318.114455	0.090535	0.001710	22074.244141
11318.115321	0.090450	0.001710	22152.574219
11319.129608	1.482056	-0.000606	743.991943
11319.130677	1.893018	-0.000606	2767.627686
11319.131559	1.842579	-0.000606	4392.782715
11319.132425	1.785421	-0.000606	5938.957520
11319.133456	1.721217	-0.000606	7713.532227
11319.134425	1.664491	-0.000606	9326.423828
11319.135308	1.614851	-0.000606	10752.337891
11319.136229	1.565233	-0.000606	12193.917969
11319.137288	1.510682	-0.000606	13793.730469
11319.138178	1.465016	-0.000606	15097.594727
11319.139049	1.422491	-0.000606	16336.584961
11319.140087	1.374694	-0.000606	17763.517578
11319.141051	1.332334	-0.000606	19047.886719
11319.141914	1.295244	-0.000606	20165.681641
11319.142960	1.034143	-0.000606	21247.394531
11319.143989	0.100096	-0.000606	21350.394531
11319.144863	0.090447	-0.000606	21429.445312
11319.145803	0.090615	-0.000606	21514.623047
11319.146870	0.090575	-0.000606	21611.265625
11319.147812	0.090476	-0.000606	21696.494141
11319.148672	0.090608	-0.000606	21774.416016
11319.149696	0.090623	-0.000606	21867.212891
11319.150707	0.090597	-0.000606	21958.806641
11319.151590	0.090586	-0.000606	22038.794922
11319.152528	0.090623	-0.000606	22123.798828
11320.182204	1.448247	-0.000328	614.056763
11320.183231	1.896057	-0.000328	2561.307617
11320.184211	1.843586	-0.000328	4368.022461
11320.185099	1.785905	-0.000328	5953.905762
11320.185959	1.729138	-0.000328	7440.964844
11320.187083	1.666428	-0.000328	9314.030273
11320.187980	1.615111	-0.000328	10762.785156
11320.188842	1.566204	-0.000328	12112.852539
11320.189962	1.510441	-0.000328	13804.545898
11320.190932	1.461339	-0.000328	15222.044922
11320.191796	1.419401	-0.000328	16448.406250
11320.192839	1.371852	-0.000328	17879.248047
11320.193883	1.325764	-0.000328	19263.345703
11320.194757	1.287949	-0.000328	20389.013672
11320.195694	0.936683	-0.000328	21266.685547
11320.196756	0.094270	-0.000328	21366.800781
11320.197696	0.090483	-0.000328	21451.855469
11320.198565	0.090549	-0.000328	21530.542969
11320.199605	0.090714	-0.000328	21624.884766
11320.200612	0.090568	-0.000328	21716.085937
11320.201507	0.090560	-0.000328	21797.136719
11320.202452	0.090586	-0.000328	21882.740234
11320.203511	0.090663	-0.000328	21978.751953
11320.204444	0.090542	-0.000328	22063.228516
11320.205308	0.090568	-0.000328	22141.478516
11321.221575	1.465690	0.000687	633.177917
11321.222441	1.899379	0.000687	2278.040039
11321.223543	1.845509	0.000687	4311.791016
11321.224466	1.785084	0.000687	5959.423828
11321.225345	1.730277	0.000687	7480.337402
11321.226337	1.671984	0.000687	9138.945312
11321.227337	1.615250	0.000687	10754.195312
11321.228231	1.567042	0.000687	12155.130859
11321.229103	1.519695	0.000687	13480.304687
11321.230201	1.465745	0.000687	15089.692383
11321.231109	1.421539	0.000687	16380.450195
11321.231985	1.380721	0.000687	17589.962891
11321.232996	1.336868	0.000687	18941.535156
11321.233999	1.293450	0.000687	20238.865234
11321.234881	1.185524	0.000687	21284.498047
11321.235883	0.151967	0.000687	21436.767578
11321.236934	0.090582	0.000687	21531.968750
11321.237814	0.090553	0.000687	21611.656250
11321.238675	0.090553	0.000687	21689.623047
11321.239749	0.090685	0.000687	21787.017578
11321.240746	0.090579	0.000687	21877.324219
11321.241638	0.090538	0.000687	21958.083984
11321.242617	0.090652	0.000687	22046.832031
11321.243675	0.090524	0.000687	22142.605469
11321.244564	0.090549	0.000687	22223.103516
11322.275260	1.444233	0.001706	610.910706
11322.276262	1.896456	0.001706	2511.159912
11322.277256	1.844524	0.001706	4344.616699
11322.278141	1.786725	0.001706	5925.868164
11322.279005	1.730640	0.001706	7421.140625
11322.280087	1.669171	0.001706	9227.183594
11322.280997	1.616905	0.001706	10698.567383
11322.281873	1.569723	0.001706	12073.644531
11322.282848	1.518662	0.001706	13554.339844
11322.283854	1.466829	0.001706	15029.969727
11322.284747	1.423953	0.001706	16301.559570
11322.285616	1.382139	0.001706	17502.638672
11322.286697	1.335359	0.001706	18946.162109
11322.287627	1.295654	0.001706	20151.121094
11322.288496	1.181444	0.001706	21177.796875
11322.289574	0.132151	0.001706	21320.255859
11322.290562	0.090406	0.001706	21409.578125
11322.291447	0.090472	0.001706	21489.646484
11322.292420	0.090601	0.001706	21577.800781
11322.293469	0.090604	0.001706	21672.843750
11322.294375	0.090535	0.001706	21754.867187
11322.295239	0.090524	0.001706	21833.080078
11322.296334	0.090692	0.001706	21932.388672
11322.297314	0.090571	0.001706	22021.148437
11322.298190	0.090524	0.001706	22100.447266
11323.310537	1.473977	0.000989	642.653931
11323.311418	1.901378	0.000989	2317.768066
11323.312422	1.849937	0.000989	4175.104492
11323.313486	1.782407	0.000989	6071.585937
11323.314386	1.725326	0.000989	7624.379395
11323.315266	1.673027	0.000989	9096.643555
11323.316163	1.621351	0.000989	10550.996094
11323.317180	1.566899	0.000989	12144.533203
11323.318104	1.518706	0.000989	13547.817383
11323.318982	1.474061	0.000989	14842.042969
11323.319998	1.425780	0.000989	16290.635742
11323.320919	1.381729	0.000989	17563.207031
11323.321841	1.341127	0.000989	18799.726562
11323.322707	1.302202	0.000989	19927.433594
11323.323738	1.235815	0.000989	21201.558594
11323.324640	0.210055	0.000989	21391.027344
11323.325516	0.090498	0.000989	21470.302734
11323.326494	0.090630	0.000989	21558.939453
11323.327435	0.090472	0.000989	21644.074219
11323.328310	0.090571	0.000989	21723.324219
11323.329257	0.090740	0.000989	21809.253906
11323.330270	0.090557	0.000989	21900.988281
11323.331153	0.090560	0.000989	21980.953125
11323.332015	0.090597	0.000989	22059.046875
11323.333074	0.090663	0.000989	22155.058594
11324.366362	1.543868	-0.000788	799.723755
11324.367306	1.896628	-0.000788	2590.141113
11324.368228	1.846893	-0.000788	4292.976562
11324.369102	1.789241	-0.000788	5856.772949
11324.370137	1.725685	-0.000788	7642.856934
11324.371023	1.672588	-0.000788	9124.769531
11324.371896	1.623032	-0.000788	10541.676758
11324.372823	1.572133	-0.000788	11999.043945
11324.373814	1.520471	-0.000788	13505.831055
11324.374739	1.473237	-0.000788	14868.575195
11324.375623	1.430405	-0.000788	16133.053711
11324.376652	1.382875	-0.000788	17556.031250
11324.377562	1.341280	-0.000788	18776.595703
11324.378442	1.303905	-0.000788	19924.031250
11324.379440	1.235383	-0.000788	21156.943359
11324.380416	0.181989	-0.000788	21334.564453
11324.381338	0.090447	-0.000788	21417.957031
11324.382203	0.090663	-0.000788	21496.380859
11324.383295	0.090634	-0.000788	21595.353516
11324.384186	0.090560	-0.000788	21676.042969
11324.385054	0.090553	-0.000788	21754.642578
11324.386070	0.090736	-0.000788	21846.830078
11324.387056	0.090524	-0.000788	21936.085937
