time (s)	coil I (A)	last det (V)	int current (uC)
10418.734098	0.090656	1.634449	5534.116699
10418.734984	0.090593	1.634449	5614.382324
10418.735924	0.090674	1.634449	5699.615723
10418.736976	0.090740	1.634449	5795.073730
10418.737914	0.090579	1.634449	5880.036621
10419.768764	1.448683	1.634698	620.036255
10419.769627	1.904747	1.634698	2263.833008
10419.770690	1.853112	1.634698	4233.690430
10419.771585	0.832123	1.634698	4978.440430
10419.772459	0.091289	1.634698	5058.227051
10419.773415	0.090656	1.634698	5144.893555
10419.774382	0.090619	1.634698	5232.521973
10419.775257	0.090659	1.634698	5311.848633
10419.776170	0.090663	1.634698	5394.624023
10419.777248	0.090623	1.634698	5492.314941
10419.778127	0.090626	1.634698	5571.975586
10419.778983	0.090630	1.634698	5649.554687
10419.779991	0.090688	1.634698	5740.968750
10419.780968	0.090630	1.634698	5829.514160
10420.816438	1.558520	1.634489	855.627747
10420.817437	1.897423	1.634489	2751.153320
10420.818331	1.847640	1.634489	4402.943848
10420.819199	0.700027	1.634489	5010.567383
10420.820291	0.090487	1.634489	5109.379395
10420.821192	0.090615	1.634489	5191.023926
10420.822050	0.090579	1.634489	5268.740234
10420.823135	0.090736	1.634489	5367.188965
10420.824124	0.090502	1.634489	5456.695312
10420.825006	0.090557	1.634489	5536.566406
10420.826000	0.090608	1.634489	5626.630859
10420.827055	0.090553	1.634489	5722.164062
10420.827927	0.090597	1.634489	5801.164551
10420.828794	0.090630	1.634489	5879.740723
10421.859862	1.527202	1.634686	781.927490
10421.860810	1.901374	1.634686	2584.430420
10421.861676	1.854104	1.634686	4190.084473
10421.862701	0.670763	1.634686	4877.616699
10421.863728	0.090436	1.634686	4970.494141
10421.864617	0.090557	1.634686	5050.999023
10421.865549	0.090568	1.634686	5135.408203
10421.866630	0.090663	1.634686	5233.414551
10421.867571	0.090579	1.634686	5318.648926
10421.868436	0.090579	1.634686	5396.999512
10421.869493	0.090725	1.634686	5492.895996
10421.870505	0.090571	1.634686	5584.554199
10421.871392	0.090560	1.634686	5664.881348
10421.872339	0.090586	1.634686	5750.666016
10422.907340	1.457358	1.634787	638.322937
10422.908207	1.905868	1.634787	2290.710449
10422.909238	1.854038	1.634787	4202.223633
10422.910275	0.627880	1.634787	4853.334961
10422.911166	0.090461	1.634787	4933.936035
10422.912070	0.090604	1.634787	5015.842285
10422.913137	0.090626	1.634787	5112.540527
10422.914080	0.090597	1.634787	5197.973633
10422.914942	0.090524	1.634787	5276.004883
10422.915986	0.090714	1.634787	5370.710449
10422.917008	0.090634	1.634787	5463.337891
10422.917880	0.090557	1.634787	5542.303223
10422.918803	0.090575	1.634787	5625.903809
10422.919880	0.090637	1.634787	5723.520020
10423.951806	1.463683	1.634581	620.601562
10423.952910	1.897639	1.634581	2715.595215
10423.953872	1.844670	1.634581	4490.167969
10423.954738	0.618658	1.634581	5025.926270
10423.955778	0.090553	1.634581	5120.101562
10423.956828	0.090560	1.634581	5215.189941
10423.957699	0.090524	1.634581	5294.036133
10423.958592	0.090615	1.634581	5374.955566
10423.959674	0.090619	1.634581	5473.005371
10423.960613	0.090542	1.634581	5558.024414
10423.961481	0.090575	1.634581	5636.643555
10423.962501	0.090656	1.634581	5729.112305
10423.963525	0.090546	1.634581	5821.831055
10423.964412	0.090531	1.634581	5902.131836
10424.998327	1.452913	1.634916	614.582092
10424.999440	1.897090	1.634916	2726.043213
10425.000414	1.843129	1.634916	4521.250488
10425.001288	0.564371	1.634916	5014.511230
10425.002334	0.090524	1.634916	5109.199219
10425.003367	0.090516	1.634916	5202.702637
10425.004253	0.090590	1.634916	5282.964844
10425.005153	0.090575	1.634916	5364.482422
10425.006240	0.090626	1.634916	5462.993164
10425.007203	0.090516	1.634916	5550.160645
10425.008069	0.090571	1.634916	5628.595215
10425.009101	0.090663	1.634916	5722.159180
10425.010128	0.090531	1.634916	5815.134277
10425.011005	0.090590	1.634916	5894.581543
10426.043862	1.479562	1.634666	651.007202
10426.044736	1.905622	1.634666	2316.521240
10426.045716	1.856660	1.634666	4136.048340
10426.046744	0.701433	1.634666	4857.121582
10426.047627	0.090623	1.634666	4937.141113
10426.048483	0.090688	1.634666	5014.770508
10426.049510	0.090681	1.634666	5107.899902
10426.050452	0.090531	1.634666	5193.180176
10426.051332	0.090597	1.634666	5272.905273
10426.052262	0.090674	1.634666	5357.231934
10426.053308	0.090575	1.634666	5451.973145
10426.054196	0.090630	1.634666	5532.452637
10426.055117	0.090703	1.634666	5615.990234
10426.056180	0.090696	1.634666	5712.399902
10427.090382	1.458204	1.634557	637.235291
10427.091244	1.905249	1.634557	2279.559814
10427.092279	1.852844	1.634557	4197.253906
10427.093298	0.629875	1.634557	4839.097168
10427.094183	0.090447	1.634557	4919.142578
10427.095141	0.090688	1.634557	5006.021973
10427.096184	0.090634	1.634557	5100.552734
10427.097110	0.090535	1.634557	5184.387695
10427.097978	0.090590	1.634557	5263.019531
10427.099028	0.090784	1.634557	5358.342285
10427.100024	0.090542	1.634557	5448.521973
10427.100913	0.090579	1.634557	5529.046387
10427.101873	0.090681	1.634557	5616.100098
10427.102903	0.090593	1.634557	5709.411133
10428.134905	1.470410	1.634775	716.089783
10428.135981	1.896368	1.634775	2756.582275
10428.136921	1.843301	1.634775	4489.285156
10428.137791	0.580730	1.634775	4994.520020
10428.138860	0.090608	1.634775	5091.379883
10428.139869	0.090590	1.634775	5182.784668
10428.140765	0.090553	1.634775	5263.919922
10428.141716	0.090696	1.634775	5350.171875
10428.142755	0.090725	1.634775	5444.435059
10428.143674	0.090623	1.634775	5527.717285
10428.144533	0.090593	1.634775	5605.537109
10428.145597	0.090677	1.634775	5702.018066
10428.146599	0.090648	1.634775	5792.847656
10428.147476	0.090626	1.634775	5872.326660
10429.181421	1.464781	1.634815	695.771179
10429.182500	1.896757	1.634815	2742.371582
10429.183448	1.843843	1.634815	4490.334473
10429.184317	0.590424	1.634815	5003.412598
10429.185355	0.090685	1.634815	5097.543457
10429.186382	0.090641	1.634815	5190.631836
10429.187255	0.090641	1.634815	5269.761230
10429.188201	0.090674	1.634815	5355.538574
10429.189246	0.090765	1.634815	5450.388184
10429.190174	0.090718	1.634815	5534.574219
10429.191041	0.090721	1.634815	5613.229492
10429.192076	0.090773	1.634815	5707.179199
10429.193085	0.090648	1.634815	5798.643066
10429.193975	0.090677	1.634815	5879.346191
10430.225932	1.515623	1.634722	762.358154
10430.226846	1.902993	1.634722	2501.693848
10430.227712	1.855258	1.634722	4108.346680
10430.228798	0.646176	1.634722	4810.093262
10430.229798	0.090487	1.634722	4900.580078
10430.230691	0.090670	1.634722	4981.548340
10430.231674	0.090780	1.634722	5070.785156
10430.232736	0.090696	1.634722	5167.104004
10430.233635	0.090648	1.634722	5248.596680
10430.234497	0.090721	1.634722	5326.798340
10430.235591	0.090740	1.634722	5426.067383
10430.236559	0.090568	1.634722	5513.736816
10430.237418	0.090659	1.634722	5591.613281
10430.238522	0.090776	1.634722	5691.830566
10431.273408	1.451536	1.634807	625.611877
10431.274273	1.904443	1.634807	2272.955322
10431.275362	1.850783	1.634807	4288.457520
10431.276361	0.581393	1.634807	4869.269043
10431.277241	0.090509	1.634807	4948.916992
10431.278234	0.090762	1.634807	5039.043457
10431.279282	0.090721	1.634807	5134.119629
10431.280179	0.090612	1.634807	5215.398437
10431.281038	0.090696	1.634807	5293.306152
10431.282133	0.090787	1.634807	5392.718262
10431.283091	0.090677	1.634807	5479.587402
10431.283963	0.090648	1.634807	5558.632812
10431.284953	0.090809	1.634807	5648.534180
10431.286020	0.090659	1.634807	5745.267578
10432.316867	1.450532	1.634666	619.377258
10432.317783	1.902232	1.634666	2361.821289
10432.318854	1.848215	1.634666	4341.259766
10432.319808	0.599216	1.634666	4912.912109
10432.320680	0.090513	1.634666	4991.839355
10432.321701	0.090758	1.634666	5084.503418
10432.322726	0.090579	1.634666	5177.346680
10432.323617	0.090699	1.634666	5258.159668
10432.324557	0.090656	1.634666	5343.375977
10432.325623	0.090692	1.634666	5440.053711
10432.326555	0.090553	1.634666	5524.449219
10432.327416	0.090590	1.634666	5602.446777
10432.328483	0.090659	1.634666	5699.180176
10432.329487	0.090538	1.634666	5790.080566
10433.365515	1.517915	1.634714	760.475464
10433.366444	1.902437	1.634714	2527.839111
10433.367308	1.855587	1.634714	4131.066406
10433.368391	0.636775	1.634714	4820.693359
10433.369389	0.090538	1.634714	4911.050781
10433.370284	0.090604	1.634714	4992.141602
10433.371252	0.090740	1.634714	5079.977539
10433.372284	0.090703	1.634714	5173.583008
10433.373194	0.090564	1.634714	5255.996094
10433.374052	0.090593	1.634714	5333.725098
10433.375129	0.090670	1.634714	5431.376953
10433.376123	0.090619	1.634714	5521.452148
10433.377000	0.090623	1.634714	5600.928223
10433.378000	0.090710	1.634714	5691.638672
10434.408021	1.590000	1.634662	922.199951
10434.409072	1.894006	1.634662	2912.800537
10434.409955	1.842638	1.634662	4539.849609
10434.410852	0.552246	1.634662	5035.214355
10434.411925	0.090593	1.634662	5132.420898
10434.412875	0.090553	1.634662	5218.446289
10434.413736	0.090604	1.634662	5296.456543
10434.414777	0.090754	1.634662	5390.931641
10434.415814	0.090564	1.634662	5484.846680
10434.416684	0.090601	1.634662	5563.668945
10434.417613	0.090710	1.634662	5647.938965
10434.418685	0.090656	1.634662	5745.121582
10434.419624	0.090582	1.634662	5830.178223
10434.420490	0.090615	1.634662	5908.650879
10435.457542	1.478097	1.634742	742.004639
10435.458623	1.895533	1.634742	2791.076172
10435.459551	1.842440	1.634742	4500.860840
10435.460428	0.551287	1.634742	4984.339355
10435.461470	0.090579	1.634742	5078.722168
10435.462487	0.090469	1.634742	5170.729004
10435.463378	0.090513	1.634742	5251.375977
10435.464319	0.090656	1.634742	5336.682617
10435.465368	0.090601	1.634742	5431.722656
10435.466295	0.090582	1.634742	5515.692383
10435.467215	0.090663	1.634742	5599.102051
10435.468082	0.090645	1.634742	5677.690918
10435.469108	0.090597	1.634742	5770.643555
10435.469987	0.090608	1.634742	5850.288086
10436.498939	1.519219	1.634642	733.782654
10436.499819	1.904355	1.634642	2409.615479
10436.500747	1.856104	1.634642	4132.079590
10436.501798	0.687323	1.634642	4854.456055
10436.502742	0.090520	1.634642	4939.906738
10436.503604	0.090612	1.634642	5018.013672
10436.504632	0.090743	1.634642	5111.297852
10436.505648	0.090630	1.634642	5203.377930
10436.506517	0.090634	1.634642	5282.138672
10436.507464	0.090663	1.634642	5367.996582
10436.508507	0.090648	1.634642	5462.542480
10436.509442	0.090667	1.634642	5547.315430
10436.510306	0.090652	1.634642	5625.638672
10436.511349	0.090685	1.634642	5720.223145
10437.549531	1.485945	1.634787	662.731384
10437.550395	1.903480	1.634787	2307.338135
10437.551483	1.849581	1.634787	4319.682617
10437.552478	0.553824	1.634787	4870.737793
10437.553353	0.090447	1.634787	4949.878906
10437.554346	0.090725	1.634787	5039.968750
10437.555403	0.090652	1.634787	5135.787598
10437.556290	0.090630	1.634787	5216.176270
10437.557173	0.090670	1.634787	5296.237793
10437.558266	0.090754	1.634787	5395.432129
10437.559224	0.090553	1.634787	5482.181641
10437.560091	0.090582	1.634787	5560.716309
10437.561116	0.090743	1.634787	5653.728516
10437.562150	0.090557	1.634787	5747.364258
10438.588890	1.492368	1.634759	677.535156
10438.589769	1.905282	1.634759	2352.278076
10438.590756	1.854968	1.634759	4183.131836
10438.591812	0.636094	1.634759	4854.846680
10438.592727	0.090487	1.634759	4937.642578
10438.593586	0.090608	1.634759	5015.474609
10438.594673	0.090751	1.634759	5114.120605
10438.595662	0.090623	1.634759	5203.746094
10438.596535	0.090582	1.634759	5282.824219
10438.597528	0.090747	1.634759	5372.936035
10438.598576	0.090688	1.634759	5467.977539
10438.599465	0.090582	1.634759	5548.505371
10438.600388	0.090615	1.634759	5632.143066
10438.601248	0.090681	1.634759	5710.128906
10439.642561	1.455644	1.633985	625.927124
10439.643425	1.904026	1.633985	2271.005371
10439.644533	1.849234	1.633985	4319.956055
10439.645536	0.535360	1.633985	4856.922363
10439.646411	0.090505	1.633985	4936.114746
10439.647398	0.090743	1.633985	5025.678711
10439.648441	0.090656	1.633985	5120.232422
10439.649339	0.090590	1.633985	5201.582031
10439.650195	0.090681	1.633985	5279.205078
10439.651261	0.090634	1.633985	5375.820312
10439.652233	0.090619	1.633985	5463.901855
10439.653117	0.090656	1.633985	5544.041504
10439.654111	0.090707	1.633985	5634.204102
10439.655177	0.090677	1.633985	5730.866211
10440.677917	1.544106	1.634666	789.038391
10440.678879	1.900433	1.634666	2617.255371
10440.679759	1.852309	1.634666	4247.287598
10440.680661	0.824553	1.634666	4991.034668
10440.681758	0.090414	1.634666	5090.218750
10440.682650	0.090564	1.634666	5171.001953
10440.683530	0.090681	1.634666	5250.801270
10440.684625	0.090718	1.634666	5350.137207
10440.685584	0.090590	1.634666	5437.012695
10440.686452	0.090590	1.634666	5515.644531
10440.687482	0.090641	1.634666	5609.004395
10440.688508	0.090590	1.634666	5701.949219
10440.689388	0.090659	1.634666	5781.729492
10440.690323	0.090681	1.634666	5866.516602
10441.735628	1.459614	1.633095	643.689880
10441.736504	1.905524	1.633095	2312.928711
10441.737464	1.857393	1.633095	4096.025391
10441.738500	0.714518	1.633095	4836.265625
10441.739390	0.090824	1.633095	4917.099121
10441.740251	0.090623	1.633095	4995.125000
10441.741318	0.090681	1.633095	5091.881836
10441.742240	0.090634	1.633095	5175.445801
10441.743111	0.090692	1.633095	5254.438477
10441.744041	0.090721	1.633095	5338.809570
10441.745112	0.090659	1.633095	5435.905762
10441.745991	0.090604	1.633095	5515.546875
10441.746860	0.090685	1.633095	5594.352051
10441.747897	0.090776	1.633095	5688.487305
10442.768862	1.481404	1.634835	668.113098
10442.769724	1.904641	1.634835	2309.913574
10442.770781	1.850947	1.634835	4266.364746
10442.771807	0.575643	1.634835	4856.974609
10442.772677	0.090546	1.634835	4935.749512
10442.773647	0.090692	1.634835	5023.720703
10442.774693	0.090597	1.634835	5118.484863
10442.775609	0.090593	1.634835	5201.468262
10442.776473	0.090656	1.634835	5279.794434
10442.777552	0.090721	1.634835	5377.682617
10442.778537	0.090612	1.634835	5466.935059
10442.779428	0.090626	1.634835	5547.683105
10442.780406	0.090674	1.634835	5636.362305
10442.781451	0.090667	1.634835	5731.108887
10443.827728	1.528015	1.632845	767.063599
10443.828668	1.901605	1.632845	2554.572266
10443.829537	1.854298	1.632845	4165.957031
10443.830592	0.643132	1.632845	4844.461426
10443.831622	0.090524	1.632845	4937.700684
10443.832508	0.090656	1.632845	5018.021484
