time (s)	coil I (A)	last det (V)	int current (uC)
11095.435929	0.090557	-0.000671	21582.583984
11095.436859	0.090483	-0.000671	21666.734375
11095.437758	0.090557	-0.000671	21748.144531
11095.438633	0.090571	-0.000671	21827.394531
11095.439653	0.090535	-0.000671	21919.740234
11095.440555	0.090516	-0.000671	22001.386719
11095.441432	0.090546	-0.000671	22080.794922
11095.442344	0.090652	-0.000671	22163.468750
11095.443346	0.090527	-0.000671	22254.177734
11096.469035	1.552214	-0.000272	811.808044
11096.469991	1.900012	-0.000272	2628.219727
11096.470854	1.852416	-0.000272	4226.854492
11096.471897	1.785322	-0.000272	6088.945312
11096.472939	1.720715	-0.000272	7881.930664
11096.473809	1.668069	-0.000272	9333.150391
11096.474726	1.615851	-0.000272	10814.885742
11096.475801	1.558381	-0.000272	12490.145508
11096.476743	1.508990	-0.000272	13911.614258
11096.477618	1.464141	-0.000272	15192.737305
11096.478663	1.414131	-0.000272	16670.503906
11096.479705	1.366260	-0.000272	18094.146484
11096.480601	1.326896	-0.000272	19283.044922
11096.481570	1.286481	-0.000272	20529.644531
11096.482634	0.726031	-0.000272	21302.142578
11096.483556	0.091238	-0.000272	21386.263672
11096.484468	0.090619	-0.000272	21468.908203
11096.485333	0.090557	-0.000272	21547.240234
11096.486386	0.090542	-0.000272	21642.580078
11096.487269	0.090604	-0.000272	21722.583984
11096.488144	0.090542	-0.000272	21801.808594
11096.489128	0.090608	-0.000272	21890.966797
11096.490078	0.090524	-0.000272	21976.964844
11096.490998	0.090560	-0.000272	22060.281250
11096.491858	0.090546	-0.000272	22138.150391
11097.511451	1.502238	-0.000598	784.168030
11097.512520	1.894819	-0.000598	2809.729736
11097.513448	1.841396	-0.000598	4518.545898
11097.514318	1.783143	-0.000598	6069.880371
11097.515400	1.717218	-0.000598	7927.910156
11097.516392	1.658584	-0.000598	9573.225586
11097.517287	1.608754	-0.000598	11013.060547
11097.518272	1.556587	-0.000598	12546.298828
11097.519325	1.501483	-0.000598	14127.360352
11097.520226	1.455615	-0.000598	15438.869141
11097.521091	1.412527	-0.000598	16660.705078
11097.522189	1.363821	-0.000598	18158.179687
11097.523155	1.321619	-0.000598	19434.863281
11097.524072	1.282573	-0.000598	20610.982422
11097.524957	0.870619	-0.000598	21381.480469
11097.525969	0.093948	-0.000598	21476.554687
11097.526858	0.090480	-0.000598	21556.990234
11097.527768	0.090520	-0.000598	21639.363281
11097.528640	0.090626	-0.000598	21718.388672
11097.529669	0.090406	-0.000598	21811.416016
11097.530563	0.090509	-0.000598	21892.332031
11097.531438	0.090557	-0.000598	21971.568359
11097.532411	0.090630	-0.000598	22059.751953
11097.533360	0.090542	-0.000598	22145.675781
11097.534279	0.090516	-0.000598	22228.859375
11098.559948	1.459838	0.002064	637.949036
11098.560812	1.904150	0.002064	2283.135010
11098.561893	1.850186	0.002064	4283.185547
11098.562896	1.784945	0.002064	6073.485352
11098.563769	1.729618	0.002064	7583.441895
11098.564750	1.671705	0.002064	9223.384766
11098.565814	1.612126	0.002064	10938.687500
11098.566716	1.562208	0.002064	12347.799805
11098.567634	1.514714	0.002064	13738.307617
11098.568515	1.468513	0.002064	15032.067383
11098.569552	1.419587	0.002064	16504.179687
11098.570446	1.377909	0.002064	17736.031250
11098.571326	1.338988	0.002064	18914.339844
11098.572321	1.297313	0.002064	20205.166016
11098.573276	1.142175	0.002064	21295.943359
11098.574208	0.134722	0.002064	21421.503906
11098.575068	0.090483	0.002064	21499.320312
11098.576112	0.090568	0.002064	21593.873047
11098.576990	0.090557	0.002064	21673.380859
11098.577855	0.090612	0.002064	21751.759766
11098.578789	0.090670	0.002064	21836.445312
11098.579767	0.090535	0.002064	21924.988281
11098.580641	0.090538	0.002064	22004.119141
11098.581514	0.090557	0.002064	22083.175781
11098.582617	0.090604	0.002064	22183.111328
11099.600310	1.440330	-0.006314	604.938416
11099.601283	1.900606	-0.006314	2454.227539
11099.602355	1.845051	-0.006314	4432.122559
11099.603280	1.784165	-0.006314	6082.475098
11099.604155	1.727758	-0.006314	7594.262695
11099.605251	1.664414	-0.006314	9418.460937
11099.606252	1.608040	-0.006314	11028.108398
11099.607149	1.560165	-0.006314	12427.576172
11099.608147	1.508441	-0.006314	13933.000000
11099.609183	1.456663	-0.006314	15442.102539
11099.610070	1.413153	-0.006314	16695.570312
11099.610954	1.370918	-0.006314	17907.460937
11099.612042	1.324611	-0.006314	19348.636719
11099.613003	1.284207	-0.006314	20582.759766
11099.613868	0.926558	-0.006314	21384.232422
11099.614909	0.094113	-0.006314	21482.203125
11099.615939	0.090546	-0.006314	21575.464844
11099.616818	0.090553	-0.006314	21655.060547
11099.617681	0.090531	-0.006314	21733.189453
11099.618602	0.090604	-0.006314	21816.636719
11099.619595	0.090417	-0.006314	21906.421875
11099.620501	0.090516	-0.006314	21988.429687
11099.621388	0.090531	-0.006314	22068.730469
11099.622379	0.090623	-0.006314	22158.537109
11099.623302	0.090568	-0.006314	22242.130859
11100.653017	1.481089	0.000542	659.084534
11100.653886	1.904282	0.000542	2313.905762
11100.654927	1.851079	0.000542	4240.878906
11100.655962	1.784465	0.000542	6087.800781
11100.656842	1.728834	0.000542	7609.174805
11100.657807	1.672518	0.000542	9223.155273
11100.658862	1.612628	0.000542	10924.477539
11100.659780	1.562238	0.000542	12358.611328
11100.660651	1.515645	0.000542	13678.737305
11100.661716	1.462031	0.000542	15235.800781
11100.662721	1.413812	0.000542	16656.681641
11100.663615	1.372899	0.000542	17884.052734
11100.664603	1.329485	0.000542	19197.583984
11100.665669	1.284401	0.000542	20566.755859
11100.666584	0.880547	0.000542	21372.457031
11100.667445	0.095713	0.000542	21454.865234
11100.668538	0.090612	0.000542	21553.904297
11100.669509	0.090564	0.000542	21641.841797
11100.670380	0.090637	0.000542	21720.787109
11100.671469	0.090604	0.000542	21819.455078
11100.672506	0.090593	0.000542	21913.400391
11100.673390	0.090670	0.000542	21993.552734
11100.674314	0.090634	0.000542	22077.298828
11100.675381	0.090714	0.000542	22174.089844
11100.676326	0.090568	0.000542	22259.675781
11101.687227	1.447518	-0.000796	618.090332
11101.688090	1.903297	-0.000796	2260.635742
11101.689152	1.851918	-0.000796	4227.372070
11101.690047	1.793500	-0.000796	5832.554199
11101.690926	1.738268	-0.000796	7360.491699
11101.691905	1.680527	-0.000796	9005.727539
11101.692870	1.624999	-0.000796	10573.851562
11101.693747	1.577161	-0.000796	11957.021484
11101.694668	1.527634	-0.000796	13363.972656
11101.695724	1.473706	-0.000796	14920.206055
11101.696623	1.429838	-0.000796	16205.629883
11101.697494	1.388811	-0.000796	17415.285156
11101.698523	1.342782	-0.000796	18797.007812
11101.699489	1.301605	-0.000796	20054.359375
11101.700371	1.265178	-0.000796	21170.246094
11101.701306	0.302036	-0.000796	21452.650391
11101.702364	0.090425	-0.000796	21548.320312
11101.703255	0.090615	-0.000796	21629.058594
11101.704118	0.090568	-0.000796	21707.218750
11101.705164	0.090667	-0.000796	21802.056641
11101.706127	0.090568	-0.000796	21889.273437
11101.706997	0.090652	-0.000796	21968.140625
11101.707872	0.090597	-0.000796	22047.412109
11101.708977	0.090597	-0.000796	22147.521484
11101.709849	0.090568	-0.000796	22226.496094
11102.747064	1.444299	0.001573	609.494324
11102.748138	1.897786	0.001573	2647.716064
11102.749141	1.842576	0.001573	4495.819336
11102.750020	1.784960	0.001573	6064.798828
11102.751001	1.724868	0.001573	7756.894531
11102.752052	1.662356	0.001573	9504.031250
11102.752960	1.610610	0.001573	10966.465820
11102.753823	1.562523	0.001573	12314.923828
11102.754903	1.507236	0.001573	13942.739258
11102.755900	1.456428	0.001573	15394.797852
11102.756802	1.413845	0.001573	16670.085937
11102.757792	1.368215	0.001573	18024.619141
11102.758857	1.321989	0.001573	19432.537109
11102.759752	1.283796	0.001573	20581.535156
11102.760640	0.832961	0.001573	21321.205078
11102.761755	0.091300	0.001573	21423.003906
11102.762710	0.090480	0.001573	21509.412109
11102.763582	0.090579	0.001573	21588.396484
11102.764607	0.090670	0.001573	21681.333984
11102.765631	0.090564	0.001573	21774.072266
11102.766517	0.090527	0.001573	21854.279297
11102.767436	0.090586	0.001573	21937.527344
11102.768485	0.090623	0.001573	22032.589844
11102.769433	0.090535	0.001573	22118.416016
11102.770296	0.090623	0.001573	22196.623047
11103.778309	1.520596	0.001637	752.694885
11103.779263	1.900609	0.001637	2565.875977
11103.780127	1.853654	0.001637	4167.432617
11103.781160	1.786641	0.001637	6013.032227
11103.782193	1.722517	0.001637	7792.392578
11103.783080	1.669640	0.001637	9273.363281
11103.784015	1.617030	0.001637	10785.286133
11103.785076	1.560081	0.001637	12440.531250
11103.786012	1.510759	0.001637	13854.601562
11103.786875	1.466096	0.001637	15119.842773
11103.787919	1.416694	0.001637	16598.871094
11103.788946	1.369435	0.001637	18005.281250
11103.789822	1.330265	0.001637	19170.593750
11103.790773	1.289985	0.001637	20397.369141
11103.791837	0.840531	0.001637	21291.693359
11103.792754	0.093354	0.001637	21377.298828
11103.793622	0.090447	0.001637	21455.806641
11103.794689	0.090667	0.001637	21552.546875
11103.795692	0.090461	0.001637	21643.279297
11103.796578	0.090546	0.001637	21723.501953
11103.797542	0.090630	0.001637	21810.869141
11103.798598	0.090677	0.001637	21906.625000
11103.799511	0.090568	0.001637	21989.312500
11103.800370	0.090549	0.001637	22067.093750
11103.801459	0.090648	0.001637	22165.810547
11104.838182	1.544304	-0.000832	796.861023
11104.839141	1.899276	-0.000832	2618.266846
11104.840003	1.851965	-0.000832	4214.661133
11104.841041	1.785092	-0.000832	6067.586426
11104.842072	1.721104	-0.000832	7842.043945
11104.842959	1.667992	-0.000832	9321.552734
11104.843884	1.615140	-0.000832	10815.557617
11104.844975	1.557279	-0.000832	12514.548828
11104.845913	1.507833	-0.000832	13928.896484
11104.846786	1.462800	-0.000832	15205.920898
11104.847840	1.412758	-0.000832	16694.966797
11104.848864	1.365560	-0.000832	18093.300781
11104.849753	1.326647	-0.000832	19272.689453
11104.850721	1.286012	-0.000832	20517.548828
11104.851783	0.731049	-0.000832	21293.921875
11104.852706	0.091392	-0.000832	21378.275391
11104.853570	0.090465	-0.000832	21456.437500
11104.854639	0.090699	-0.000832	21553.394531
11104.855633	0.090553	-0.000832	21643.404297
11104.856522	0.090535	-0.000832	21723.888672
11104.857491	0.090732	-0.000832	21811.808594
11104.858527	0.090656	-0.000832	21905.728516
11104.859439	0.090590	-0.000832	21988.345703
11104.860300	0.090626	-0.000832	22066.375000
11104.861390	0.090626	-0.000832	22165.158203
11105.866178	1.452202	-0.001174	615.733704
11105.867099	1.901396	-0.001174	2366.919678
11105.868164	1.847234	-0.001174	4334.223633
11105.869116	1.785630	-0.001174	6034.143555
11105.869985	1.730588	-0.001174	7538.024902
11105.871028	1.669394	-0.001174	9279.203125
11105.872048	1.612112	-0.001174	10923.556641
11105.872928	1.564156	-0.001174	12300.014648
11105.873889	1.514583	-0.001174	13755.528320
11105.874952	1.460317	-0.001174	15307.845703
11105.875878	1.415486	-0.001174	16618.585937
11105.876741	1.374551	-0.001174	17804.824219
11105.877796	1.328496	-0.001174	19206.386719
11105.878808	1.285525	-0.001174	20507.337891
11105.879700	0.960194	-0.001174	21363.832031
11105.880677	0.100309	-0.001174	21461.833984
11105.881723	0.090524	-0.001174	21556.521484
11105.882635	0.090571	-0.001174	21639.123047
11105.883500	0.090608	-0.001174	21717.498047
11105.884573	0.090652	-0.001174	21814.767578
11105.885561	0.090509	-0.001174	21904.191406
11105.886450	0.090527	-0.001174	21984.669922
11105.887431	0.090590	-0.001174	22073.539062
11105.888470	0.090560	-0.001174	22167.630859
11105.889367	0.090601	-0.001174	22248.900391
11106.932186	1.494664	0.000163	669.609619
11106.933064	1.903953	0.000163	2341.280273
11106.934071	1.852397	0.000163	4206.644531
11106.935130	1.784821	0.000163	6096.769531
11106.936018	1.727999	0.000163	7631.232910
11106.936898	1.673236	0.000163	9103.680664
11106.938012	1.612731	0.000163	10900.262695
11106.938957	1.561315	0.000163	12375.705078
11106.939832	1.515355	0.000163	13701.640625
11106.940856	1.463130	0.000163	15199.885742
11106.941895	1.413702	0.000163	16668.722656
11106.942789	1.372218	0.000163	17895.486328
11106.943736	1.330920	0.000163	19155.867187
11106.944786	1.285840	0.000163	20506.000000
11106.945729	0.903486	0.000163	21357.988281
11106.946597	0.096691	0.000163	21441.916016
11106.947668	0.090593	0.000163	21538.941406
11106.948681	0.090425	0.000163	21630.541016
11106.949573	0.090549	0.000163	21711.310547
11106.950537	0.090593	0.000163	21798.642578
11106.951576	0.090674	0.000163	21892.853516
11106.952494	0.090549	0.000163	21975.978516
11106.953352	0.090571	0.000163	22053.689453
11106.954432	0.090575	0.000163	22151.509766
11106.955421	0.090568	0.000163	22241.082031
11107.956168	1.462625	-0.006125	636.241699
11107.957034	1.902675	-0.006125	2283.958008
11107.958124	1.848560	-0.006125	4298.887695
11107.959041	1.788625	-0.006125	5939.057129
11107.959920	1.733522	-0.006125	7462.822754
11107.960912	1.675726	-0.006125	9125.143555
11107.961929	1.617187	-0.006125	10769.823242
11107.962811	1.569412	-0.006125	12154.043945
11107.963673	1.522650	-0.006125	13466.568359
11107.964730	1.469370	-0.006125	15019.692383
11107.965667	1.424026	-0.006125	16354.004883
11107.966550	1.382816	-0.006125	17575.031250
11107.967516	1.340303	-0.006125	18869.763672
11107.968545	1.295837	-0.006125	20203.179687
11107.969441	1.209386	-0.006125	21286.789062
11107.970412	0.175781	-0.006125	21457.472656
11107.971468	0.090538	-0.006125	21553.082031
11107.972390	0.090531	-0.006125	21636.550781
11107.973250	0.090538	-0.006125	21714.414062
11107.974318	0.090597	-0.006125	21811.171875
11107.975306	0.090450	-0.006125	21900.537109
11107.976191	0.090520	-0.006125	21980.646484
11107.977175	0.090623	-0.006125	22069.818359
11107.978215	0.090575	-0.006125	22164.015625
11107.979124	0.090575	-0.006125	22246.347656
11109.024290	1.540708	0.003043	788.842468
11109.025292	1.896676	0.003043	2689.311768
11109.026173	1.848197	0.003043	4317.573242
11109.027163	1.784019	0.003043	6083.751465
11109.028203	1.719840	0.003043	7872.385254
11109.029100	1.665875	0.003043	9366.675781
11109.029959	1.614983	0.003043	10753.946289
11109.031059	1.558429	0.003043	12468.217773
11109.032028	1.507954	0.003043	13929.424805
11109.032887	1.463606	0.003043	15186.662109
11109.033949	1.412596	0.003043	16686.839844
11109.035012	1.364817	0.003043	18137.640625
11109.035887	1.325442	0.003043	19297.402344
11109.036820	1.285942	0.003043	20497.187500
11109.037897	0.724142	0.003043	21277.087891
11109.038835	0.090945	0.003043	21362.394531
11109.039708	0.090502	0.003043	21441.402344
11109.040760	0.090670	0.003043	21536.787109
11109.041775	0.090564	0.003043	21628.708984
11109.042669	0.090630	0.003043	21709.732422
11109.043622	0.090634	0.003043	21796.105469
11109.044667	0.090626	0.003043	21890.810547
11109.045589	0.090619	0.003043	21974.361328
11109.046454	0.090553	0.003043	22052.689453
11109.047522	0.090754	0.003043	22149.615234
11110.044197	1.547241	-0.002931	799.923706
11110.045189	1.897115	-0.002931	2681.862305
11110.046080	1.847454	-0.002931	4327.943359
11110.046955	1.790369	-0.002931	5894.516113
11110.047954	1.729094	-0.002931	7621.881348
11110.048879	1.672624	-0.002931	9169.058594
11110.049798	1.621025	-0.002931	10658.781250
11110.050663	1.572096	-0.002931	12018.644531
11110.051697	1.518995	-0.002931	13589.285156
11110.052600	1.472834	-0.002931	14919.254883
11110.053477	1.430563	-0.002931	16173.858398
11110.054444	1.385735	-0.002931	17513.863281
11110.055397	1.342394	-0.002931	18793.164062
11110.056324	1.302843	-0.002931	20000.900391
11110.057187	1.266837	-0.002931	21094.181641
11110.058220	0.252927	-0.002931	21355.455078
11110.059109	0.090381	-0.002931	21435.802734
11110.059982	0.090535	-0.002931	21514.839844
11110.060903	0.090729	-0.002931	21598.400391
11110.061937	0.090560	-0.002931	21692.039062
11110.062800	0.090553	-0.002931	21770.185547
11110.063674	0.090502	-0.002931	21849.283203
11110.064786	0.090626	-0.002931	21950.058594
11110.065686	0.090509	-0.002931	22031.517578
11110.066549	0.090608	-0.002931	22109.712891
11111.116220	1.442812	0.001436	610.309692
11111.117194	1.899122	0.001436	2460.054687
11111.118226	1.846637	0.001436	4365.784180
11111.119113	1.788296	0.001436	5952.002930
11111.119975	1.733090	0.001436	7445.926270
11111.121046	1.670848	0.001436	9235.405273
11111.121975	1.617854	0.001436	10738.391602
11111.122856	1.570243	0.001436	12121.775391
11111.123824	1.519742	0.001436	13592.885742
11111.124848	1.466792	0.001436	15094.880859
11111.125748	1.423407	0.001436	16375.947266
11111.126613	1.382498	0.001436	17571.808594
11111.127685	1.335538	0.001436	19003.505859
11111.128634	1.295112	0.001436	20232.566406
11111.129502	1.190739	0.001436	21266.126953
11111.130553	0.128712	0.001436	21401.404297
11111.131562	0.090494	0.001436	21492.712891
11111.132448	0.090579	0.001436	21572.964844
11111.133400	0.090747	0.001436	21659.355469
11111.134444	0.090659	0.001436	21754.003906
11111.135369	0.090520	0.001436	21837.734375
11111.136228	0.090571	0.001436	21915.535156
11111.137295	0.090656	0.001436	22012.263672
11111.138298	0.090590	0.001436	22103.125000
11111.139169	0.090575	0.001436	22182.015625
11112.134171	1.539584	-0.001525	780.568970
11112.135125	1.899207	-0.001525	2592.412109
11112.135989	1.851947	-0.001525	4192.494141
11112.137040	1.784114	-0.001525	6067.597656
11112.138072	1.720005	-0.001525	7842.642578
11112.138952	1.667523	-0.001525	9310.062500
11112.139907	1.614393	-0.001525	10851.808594
11112.140964	1.557257	-0.001525	12497.829102
11112.141901	1.508042	-0.001525	13910.864258
11112.142767	1.463240	-0.001525	15178.030273
11112.143833	1.413204	-0.001525	16684.505859
11112.144856	1.365916	-0.001525	18081.837891
11112.145729	1.327251	-0.001525	19240.527344
11112.146695	1.286506	-0.001525	20483.292969
11112.147757	0.749271	-0.001525	21279.019531
11112.148670	0.091652	-0.001525	21362.697266
11112.149535	0.090469	-0.001525	21440.953125
11112.150616	0.090641	-0.001525	21538.935547
11112.151606	0.090557	-0.001525	21628.585937
11112.152495	0.090461	-0.001525	21709.005859
11112.153481	0.090483	-0.001525	21798.222656
11112.154524	0.090630	-0.001525	21892.750000
11112.155432	0.090476	-0.001525	21974.902344
11112.156290	0.090513	-0.001525	22052.562500
11112.157382	0.090630	-0.001525	22151.531250
11113.209277	1.446053	0.001122	611.680603
11113.210339	1.897218	0.001122	2626.526123
11113.211360	1.841074	0.001122	4506.262695
11113.212249	1.782979	0.001122	6091.330566
11113.213224	1.723411	0.001122	7771.655762
11113.214283	1.660529	0.001122	9530.155273
11113.215199	1.608519	0.001122	11003.558594
11113.216061	1.560919	0.001122	12349.071289
11113.217149	1.505845	0.001122	13987.430664
11113.218158	1.454638	0.001122	15455.160156
11113.219037	1.412527	0.001122	16696.771484
11113.220005	1.367732	0.001122	18020.736328
11113.221085	1.321589	0.001122	19448.052734
11113.221973	1.282939	0.001122	20587.302734
11113.222845	0.845695	0.001122	21324.748047
11113.223949	0.091527	0.001122	21425.794922
11113.224939	0.090513	0.001122	21515.402344
11113.225805	0.090542	0.001122	21593.812500
11113.226846	0.090729	0.001122	21688.261719
11113.227888	0.090597	0.001122	21782.664062
11113.228776	0.090568	0.001122	21863.087891
11113.229704	0.090645	0.001122	21947.205078
11113.230781	0.090619	0.001122	22044.800781
11113.231725	0.090553	0.001122	22130.283203
11113.232592	0.090619	0.001122	22208.849609
11114.224157	1.536779	-0.002177	785.293823
11114.225077	1.900144	-0.002177	2533.426270
11114.225941	1.852661	-0.002177	4134.125488
11114.227026	1.783898	-0.002177	6069.654297
11114.228036	1.720657	-0.002177	7807.517578
11114.228920	1.668387	-0.002177	9282.372070
11114.229917	1.613038	-0.002177	10890.571289
11114.230976	1.556243	-0.002177	12538.632812
11114.231878	1.508298	-0.002177	13899.118164
11114.232741	1.462225	-0.002177	15161.018555
11114.233841	1.411608	-0.002177	16713.787109
11114.234815	1.366985	-0.002177	18045.230469
11114.235683	1.328405	-0.002177	19198.285156
11114.236770	1.282379	-0.002177	20592.230469
11114.237820	0.655953	-0.002177	21280.982422
11114.238713	0.090839	-0.002177	21362.101562
11114.239637	0.090494	-0.002177	21445.718750
11114.240697	0.090579	-0.002177	21541.732422
11114.241621	0.090494	-0.002177	21625.349609
11114.242491	0.090491	-0.002177	21704.076172
11114.243538	0.090601	-0.002177	21798.935547
11114.244570	0.090527	-0.002177	21892.359375
11114.245461	0.090516	-0.002177	21973.009766
11114.246412	0.090560	-0.002177	22059.132812
11114.247462	0.090586	-0.002177	22154.248047
11115.300384	1.542166	-0.004888	789.588745
11115.301356	1.898009	-0.004888	2634.453613
11115.302221	1.850625	-0.004888	4235.244141
11115.303253	1.784059	-0.004888	6076.392578
11115.304314	1.718727	-0.004888	7899.961914
11115.305195	1.665516	-0.004888	9367.282227
11115.306093	1.613573	-0.004888	10816.270508
11115.307181	1.556968	-0.004888	12510.251953
11115.308129	1.507214	-0.004888	13939.090820
11115.308992	1.462914	-0.004888	15201.585937
11115.310010	1.413776	-0.004888	16640.808594
11115.311039	1.366802	-0.004888	18047.248047
11115.311933	1.327357	-0.004888	19233.906250
11115.312871	1.287532	-0.004888	20441.611328
11115.313958	0.764667	-0.004888	21272.804687
11115.314890	0.091523	-0.004888	21358.105469
11115.315753	0.090491	-0.004888	21436.199219
11115.316802	0.090736	-0.004888	21531.380859
11115.317828	0.090608	-0.004888	21624.343750
11115.318720	0.090535	-0.004888	21705.101562
11115.319677	0.090645	-0.004888	21791.847656
11115.320720	0.090648	-0.004888	21886.394531
11115.321645	0.090502	-0.004888	21970.109375
11115.322507	0.090601	-0.004888	22048.207031
11115.323574	0.090626	-0.004888	22144.904297
11116.314136	1.533790	0.002069	782.233032
11116.315030	1.901188	0.002069	2481.894775
11116.315895	1.852518	0.002069	4084.322998
11116.317010	1.783762	0.002069	6073.217773
11116.317979	1.723491	0.002069	7743.280762
11116.318844	1.671577	0.002069	9189.195312
11116.319878	1.613302	0.002069	10857.349609
11116.320943	1.557041	0.002069	12515.597656
11116.321818	1.510118	0.002069	13836.951172
11116.322756	1.462412	0.002069	15208.693359
11116.323830	1.410886	0.002069	16723.984375
11116.324778	1.367530	0.002069	18020.402344
11116.325650	1.328654	0.002069	19178.988281
11116.326694	1.284565	0.002069	20520.074219
11116.327724	0.762700	0.002069	21305.656250
11116.328610	0.091923	0.002069	21387.099609
11116.329563	0.090597	0.002069	21473.439453
11116.330619	0.090601	0.002069	21569.113281
11116.331545	0.090608	0.002069	21653.015625
11116.332460	0.090491	0.002069	21735.814453
11116.333326	0.090619	0.002069	21814.291016
11116.334344	0.090579	0.002069	21906.500000
11116.335225	0.090604	0.002069	21986.322266
11116.336099	0.090623	0.002069	22065.527344
11116.337067	0.090571	0.002069	22153.201172
11117.391305	1.455538	0.007245	633.159119
11117.392169	1.903264	0.007245	2277.579346
11117.393224	1.850471	0.007245	4229.826660
11117.394245	1.784601	0.007245	6051.904297
11117.395128	1.728882	0.007245	7578.506836
11117.396093	1.672211	0.007245	9192.190430
11117.397156	1.611804	0.007245	10905.538086
11117.398077	1.561930	0.007245	12344.075195
11117.398948	1.515447	0.007245	13664.029297
11117.399999	1.462438	0.007245	15201.051758
11117.401003	1.414076	0.007245	16620.783203
11117.401901	1.373013	0.007245	17853.748047
11117.402868	1.330613	0.007245	19140.451172
11117.403936	1.285635	0.007245	20513.509766
11117.404846	0.924862	0.007245	21355.134766
11117.405712	0.098148	0.007245	21440.130859
11117.406808	0.090604	0.007245	21539.433594
11117.407792	0.090571	0.007245	21628.556641
11117.408680	0.090535	0.007245	21708.951172
11117.409656	0.090626	0.007245	21797.402344
11117.410689	0.090667	0.007245	21891.060547
11117.411583	0.090542	0.007245	21972.005859
11117.412443	0.090597	0.007245	22049.919922
11117.413529	0.090645	0.007245	22148.359375
11117.414478	0.090597	0.007245	22234.335937
11118.405059	1.449598	-0.002117	626.226501
11118.406038	1.898423	-0.002117	2484.782471
11118.407103	1.843136	-0.002117	4447.722168
11118.408022	1.782832	-0.002117	6086.144531
11118.408887	1.727366	-0.002117	7580.315918
11118.409958	1.665483	-0.002117	9364.048828
11118.410964	1.608893	-0.002117	10982.594727
11118.411839	1.561509	-0.002117	12348.915039
11118.412835	1.509419	-0.002117	13852.296875
11118.413891	1.456509	-0.002117	15390.370117
11118.414789	1.413116	-0.002117	16659.347656
11118.415655	1.371533	-0.002117	17847.095703
11118.416762	1.324288	-0.002117	19313.082031
11118.417732	1.283789	-0.002117	20558.357422
11118.418597	0.938859	-0.002117	21370.470703
11118.419653	0.093054	-0.002117	21468.736328
11118.420694	0.090524	-0.002117	21562.970703
11118.421580	0.090593	-0.002117	21643.236328
11118.422487	0.090645	-0.002117	21725.451172
11118.423551	0.090542	-0.002117	21821.787109
