time (s)	det(V)
10985.101574	-0.915035	
10985.103223	-0.876536	
10985.104813	-0.837913	
10985.106444	-0.795893	
10985.108081	-0.746784	
10985.109694	-0.711887	
10985.111330	-0.668067	
10985.112939	-0.626760	
10985.114590	-0.579903	
10985.116176	-0.548663	
10985.117859	-0.498648	
10985.119423	-0.455790	
10985.121111	-0.413811	
10985.122669	-0.380529	
10985.124365	-0.323162	
10985.125921	-0.286383	
10985.127629	-0.239780	
10985.129156	-0.198240	
10985.130894	-0.146274	
10985.132393	-0.119482	
10985.134161	-0.065575	
10985.135640	-0.022806	
10985.137419	0.022299	
10985.138902	0.061265	
10985.140677	0.121162	
10985.142170	0.158319	
10985.143750	0.197990	
10985.145284	0.243550	
10985.146831	0.286121	
10985.148414	0.325945	
10985.149905	0.364517	
10985.151573	0.410117	
10985.153064	0.442593	
10985.154699	0.483707	
10985.156196	0.525730	
10985.157873	0.576112	
10985.159357	0.607432	
10985.161078	0.651824	
10985.162565	0.689739	
10985.164296	0.739376	
10985.165783	0.762817	
10985.167481	0.809553	
10985.168960	0.849534	
10985.170737	0.890390	
10985.172213	0.928522	
10985.173977	0.976519	
10985.175452	1.006719	
10985.177242	1.045842	
10985.178744	1.082488	
10985.180523	1.118473	
10985.182019	1.149157	
10985.183757	1.185508	
10985.185273	1.217095	
10985.187017	1.244060	
10985.188542	1.267992	
10985.190276	1.301464	
10985.191813	1.328369	
10985.193509	1.353510	
10985.195068	1.378650	
10985.196761	1.403876	
10985.198323	1.424388	
10985.200011	1.439744	
10985.201589	1.464482	
10985.203260	1.478013	
10985.204862	1.491161	
10985.206503	1.505196	
10985.208110	1.522481	
10985.209756	1.526457	
10985.211375	1.534627	
10985.213007	1.541024	
10985.214670	1.547111	
10985.216250	1.540005	
10985.217926	1.543614	
10985.219506	1.541987	
10985.221175	1.538816	
10985.222741	1.531557	
10985.224423	1.533785	
10985.225991	1.520548	
10985.227709	1.509023	
10985.229245	1.497961	
10985.230957	1.486923	
10985.232480	1.462649	
10985.234219	1.450419	
10985.235724	1.432021	
10985.237494	1.412975	
10985.238984	1.391323	
10985.240617	1.378936	
10985.242126	1.352740	
10985.243707	1.330254	
10985.245243	1.307103	
10985.246787	1.283332	
10985.248389	1.258763	
10985.249882	1.235258	
10985.251518	1.215105	
10985.253079	1.185351	
10985.254689	1.157713	
10985.256202	1.131267	
10985.257898	1.109712	
10985.259392	1.076546	
10985.261121	1.049593	
10985.262591	1.022611	
10985.264325	0.996778	
10985.265867	0.955596	
10985.267587	0.934717	
10985.269092	0.907566	
10985.270831	0.877962	
10985.272330	0.851049	
10985.274127	0.829050	
10985.275606	0.797585	
10985.277379	0.769882	
10985.278861	0.746518	
10985.280654	0.720527	
10985.282138	0.690412	
10985.283886	0.667539	
10985.285378	0.646696	
10985.287143	0.621322	
10985.288657	0.598425	
10985.290398	0.578235	
10985.291913	0.558706	
10985.293643	0.534004	
10985.295168	0.515861	
10985.296881	0.495401	
10985.298434	0.475118	
10985.300143	0.453200	
10985.301713	0.437264	
10985.303399	0.421554	
10985.304957	0.409094	
10985.306625	0.390391	
10985.308201	0.381061	
10985.309836	0.363248	
10985.311425	0.350127	
10985.313048	0.334389	
10985.314674	0.321128	
10985.316275	0.301316	
10985.317932	0.292112	
10985.319531	0.280748	
10985.321173	0.266886	
10985.322754	0.250829	
10985.324434	0.251760	
10985.325998	0.235510	
10985.327725	0.225362	
10985.329264	0.216331	
10985.330973	0.209430	
10985.332455	0.191673	
10985.334020	0.187843	
10985.335543	0.178843	
10985.337150	0.171898	
10985.338675	0.164027	
10985.340228	0.159902	
10985.341784	0.153425	
10985.343292	0.144393	
10985.344913	0.139197	
10985.346485	0.132751	
10985.348098	0.127684	
10985.349635	0.115377	
10985.351283	0.114612	
10985.352758	0.108094	
10985.354483	0.100392	
10985.355967	0.094752	
10985.357684	0.100996	
10985.359228	0.089306	
10985.360954	0.084605	
10985.362491	0.082836	
10985.364213	0.081612	
10985.365706	0.066699	
10985.367482	0.067650	
10985.368962	0.065680	
10985.370723	0.061305	
10985.372216	0.058098	
10985.374004	0.059690	
10985.375484	0.052749	
10985.377262	0.050227	
10985.378744	0.049458	
10985.380477	0.046509	
10985.381977	0.041389	
10985.383712	0.038070	
10985.385247	0.039947	
10985.386969	0.033288	
10985.388499	0.033763	
10985.390202	0.032220	
10985.391754	0.032595	
10985.393430	0.028063	
10985.394999	0.027483	
10985.396664	0.026984	
10985.398234	0.025034	
10985.399852	0.018556	
10985.401474	0.022404	
10985.403100	0.018786	
10985.404711	0.015692	
10985.406344	0.015523	
10985.407980	0.019692	
10985.409577	0.014617	
10985.411235	0.013082	
10985.412801	0.014230	
10985.414483	0.016748	
10985.416038	0.005537	
10985.417743	0.010419	
10985.419287	0.006399	
10985.420970	0.004707	
10985.422523	-0.000014	
10985.424231	0.010322	
10985.425736	0.003724	
10985.427487	0.002411	
10985.428965	0.003583	
10985.430499	0.002354	
10985.432023	-0.000526	
10985.433592	-0.001742	
10985.435143	-0.000546	
10985.436657	-0.002101	
10985.438279	-0.002528	
10985.439760	-0.004872	
10985.441383	0.003487	
10985.442907	-0.002214	
10985.444579	-0.001070	
10985.446050	-0.001883	
10985.447762	0.002274	
10985.449234	-0.010379	
10985.450933	-0.004405	
10985.452412	-0.004276	
10985.454094	-0.006435	
10985.455573	-0.007100	
10985.457342	-0.000610	
10985.458829	-0.004252	
10985.460608	-0.005187	
10985.462089	-0.003265	
10985.463831	-0.004989	
10985.465330	-0.006125	
10985.467065	-0.007571	
10985.468585	-0.005098	
10985.470313	-0.007571	
10985.471843	-0.007519	
10985.473534	-0.006254	
10985.475078	-0.005142	
10985.476770	-0.006862	
10985.478334	-0.006178	
10985.480014	-0.005324	
10985.481582	-0.005001	
10985.483221	-0.010613	
10985.484817	-0.006685	
10985.486451	-0.008764	
10985.488064	-0.008353	
10985.489693	-0.009223	
10985.491294	-0.002101	
10985.492907	-0.006790	
10985.494541	-0.006870	
10985.496122	-0.005465	
10985.497803	-0.002882	
10985.499356	-0.013449	
10985.501064	-0.007849	
10985.502600	-0.008115	
10985.504303	-0.008885	
10985.505845	-0.012534	
10985.507543	-0.000796	
10985.509056	-0.006713	
10985.510793	-0.006774	
10985.512277	-0.004659	
10985.514062	-0.003809	
10985.515542	-0.010375	
10985.517313	-0.008043	
10985.518794	-0.006153	
10985.520531	-0.007664	
10985.522027	-0.008542	
10985.523790	-0.005368	
10985.525313	-0.005114	
10985.526860	-0.007350	
10985.528415	-0.005070	
10985.529909	-0.005191	
10985.531572	-0.005368	
10985.533056	-0.011064	
10985.534677	-0.006455	
10985.536203	-0.006846	
10985.537824	-0.007519	
10985.539309	-0.010959	
10985.540995	0.002008	
10985.542480	-0.004441	
10985.544196	-0.005340	
10985.545683	-0.003901	
10985.547372	-0.003769	
10985.548856	-0.006931	
10985.550532	-0.006802	
10985.552029	-0.004772	
10985.553766	-0.006500	
10985.555277	-0.006754	
10985.556982	-0.002947	
10985.558520	-0.002459	
10985.560250	-0.004876	
10985.561786	-0.003301	
10985.563488	-0.003487	
10985.565027	-0.002878	
10985.566706	-0.007636	
10985.568266	-0.005404	
10985.569923	-0.005960	
10985.571503	-0.004824	
10985.573144	-0.006564	
10985.574750	0.000896	
10985.576393	-0.004345	
10985.578005	-0.002516	
10985.579612	-0.001134	
10985.581247	-0.000059	
10985.582827	-0.008933	
10985.584509	-0.002838	
10985.586084	-0.004872	
10985.587756	-0.005215	
10985.589302	-0.009054	
10985.590999	0.003132	
10985.592547	-0.002919	
10985.594255	-0.002834	
10985.595793	-0.001082	
10985.597524	0.003531	
10985.599020	-0.010137	
10985.600771	-0.004365	
10985.602253	-0.002991	
10985.604029	-0.004631	
10985.605512	-0.004832	
10985.607282	0.001359	
10985.608764	-0.000707	
10985.610530	-0.001758	
10985.612028	-0.000288	
10985.613773	-0.000735	
10985.615279	-0.001613	
10985.616989	-0.003656	
10985.618514	-0.001738	
10985.620207	-0.002878	
10985.621748	-0.002915	
10985.623246	-0.003176	
10985.624875	0.003829	
10985.626369	-0.001823	
10985.627997	0.000820	
10985.629518	0.000530	
10985.631147	0.004034	
10985.632618	-0.007781	
10985.634249	-0.001227	
10985.635736	-0.000095	
10985.637432	-0.001380	
10985.638908	-0.003128	
10985.640602	0.004062	
10985.642092	0.001505	
10985.643748	-0.001186	
10985.645265	0.000642	
10985.646905	0.001440	
10985.648436	0.000997	
10985.650120	-0.002919	
10985.651668	-0.000046	
10985.653342	-0.000518	
10985.654913	-0.001489	
10985.656580	-0.000904	
10985.658165	0.006169	
10985.659802	0.000252	
10985.661403	0.002653	
10985.663018	0.002782	
10985.664639	0.005235	
10985.666235	-0.004256	
10985.667868	0.000598	
10985.669445	-0.000248	
10985.671127	-0.000635	
10985.672676	-0.002137	
10985.674377	0.009545	
10985.675927	0.001815	
10985.677630	0.002479	
10985.679180	0.003543	
10985.680878	0.005263	
10985.682399	-0.002975	
10985.684159	0.002290	
10985.685645	0.002822	
10985.687408	0.000308	
10985.688890	-0.001593	
10985.690661	0.008167	
10985.692145	0.004159	
10985.693895	0.002483	
10985.695384	0.004928	
10985.697127	0.004075	
10985.698633	0.003196	
10985.700386	0.001307	
10985.701893	0.003132	
10985.703620	0.001287	
10985.705145	0.001319	
10985.706849	0.003470	
10985.708389	0.007934	
10985.710065	0.003704	
10985.711623	0.004816	
10985.713271	0.004993	
10985.714867	0.007471	
10985.716516	-0.000606	
10985.718130	0.004216	
10985.719637	0.003321	
10985.721262	0.002290	
10985.722745	-0.000026	
10985.724374	0.011789	
10985.725873	0.004780	
10985.727508	0.005090	
10985.728985	0.008224	
10985.730607	0.007088	
10985.732092	0.004147	
10985.733771	0.002729	
10985.735270	0.005561	
10985.736912	0.004054	
10985.738442	0.004216	
10985.740055	0.004067	
10985.741619	0.009920	
10985.743191	0.004993	
10985.744788	0.006326	
10985.746408	0.007237	
10985.748024	0.009130	
10985.749661	0.000663	
10985.751285	0.005988	
10985.752899	0.005638	
10985.754517	0.005194	
10985.756109	0.001098	
10985.757786	0.014210	
10985.759349	0.007072	
10985.761039	0.006133	
10985.762596	0.008848	
10985.764296	0.011736	
10985.765849	0.001247	
10985.767558	0.005666	
10985.769094	0.006842	
10985.770830	0.005944	
10985.772307	0.003515	
10985.774080	0.011273	
10985.775557	0.007519	
10985.777325	0.007354	
10985.778805	0.009529	
10985.780587	0.008945	
10985.782068	0.006826	
10985.783814	0.005799	
10985.785317	0.007873	
10985.787078	0.006339	
10985.788577	0.006363	
10985.790307	0.008417	
10985.791828	0.012276	
10985.793523	0.007321	
10985.795072	0.009384	
10985.796762	0.009110	
10985.798323	0.010218	
10985.799995	0.003635	
10985.801560	0.008534	
10985.803210	0.006749	
10985.804789	0.005779	
10985.806428	0.005070	
10985.808040	0.013698	
10985.809653	0.008647	
10985.811266	0.009533	
10985.812862	0.009501	
10985.814535	0.013771	
10985.816011	0.000598	
10985.817647	0.007672	
10985.819120	0.008723	
10985.820746	0.006975	
10985.822230	0.006310	
10985.823829	0.009847	
10985.825336	0.009851	
10985.826905	0.007531	
10985.828450	0.010653	
10985.830055	0.010629	
10985.831628	0.011011	
10985.833202	0.003881	
10985.834808	0.009126	
10985.836367	0.006431	
10985.837992	0.006161	
10985.839602	0.004691	
10985.841234	0.013928	
10985.842837	0.007245	
10985.844502	0.008635	
10985.846085	0.009384	
10985.847768	0.010093	
10985.849339	0.002242	
10985.851018	0.005827	
10985.852572	0.005754	
10985.854269	0.003708	
10985.855811	0.000828	
10985.857531	0.011245	
10985.859037	0.006238	
10985.860770	0.005327	
10985.862252	0.007237	
10985.864007	0.006202	
10985.865486	0.003346	
10985.867238	0.002802	
10985.868716	0.002846	
10985.870466	0.000530	
10985.871971	0.000066	
10985.873723	0.002592	
10985.875233	0.004522	
10985.876928	-0.000018	
10985.878451	0.001557	
10985.880141	0.001742	
10985.881686	0.001118	
10985.883371	-0.004752	
10985.884936	-0.001122	
10985.886589	-0.003414	
10985.888165	-0.005481	
10985.889821	-0.006258	
10985.891419	0.000856	
10985.893053	-0.006053	
10985.894665	-0.004719	
10985.896253	-0.005388	
10985.897913	-0.004139	
10985.899504	-0.015531	
10985.901171	-0.011511	
10985.902752	-0.011438	
10985.904419	-0.014637	
10985.905992	-0.019487	
10985.907667	-0.008486	
10985.909155	-0.015805	
10985.910712	-0.017654	
10985.912212	-0.017276	
10985.913828	-0.018214	
10985.915317	-0.022319	
10985.916900	-0.025836	
10985.918433	-0.023757	
10985.919947	-0.027451	
10985.921561	-0.030372	
10985.923148	-0.032829	
10985.924747	-0.027209	
10985.926286	-0.035665	
10985.927966	-0.035886	
10985.929451	-0.037220	
10985.931145	-0.036809	
10985.932619	-0.050014	
10985.934347	-0.046698	
10985.935883	-0.049639	
10985.937570	-0.054316	
10985.939115	-0.059541	
10985.940839	-0.052020	
10985.942351	-0.061007	
10985.944105	-0.065011	
10985.945588	-0.066699	
10985.947366	-0.071714	
10985.948853	-0.077571	
10985.950628	-0.082345	
10985.952109	-0.083417	
10985.953850	-0.092077	
10985.955342	-0.095675	
10985.957096	-0.098583	
10985.958610	-0.101326	
10985.960352	-0.110277	
10985.961864	-0.113931	
10985.963579	-0.119458	
10985.965106	-0.125029	
10985.966812	-0.137464	
10985.968355	-0.139241	
10985.970052	-0.148458	
10985.971622	-0.155930	
10985.973302	-0.163326	
10985.974876	-0.165131	
10985.976534	-0.178332	
10985.978116	-0.184314	
10985.979758	-0.192503	
10985.981354	-0.198876	
10985.982978	-0.218869	
10985.984610	-0.223928	
10985.986221	-0.234716	
10985.987904	-0.246358	
10985.989494	-0.260550	
10985.991146	-0.261122	
10985.992739	-0.279797	
10985.994430	-0.291737	
10985.995997	-0.303431	
10985.997688	-0.317675	
10985.999230	-0.336467	
10986.000925	-0.348399	
10986.002490	-0.361109	
10986.004170	-0.379422	
10986.005656	-0.394391	
10986.007277	-0.403487	
10986.008775	-0.417139	
10986.010367	-0.435246	
10986.011904	-0.450219	
10986.013449	-0.469551	
10986.015026	-0.487336	
10986.016518	-0.513464	
10986.018146	-0.528159	
10986.019714	-0.550500	
10986.021334	-0.571746	
10986.022856	-0.596282	
10986.024518	-0.607070	
10986.026007	-0.636328	
10986.027736	-0.659954	
10986.029205	-0.682230	
10986.030916	-0.706662	
10986.032458	-0.739110	
10986.034172	-0.761335	
10986.035677	-0.785440	
10986.037413	-0.814637	
10986.038903	-0.841603	
10986.040677	-0.866268	
10986.042170	-0.893322	
10986.043944	-0.924772	
10986.045425	-0.950585	
10986.047207	-0.980463	
10986.048691	-1.008323	
10986.050460	-1.040517	
10986.051956	-1.065871	
10986.053707	-1.098046	
10986.055217	-1.125160	
10986.056979	-1.154756	
10986.058493	-1.175869	
10986.060205	-1.208655	
10986.061739	-1.228164	
10986.063445	-1.253414	
10986.064991	-1.276496	
10986.066678	-1.308715	
10986.068242	-1.326919	
10986.069887	-1.352192	
10986.071486	-1.375323	
10986.073150	-1.397994	
10986.074741	-1.408190	
10986.076379	-1.432485	
10986.077984	-1.447833	
10986.079614	-1.465215	
10986.081246	-1.475362	
10986.082832	-1.500060	
10986.084512	-1.505538	
10986.086110	-1.516157	
10986.087780	-1.523432	
10986.089385	-1.534627	
10986.091060	-1.525600	
10986.092642	-1.535042	
10986.094347	-1.537040	
10986.095900	-1.533998	
10986.097601	-1.531493	
10986.099159	-1.530554	
10986.100856	-1.523630	
10986.102341	-1.514268	
10986.103987	-1.506965	
10986.105479	-1.495778	
10986.107094	-1.479685	
10986.108618	-1.463148	
10986.110166	-1.450205	
10986.111724	-1.432412	
10986.113226	-1.410184	
10986.114851	-1.388681	
10986.116421	-1.374570	
10986.118036	-1.343668	
10986.119579	-1.320453	
10986.121220	-1.293721	
10986.122707	-1.270865	
10986.124416	-1.230759	
10986.125897	-1.213417	
10986.127640	-1.181408	
10986.129188	-1.149024	
10986.130897	-1.110751	
10986.132437	-1.084716	
10986.134137	-1.044433	
10986.135631	-1.008798	
10986.137388	-0.971250	
10986.138877	-0.932647	
10986.140664	-0.888077	
10986.142146	-0.850316	
10986.143930	-0.810315	
10986.145415	-0.769987	
10986.147174	-0.728987	
10986.148657	-0.689836	
10986.150431	-0.650608	
10986.151935	-0.607952	
10986.153702	-0.565546	
10986.155209	-0.526794	
10986.156945	-0.480496	
10986.158467	-0.434992	
10986.160175	-0.399507	
10986.161715	-0.360754	
10986.163400	-0.315762	
10986.164955	-0.271060	
10986.166645	-0.234918	
10986.168221	-0.188290	
10986.169913	-0.143434	
10986.171490	-0.102595	
10986.173132	-0.060012	
10986.174711	-0.005138	
10986.176353	0.032156	
10986.177981	0.079561	
10986.179618	0.122483	
10986.181245	0.174541	
10986.182866	0.202949	
10986.184515	0.255317	
10986.186120	0.298658	
10986.187776	0.343771	
10986.189357	0.380787	
10986.191049	0.437760	
10986.192604	0.469950	
10986.194313	0.513315	
10986.195789	0.556019	
10986.197423	0.599815	
10986.198907	0.636875	
10986.200549	0.674262	
10986.202041	0.718102	
10986.203627	0.757878	
10986.205167	0.797460	
10986.206713	0.835645	
10986.208285	0.882406	
10986.209882	0.915474	
10986.211476	0.957707	
10986.213047	0.994143	
10986.214640	1.036932	
10986.216157	1.061247	
10986.217841	1.102428	
10986.219333	1.138901	
10986.221042	1.174322	
10986.222604	1.202879	
10986.224304	1.241953	
10986.225850	1.264097	
10986.227546	1.292251	
10986.229078	1.322681	
10986.230784	1.354094	
10986.232279	1.375887	
10986.234042	1.399324	
10986.235534	1.422603	
10986.237332	1.445001	
10986.238816	1.462484	
10986.240634	1.486557	
10986.242115	1.503121	
10986.243873	1.517611	
10986.245356	1.530530	
10986.247108	1.541954	
10986.248614	1.549793	
10986.250347	1.550361	
10986.251861	1.560722	
10986.253615	1.560654	
10986.255134	1.560247	
10986.256862	1.560936	
10986.258389	1.565903	
10986.260112	1.554833	
10986.261666	1.550567	
10986.263374	1.541165	
10986.264928	1.536726	
10986.266616	1.512153	
10986.268177	1.503274	
10986.269833	1.488712	
10986.271406	1.470009	
10986.273064	1.448566	
10986.274673	1.442773	
10986.276293	1.413072	
10986.277925	1.391416	
10986.279535	1.370686	
10986.281178	1.351419	
10986.282756	1.313875	
10986.284407	1.293927	
10986.285992	1.268673	
10986.287687	1.245035	
10986.289241	1.215395	
10986.290956	1.200192	
10986.292428	1.165818	
10986.294069	1.136302	
10986.295549	1.112394	
10986.297183	1.083544	
10986.298675	1.054608	
10986.300250	1.021560	
10986.301788	0.997398	
10986.303327	0.968233	
10986.304913	0.940409	
10986.306500	0.910378	
10986.308101	0.891143	
10986.309653	0.861128	
10986.311277	0.832293	
10986.312779	0.807503	
10986.314462	0.784678	
10986.315944	0.749249	
10986.317657	0.726369	
10986.319227	0.701208	
10986.320943	0.675837	
10986.322485	0.649992	
10986.324194	0.630482	
10986.325717	0.606659	
10986.327444	0.584161	
10986.328937	0.561566	
10986.330708	0.537726	
10986.332208	0.519555	
10986.333989	0.495961	
10986.335471	0.477664	
10986.337254	0.456250	
10986.338732	0.438803	
10986.340496	0.424244	
10986.341977	0.415495	
10986.343721	0.393750	
10986.345226	0.380368	
10986.346984	0.367614	
10986.348506	0.351940	
10986.350238	0.328898	
