time (s)	magX	magY	magZ
10985.377680	-19.675043	242.406784	-89.898308
10985.381010	-19.382816	238.958511	-85.339569
10985.384341	-18.973700	234.282883	-81.599068
10985.387679	-19.090590	230.250153	-78.501465
10985.391006	-18.389246	225.983627	-75.111633
10985.394338	-18.330801	222.418457	-71.780243
10985.397680	-18.038574	218.677963	-68.916428
10985.401010	-17.804792	214.586792	-65.643486
10985.404345	-17.980127	211.313843	-62.838108
10985.407690	-17.863237	208.099350	-59.798950
10985.411006	-17.103449	204.475739	-56.233784
10985.414344	-16.986557	201.202805	-53.428406
10985.417676	-17.103449	197.637634	-50.973701
10985.421008	-16.577440	194.715363	-49.454121
10985.424339	-16.577440	191.267090	-46.181183
10985.428963	-15.876097	185.481003	-41.680889
10985.431900	-15.934542	181.798935	-40.161308
10985.435205	-16.343658	179.052017	-38.583286
10985.438615	-15.233196	176.480423	-36.128578
10985.441441	-15.583868	174.025711	-34.842781
10985.444772	-15.233196	170.928101	-33.440094
10985.448096	-15.291641	168.414963	-31.336061
10985.451428	-14.940969	166.310928	-30.167154
10985.454334	-14.882524	163.856216	-28.238457
10985.457665	-14.181181	161.635300	-27.478668
10985.461008	-13.947399	159.180588	-25.900644
10985.464331	-13.947399	156.784332	-24.264175
10985.467674	-13.538280	155.030975	-23.153713
10985.470998	-14.005844	152.225601	-22.043251
10985.474337	-13.596727	150.063110	-21.575687
10985.477668	-13.538280	148.309769	-20.465225
10985.481022	-13.421391	146.322617	-18.887199
10985.484327	-13.655172	144.043243	-18.010521
10985.487667	-13.246054	142.523666	-16.783169
10985.491003	-12.953829	140.887192	-15.263592
10985.494337	-13.070719	138.783157	-14.796028
10985.497662	-13.070719	137.672699	-14.094685
10985.501005	-12.018703	136.036240	-12.867329
10985.504331	-12.369375	133.873749	-12.282875
10985.507668	-11.901812	132.938629	-11.581532
10985.511002	-12.310928	131.126831	-10.997078
10985.514332	-12.135593	130.308594	-10.587959
10985.517665	-12.252483	128.204559	-9.652836
10985.521002	-11.668030	127.152542	-8.600819
10985.525226	-11.609585	124.171829	-7.315022
10985.528525	-11.492695	123.645821	-7.081242
10985.531916	-11.726477	121.834015	-7.139687
10985.535256	-11.784922	120.489777	-5.853889
10985.538090	-11.317358	119.203972	-5.094101
10985.541419	-11.726477	118.385750	-4.801872
10985.544757	-11.901812	117.859734	-4.860317
10985.548086	-11.668030	116.281715	-3.866749
10985.550997	-11.083576	115.405022	-3.925190
10985.554329	-10.908240	114.879028	-3.632965
10985.557659	-10.616014	113.768555	-3.925190
10985.560991	-10.674459	112.833427	-3.048512
10985.564322	-10.265342	112.190536	-2.580948
10985.567691	-10.616014	111.489189	-1.938049
10985.570994	-10.382233	110.729401	-1.470486
10985.574327	-10.674459	109.911171	-1.528934
10985.577653	-10.849795	108.742264	-0.710701
10985.580989	-10.849795	108.099358	-0.886032
10985.584326	-10.499123	107.573357	-0.476917
10985.587660	-10.966686	107.573357	0.165985
10985.590992	-10.732904	106.755119	-0.184689
10985.594327	-10.908240	105.586212	0.575104
10985.597652	-10.616014	105.703102	0.750439
10985.600990	-10.849795	104.826416	0.633545
10985.604317	-9.797779	104.767982	0.341316
10985.607661	-10.849795	104.300415	1.451782
10985.611025	-9.856224	104.125076	0.808884
10985.614319	-9.856224	103.248398	0.691994
10985.617657	-10.148451	102.488602	1.393337
10985.621846	-10.616014	102.430168	1.159557
10985.625229	-10.090006	102.605499	1.217999
10985.628570	-9.973115	101.728821	1.977791
10985.631838	-10.382233	101.027473	1.744011
10985.634768	-10.440678	101.378143	1.685562
10985.638073	-10.674459	101.962601	1.802452
10985.641414	-9.973115	101.436584	0.165985
10985.644740	-10.323788	101.085915	1.685562
10985.647652	-10.031561	101.027473	1.393337
10985.650983	-9.856224	101.319695	1.685562
10985.654322	-9.856224	100.793694	1.217999
10985.657644	-9.973115	100.852135	1.393337
10985.660989	-9.973115	101.144363	2.036236
10985.664313	-9.739334	100.559914	1.919342
10985.667647	-9.856224	100.852135	2.445354
10985.670983	-10.090006	101.436584	1.802452
10985.674317	-10.031561	101.611923	1.977791
10985.677650	-10.031561	101.495033	1.744011
10985.680981	-10.090006	101.378143	2.270016
10985.684312	-10.674459	101.261253	2.386906
10985.687640	-10.732904	102.254822	1.568672
10985.690978	-10.499123	102.371719	0.808884
10985.694314	-10.382233	103.014618	1.276447
10985.697658	-10.090006	103.073067	1.685562
10985.700978	-10.382233	103.599075	1.451782
10985.704311	-10.382233	103.365295	0.399765
10985.707646	-10.732904	103.949738	0.984219
10985.710979	-10.090006	104.417305	1.451782
10985.714309	-10.557569	104.943314	1.217999
10985.718592	-10.966686	105.469322	0.750439
10985.721870	-10.557569	106.112221	0.282875
10985.725157	-10.440678	106.755119	-0.009354
10985.728517	-10.791349	107.164230	0.633545
10985.731398	-11.025131	107.222679	-0.009354
10985.734731	-10.791349	108.976044	-0.827591
10985.738069	-11.083576	109.034477	-1.061371
10985.741426	-10.499123	109.794273	-0.418468
10985.744304	-11.142021	110.612511	-1.528934
10985.747639	-10.849795	111.138512	-1.178261
10985.750971	-10.908240	111.489189	-2.347168
10985.754307	-11.375803	112.132088	-1.879604
10985.757675	-11.317358	113.651672	-2.405609
10985.760978	-11.317358	114.645248	-3.340736
10985.764310	-11.726477	115.229691	-3.574516
10985.767642	-11.258913	116.047935	-3.340736
10985.770990	-11.142021	117.041496	-3.749855
10985.774305	-11.668030	118.210403	-5.094101
10985.777638	-11.609585	119.379311	-5.386326
10985.780970	-11.843367	120.431328	-6.496788
10985.784302	-12.252483	121.600235	-6.847458
10985.787639	-11.901812	123.762718	-7.139687
10985.790971	-12.194038	124.288727	-7.081242
10985.794305	-12.077148	125.866753	-8.016365
10985.797634	-12.310928	127.094101	-8.893047
10985.800990	-12.486265	128.204559	-9.594391
10985.804300	-12.252483	130.016357	-9.769726
10985.807631	-12.486265	131.302155	-10.704853
10985.810969	-12.486265	132.704849	-11.932205
10985.815160	-13.421391	135.393326	-13.685566
10985.818479	-13.362946	137.029800	-13.334896
10985.821811	-13.187609	138.257156	-14.503799
10985.825169	-13.888954	140.478088	-16.081825
10985.828056	-13.888954	142.348328	-16.490944
10985.831412	-13.830509	143.575684	-18.478085
10985.834748	-14.181181	146.381058	-18.828754
10985.837667	-14.414963	147.549973	-19.939217
10985.840977	-14.239626	149.829330	-21.108124
10985.844313	-14.064291	151.874924	-21.458797
10985.847632	-14.181181	154.271179	-22.335480
10985.850961	-14.824080	156.608994	-24.381065
10985.854293	-14.999416	158.713028	-25.783754
10985.857629	-14.882524	161.109283	-26.835770
10985.860964	-15.583868	163.154877	-28.706020
10985.864298	-15.642315	164.908234	-30.459381
10985.867630	-15.759205	168.239624	-32.738750
10985.870962	-15.759205	170.518982	-34.492111
10985.874296	-16.226768	173.149033	-35.719463
10985.877627	-16.635885	175.428391	-37.063705
10985.880982	-17.337229	178.292221	-38.817066
10985.884290	-17.278784	181.097595	-41.271770
10985.887629	-17.629456	184.662766	-43.083580
10985.890965	-17.045002	187.935699	-45.304501
10985.894295	-17.804792	190.799530	-47.408535
10985.897689	-17.395676	193.897141	-49.571011
10985.900961	-18.097019	196.877838	-51.908825
10985.904295	-17.980127	199.917007	-54.947983
10985.908913	-18.330801	207.456451	-61.902981
10985.911810	-18.681473	210.787827	-63.130333
10985.915153	-18.739918	214.177658	-66.461716
10985.918494	-19.558153	217.216827	-69.793106
10985.921405	-19.382816	221.892456	-72.773819
10985.924773	-20.084162	225.632965	-76.923439
10985.928136	-19.733490	229.315033	-79.787262
10985.931387	-20.551723	233.756866	-83.936874
10985.934293	-20.668615	237.848022	-87.209824
10985.937618	-21.136177	241.120987	-91.651665
10985.940955	-21.369959	245.504379	-95.625954
10985.944293	-21.779076	249.653992	-100.710693
10985.947618	-22.188194	253.452957	-104.042084
10985.950952	-22.188194	258.420807	-109.068390
10985.954287	-22.889538	263.447113	-114.270020
10985.957615	-23.824665	267.596741	-119.296318
10985.960947	-23.123318	273.032135	-124.497955
10985.964283	-24.233782	277.298645	-129.874939
10985.967639	-25.168907	282.149597	-136.011688
10985.970950	-25.227352	287.175934	-141.973114
10985.974290	-25.285797	292.202209	-148.460556
10985.977613	-26.104033	296.644073	-154.305084
10985.980952	-25.578024	302.430145	-161.844543
10985.984282	-26.454704	307.047333	-168.448853
10985.987646	-26.805376	312.307404	-175.929871
10985.990951	-26.746931	317.275269	-184.345993
10985.994280	-27.389830	323.119812	-192.060791
10985.997649	-27.740501	328.029205	-200.184692
10986.000945	-27.974283	332.821747	-209.477509
10986.005127	-28.734074	343.517242	-227.537109
10986.008502	-29.552309	348.718872	-236.946823
10986.011831	-30.370543	353.102295	-246.882538
10986.015204	-30.370543	357.076569	-257.110474
10986.018072	-30.662769	363.622437	-267.689087
10986.021403	-31.305668	368.122742	-278.384583
10986.024712	-31.656340	372.856812	-289.547638
10986.028073	-32.007015	377.707764	-300.593811
10986.030943	-32.766804	381.915833	-313.685547
10986.034276	-32.474575	385.656342	-326.485107
10986.037611	-32.708359	388.812378	-339.109314
10986.040971	-33.585037	392.435974	-352.376404
10986.044276	-33.234364	395.592041	-365.818848
10986.047612	-34.520164	399.624786	-380.547058
10986.050946	-35.046169	401.611908	-395.859741
10986.054274	-34.753944	403.774384	-409.594360
10986.057608	-35.513737	406.287567	-425.374634
10986.060944	-35.805962	407.573334	-441.388672
10986.064278	-35.981297	408.216217	-457.344238
10986.067606	-36.098190	408.859131	-473.475159
10986.070966	-36.273525	408.625336	-490.073669
10986.074275	-36.682644	408.742279	-506.379883
10986.077604	-36.507305	406.813568	-525.900635
10986.080948	-36.857979	405.527771	-543.200439
10986.084280	-37.150204	402.663940	-560.500305
10986.087606	-36.974869	399.507874	-579.728821
10986.090943	-37.325542	396.234955	-598.898865
10986.094271	-37.442432	391.442413	-617.776733
10986.097607	-37.091759	386.766785	-636.187012
10986.101791	-36.039745	373.791931	-674.118042
10986.105119	-36.799534	366.486267	-693.814148
10986.108518	-36.098190	357.076569	-713.276428
10986.111819	-35.805962	347.374634	-731.745178
10986.114758	-35.630627	337.438934	-751.265930
10986.118061	-35.572182	326.334290	-769.559265
10986.121414	-34.812389	314.002319	-787.443604
10986.124698	-34.344826	301.319702	-805.210999
10986.127619	-33.468147	287.409698	-823.679687
10986.130932	-33.175919	272.739929	-841.096436
10986.134265	-32.240795	256.609009	-858.513123
10986.137601	-31.714787	240.887192	-874.994690
10986.140939	-30.779661	224.347168	-891.534790
10986.144270	-29.902981	206.462891	-906.087646
10986.147597	-29.318527	187.585037	-921.400330
10986.150930	-28.675629	168.298065	-934.842712
10986.154264	-27.214493	148.952652	-948.226807
10986.157620	-26.454704	128.555222	-959.740479
10986.160930	-25.928696	106.462883	-970.786621
10986.164266	-24.818235	86.357689	-980.196350
10986.167601	-23.824665	65.317360	-989.606079
10986.170930	-22.714201	43.049675	-997.613098
10986.174264	-21.311514	21.424896	-1003.808289
10986.177599	-20.201052	-1.485681	-1007.957886
10986.180947	-19.032145	-22.701345	-1012.691956
10986.184281	-18.447691	-45.144360	-1013.977783
10986.187594	-16.986557	-66.886032	-1014.445374
10986.190935	-15.408533	-87.984795	-1014.620667
10986.195155	-13.655172	-130.182358	-1009.711243
10986.198442	-12.486265	-150.696671	-1005.853882
10986.201824	-10.908240	-170.451202	-999.658630
10986.205133	-9.914670	-190.030396	-993.054321
10986.208040	-8.979544	-208.265350	-984.872009
10986.211368	-8.044418	-225.682068	-974.351868
10986.214705	-6.758621	-242.514313	-961.961426
10986.218027	-5.180596	-258.703674	-950.506165
10986.220929	-3.661017	-275.185272	-935.953186
10986.224257	-2.258328	-290.614868	-922.043274
10986.227597	-0.914085	-304.232605	-906.029175
10986.230924	-0.271187	-317.733490	-890.132080
10986.234262	0.313267	-329.714783	-872.540039
10986.237593	1.014611	-340.468719	-855.941528
10986.240923	2.241964	-350.988892	-837.122131
10986.244275	2.943308	-361.275299	-817.309143
10986.247589	3.936879	-370.684967	-797.379333
10986.250919	4.170660	-378.575104	-776.689636
10986.254257	5.047341	-384.594971	-758.045593
10986.257594	5.398013	-391.374634	-736.537720
10986.260927	6.157802	-395.582703	-716.315613
10986.264256	6.508474	-401.018097	-694.340149
10986.267590	6.917593	-405.810669	-673.825867
10986.270916	7.618936	-408.206909	-653.194641
10986.274258	7.911163	-410.135620	-631.511353
10986.277591	8.495617	-411.479828	-610.237244
10986.280954	9.196960	-413.876129	-591.242554
10986.284251	9.196960	-413.934540	-570.260681
10986.287594	9.489187	-414.635864	-549.687866
10986.291775	10.190533	-412.882538	-510.412598
10986.295099	10.015196	-411.012299	-490.950317
10986.298457	9.898306	-409.200500	-472.832275
10986.301796	10.132086	-406.687317	-454.889526
10986.304699	9.430742	-404.700195	-436.829895
10986.308027	10.424313	-401.544098	-419.588562
10986.311369	10.658094	-398.329651	-402.230286
10986.314669	10.891876	-394.706024	-385.514893
10986.317584	11.359438	-390.556396	-369.617798
10986.320925	10.891876	-386.465240	-354.246643
10986.324264	10.774984	-382.666260	-338.758606
10986.327582	10.307423	-377.990631	-325.316162
10986.330923	10.541204	-373.256592	-310.880188
10986.334249	10.541204	-368.405609	-298.957336
10986.337588	10.599649	-364.080658	-285.690247
10986.340918	10.716539	-358.411438	-272.773804
10986.344251	10.365868	-353.852722	-261.318542
10986.347583	10.307423	-348.767975	-249.629456
10986.350908	10.658094	-343.332581	-238.407959
10986.354245	10.015196	-338.306244	-227.829346
10986.357576	9.372297	-332.637054	-216.900055
10986.360912	10.015196	-327.493866	-207.022797
10986.364244	9.839859	-321.707764	-197.846878
10986.367584	9.021624	-317.967255	-188.846283
10986.370910	9.255407	-311.888947	-180.137939
10986.374267	9.313852	-307.564026	-170.962006
10986.377586	9.080070	-302.303925	-163.364120
10986.380911	9.313852	-296.284058	-155.766220
10986.384284	8.495617	-290.965515	-133.147858
10986.388423	8.729399	-281.672699	-135.251892
10986.391757	8.144945	-276.880188	-129.173584
10986.395119	8.320280	-271.853882	-122.744591
10986.398470	7.969609	-267.119812	-116.549393
10986.401354	8.378725	-262.970215	-111.347748
10986.404685	8.554062	-258.060791	-106.029221
10986.408032	7.502046	-253.268265	-100.710693
10986.410963	7.502046	-248.417297	-95.859734
10986.414238	7.677382	-244.618362	-91.417885
10986.417578	7.560491	-239.884277	-86.625366
10986.420907	7.268264	-236.552902	-82.709526
10986.424238	7.268264	-232.344833	-78.852135
10986.427602	7.385155	-227.669205	-75.170074
10986.430902	7.326710	-223.870239	-71.195793
10986.434240	6.859148	-220.363541	-67.104614
10986.437568	6.742256	-216.739929	-64.357689
10986.440920	6.508474	-212.531845	-61.318527
10986.444234	6.917593	-208.849808	-57.578026
10986.447573	6.566920	-205.459976	-55.357101
10986.450899	6.274693	-203.063721	-51.207481
10986.454239	6.099357	-199.089432	-48.694332
10986.457577	6.099357	-195.699585	-46.239628
10986.460906	5.924021	-192.660431	-44.077148
10986.464236	6.099357	-188.686157	-40.628872
10986.467571	6.508474	-187.166580	-38.232613
10986.470920	5.807130	-183.601410	-36.596146
10986.474243	5.514904	-180.854477	-34.784340
10986.477570	5.456459	-178.282867	-32.563416
10986.480899	5.573349	-174.834595	-30.751608
10986.485092	5.164232	-169.223846	-27.420223
10986.488411	4.988896	-167.412048	-26.660433
10986.491764	4.696669	-164.314438	-24.614847
10986.495105	4.813560	-162.327301	-23.036823
10986.498008	4.755114	-159.346588	-20.815899
10986.501344	5.281123	-157.476334	-19.237873
10986.504732	4.872005	-154.904739	-18.770309
10986.507596	4.755114	-152.742264	-17.484512
10986.510900	4.521332	-151.047348	-16.315605
10986.514252	4.579778	-148.358856	-14.796028
10986.517564	4.638223	-146.663940	-13.451786
10986.520895	4.462887	-144.852142	-13.393341
10986.524236	4.112215	-141.988312	-11.581532
10986.527563	4.638223	-140.819412	-10.412624
10986.530892	4.579778	-138.890717	-9.419052
10986.534226	4.287551	-137.429581	-8.542374
10986.537555	4.053770	-135.500885	-7.373466
10986.540886	4.170660	-133.630630	-6.964352
10986.544227	4.112215	-132.520172	-6.905903
10986.547559	4.053770	-131.000580	-6.321449
10986.550893	4.053770	-129.188782	-5.386326
10986.554224	4.696669	-128.312103	-5.152546
10986.557561	4.229105	-126.383400	-3.632965
10986.560906	4.287551	-124.980713	-2.990063
10986.564223	3.644652	-123.987137	-2.580948
10986.567556	3.644652	-122.584450	-2.113388
10986.570895	3.819988	-121.649323	-1.002922
10986.574229	3.703097	-120.480415	-0.769142
10986.578848	3.761543	-117.324371	0.575104
10986.581760	3.410871	-116.915245	0.750439
