time (s)	coil I (A)	last det (V)	int current (uC)
6010.216251	0.152611	-0.003434	21298.408203
6010.217292	0.090491	-0.003434	21392.609375
6010.218317	0.090465	-0.003434	21485.335937
6010.219193	0.090436	-0.003434	21564.558594
6010.220115	0.090564	-0.003434	21648.058594
6010.221196	0.090546	-0.003434	21745.937500
6010.222123	0.090549	-0.003434	21829.876953
6010.222990	0.090531	-0.003434	21908.367187
6010.224018	0.090579	-0.003434	22001.482422
6010.225042	0.090491	-0.003434	22094.144531
6011.260970	1.549277	0.000638	807.173462
6011.261932	1.884555	0.000638	2620.114746
6011.262814	1.836094	0.000638	4239.549316
6011.263749	1.776046	0.000638	5900.152344
6011.264820	1.711381	0.000638	7733.041016
6011.265716	1.659393	0.000638	9219.857422
6011.266649	1.608754	0.000638	10720.824219
6011.267706	1.551211	0.000638	12360.454102
6011.268653	1.500685	0.000638	13781.602539
6011.269519	1.456520	0.000638	15042.949219
6011.270570	1.405536	0.000638	16520.167969
6011.271589	1.359265	0.000638	17905.259766
6011.272484	1.318586	0.000638	19085.394531
6011.273443	1.277651	0.000638	20310.662109
6011.274497	0.804305	0.000638	21158.400391
6011.275411	0.092589	0.000638	21243.027344
6011.276266	0.090432	0.000638	21320.347656
6011.277340	0.090619	0.000638	21417.671875
6011.278338	0.090575	0.000638	21508.066406
6011.279210	0.090564	0.000638	21587.039062
6011.280182	0.090637	0.000638	21675.138672
6011.281228	0.090597	0.000638	21769.902344
6011.282126	0.090524	0.000638	21851.193359
6011.282994	0.090542	0.000638	21929.783203
6011.284062	0.090623	0.000638	22026.568359
6012.294687	1.504094	-0.001472	792.657654
6012.295595	1.886492	-0.001472	2505.592285
6012.296475	1.839840	-0.001472	4124.651367
6012.297370	1.781202	-0.001472	5718.827148
6012.298375	1.719379	-0.001472	7446.802734
6012.299311	1.666176	-0.001472	9006.342773
6012.300193	1.617396	-0.001472	10432.886719
6012.301215	1.563230	-0.001472	12030.507812
6012.302131	1.512451	-0.001472	13415.913086
6012.303054	1.465891	-0.001472	14768.930664
6012.303919	1.421517	-0.001472	15998.542969
6012.304952	1.375261	-0.001472	17419.187500
6012.305838	1.334674	-0.001472	18601.708984
6012.306710	1.294189	-0.001472	19730.242187
6012.307792	1.224950	-0.001472	21055.638672
6012.308707	0.203379	-0.001472	21241.730469
6012.309585	0.090469	-0.001472	21321.162109
6012.310561	0.090619	-0.001472	21409.605469
6012.311558	0.090564	-0.001472	21499.898437
6012.312449	0.090524	-0.001472	21580.554687
6012.313309	0.090564	-0.001472	21658.439453
6012.314372	0.090667	-0.001472	21754.818359
6012.315299	0.090491	-0.001472	21838.703125
6012.316170	0.090538	-0.001472	21917.562500
6012.317142	0.090630	-0.001472	22005.654297
6013.350919	1.503578	-0.003112	753.292480
6013.351840	1.886473	-0.003112	2490.734375
6013.352712	1.840100	-0.003112	4095.301758
6013.353754	1.774120	-0.003112	5943.934570
6013.354768	1.712289	-0.003112	7680.195312
6013.355662	1.660887	-0.003112	9165.028320
6013.356637	1.607787	-0.003112	10732.620117
6013.357710	1.549537	-0.003112	12395.273437
6013.358623	1.500754	-0.003112	13765.461914
6013.359491	1.455311	-0.003112	15028.671875
6013.360595	1.403441	-0.003112	16578.070312
6013.361581	1.357914	-0.003112	17916.972656
6013.362480	1.316246	-0.003112	19100.277344
6013.363360	1.278944	-0.003112	20225.748047
6013.364371	0.924576	-0.003112	21160.494141
6013.365287	0.097625	-0.003112	21249.917969
6013.366206	0.090425	-0.003112	21333.017578
6013.367070	0.090527	-0.003112	21411.232422
6013.368127	0.090535	-0.003112	21506.927734
6013.369002	0.090531	-0.003112	21586.142578
6013.369877	0.090549	-0.003112	21665.373047
6013.370855	0.090491	-0.003112	21753.873047
6013.371791	0.090535	-0.003112	21838.613281
6013.372703	0.090516	-0.003112	21921.164062
6013.373579	0.090527	-0.003112	22000.466797
6014.386746	1.570946	-0.002737	864.020325
6014.387797	1.879490	-0.002737	2839.364014
6014.388693	1.827770	-0.002737	4477.045898
6014.389614	1.768096	-0.002737	6105.461914
6014.390708	1.702419	-0.002737	7967.908691
6014.391663	1.648235	-0.002737	9541.972656
6014.392536	1.599690	-0.002737	10938.501953
6014.393586	1.544132	-0.002737	12559.840820
6014.394611	1.489768	-0.002737	14086.853516
6014.395504	1.445354	-0.002737	15377.554687
6014.396460	1.398398	-0.002737	16714.423828
6014.397525	1.348923	-0.002737	18151.027344
6014.398459	1.307395	-0.002737	19372.134766
6014.399327	1.270305	-0.002737	20474.759766
6014.400432	0.599579	-0.002737	21137.294922
6014.401420	0.090377	-0.002737	21226.587891
6014.402309	0.090531	-0.002737	21307.070312
6014.403305	0.090718	-0.002737	21397.425781
6014.404358	0.090590	-0.002737	21492.816406
6014.405249	0.090564	-0.002737	21573.509766
6014.406106	0.090593	-0.002737	21651.148437
6014.407181	0.090743	-0.002737	21748.697266
6014.408165	0.090564	-0.002737	21837.812500
6014.409023	0.090586	-0.002737	21915.535156
6014.410031	0.090656	-0.002737	22006.916016
6015.440391	1.503124	-0.003100	751.561890
6015.441386	1.883738	-0.003100	2625.880859
6015.442286	1.834230	-0.003100	4276.687500
6015.443288	1.770637	-0.003100	6050.866211
6015.444353	1.706803	-0.003100	7868.611328
6015.445246	1.654417	-0.003100	9346.005859
6015.446159	1.604297	-0.003100	10810.728516
6015.447238	1.546956	-0.003100	12479.893555
6015.448187	1.496349	-0.003100	13899.928711
6015.449052	1.452330	-0.003100	15156.194336
6015.450098	1.402478	-0.003100	16623.185547
6015.451126	1.355394	-0.003100	18016.531250
6015.452006	1.315763	-0.003100	19174.402344
6015.452971	1.274315	-0.003100	20404.117187
6015.454022	0.729723	-0.003100	21171.056641
6015.454949	0.091227	-0.003100	21255.623047
6015.455806	0.090439	-0.003100	21333.128906
6015.456832	0.090593	-0.003100	21426.078125
6015.457848	0.090553	-0.003100	21518.080078
6015.458735	0.090454	-0.003100	21598.312500
6015.459698	0.090586	-0.003100	21685.546875
6015.460756	0.090502	-0.003100	21781.296875
6015.461678	0.090425	-0.003100	21864.667969
6015.462546	0.090414	-0.003100	21943.146484
6015.463611	0.090586	-0.003100	22039.621094
6016.477213	1.530740	0.004554	777.615723
6016.478143	1.885818	0.004554	2531.426270
6016.479007	1.839254	0.004554	4120.541992
6016.480069	1.772289	0.004554	6002.712891
6016.481092	1.710128	0.004554	7752.173828
6016.481977	1.658756	0.004554	9220.172852
6016.482849	1.610947	0.004554	10624.918945
6016.483848	1.559073	0.004554	12182.433594
6016.484792	1.506486	0.004554	13604.555664
6016.485703	1.459589	0.004554	14934.241211
6016.486583	1.416346	0.004554	16180.625977
6016.487620	1.367523	0.004554	17598.748047
6016.488519	1.326086	0.004554	18790.900391
6016.489397	1.288704	0.004554	19922.382812
6016.490327	1.195177	0.004554	21033.896484
6016.491320	0.158361	0.004554	21191.148437
6016.492237	0.090352	0.004554	21274.000000
6016.493116	0.090557	0.004554	21353.599609
6016.494134	0.090542	0.004554	21445.771484
6016.495035	0.090505	0.004554	21527.316406
6016.495907	0.090527	0.004554	21606.255859
6016.496905	0.090681	0.004554	21696.755859
6016.497895	0.090469	0.004554	21786.320312
6016.498776	0.090472	0.004554	21866.027344
6016.499641	0.090553	0.004554	21944.355469
6017.531840	1.437693	0.001859	611.019470
6017.532821	1.885148	0.001859	2460.349365
6017.533869	1.831146	0.001859	4379.390625
6017.534795	1.771589	0.001859	6019.882324
6017.535658	1.717309	0.001859	7501.920410
6017.536707	1.656910	0.001859	9240.019531
6017.537718	1.601115	0.001859	10858.746094
6017.538609	1.554701	0.001859	12243.984375
6017.539586	1.502417	0.001859	13711.845703
6017.540651	1.448357	0.001859	15254.345703
6017.541560	1.404463	0.001859	16531.001953
6017.542426	1.362964	0.001859	17711.328125
6017.543533	1.314503	0.001859	19166.482422
6017.544503	1.272400	0.001859	20400.710937
6017.545438	0.856461	0.001859	21201.501953
6017.546314	0.094515	0.001859	21284.296875
6017.547291	0.090531	0.001859	21372.746094
6017.548213	0.090469	0.001859	21456.158203
6017.549134	0.090619	0.001859	21539.619141
6017.549997	0.090549	0.001859	21617.763672
6017.551035	0.090524	0.001859	21711.726562
6017.551917	0.090549	0.001859	21791.591797
6017.552782	0.090472	0.001859	21869.849609
6017.553741	0.090582	0.001859	21956.718750
6017.554679	0.090447	0.001859	22041.558594
6018.566743	1.573231	0.003325	912.474121
6018.567741	1.880182	0.003325	2788.895508
6018.568625	1.829659	0.003325	4406.314453
6018.569631	1.766071	0.003325	6182.981445
6018.570690	1.702797	0.003325	7986.243164
6018.571570	1.650820	0.003325	9438.964844
6018.572463	1.600686	0.003325	10868.376953
6018.573545	1.543249	0.003325	12538.172852
6018.574500	1.493379	0.003325	13964.349609
6018.575376	1.449137	0.003325	15233.793945
6018.576404	1.399918	0.003325	16672.910156
6018.577442	1.351527	0.003325	18075.794922
6018.578334	1.311720	0.003325	19245.849609
6018.579282	1.271917	0.003325	20451.626953
6018.580342	0.659436	0.003325	21150.628906
6018.581275	0.090560	0.003325	21235.121094
6018.582134	0.090454	0.003325	21312.820312
6018.583205	0.090670	0.003325	21409.927734
6018.584206	0.090513	0.003325	21500.531250
6018.585096	0.090520	0.003325	21581.093750
6018.586050	0.090586	0.003325	21667.513672
6018.587083	0.090590	0.003325	21761.091797
6018.588003	0.090524	0.003325	21844.373047
6018.588861	0.090542	0.003325	21922.058594
6018.589932	0.090615	0.003325	22019.107422
6019.623432	1.504102	0.000002	752.050781
6019.624381	1.885583	0.000002	2541.469482
6019.625247	1.839119	0.000002	4134.146484
6019.626273	1.773541	0.000002	5953.799805
6019.627314	1.710395	0.000002	7734.321289
6019.628205	1.658346	0.000002	9211.907227
6019.629130	1.607864	0.000002	10699.181641
6019.630209	1.549655	0.000002	12371.258789
6019.631164	1.498989	0.000002	13802.793945
6019.632035	1.454194	0.000002	15069.397461
6019.633097	1.403763	0.000002	16560.193359
6019.634099	1.357416	0.000002	17920.324219
6019.634993	1.316624	0.000002	19097.386719
6019.635974	1.275945	0.000002	20349.087891
6019.637025	0.760843	0.000002	21148.734375
6019.637938	0.091849	0.000002	21232.593750
6019.638854	0.090425	0.000002	21315.423828
6019.639713	0.090612	0.000002	21393.259766
6019.640759	0.090527	0.000002	21487.951172
6019.641631	0.090542	0.000002	21566.904297
6019.642502	0.090546	0.000002	21645.769531
6019.643457	0.090593	0.000002	21732.285156
6019.644414	0.090542	0.000002	21818.933594
6019.645327	0.090575	0.000002	21901.628906
6019.646203	0.090502	0.000002	21980.908203
6020.657615	1.442816	-0.002588	634.839111
6020.658475	1.888429	-0.002588	2258.888184
6020.659489	1.838357	-0.002588	4122.982422
6020.660528	1.772820	-0.002588	5964.942383
6020.661422	1.717449	-0.002588	7500.341797
6020.662356	1.663418	-0.002588	9053.974609
6020.663432	1.604451	-0.002588	10780.363281
6020.664375	1.554434	-0.002588	12246.194336
6020.665251	1.506878	-0.002588	13566.218750
6020.666311	1.453524	-0.002588	15106.954102
6020.667328	1.404287	-0.002588	16535.113281
6020.668221	1.362869	-0.002588	17752.154297
6020.669178	1.319788	-0.002588	19015.191406
6020.670233	1.274465	-0.002588	20359.751953
6020.671168	0.897111	-0.002588	21198.550781
6020.672038	0.096427	-0.002588	21282.441406
6020.673105	0.090491	-0.002588	21378.994141
6020.674087	0.090406	-0.002588	21467.773437
6020.674973	0.090439	-0.002588	21547.902344
6020.675962	0.090542	-0.002588	21637.449219
6020.677018	0.090458	-0.002588	21732.972656
6020.677914	0.090586	-0.002588	21814.136719
6020.678771	0.090575	-0.002588	21891.759766
6020.679864	0.090626	-0.002588	21990.814453
6020.680844	0.090396	-0.002588	22079.402344
6021.715902	1.436979	0.002133	609.278992
6021.716948	1.884108	0.002133	2580.055420
6021.717840	1.835211	0.002133	4217.063477
6021.718769	1.777002	0.002133	5867.898437
6021.719635	1.721001	0.002133	7358.285156
6021.720659	1.663345	0.002133	9061.549805
6021.721560	1.614316	0.002133	10516.048828
6021.722426	1.565735	0.002133	11871.975586
6021.723526	1.508624	0.002133	13531.461914
6021.724456	1.460922	0.002133	14890.119141
6021.725338	1.417917	0.002133	16140.722656
6021.726323	1.372148	0.002133	17492.289062
6021.727339	1.324819	0.002133	18838.304687
6021.728236	1.287019	0.002133	19992.761719
6021.729099	1.192837	0.002133	21022.179687
6021.730196	0.145312	0.002133	21181.587891
6021.731097	0.090337	0.002133	21262.980469
6021.731966	0.090480	0.002133	21341.607422
6021.732960	0.090579	0.002133	21431.642578
6021.733959	0.090443	0.002133	21521.996094
6021.734836	0.090505	0.002133	21601.369141
6021.735798	0.090553	0.002133	21688.480469
6021.736868	0.090535	0.002133	21785.353516
6021.737765	0.090527	0.002133	21866.556641
6021.738628	0.090575	0.002133	21944.722656
6022.744503	1.433551	-0.008067	603.524963
6022.745402	1.885994	-0.008067	2299.033203
6022.746504	1.831743	-0.008067	4317.614258
6022.747464	1.770707	-0.008067	6017.492676
6022.748335	1.717222	-0.008067	7513.192871
6022.749366	1.657958	-0.008067	9222.546875
6022.750398	1.602327	-0.008067	10876.148437
6022.751295	1.553562	-0.008067	12269.693359
6022.752249	1.502944	-0.008067	13703.501953
6022.753307	1.448767	-0.008067	15236.297852
6022.754248	1.403884	-0.008067	16557.353516
6022.755117	1.362671	-0.008067	17741.513672
6022.756195	1.314668	-0.008067	19158.726562
6022.757204	1.271279	-0.008067	20441.447266
6022.758105	0.866733	-0.008067	21222.375000
6022.759076	0.095101	-0.008067	21314.718750
6022.760128	0.090513	-0.008067	21409.937500
6022.761028	0.090487	-0.008067	21491.375000
6022.761884	0.090571	-0.008067	21568.904297
6022.762965	0.090575	-0.008067	21666.816406
6022.763958	0.090498	-0.008067	21756.681641
6022.764832	0.090505	-0.008067	21835.783203
6022.765834	0.090531	-0.008067	21926.496094
6022.766880	0.090538	-0.008067	22021.199219
6022.767768	0.090509	-0.008067	22101.570312
6023.810067	1.518160	0.000872	774.261841
6023.810962	1.886356	0.000872	2462.550537
6023.811825	1.839283	0.000872	4049.852051
6023.812945	1.770817	0.000872	6033.166504
6023.813923	1.711238	0.000872	7706.756836
6023.814788	1.661041	0.000872	9143.557617
6023.815862	1.602883	0.000872	10865.054687
6023.816915	1.546853	0.000872	12493.890625
6023.817797	1.498550	0.000872	13815.611328
6023.818719	1.451320	0.000872	15153.728516
6023.819781	1.400149	0.000872	16640.687500
6023.820733	1.356760	0.000872	17932.324219
6023.821603	1.317598	0.000872	19078.634766
6023.822641	1.272440	0.000872	20399.427734
6023.823670	0.735780	0.000872	21156.544922
6023.824558	0.091523	0.000872	21237.818359
6023.825518	0.090472	0.000872	21324.671875
6023.826564	0.090593	0.000872	21419.431641
6023.827496	0.090472	0.000872	21503.751953
6023.828357	0.090480	0.000872	21581.654297
6023.829426	0.090590	0.000872	21678.494141
6023.830429	0.090480	0.000872	21769.246094
6023.831327	0.090458	0.000872	21850.476562
6023.832291	0.090612	0.000872	21937.826172
6023.833336	0.090535	0.000872	22032.435547
6024.833537	1.520585	-0.001493	726.839478
6024.834430	1.887052	-0.001493	2411.977051
6024.835307	1.842986	-0.001493	4028.275391
6024.836280	1.781550	-0.001493	5761.723633
6024.837244	1.721367	-0.001493	7421.121582
6024.838127	1.669834	-0.001493	8895.584961
6024.839055	1.618356	-0.001493	10397.418945
6024.840124	1.562175	-0.001493	12067.384766
6024.841010	1.513400	-0.001493	13408.256836
6024.841875	1.468319	-0.001493	14678.352539
6024.842923	1.417782	-0.001493	16164.187500
6024.843876	1.373269	-0.001493	17472.912109
6024.844751	1.334026	-0.001493	18640.185547
6024.845647	1.292476	-0.001493	19798.244141
6024.846759	1.199103	-0.001493	21131.646484
6024.847641	0.175811	-0.001493	21286.710937
6024.848507	0.090465	-0.001493	21365.052734
6024.849538	0.090743	-0.001493	21458.609375
6024.850509	0.090549	-0.001493	21546.533203
6024.851380	0.090549	-0.001493	21625.402344
6024.852386	0.090608	-0.001493	21716.554687
6024.853430	0.090586	-0.001493	21811.126953
6024.854319	0.090546	-0.001493	21891.621094
6024.855223	0.090582	-0.001493	21973.507812
6024.856303	0.090659	-0.001493	22071.419922
6025.904096	1.496730	0.003668	672.031677
6025.904968	1.888066	0.003668	2318.425537
6025.905991	1.837778	0.003668	4198.472656
6025.906988	1.772758	0.003668	5965.912109
6025.907877	1.718386	0.003668	7493.557617
6025.908738	1.666073	0.003668	8928.046875
6025.909839	1.608435	0.003668	10698.933594
6025.910736	1.560154	0.003668	12098.391602
6025.911607	1.513308	0.003668	13416.482422
6025.912613	1.461823	0.003668	14887.076172
6025.913607	1.412747	0.003668	16291.345703
6025.914501	1.371237	0.003668	17517.230469
6025.915367	1.330433	0.003668	18669.386719
6025.916468	1.283375	0.003668	20082.382812
6025.917384	1.165994	0.003668	21150.433594
6025.918265	0.152930	0.003668	21285.164062
6025.919243	0.090619	0.003668	21373.789062
6025.920240	0.090509	0.003668	21464.027344
6025.921135	0.090516	0.003668	21545.039062
6025.922129	0.090670	0.003668	21635.166016
6025.923169	0.090619	0.003668	21729.410156
6025.924065	0.090674	0.003668	21810.654297
6025.924921	0.090604	0.003668	21888.210937
6025.926024	0.090688	0.003668	21988.240234
6025.927016	0.090568	0.003668	22078.083984
6026.920896	1.443076	0.000731	614.750427
6026.921850	1.885173	0.000731	2413.205811
6026.922911	1.830776	0.000731	4355.659668
6026.923837	1.771278	0.000731	5995.863281
6026.924703	1.717291	0.000731	7483.037598
6026.925771	1.656866	0.000731	9252.571289
6026.926789	1.601246	0.000731	10882.640625
6026.927673	1.554265	0.000731	12256.611328
6026.928665	1.501718	0.000731	13746.315430
6026.929710	1.448372	0.000731	15259.863281
6026.930612	1.404507	0.000731	16526.728516
6026.931474	1.362967	0.000731	17701.605469
6026.932551	1.315250	0.000731	19118.130859
6026.933552	1.272041	0.000731	20391.443359
6026.934447	0.911433	0.000731	21207.175781
6026.935434	0.096332	0.000731	21302.255859
6026.936498	0.090564	0.000731	21398.615234
6026.937387	0.090582	0.000731	21479.142578
6026.938260	0.090597	0.000731	21558.234375
6026.939370	0.090637	0.000731	21658.841797
6026.940322	0.090469	0.000731	21744.968750
6026.941187	0.090553	0.000731	21823.296875
6026.942269	0.090634	0.000731	21921.363281
6026.943294	0.090656	0.000731	22014.285156
6026.944182	0.090538	0.000731	22094.683594
6027.995679	1.535947	0.000131	783.333069
6027.996680	1.881720	0.000131	2666.934814
6027.997573	1.832395	0.000131	4303.263672
6027.998559	1.769546	0.000131	6048.035645
6027.999611	1.705682	0.000131	7842.413574
6028.000530	1.652831	0.000131	9361.365234
6028.001400	1.602876	0.000131	10755.867187
6028.002516	1.545938	0.000131	12481.133789
6028.003493	1.494067	0.000131	13940.837891
6028.004364	1.449492	0.000131	15203.345703
6028.005414	1.399186	0.000131	16672.490234
6028.006467	1.351868	0.000131	18096.007812
6028.007358	1.312031	0.000131	19265.027344
6028.008247	1.272473	0.000131	20396.255859
6028.009337	0.665922	0.000131	21122.111328
6028.010285	0.090546	0.000131	21207.949219
6028.011147	0.090637	0.000131	21286.078125
6028.012204	0.090630	0.000131	21381.873047
6028.013223	0.090575	0.000131	21474.167969
6028.014106	0.090513	0.000131	21554.089844
6028.015065	0.090685	0.000131	21641.056641
6028.016120	0.090619	0.000131	21736.660156
6028.017035	0.090604	0.000131	21819.562500
6028.017891	0.090502	0.000131	21897.031250
6028.018933	0.090626	0.000131	21991.462891
6029.011965	1.464349	-0.001489	721.924255
6029.013016	1.881764	-0.001489	2699.658203
6029.013900	1.831736	-0.001489	4318.913086
6029.014761	1.775998	-0.001489	5848.047852
6029.015793	1.713582	-0.001489	7616.463867
6029.016762	1.658181	-0.001489	9223.241211
6029.017639	1.609526	-0.001489	10634.795898
6029.018531	1.559264	-0.001489	12025.659180
6029.019650	1.502523	-0.001489	13706.982422
6029.020526	1.456780	-0.001489	14983.121094
6029.021402	1.412443	-0.001489	16220.420898
6029.022503	1.363257	-0.001489	17721.367187
6029.023461	1.320652	-0.001489	18986.550781
6029.024330	1.282430	-0.001489	20100.982422
6029.025358	0.975513	-0.001489	21103.808594
6029.026412	0.094969	-0.001489	21203.906250
6029.027301	0.090461	-0.001489	21284.326172
6029.028229	0.090626	-0.001489	21368.427734
6029.029293	0.090732	-0.001489	21464.966797
6029.030237	0.090557	-0.001489	21550.453125
6029.031100	0.090487	-0.001489	21628.542969
6029.032149	0.090590	-0.001489	21723.572266
6029.033151	0.090579	-0.001489	21814.332031
6029.034037	0.090564	-0.001489	21894.572266
6029.035003	0.090641	-0.001489	21982.130859
6030.088211	1.483663	0.001025	758.151978
6030.089260	1.880292	0.001025	2730.578125
6030.090186	1.827704	0.001025	4423.031738
6030.091049	1.771168	0.001025	5951.549805
6030.092126	1.707114	0.001025	7790.111816
6030.093150	1.648499	0.001025	9478.173828
6030.094029	1.601133	0.001025	10885.569336
6030.095038	1.547996	0.001025	12447.497070
6030.096103	1.490856	0.001025	14035.258789
6030.097007	1.444666	0.001025	15341.236328
6030.097870	1.401160	0.001025	16550.437500
6030.098963	1.352644	0.001025	18028.876953
6030.099921	1.308849	0.001025	19282.753906
6030.100797	1.272704	0.001025	20397.642578
6030.101807	0.737454	0.001025	21142.470703
6030.102860	0.090740	0.001025	21238.019531
6030.103744	0.090476	0.001025	21318.000000
6030.104625	0.090524	0.001025	21397.751953
6030.105704	0.090568	0.001025	21495.474609
6030.106664	0.090469	0.001025	21582.324219
6030.107525	0.090491	0.001025	21660.236328
6030.108580	0.090601	0.001025	21755.820312
6030.109610	0.090465	0.001025	21849.000000
6030.110497	0.090524	0.001025	21929.294922
6030.111421	0.090469	0.001025	22012.888672
6031.102970	1.520032	0.003217	717.454956
6031.103855	1.886986	0.003217	2387.437744
6031.104727	1.843689	0.003217	3995.134521
6031.105716	1.781331	0.003217	5756.870605
6031.106686	1.720734	0.003217	7425.982422
6031.107612	1.667373	0.003217	8969.969727
6031.108474	1.618806	0.003217	10365.380859
6031.109491	1.565006	0.003217	11956.992187
6031.110394	1.515718	0.003217	13325.685547
6031.111275	1.470114	0.003217	14620.855469
6031.112206	1.424301	0.003217	15946.878906
6031.113192	1.378605	0.003217	17306.183594
6031.114111	1.336099	0.003217	18534.058594
6031.114993	1.296680	0.003217	19677.730469
6031.116063	1.253489	0.003217	21018.962891
6031.116969	0.277441	0.003217	21270.324219
6031.117830	0.090300	0.003217	21348.072266
6031.118881	0.090579	0.003217	21443.269531
6031.119838	0.090425	0.003217	21529.806641
6031.120721	0.090491	0.003217	21609.708984
6031.121577	0.090465	0.003217	21687.146484
6031.122686	0.090553	0.003217	21787.570312
6031.123561	0.090432	0.003217	21866.699219
6031.124433	0.090461	0.003217	21945.582031
6031.125414	0.090612	0.003217	22034.472656
6032.175143	1.546732	0.000373	799.660522
6032.176160	1.881310	0.000373	2712.952637
6032.177056	1.830634	0.000373	4353.200195
6032.178024	1.769722	0.000373	6066.291016
6032.179077	1.705137	0.000373	7861.799805
6032.179998	1.652278	0.000373	9383.547852
6032.180864	1.602729	0.000373	10771.511719
6032.181949	1.546172	0.000373	12449.108398
6032.182955	1.493386	0.000373	13951.455078
6032.183837	1.448610	0.000373	15229.128906
6032.184836	1.401218	0.000373	16628.945312
6032.185887	1.352864	0.000373	18050.804687
6032.186790	1.310347	0.000373	19234.046875
6032.187696	1.272978	0.000373	20387.365234
6032.188579	0.883352	0.000373	21167.365234
6032.189609	0.091959	0.000373	21262.083984
6032.190502	0.090443	0.000373	21342.849609
6032.191383	0.090487	0.000373	21422.568359
6032.192366	0.090571	0.000373	21511.599609
6032.193319	0.090439	0.000373	21597.789062
6032.194244	0.090527	0.000373	21681.527344
6032.195112	0.090491	0.000373	21760.074219
6032.196133	0.090524	0.000373	21852.498047
6032.197008	0.090410	0.000373	21931.607422
6032.197876	0.090472	0.000373	22010.136719
6033.198141	1.571316	0.001170	875.223022
6033.199200	1.878633	0.001170	2864.695312
6033.200089	1.826052	0.001170	4488.055664
6033.200978	1.767733	0.001170	6059.570312
6033.202069	1.703101	0.001170	7917.653320
6033.203033	1.648389	0.001170	9506.700195
6033.203904	1.599818	0.001170	10900.141602
6033.204947	1.544257	0.001170	12510.800781
6033.205970	1.490643	0.001170	14035.728516
6033.206859	1.445515	0.001170	15320.791016
6033.207801	1.400779	0.001170	16640.324219
6033.208846	1.353124	0.001170	18054.337891
6033.209781	1.311123	0.001170	19280.238281
6033.210647	1.273330	0.001170	20382.941406
6033.211716	0.735300	0.001170	21168.976562
6033.212745	0.090707	0.001170	21262.314453
6033.213621	0.090374	0.001170	21341.482422
6033.214568	0.090483	0.001170	21427.169922
6033.215633	0.090538	0.001170	21523.593750
6033.216540	0.090469	0.001170	21605.648437
6033.217409	0.090483	0.001170	21684.279297
6033.218465	0.090549	0.001170	21779.898437
6033.219467	0.090476	0.001170	21870.554687
