time (s)	magX	magY	magZ
10759.700247	-10.616014	81.156052	5.776737
10759.703581	-10.382233	80.513153	6.185856
10759.706919	-9.856224	79.519585	5.367622
10759.710240	-10.382233	78.876686	5.776737
10759.713582	-9.856224	78.292229	6.419640
10759.716914	-10.440678	77.064880	6.068966
10759.720272	-9.914670	76.129753	6.127407
10759.723581	-10.499123	76.421982	7.062534
10759.726918	-10.090006	75.311523	6.770309
10759.730244	-10.031561	74.960838	7.705437
10759.733581	-9.622443	74.493279	8.056107
10759.736907	-9.680889	74.201057	7.413204
10759.740240	-10.148451	73.791939	7.530098
10759.743574	-10.148451	73.265930	7.296314
10759.746916	-9.680889	73.032150	7.939217
10759.750240	-9.973115	72.856812	7.939217
10759.753571	-9.622443	71.980133	7.646988
10759.756906	-9.505552	72.155464	7.179424
10759.760245	-9.213326	71.746353	7.822327
10759.763587	-9.563997	71.103447	8.465221
10759.767822	-10.090006	70.343666	7.296314
10759.771177	-9.622443	70.343666	7.471653
10759.774443	-9.914670	69.876099	7.296314
10759.777755	-9.563997	69.876099	7.822327
10759.781088	-9.739334	69.759209	7.939217
10759.783998	-9.447107	69.700760	7.880768
10759.787328	-9.739334	69.291649	8.172997
10759.790669	-9.739334	69.291649	7.471653
10759.794019	-9.505552	68.882530	7.705437
10759.797345	-9.330215	68.473412	8.348331
10759.800241	-9.330215	68.590302	8.991234
10759.803582	-9.797779	68.298073	8.172997
10759.806941	-9.914670	68.356522	9.225014
10759.810231	-9.447107	68.356522	8.815895
10759.813585	-9.447107	67.479836	9.225014
10759.816907	-9.856224	68.122742	9.692577
10759.820240	-10.148451	67.596733	8.991234
10759.823567	-9.914670	67.888962	10.277031
10759.826901	-9.622443	67.888962	8.932785
10759.830231	-9.973115	68.414963	9.166565
10759.833572	-9.739334	67.713623	8.757450
10759.836903	-9.505552	68.005852	9.049675
10759.840231	-9.973115	68.005852	8.757450
10759.843568	-9.680889	67.596733	8.523670
10759.846900	-9.739334	67.713623	8.874340
10759.850263	-10.090006	68.239632	9.867916
10759.853566	-10.265342	68.414963	9.049675
10759.856904	-10.323788	68.473412	8.348331
10759.860235	-9.914670	69.525429	8.757450
10759.863565	-10.031561	69.525429	8.465221
10759.866898	-10.206896	69.291649	9.575687
10759.870234	-10.148451	70.577446	7.822327
10759.873565	-10.616014	70.811226	7.939217
10759.876900	-10.674459	70.694336	8.056107
10759.881527	-10.499123	71.337234	7.413204
10759.884423	-10.616014	71.804794	7.471653
10759.887767	-10.148451	72.213913	7.062534
10759.891168	-10.849795	72.856812	7.413204
10759.894522	-10.732904	73.558151	7.062534
10759.897375	-11.200467	73.967278	6.302746
10759.900669	-11.142021	74.084167	6.945644
10759.903991	-11.025131	74.610168	6.361191
10759.907323	-10.791349	75.253075	6.185856
10759.910649	-11.492695	75.603745	6.361191
10759.913560	-11.434250	76.129753	6.419640
10759.916893	-11.901812	76.597321	5.367622
10759.920225	-11.492695	77.532440	5.835186
10759.923564	-11.784922	78.116898	4.841610
10759.926888	-11.668030	79.402695	5.133839
10759.930225	-12.077148	79.811806	4.432495
10759.933560	-12.369375	80.630043	4.666279
10759.936908	-11.843367	81.156052	4.783169
10759.940227	-12.310928	82.091179	3.789597
10759.943565	-12.252483	82.850967	4.374046
10759.946889	-12.836937	83.435417	4.549385
10759.950220	-12.895382	84.078323	5.075394
10759.953555	-12.953829	85.130333	3.906487
10759.956892	-13.012274	86.007019	3.263588
10759.960218	-13.304501	86.708366	2.796028
10759.963556	-13.655172	87.701927	3.263588
10759.966893	-13.246054	88.169495	2.620689
10759.970223	-13.129164	89.805962	1.802452
10759.973553	-13.655172	90.974869	1.510231
10759.976886	-13.304501	91.968445	0.691994
10759.980244	-13.830509	93.546471	0.516655
10759.984890	-14.239626	95.708946	0.049095
10759.987806	-14.999416	97.754532	-0.184689
10759.991136	-14.473408	98.163651	-1.295151
10759.994400	-15.174751	100.033897	-1.528934
10759.997742	-14.882524	101.027473	-1.528934
10760.000651	-15.466978	103.248398	-2.697842
10760.003971	-15.525423	104.884865	-3.516075
10760.007314	-15.934542	106.229103	-3.399185
10760.010639	-16.635885	108.216255	-4.100529
10760.013989	-16.811222	109.677391	-4.626537
10760.016884	-17.045002	111.430740	-5.678551
10760.020218	-17.278784	113.184105	-7.198132
10760.023627	-17.629456	115.814156	-7.841030
10760.026885	-17.571011	117.509056	-9.068382
10760.030219	-17.980127	119.262421	-9.828171
10760.033554	-18.272354	122.067802	-11.172413
10760.036878	-18.564581	124.639397	-11.873756
10760.040214	-19.324373	127.152542	-13.276447
10760.043548	-19.382816	129.081238	-14.737583
10760.046877	-19.616598	131.652832	-16.257160
10760.050211	-19.908825	134.107544	-17.893631
10760.053544	-20.902395	136.503799	-18.361195
10760.056880	-21.136177	139.016937	-20.406780
10760.060217	-21.428404	141.705429	-20.582115
10760.063542	-21.837521	143.984802	-22.919931
10760.066898	-22.246639	146.731735	-25.199301
10760.070211	-22.421974	149.887787	-26.426653
10760.073543	-23.240210	152.342484	-28.355349
10760.076870	-23.532436	155.790771	-30.108709
10760.080207	-24.233782	158.771469	-31.277617
10760.083608	-24.233782	161.693741	-33.673874
10760.086878	-24.935125	165.317352	-35.135010
10760.090206	-25.753361	168.940964	-37.823494
10760.094837	-26.337814	175.253067	-42.148453
10760.097727	-27.156048	178.818237	-44.661602
10760.101070	-28.734074	183.318527	-46.531853
10760.104412	-28.383402	186.299240	-49.220341
10760.107797	-29.084745	190.565750	-52.142609
10760.110689	-30.370543	194.890701	-56.759792
10760.114057	-31.013441	199.274109	-58.805378
10760.117305	-32.007015	203.248383	-62.954998
10760.120636	-32.591465	208.040909	-67.513733
10760.123965	-33.526592	212.716537	-71.429573
10760.126865	-34.227936	217.450607	-74.644073
10760.130202	-34.695499	222.476913	-79.904152
10760.133535	-36.390415	227.620102	-83.177094
10760.136872	-37.208649	232.061935	-88.203392
10760.140206	-38.260666	237.789597	-93.288132
10760.143538	-39.020454	243.049683	-98.957336
10760.146871	-40.306252	248.309769	-104.509644
10760.150202	-41.650497	253.569855	-110.587967
10760.153549	-42.351841	259.531281	-117.016953
10760.156866	-43.754528	265.551147	-123.270607
10760.160208	-44.981884	270.986572	-130.459381
10760.163535	-45.741673	277.590881	-137.239044
10760.166879	-47.787258	282.734070	-145.830505
10760.170204	-49.365284	288.870850	-153.194611
10760.173541	-50.183517	294.890686	-161.844543
10760.176864	-51.527760	301.495026	-170.026886
10760.180195	-53.573345	308.099335	-178.852142
10760.183569	-54.683811	313.359436	-187.911163
10760.186864	-56.086498	320.197540	-198.314438
10760.190203	-57.313847	326.568085	-208.425476
10760.193531	-59.476330	331.945068	-218.068970
10760.196890	-60.879017	337.555817	-229.874924
10760.200199	-62.690826	343.225006	-241.330215
10760.204939	-66.139099	355.206299	-265.000580
10760.207804	-67.892464	360.524841	-277.215668
10760.211127	-69.295151	365.609589	-289.781433
10760.214478	-71.340736	370.928101	-302.931610
10760.217710	-73.269432	376.071289	-316.198730
10760.220620	-74.847458	380.104034	-331.102295
10760.223955	-77.185272	383.902985	-345.772095
10760.227293	-78.880188	387.526581	-362.545898
10760.230619	-80.458214	390.799530	-378.501465
10760.233962	-83.380478	394.247803	-394.924622
10760.236859	-85.426071	396.702515	-411.406189
10760.240213	-87.413208	398.338959	-429.465820
10760.243527	-89.751022	399.449463	-447.817627
10760.246862	-91.504387	400.559906	-465.818787
10760.250195	-94.192871	400.501434	-485.865540
10760.253540	-96.238457	399.040314	-505.912354
10760.256863	-98.810051	397.871399	-526.601990
10760.260191	-100.855637	394.715363	-547.233215
10760.263525	-103.135010	391.734650	-568.507324
10760.266856	-105.998833	386.825226	-590.132080
10760.270193	-107.343071	380.571594	-612.516663
10760.273521	-109.447105	374.493286	-634.667480
10760.276857	-111.726471	366.953827	-656.935120
10760.280193	-113.655167	357.953247	-679.319702
10760.283558	-115.233200	346.965515	-701.411987
10760.286856	-117.337234	335.218018	-724.439453
10760.290189	-118.389244	322.886017	-746.765625
10760.293517	-119.382820	309.034485	-769.442444
10760.296859	-121.253067	293.195770	-790.073608
10760.300185	-122.012863	277.415558	-811.055542
10760.303522	-123.240219	259.648163	-831.219177
10760.306858	-123.824661	241.354752	-852.025696
10760.310187	-124.876686	221.541794	-869.500854
10760.313527	-125.402687	201.261246	-887.151367
10760.317808	-125.461136	157.777893	-919.354797
10760.321065	-125.402687	134.867325	-934.959656
10760.324364	-125.285797	110.846298	-947.934509
10760.327743	-124.876686	87.292816	-960.734009
10760.330607	-123.357101	62.921101	-971.020447
10760.333941	-123.123322	38.081821	-979.378113
10760.337299	-122.246643	13.534775	-986.683777
10760.340635	-120.551727	-11.830507	-992.995911
10760.343517	-119.558151	-36.436001	-997.028564
10760.346856	-117.629448	-61.450615	-998.957275
10760.350190	-116.518990	-85.530090	-999.600159
10760.353518	-114.648743	-108.732903	-998.840393
10760.356846	-113.012276	-132.812393	-995.509033
10760.360181	-110.966690	-156.190536	-990.073608
10760.363514	-109.447105	-178.692001	-983.761536
10760.366850	-106.933960	-200.199890	-974.644043
10760.370195	-105.297485	-220.831100	-965.935669
10760.373515	-102.433662	-240.351837	-955.064819
10760.376849	-100.037399	-259.931030	-942.440674
10760.380187	-97.348915	-278.399780	-925.842163
10760.383511	-95.244888	-295.056702	-910.997070
10760.386844	-92.556396	-311.187622	-892.995911
10760.390183	-90.043251	-326.675629	-873.065979
10760.393513	-87.471649	-340.118073	-853.136169
10760.396845	-85.016953	-352.917603	-832.914062
10760.400175	-82.445351	-364.548218	-810.646423
10760.403512	-79.113968	-375.360596	-788.846252
10760.406840	-76.074806	-384.478088	-764.825256
10760.410179	-73.035652	-392.777313	-740.862671
10760.413533	-70.639389	-400.082977	-716.257141
10760.416866	-68.009354	-405.752197	-692.995911
10760.421452	-61.931034	-412.882538	-641.973145
10760.424364	-59.417885	-417.090576	-617.133789
10760.427692	-56.437172	-418.551758	-593.054321
10760.431048	-53.690239	-420.246674	-568.741089
10760.434385	-50.767971	-419.895966	-544.077148
10760.437762	-48.547047	-419.545288	-520.348328
10760.440619	-46.326126	-417.850372	-498.139099
10760.443988	-44.105198	-414.986572	-476.105164
10760.447261	-42.293396	-412.473419	-454.421997
10760.450597	-39.838692	-409.083588	-432.914062
10760.453509	-37.325542	-404.641754	-412.516663
10760.456849	-36.156635	-400.959686	-393.405029
10760.460175	-33.935711	-396.634705	-374.059631
10760.463509	-31.890121	-391.549988	-355.123352
10760.466841	-30.370543	-386.815887	-336.654602
10760.470167	-28.792519	-380.854492	-321.049683
10760.473507	-27.389830	-375.594391	-305.152527
10760.476833	-26.104033	-368.756287	-290.073608
10760.480166	-24.350672	-364.314423	-274.994751
10760.483502	-23.357100	-357.710114	-260.617187
10760.486865	-21.720631	-351.398010	-247.700760
10760.490172	-20.902395	-345.495026	-235.193451
10760.493502	-20.025717	-338.949158	-222.101700
10760.496876	-19.207479	-332.111053	-210.821747
10760.500179	-18.038574	-325.448303	-199.424896
10760.503503	-17.687902	-319.428406	-188.320282
10760.506833	-16.635885	-312.882538	-177.858566
10760.510166	-16.051432	-306.395081	-168.624207
10760.513500	-15.408533	-300.316772	-158.805389
10760.516830	-14.765635	-294.238464	-149.863251
10760.520161	-13.830509	-287.517242	-141.447113
10760.523494	-13.246054	-281.438934	-132.914093
10760.526832	-12.310928	-275.535950	-125.900642
10760.530180	-12.077148	-270.275879	-118.945648
10760.534852	-10.791349	-257.534790	-104.568092
10760.537760	-10.440678	-252.157806	-97.613098
10760.541095	-10.265342	-245.962585	-92.528351
10760.544442	-10.148451	-240.644073	-86.216248
10760.547682	-9.154881	-236.202240	-80.722382
10760.550595	-9.447107	-229.714798	-75.170074
10760.553924	-8.511982	-224.863831	-69.793106
10760.557252	-8.336645	-219.779083	-65.643486
10760.560583	-8.102863	-215.571014	-61.143192
10760.563499	-7.869082	-210.252487	-57.110462
10760.566829	-7.226183	-204.700180	-52.376389
10760.570165	-6.641730	-200.258347	-48.460548
10760.573495	-6.817066	-195.232025	-45.012276
10760.576827	-6.407948	-191.082413	-41.914673
10760.580161	-6.407948	-186.815903	-38.583286
10760.583514	-5.706604	-183.133850	-36.011688
10760.586863	-5.765050	-178.458221	-33.030975
10760.590160	-4.946815	-174.717712	-30.985390
10760.593498	-4.420806	-170.158981	-28.355349
10760.596827	-4.713033	-167.119812	-26.251316
10760.600158	-4.362361	-163.554657	-23.738167
10760.603494	-3.777908	-159.989487	-21.575687
10760.606822	-3.777908	-157.242554	-19.997662
10760.610156	-3.427236	-153.326721	-17.893631
10760.613490	-2.842782	-150.112213	-16.432495
10760.616824	-2.959673	-147.482178	-15.146698
10760.620159	-3.251899	-144.501465	-13.685566
10760.623489	-3.193454	-141.637634	-11.815311
10760.626822	-2.667446	-138.656937	-10.704853
10760.630188	-2.550555	-136.026886	-9.243717
10760.633488	-2.316774	-133.630630	-8.016365
10760.637745	-2.492110	-128.487442	-5.503216
10760.641016	-2.492110	-126.675621	-4.977207
10760.644328	-2.433665	-124.162468	-4.217419
10760.647670	-2.492110	-122.175331	-3.457626
10760.651012	-2.784337	-119.486839	-1.938049
10760.654376	-2.433665	-117.207474	-1.470486
10760.657256	-2.316774	-114.752769	-0.886032
10760.660602	-2.141438	-112.824081	-0.126247
10760.663926	-2.199883	-111.129166	0.282875
10760.667253	-2.375219	-109.317360	2.562244
10760.670576	-2.141438	-107.213326	2.971359
10760.673492	-2.082992	-105.226181	3.205143
10760.676816	-1.907656	-104.291054	4.841610
10760.680149	-2.024547	-102.187019	5.075394
10760.683481	-1.849211	-100.609001	5.542953
10760.686815	-1.732320	-98.621857	5.893627
10760.690149	-1.264757	-96.693153	6.185856
10760.693485	-1.381648	-94.998245	6.828751
10760.696818	-1.089421	-93.887779	6.653419
10760.700148	-1.498539	-93.011101	7.588543
10760.703500	-1.790766	-91.082405	7.413204
10760.706811	-1.849211	-89.445930	8.056107
10760.710142	-1.556984	-88.043243	8.523670
10760.713483	-1.556984	-86.698997	8.757450
10760.716856	-1.381648	-85.997658	9.984802
10760.720142	-1.323203	-85.004089	10.277031
10760.723476	-1.673875	-83.776733	10.744591
10760.726815	-1.147867	-82.081825	10.510811
10760.730148	-1.206312	-81.146698	10.160141
10760.733480	-0.621859	-80.620689	10.218590
10760.736818	-0.972531	-79.217995	11.387497
10760.740147	-0.797194	-78.341316	11.679718
10760.743471	-0.855640	-77.815308	11.621277
10760.746825	-0.446522	-76.997078	10.803040
10760.750143	-1.030976	-76.003502	11.971947
10760.754347	-0.797194	-74.425484	12.790184
10760.757727	-0.504968	-74.016357	12.439507
10760.761066	-0.271187	-73.431908	12.030388
10760.764326	-0.563413	-72.672119	12.965515
10760.767243	-0.388077	-72.263000	13.666862
10760.770569	-0.095850	-71.269432	12.907074
10760.773901	-0.095850	-71.327873	12.322617
10760.777251	-0.329632	-70.451195	12.614845
10760.780568	-0.095850	-70.392746	12.965515
10760.783474	-0.621859	-69.516068	13.666862
10760.786806	-0.388077	-68.639389	12.790184
10760.790150	-0.621859	-68.697830	13.082405
10760.793470	-0.212741	-67.996490	13.725311
10760.796803	-0.212741	-67.996490	13.725311
10760.800141	-0.504968	-67.645813	13.666862
10760.803470	-0.446522	-67.002922	13.842201
10760.806804	-0.563413	-66.476906	14.017532
10760.810141	-0.212741	-66.126236	13.199295
10760.813466	-0.504968	-65.717125	14.485092
10760.816799	-0.095850	-65.424896	13.900642
10760.820161	-0.271187	-65.074219	14.894211
10760.823472	-0.095850	-65.366447	14.251312
10760.826794	-0.037405	-64.723549	14.835770
10760.830138	0.079486	-64.139099	14.777321
10760.833473	-0.329632	-64.197540	13.959091
10760.836797	-0.271187	-64.197540	14.835770
10760.840134	-0.212741	-63.671535	15.303329
10760.843464	-0.037405	-63.613094	15.069550
10760.846804	0.079486	-63.320866	14.777321
10760.850130	0.371712	-62.794857	14.601982
10760.853466	-0.212741	-62.970196	15.595558
10760.856828	-0.680304	-62.619518	15.186440
10760.860199	0.313267	-62.327297	15.011108
10760.864745	0.196376	-62.911747	14.309761
10760.868097	-0.446522	-62.911747	15.537109
10760.870995	0.254822	-62.794857	15.069550
10760.874341	0.488603	-62.794857	14.368202
10760.877713	0.021040	-63.846874	14.894211
10760.881071	0.254822	-63.496204	15.303329
10760.883897	0.430158	-63.379314	14.835770
10760.887225	-0.212741	-63.554646	15.069550
10760.890557	0.079486	-63.320866	14.601982
10760.893905	0.488603	-63.613094	14.368202
10760.896793	0.254822	-63.963764	15.537109
10760.900162	0.313267	-64.197540	15.186440
10760.903460	0.430158	-64.548218	14.543541
10760.906798	0.430158	-64.489769	13.842201
10760.910125	0.547048	-65.191109	13.783752
10760.913460	0.897721	-65.366447	14.251312
10760.916791	0.547048	-66.126236	13.900642
10760.920123	0.547048	-66.009346	14.134422
10760.923462	0.313267	-66.301575	14.309761
10760.926792	0.488603	-66.769142	14.368202
10760.930128	0.488603	-67.938042	13.842201
10760.933496	0.021040	-67.996490	13.842201
10760.936791	0.839275	-68.756279	14.309761
10760.940122	0.547048	-68.171829	13.491524
10760.943491	0.547048	-68.814720	12.790184
10760.946793	0.547048	-69.165398	14.017532
10760.950131	0.430158	-69.691406	14.075981
10760.953454	0.371712	-69.983627	13.549965
10760.956789	0.488603	-70.509644	13.783752
10760.960122	0.254822	-70.918762	13.316185
10760.963450	0.313267	-71.503212	13.199295
10760.968142	0.780830	-72.613670	13.491524
10760.971047	0.547048	-73.490356	12.848625
10760.974380	0.605494	-74.600815	13.082405
10760.977681	0.839275	-74.600815	12.848625
10760.980992	1.189948	-75.419044	12.614845
10760.983882	0.722385	-76.237282	12.439507
10760.987254	0.780830	-77.055519	12.497955
10760.990547	1.073057	-78.107536	12.381065
10760.993877	1.014611	-78.984215	11.913498
10760.996787	1.073057	-79.685562	11.270607
10761.000119	1.248393	-80.796028	10.452370
10761.003449	1.131502	-81.672699	10.627701
10761.006783	1.423729	-83.192284	10.393921
10761.010116	1.189948	-84.010513	9.926357
10761.013445	2.008183	-84.653419	9.984802
10761.016786	1.248393	-86.231438	9.692577
10761.020112	2.241964	-86.991234	10.335480
10761.023450	1.657510	-88.510811	9.225014
10761.026785	2.300409	-89.855057	8.757450
10761.030152	2.183518	-92.192871	7.939217
10761.033445	2.183518	-92.777321	7.471653
10761.036783	2.125073	-93.887779	7.120983
10761.040119	2.358854	-95.582695	6.361191
10761.043442	2.300409	-97.277611	6.068966
10761.046780	2.592636	-98.212738	5.426064
10761.050114	3.001753	-100.375221	4.724720
10761.053447	2.475745	-101.544128	4.724720
10761.056781	2.826417	-103.998825	3.438923
10761.060114	2.592636	-105.459961	4.198715
10761.063446	3.177090	-107.388664	2.620689
10761.066776	2.767972	-109.083580	1.860901
10761.071032	2.651081	-112.707184	0.458206
10761.074308	3.118644	-114.986549	-0.418468
10761.077626	2.534191	-116.739914	-1.353596
10761.080961	2.709527	-119.779076	-2.347168
10761.084312	2.884863	-121.883102	-2.639393
10761.087637	2.826417	-124.104034	-4.275864
10761.090590	2.884863	-125.974281	-5.386326
10761.093886	3.118644	-128.019867	-6.379898
10761.097224	3.118644	-131.117477	-7.198132
10761.100530	3.001753	-133.279968	-8.717709
10761.103476	3.410871	-135.968445	-10.061951
10761.106773	3.293980	-138.423157	-11.172413
10761.110106	3.703097	-141.345413	-12.808884
10761.113441	4.053770	-143.858566	-13.860901
10761.116801	3.703097	-147.306839	-16.315605
10761.120109	4.229105	-150.579773	-17.542957
10761.123442	4.696669	-153.502045	-19.354763
10761.126769	4.988896	-157.593216	-21.400349
10761.130102	5.047341	-160.573944	-23.913504
10761.133441	4.755114	-163.846878	-26.075981
10761.136770	5.690239	-167.002914	-28.647575
10761.140101	5.690239	-170.977219	-30.693163
10761.143438	6.391584	-174.834595	-33.440094
10761.146791	6.157802	-179.451782	-35.544128
10761.150127	6.625365	-183.309174	-38.933960
10761.153433	6.566920	-187.575684	-41.914673
10761.156772	7.209819	-191.608429	-45.888954
10761.160116	7.385155	-195.816483	-49.395676
10761.163429	7.969609	-200.784348	-53.136177
10761.166765	8.670952	-205.226181	-58.045589
10761.170099	8.612507	-210.135590	-61.435417
10761.173435	8.437172	-215.045013	-65.760376
10761.176765	8.963179	-219.545303	-70.494446
10761.181437	10.073641	-229.130341	-81.423729
10761.184307	10.015196	-235.091782	-85.865578
10761.187698	10.073641	-239.592041	-91.885452
10761.191067	10.248978	-245.904160	-97.437759
10761.194278	10.190533	-250.872009	-103.632965
10761.197187	10.774984	-256.190521	-110.237289
10761.200531	10.599649	-261.392181	-116.549393
10761.203879	11.476330	-267.704254	-124.147278
10761.207188	11.476330	-273.782593	-131.277618
10761.210096	11.943892	-279.802460	-140.161316
10761.213431	11.943892	-285.822327	-148.811218
10761.216760	12.411455	-291.842194	-157.052017
10761.220092	12.703684	-297.803619	-165.935715
10761.223428	13.112801	-304.700165	-176.748108
10761.226761	14.106371	-310.310944	-187.794281
10761.230093	14.807714	-317.558167	-197.963760
10761.233442	14.632380	-324.279388	-209.594391
10761.236770	15.275278	-330.182343	-221.166565
10761.240091	16.035067	-337.020477	-234.024551
10761.243432	17.320866	-343.215668	-248.109879
10761.246766	17.203976	-348.475769	-261.201660
10761.250096	17.613092	-354.554077	-275.579193
10761.253429	18.255991	-361.392181	-290.774963
10761.256761	18.723555	-367.295166	-306.321472
10761.260095	20.067797	-372.263031	-323.212158
10761.263420	21.178259	-379.276459	-340.687317
10761.266753	21.821159	-382.724731	-358.104065
10761.270091	23.457628	-387.634125	-376.981873
10761.273419	24.042082	-392.718872	-396.035095
10761.276767	24.860315	-395.991821	-416.783142
10761.280089	25.561661	-398.563416	-436.713013
10761.283422	26.029222	-403.355957	-457.753357
10761.286757	26.613676	-407.037994	-480.547058
10761.290085	27.665691	-408.148437	-503.282288
10761.293421	28.717712	-409.960236	-526.251343
10761.297712	29.419056	-410.486298	-573.942688
10761.300938	29.419056	-410.310944	-597.671509
10761.304264	29.769726	-409.258911	-622.510803
10761.307629	30.178844	-406.161316	-648.343689
10761.310965	29.945065	-403.355957	-673.066040
10761.313842	30.295734	-399.206329	-698.314453
10761.317200	29.419056	-393.887787	-721.458801
10761.320535	29.477501	-389.036804	-747.057800
10761.323888	28.893047	-381.614288	-771.312683
10761.326798	28.659264	-372.555237	-794.749268
10761.330088	28.308590	-363.671539	-816.958496
