time (s)	det(V)
10759.626028	-0.008373	
10759.627607	-0.011426	
10759.629285	-0.009585	
10759.630850	-0.008804	
10759.632507	-0.009336	
10759.634093	-0.015136	
10759.635718	-0.010049	
10759.637318	-0.011064	
10759.638943	-0.012043	
10759.640577	-0.012615	
10759.642177	-0.005291	
10759.643846	-0.009823	
10759.645451	-0.007519	
10759.647110	-0.007201	
10759.648696	-0.005537	
10759.650382	-0.014359	
10759.651937	-0.009009	
10759.653637	-0.009690	
10759.655170	-0.011749	
10759.656864	-0.014166	
10759.658344	-0.001493	
10759.659902	-0.008075	
10759.661402	-0.007712	
10759.662979	-0.007164	
10759.664515	-0.007092	
10759.666062	-0.007257	
10759.667653	-0.010093	
10759.669138	-0.007035	
10759.670771	-0.007604	
10759.672266	-0.009557	
10759.673924	-0.010891	
10759.675418	-0.000997	
10759.677121	-0.006745	
10759.678597	-0.006282	
10759.680292	-0.005581	
10759.681779	-0.001972	
10759.683484	-0.014544	
10759.684983	-0.007881	
10759.686701	-0.006439	
10759.688189	-0.007483	
10759.689885	-0.009058	
10759.691366	-0.003954	
10759.693111	-0.005178	
10759.694601	-0.006367	
10759.696344	-0.004780	
10759.697851	-0.005311	
10759.699548	-0.006693	
10759.701083	-0.008993	
10759.702774	-0.005162	
10759.704314	-0.007821	
10759.705994	-0.006903	
10759.707560	-0.008026	
10759.709223	-0.001525	
10759.710790	-0.005847	
10759.712442	-0.004196	
10759.714043	-0.004010	
10759.715665	-0.003740	
10759.717298	-0.009223	
10759.718922	-0.005384	
10759.720548	-0.005158	
10759.722144	-0.007515	
10759.723779	-0.008993	
10759.725357	0.001351	
10759.727037	-0.004747	
10759.728594	-0.003934	
10759.730292	-0.004042	
10759.731835	-0.001223	
10759.733526	-0.012925	
10759.735058	-0.005029	
10759.736764	-0.005303	
10759.738272	-0.005609	
10759.740047	-0.009444	
10759.741525	0.002165	
10759.743290	-0.004167	
10759.744781	-0.004953	
10759.746569	-0.002137	
10759.748057	-0.002653	
10759.749807	-0.007003	
10759.751292	-0.004409	
10759.753022	-0.003672	
10759.754541	-0.004421	
10759.756274	-0.003829	
10759.757801	-0.003084	
10759.759494	-0.000143	
10759.761031	-0.003406	
10759.762732	-0.001948	
10759.764277	-0.001323	
10759.765957	-0.002109	
10759.767548	-0.006427	
10759.769036	-0.001899	
10759.770692	-0.003454	
10759.772214	-0.003374	
10759.773855	-0.006641	
10759.775330	0.004204	
10759.776961	-0.001420	
10759.778443	-0.001348	
10759.780085	-0.000486	
10759.781572	0.000167	
10759.783193	-0.003567	
10759.784697	-0.002044	
10759.786358	-0.000647	
10759.787864	-0.003422	
10759.789519	-0.002395	
10759.791047	-0.000095	
10759.792674	0.002072	
10759.794226	-0.001944	
10759.795811	0.001206	
10759.797406	0.001110	
10759.798960	0.001472	
10759.800590	-0.005392	
10759.802187	-0.000381	
10759.803848	-0.001372	
10759.805441	-0.002725	
10759.807099	-0.004804	
10759.808678	0.006991	
10759.810356	0.000594	
10759.811930	0.000755	
10759.813631	0.002197	
10759.815172	0.007180	
10759.816887	-0.007370	
10759.818433	0.000143	
10759.820133	0.000151	
10759.821642	-0.000224	
10759.823372	-0.002528	
10759.824852	0.006431	
10759.826610	0.001146	
10759.828101	0.000755	
10759.829891	0.003273	
10759.831369	0.003684	
10759.833136	-0.000921	
10759.834624	0.000848	
10759.836356	0.001267	
10759.837864	0.000397	
10759.839598	0.001186	
10759.841132	0.002608	
10759.842857	0.004417	
10759.844393	0.001182	
10759.846105	0.003212	
10759.847644	0.004570	
10759.849323	0.002987	
10759.850897	-0.001907	
10759.852560	0.002499	
10759.854139	0.002125	
10759.855788	0.000300	
10759.857392	-0.000151	
10759.859033	0.007354	
10759.860628	0.001388	
10759.862245	0.003059	
10759.863861	0.004759	
10759.865463	0.006278	
10759.867124	-0.004087	
10759.868696	0.003136	
10759.870370	0.003293	
10759.871938	0.000953	
10759.873641	-0.002310	
10759.875194	0.010838	
10759.876879	0.003386	
10759.878437	0.003913	
10759.880149	0.003881	
10759.881639	0.005388	
10759.883203	0.000969	
10759.884683	0.002733	
10759.886291	0.004348	
10759.887803	0.002564	
10759.889349	0.002866	
10759.890938	0.003845	
10759.892432	0.009497	
10759.894069	0.004385	
10759.895575	0.004264	
10759.897221	0.006512	
10759.898710	0.008828	
10759.900424	-0.002371	
10759.901900	0.005662	
10759.903622	0.005412	
10759.905096	0.002254	
10759.906794	0.000179	
10759.908282	0.012312	
10759.909976	0.006741	
10759.911464	0.004280	
10759.913157	0.007640	
10759.914648	0.007092	
10759.916406	0.004764	
10759.917903	0.004486	
10759.919636	0.006085	
10759.921150	0.004969	
10759.922850	0.006794	
10759.924386	0.006121	
10759.926078	0.009408	
10759.927630	0.006000	
10759.929332	0.008836	
10759.930888	0.008445	
10759.932555	0.008361	
10759.934141	0.003180	
10759.935793	0.008200	
10759.937367	0.007297	
10759.939010	0.006818	
10759.940617	0.003813	
10759.942218	0.014544	
10759.943860	0.009174	
10759.945437	0.009307	
10759.947094	0.012031	
10759.948680	0.013916	
10759.950325	0.000300	
10759.951885	0.009654	
10759.953558	0.009601	
10759.955106	0.008518	
10759.956821	0.005911	
10759.958342	0.013638	
10759.960045	0.009195	
10759.961520	0.012035	
10759.963304	0.010878	
10759.964788	0.011491	
10759.966563	0.005839	
10759.968055	0.008699	
10759.969827	0.012365	
10759.971311	0.007442	
10759.973071	0.008925	
10759.974565	0.010359	
10759.976302	0.013416	
10759.977818	0.010733	
10759.979542	0.011732	
10759.981070	0.012280	
10759.982781	0.011503	
10759.984317	0.007426	
10759.985829	0.010609	
10759.987421	0.010165	
10759.988918	0.009050	
10759.990567	0.006624	
10759.992063	0.018315	
10759.993700	0.012151	
10759.995193	0.011068	
10759.996817	0.012445	
10759.998320	0.013340	
10759.999938	0.008731	
10760.001445	0.009537	
10760.003144	0.013420	
10760.004622	0.010246	
10760.006291	0.011044	
10760.007805	0.011032	
10760.009438	0.015358	
10760.010972	0.011378	
10760.012590	0.012993	
10760.014169	0.013505	
10760.015736	0.012897	
10760.017349	0.005553	
10760.018978	0.012325	
10760.020601	0.011930	
10760.022215	0.009666	
10760.023852	0.007406	
10760.025453	0.018589	
10760.027091	0.011462	
10760.028680	0.013166	
10760.030366	0.013815	
10760.031939	0.018935	
10760.033638	0.004812	
10760.035185	0.011362	
10760.036878	0.011438	
10760.038421	0.010709	
10760.040119	0.006020	
10760.041652	0.019334	
10760.043399	0.012308	
10760.044883	0.013340	
10760.046648	0.013726	
10760.048131	0.013710	
10760.049902	0.009086	
10760.051386	0.010532	
10760.053146	0.012413	
10760.054625	0.011261	
10760.056376	0.011471	
10760.057880	0.012804	
10760.059611	0.015741	
10760.061131	0.012973	
10760.062855	0.013461	
10760.064378	0.013396	
10760.066058	0.012784	
10760.067598	0.007744	
10760.069263	0.012023	
10760.070827	0.010886	
10760.072479	0.008743	
10760.074075	0.006902	
10760.075735	0.015318	
10760.077316	0.009138	
10760.078952	0.011148	
10760.080565	0.010431	
10760.082175	0.012881	
10760.083852	0.001654	
10760.085428	0.006842	
10760.087102	0.005807	
10760.088697	0.004578	
10760.090356	-0.001928	
10760.091928	0.012736	
10760.093601	0.004461	
10760.095095	0.002125	
10760.096655	0.002657	
10760.098159	0.002584	
10760.099780	-0.002101	
10760.101266	-0.003374	
10760.102860	-0.002334	
10760.104383	-0.004389	
10760.105921	-0.007052	
10760.107534	-0.011060	
10760.109022	-0.003636	
10760.110657	-0.010427	
10760.112197	-0.011350	
10760.113857	-0.012429	
10760.115334	-0.011443	
10760.117038	-0.025070	
10760.118514	-0.021111	
10760.120241	-0.022678	
10760.121712	-0.026939	
10760.123411	-0.030049	
10760.124888	-0.027818	
10760.126583	-0.033425	
10760.128060	-0.037345	
10760.129832	-0.038617	
10760.131332	-0.043323	
10760.133120	-0.050082	
10760.134600	-0.053059	
10760.136369	-0.056777	
10760.137866	-0.062598	
10760.139596	-0.066715	
10760.141123	-0.071795	
10760.142833	-0.072637	
10760.144365	-0.081447	
10760.146094	-0.086176	
10760.147637	-0.090345	
10760.149324	-0.098043	
10760.150873	-0.109975	
10760.152553	-0.111478	
10760.154114	-0.121806	
10760.155775	-0.128981	
10760.157354	-0.138733	
10760.158992	-0.136268	
10760.160600	-0.151793	
10760.162234	-0.159789	
10760.163857	-0.168076	
10760.165474	-0.175278	
10760.167103	-0.195742	
10760.168698	-0.200306	
10760.170359	-0.211972	
10760.171916	-0.225652	
10760.173631	-0.240021	
10760.175178	-0.241870	
10760.176887	-0.260578	
10760.178434	-0.273263	
10760.180113	-0.286291	
10760.181652	-0.300523	
10760.183402	-0.322731	
10760.184880	-0.334796	
10760.186660	-0.351864	
10760.188139	-0.370104	
10760.189921	-0.389859	
10760.191408	-0.402085	
10760.193177	-0.417751	
10760.194655	-0.438163	
10760.196432	-0.458288	
10760.197930	-0.480146	
10760.199696	-0.507760	
10760.201193	-0.531998	
10760.202941	-0.554529	
10760.204480	-0.579424	
10760.205975	-0.604512	
10760.207574	-0.632295	
10760.209059	-0.649404	
10760.210707	-0.683930	
10760.212200	-0.710997	
10760.213864	-0.739706	
10760.215352	-0.767739	
10760.217001	-0.809888	
10760.218473	-0.833663	
10760.220115	-0.868814	
10760.221603	-0.902088	
10760.223312	-0.938468	
10760.224795	-0.970054	
10760.226495	-1.006176	
10760.227983	-1.043804	
10760.229648	-1.079258	
10760.231167	-1.114534	
10760.232821	-1.155385	
10760.234353	-1.195483	
10760.235996	-1.227665	
10760.237539	-1.262139	
10760.239213	-1.302854	
10760.240777	-1.342206	
10760.242440	-1.369603	
10760.244023	-1.412375	
10760.245652	-1.449710	
10760.247271	-1.483471	
10760.248889	-1.514928	
10760.250524	-1.559325	
10760.252143	-1.583317	
10760.253783	-1.609844	
10760.255378	-1.619411	
10760.257051	-1.619431	
10760.258626	-1.619463	
10760.260318	-1.619471	
10760.261883	-1.619528	
10760.263581	-1.619544	
10760.265144	-1.619455	
10760.266843	-1.619556	
10760.268404	-1.619383	
10760.270100	-1.619455	
10760.271616	-1.619423	
10760.273363	-1.619504	
10760.274846	-1.619435	
10760.276624	-1.619532	
10760.278118	-1.619351	
10760.279896	-1.619508	
10760.281381	-1.619451	
10760.283174	-1.619427	
10760.284651	-1.619419	
10760.286442	-1.619463	
10760.287927	-1.619411	
10760.289678	-1.611777	
10760.291178	-1.571011	
10760.292914	-1.524435	
10760.294427	-1.491101	
10760.296167	-1.443865	
10760.297706	-1.403396	
10760.299419	-1.355520	
10760.300956	-1.314753	
10760.302650	-1.259755	
10760.304203	-1.218001	
10760.305884	-1.167450	
10760.307445	-1.119980	
10760.309110	-1.054624	
10760.310698	-1.007743	
10760.312326	-0.951189	
10760.313930	-0.896021	
10760.315560	-0.834964	
10760.317170	-0.791196	
10760.318697	-0.731271	
10760.320325	-0.673803	
10760.321825	-0.622023	
10760.323472	-0.570195	
10760.324953	-0.502362	
10760.326598	-0.450771	
10760.328070	-0.403475	
10760.329688	-0.349322	
10760.331184	-0.295753	
10760.332842	-0.239317	
10760.334359	-0.192221	
10760.336006	-0.129839	
10760.337573	-0.077128	
10760.339157	-0.021533	
10760.340750	0.031975	
10760.342306	0.102909	
10760.343921	0.152478	
10760.345530	0.208508	
10760.347176	0.267857	
10760.348800	0.326199	
10760.350433	0.372360	
10760.352033	0.431246	
10760.353710	0.486168	
10760.355283	0.537767	
10760.356977	0.594042	
10760.358546	0.654197	
10760.360232	0.708692	
10760.361794	0.760871	
10760.363480	0.820224	
10760.365033	0.873426	
10760.366753	0.925847	
10760.368263	0.979919	
10760.370019	1.036605	
10760.371509	1.084941	
10760.373272	1.140182	
10760.374757	1.187108	
10760.376534	1.240479	
10760.378020	1.277656	
10760.379819	1.331128	
10760.381302	1.375883	
10760.383082	1.420182	
10760.384570	1.457436	
10760.386335	1.505389	
10760.387834	1.541382	
10760.389571	1.579055	
10760.391087	1.606282	
10760.392810	1.634090	
10760.394350	1.634650	
10760.396071	1.634936	
10760.397608	1.634549	
10760.399306	1.634924	
10760.400848	1.634533	
10760.402523	1.634670	
10760.404088	1.634674	
10760.405768	1.634795	
10760.407364	1.634630	
10760.408993	1.634819	
10760.410593	1.634525	
10760.412232	1.634888	
10760.413837	1.634670	
10760.415455	1.634912	
10760.417112	1.634573	
10760.418702	1.634904	
10760.420373	1.634783	
10760.421844	1.634622	
10760.423424	1.634743	
10760.424910	1.634807	
10760.426547	1.634682	
10760.428032	1.631987	
10760.429667	1.597883	
10760.431172	1.564030	
10760.432748	1.527960	
10760.434310	1.486851	
10760.435817	1.455507	
10760.437449	1.414643	
10760.438936	1.376620	
10760.440575	1.332603	
10760.442120	1.307369	
10760.443799	1.260238	
10760.445276	1.226275	
10760.446967	1.187237	
10760.448444	1.152972	
10760.450174	1.099012	
10760.451657	1.064574	
10760.453398	1.025963	
10760.454902	0.985893	
10760.456662	0.944305	
10760.458145	0.910104	
10760.459928	0.874752	
10760.461409	0.837292	
10760.463177	0.801001	
10760.464661	0.770640	
10760.466434	0.732512	
10760.467922	0.699455	
10760.469666	0.672651	
10760.471169	0.641270	
10760.472909	0.609994	
10760.474422	0.582529	
10760.476126	0.560422	
10760.477655	0.533146	
10760.479340	0.508618	
10760.480886	0.485987	
10760.482568	0.464350	
10760.484139	0.434887	
10760.485803	0.422420	
10760.487386	0.405537	
10760.489026	0.383019	
10760.490610	0.360851	
10760.492245	0.355409	
10760.493860	0.330953	
10760.495458	0.316761	
10760.497129	0.302194	
10760.498733	0.293058	
10760.500386	0.263958	
10760.501975	0.257734	
10760.503638	0.243961	
10760.505215	0.229822	
10760.506924	0.214607	
10760.508474	0.214369	
10760.510183	0.198127	
10760.511716	0.188100	
10760.513439	0.180507	
10760.514961	0.172507	
10760.516683	0.157650	
10760.518176	0.149900	
10760.519957	0.143366	
10760.521433	0.135422	
10760.523198	0.127986	
10760.524683	0.122173	
10760.526462	0.116336	
10760.527940	0.106990	
10760.529694	0.103651	
10760.531192	0.097858	
10760.532920	0.092069	
10760.534477	0.080939	
10760.535967	0.079984	
10760.537559	0.073297	
10760.539057	0.070159	
10760.540715	0.062352	
10760.542205	0.071839	
10760.543837	0.059992	
10760.545362	0.055589	
10760.547006	0.055021	
10760.548498	0.049502	
10760.550154	0.039749	
10760.551636	0.041602	
10760.553352	0.038118	
10760.554838	0.033949	
10760.556534	0.031939	
10760.558018	0.030565	
10760.559708	0.030335	
10760.561194	0.026037	
10760.562859	0.025425	
10760.564378	0.022520	
10760.566070	0.021650	
10760.567613	0.012780	
10760.569297	0.015483	
10760.570852	0.014339	
10760.572514	0.011052	
10760.574082	0.001138	
10760.575732	0.012272	
10760.577301	0.005114	
10760.578959	0.002902	
10760.580581	0.003063	
10760.582186	0.006085	
10760.583814	-0.008599	
10760.585417	-0.001916	
10760.587072	-0.003269	
10760.588655	-0.005400	
10760.590300	-0.010379	
10760.591865	-0.000457	
10760.593561	-0.005626	
10760.595093	-0.006838	
10760.596799	-0.004719	
10760.598341	-0.006057	
10760.600038	-0.011197	
10760.601540	-0.010468	
10760.603288	-0.009533	
10760.604772	-0.010830	
10760.606524	-0.011813	
10760.608010	-0.012425	
10760.609777	-0.008703	
10760.611253	-0.012744	
10760.613027	-0.011092	
10760.614516	-0.009984	
10760.616272	-0.011555	
10760.617782	-0.017030	
10760.619510	-0.012615	
10760.621039	-0.013183	
10760.622749	-0.013767	
10760.624278	-0.017231	
10760.625976	-0.008985	
10760.627519	-0.013505	
10760.629186	-0.011990	
10760.630772	-0.010025	
10760.632430	-0.008981	
10760.634016	-0.019342	
10760.635645	-0.013892	
10760.637265	-0.013799	
10760.638782	-0.013505	
10760.640427	-0.018093	
10760.641910	-0.007261	
10760.643541	-0.011878	
10760.645017	-0.012728	
10760.646658	-0.010637	
10760.648150	-0.011668	
10760.649765	-0.012397	
10760.651258	-0.015157	
10760.652839	-0.013566	
10760.654375	-0.012861	
10760.655908	-0.013968	
10760.657468	-0.016015	
10760.659056	-0.005843	
10760.660647	-0.011370	
10760.662196	-0.012180	
10760.663811	-0.010524	
10760.665313	-0.006520	
10760.667004	-0.017848	
10760.668488	-0.013187	
10760.670201	-0.011092	
10760.671669	-0.012127	
10760.673381	-0.012208	
10760.674886	-0.010480	
10760.676620	-0.009263	
10760.678103	-0.011237	
10760.679869	-0.008425	
10760.681353	-0.008433	
10760.683128	-0.010335	
10760.684606	-0.013525	
10760.686397	-0.009352	
10760.687884	-0.010806	
10760.689604	-0.011326	
10760.691108	-0.012627	
10760.692829	-0.005001	
10760.694349	-0.009122	
10760.696070	-0.008212	
10760.697610	-0.008361	
10760.699308	-0.006846	
10760.700866	-0.013795	
10760.702542	-0.008413	
10760.704096	-0.009755	
10760.705753	-0.010206	
10760.707330	-0.014609	
10760.708983	-0.002713	
10760.710589	-0.007185	
10760.712209	-0.008772	
10760.713823	-0.007225	
10760.715443	-0.003201	
10760.717095	-0.015906	
10760.718696	-0.008840	
10760.720345	-0.007700	
10760.721929	-0.009839	
10760.723603	-0.008820	
10760.725166	-0.007567	
10760.726870	-0.007068	
10760.728413	-0.008377	
10760.730097	-0.005742	
10760.731626	-0.005887	
10760.733338	-0.008429	
10760.734827	-0.008832	
10760.736612	-0.006709	
10760.738091	-0.008554	
10760.739843	-0.008167	
10760.741324	-0.009714	
10760.743084	-0.004268	
10760.744562	-0.007757	
10760.746305	-0.005299	
10760.747798	-0.005404	
10760.749531	-0.005223	
10760.751058	-0.012159	
10760.752770	-0.005622	
10760.754293	-0.007793	
10760.755822	-0.008099	
10760.757440	-0.011753	
10760.758926	0.002455	
10760.760543	-0.006049	
10760.762060	-0.005718	
10760.763700	-0.004514	
10760.765192	-0.002657	
10760.766861	-0.008796	
10760.768332	-0.006391	
10760.770046	-0.005384	
10760.771535	-0.006850	
10760.773242	-0.007003	
10760.774730	-0.006383	
10760.776424	-0.000208	
10760.777901	-0.004747	
10760.779565	-0.003910	
10760.781080	-0.002749	
10760.782697	-0.001714	
10760.784250	-0.010540	
10760.785935	-0.004216	
10760.787486	-0.003990	
10760.789161	-0.005843	
10760.790730	-0.009851	
10760.792386	0.004324	
10760.793980	-0.003636	
10760.795634	-0.002649	
10760.797250	-0.000570	
10760.798856	0.002310	
10760.800468	-0.009316	
10760.802075	-0.003507	
10760.803721	-0.003539	
10760.805317	-0.004248	
10760.806971	-0.003241	
10760.808557	-0.000723	
10760.810244	-0.001203	
10760.811789	-0.002157	
10760.813512	-0.000937	
10760.815048	-0.000900	
10760.816723	-0.002834	
10760.818251	-0.003358	
10760.819979	-0.001505	
10760.821473	-0.002415	
10760.823234	-0.002729	
10760.824716	-0.002697	
10760.826477	0.002234	
10760.827959	-0.002004	
10760.829735	0.000751	
10760.831215	0.000280	
10760.832951	0.000816	
10760.834451	-0.006049	
10760.836170	0.000062	
10760.837690	-0.001638	
10760.839428	-0.002230	
10760.840959	-0.004055	
10760.842650	0.004280	
10760.844189	-0.000183	
10760.845880	-0.000651	
10760.847448	0.001384	
10760.849121	0.004083	
10760.850700	-0.007958	
10760.852332	0.000127	
10760.853936	-0.000691	
10760.855571	-0.001775	
10760.857184	-0.003668	
10760.858811	0.005283	
10760.860456	0.000973	
10760.862036	-0.000626	
10760.863687	0.002016	
10760.865159	0.001283	
10760.866741	-0.000780	
10760.868232	-0.001066	
10760.869785	0.000634	
10760.871268	0.000457	
10760.872878	-0.001448	
10760.874400	-0.003160	
10760.875952	0.006439	
10760.877534	0.000650	
10760.879030	0.001267	
10760.880685	0.002354	
10760.882171	0.006157	
10760.883788	-0.005388	
10760.885286	0.000461	
10760.886992	0.001843	
10760.888463	-0.000232	
10760.890184	-0.001025	
10760.891662	0.002016	
10760.893349	0.004123	
10760.894839	0.000937	
10760.896537	0.003672	
10760.898027	0.003760	
10760.899811	0.002338	
10760.901294	-0.001601	
10760.903071	0.003325	
10760.904551	0.001380	
10760.906296	0.001158	
10760.907798	-0.001211	
10760.909521	0.008756	
10760.911033	0.002467	
10760.912739	0.004804	
10760.914273	0.004763	
10760.915967	0.007607	
10760.917507	-0.002757	
10760.919202	0.003253	
10760.920754	0.004010	
10760.922422	0.002592	
10760.924001	-0.001670	
10760.925645	0.009243	
10760.927247	0.004240	
10760.928878	0.004103	
10760.930501	0.007060	
10760.932110	0.007390	
10760.933739	-0.000332	
10760.935341	0.002407	
10760.936974	0.005178	
10760.938551	0.003917	
10760.940239	0.002777	
10760.941784	0.006415	
10760.943466	0.005702	
10760.945010	0.006117	
10760.946705	0.006528	
10760.948225	0.007205	
10760.949945	0.006979	
10760.951435	0.002387	
10760.953206	0.006830	
10760.954682	0.004272	
10760.956470	0.004763	
10760.957948	0.003668	
10760.959712	0.010770	
10760.961191	0.005871	
10760.962927	0.008377	
10760.964436	0.009432	
10760.966174	0.009456	
10760.967707	0.001009	
10760.969207	0.007672	
10760.970797	0.006786	
10760.972293	0.006447	
10760.973919	0.003011	
10760.975435	0.013118	
10760.977077	0.007744	
10760.978568	0.008183	
10760.980200	0.009344	
10760.981680	0.009751	
10760.983299	0.009142	
10760.984804	0.005879	
10760.986501	0.009456	
10760.987996	0.008647	
10760.989686	0.007309	
10760.991174	0.005352	
10760.992829	0.013179	
10760.994337	0.008953	
10760.995979	0.009960	
10760.997538	0.010971	
10760.999235	0.013352	
10761.000794	0.003837	
10761.002470	0.008977	
10761.004050	0.009058	
10761.005715	0.007978	
10761.007295	0.004461	
10761.008935	0.017179	
10761.010529	0.009887	
10761.012137	0.010000	
10761.013765	0.010955	
10761.015364	0.012538	
10761.017026	0.006766	
10761.018601	0.008896	
10761.020267	0.010693	
10761.021842	0.009364	
10761.023510	0.008836	
10761.025069	0.011656	
10761.026780	0.011209	
10761.028319	0.010580	
10761.030043	0.013078	
10761.031555	0.011837	
10761.033290	0.011414	
10761.034775	0.008034	
10761.036540	0.012417	
10761.038023	0.009412	
10761.039806	0.010439	
10761.041286	0.009223	
10761.043053	0.016820	
10761.044529	0.010681	
10761.046265	0.014198	
10761.047763	0.013722	
10761.049500	0.014802	
10761.051027	0.007466	
10761.052729	0.013219	
10761.054271	0.011684	
10761.056000	0.010955	
10761.057538	0.008179	
10761.059220	0.020305	
10761.060772	0.012832	
10761.062428	0.012977	
10761.064007	0.014883	
10761.065677	0.019576	
10761.067262	0.007197	
10761.068870	0.014500	
10761.070496	0.013847	
10761.072013	0.012236	
10761.073647	0.013336	
10761.075129	0.015584	
10761.076760	0.015745	
10761.078244	0.014685	
10761.079867	0.016695	
10761.081367	0.017179	
10761.082973	0.016284	
10761.084487	0.009891	
10761.086048	0.015680	
10761.087583	0.014157	
10761.089112	0.013630	
10761.090720	0.009203	
10761.092307	0.022097	
10761.093919	0.016518	
10761.095457	0.015962	
10761.097093	0.016595	
10761.098594	0.016941	
10761.100307	0.013485	
10761.101783	0.013537	
10761.103497	0.015805	
10761.105027	0.013146	
