time (s)	det(V)
975.948180	1.583976	
975.949667	1.563790	
975.951433	1.545183	
975.952926	1.525110	
975.954688	1.497915	
975.956200	1.464927	
975.957935	1.438783	
975.959459	1.408252	
975.961196	1.373009	
975.962743	1.337580	
975.964452	1.311984	
975.965998	1.271672	
975.967710	1.238120	
975.969271	1.204101	
975.970963	1.166678	
975.972525	1.115712	
975.974183	1.082821	
975.975780	1.043702	
975.977455	1.004337	
975.979050	0.962748	
975.980693	0.935142	
975.982287	0.892853	
975.983925	0.856042	
975.985559	0.821004	
975.987154	0.787238	
975.988825	0.740792	
975.990406	0.714273	
975.992074	0.683433	
975.993660	0.647214	
975.995325	0.616949	
975.996895	0.592187	
975.998577	0.561971	
976.000124	0.535074	
976.001848	0.508668	
976.003376	0.484313	
976.005103	0.453085	
976.006603	0.430249	
976.008349	0.416363	
976.009834	0.393797	
976.011380	0.374279	
976.012926	0.356180	
976.014489	0.346262	
976.016033	0.322366	
976.017537	0.307288	
976.019191	0.290732	
976.020684	0.278647	
976.022320	0.251230	
976.023859	0.244507	
976.025518	0.231028	
976.027018	0.217509	
976.028727	0.205509	
976.030213	0.196014	
976.031935	0.185540	
976.033404	0.176070	
976.035136	0.165653	
976.036619	0.158043	
976.038384	0.145306	
976.039866	0.133317	
976.041637	0.129813	
976.043129	0.119710	
976.044916	0.112632	
976.046395	0.105188	
976.048183	0.103983	
976.049663	0.093779	
976.051410	0.090738	
976.052912	0.086379	
976.054634	0.079181	
976.056153	0.070814	
976.057884	0.066737	
976.059414	0.061968	
976.061152	0.056530	
976.062696	0.050769	
976.064404	0.058105	
976.065951	0.051252	
976.067644	0.046700	
976.069197	0.045238	
976.070875	0.044666	
976.072458	0.028508	
976.074122	0.033665	
976.075710	0.030341	
976.077350	0.025672	
976.078944	0.021181	
976.080574	0.029407	
976.082209	0.023118	
976.083801	0.021318	
976.085473	0.020786	
976.087064	0.022224	
976.088742	0.007916	
976.090324	0.013942	
976.091986	0.012713	
976.093566	0.009108	
976.095284	0.008024	
976.096828	0.008294	
976.098534	0.008032	
976.100078	0.004395	
976.101795	0.004214	
976.103302	0.004048	
976.105051	-0.000785	
976.106540	-0.002457	
976.108304	-0.000749	
976.109799	-0.003557	
976.111323	-0.005535	
976.112867	-0.005648	
976.114435	0.002139	
976.115970	-0.003319	
976.117450	-0.003642	
976.119120	-0.002788	
976.120616	0.001076	
976.122243	-0.013221	
976.123755	-0.006800	
976.125431	-0.006046	
976.126920	-0.008335	
976.128637	-0.009845	
976.130115	-0.005624	
976.131834	-0.005491	
976.133326	-0.007315	
976.135027	-0.006212	
976.136505	-0.005712	
976.138191	-0.008427	
976.139670	-0.012081	
976.141446	-0.009354	
976.142951	-0.010405	
976.144713	-0.011493	
976.146216	-0.011577	
976.147974	-0.005092	
976.149485	-0.008427	
976.151191	-0.008270	
976.152725	-0.007706	
976.154426	-0.006760	
976.155965	-0.015815	
976.157644	-0.010441	
976.159215	-0.010945	
976.160889	-0.011593	
976.162452	-0.016206	
976.164102	-0.003134	
976.165695	-0.009112	
976.167316	-0.009889	
976.168935	-0.007924	
976.170552	-0.004028	
976.172181	-0.017370	
976.173792	-0.011320	
976.175476	-0.010312	
976.177061	-0.012238	
976.178701	-0.012653	
976.180284	-0.008701	
976.181979	-0.008274	
976.183525	-0.009350	
976.185243	-0.007468	
976.186785	-0.006687	
976.188488	-0.011787	
976.190016	-0.011497	
976.191747	-0.009410	
976.193253	-0.011598	
976.195017	-0.012242	
976.196499	-0.010091	
976.198269	-0.005893	
976.199758	-0.009092	
976.201517	-0.007392	
976.203004	-0.006091	
976.204764	-0.009664	
976.206256	-0.013229	
976.208013	-0.008302	
976.209529	-0.010284	
976.211081	-0.011815	
976.212634	-0.014148	
976.214133	-0.001587	
976.215796	-0.007356	
976.217286	-0.007400	
976.218912	-0.006574	
976.220439	-0.004109	
976.222062	-0.014506	
976.223551	-0.009865	
976.225185	-0.008250	
976.226673	-0.009104	
976.228389	-0.009986	
976.229872	-0.007517	
976.231574	-0.004725	
976.233062	-0.007509	
976.234738	-0.005801	
976.236234	-0.005092	
976.237879	-0.005309	
976.239411	-0.011815	
976.241114	-0.007851	
976.242654	-0.007952	
976.244347	-0.009740	
976.245913	-0.012129	
976.247592	-0.001724	
976.249144	-0.006103	
976.250802	-0.005930	
976.252386	-0.004318	
976.254045	-0.001204	
976.255654	-0.015416	
976.257276	-0.007698	
976.258901	-0.006171	
976.260517	-0.008633	
976.262165	-0.010933	
976.263764	-0.001120	
976.265409	-0.004818	
976.266995	-0.006026	
976.268683	-0.004250	
976.270232	-0.003626	
976.271936	-0.009636	
976.273478	-0.007549	
976.275200	-0.005913	
976.276762	-0.007239	
976.278450	-0.007795	
976.279987	-0.004866	
976.281723	-0.003307	
976.283201	-0.004983	
976.284971	-0.004778	
976.286453	-0.003090	
976.288230	-0.006393	
976.289724	-0.008637	
976.291487	-0.004846	
976.292970	-0.006864	
976.294725	-0.007195	
976.296228	-0.007815	
976.297963	-0.001720	
976.299471	-0.004455	
976.301175	-0.004157	
976.302704	-0.002808	
976.304405	-0.001599	
976.305953	-0.009406	
976.307627	-0.005358	
976.309217	-0.005410	
976.310709	-0.006441	
976.312336	-0.011134	
976.313855	0.003968	
976.315506	-0.002796	
976.316983	-0.004379	
976.318613	-0.001845	
976.320096	-0.001978	
976.321737	-0.006586	
976.323228	-0.006308	
976.324929	-0.004915	
976.326423	-0.006304	
976.328128	-0.007396	
976.329607	-0.006333	
976.331282	0.001599	
976.332808	-0.003762	
976.334433	-0.003078	
976.335971	-0.000423	
976.337666	-0.000693	
976.339228	-0.010441	
976.340909	-0.004451	
976.342471	-0.004842	
976.344130	-0.005644	
976.345713	-0.010921	
976.347343	0.005064	
976.348938	-0.002647	
976.350559	-0.002514	
976.352173	-0.002272	
976.353761	0.005168	
976.355428	-0.013455	
976.357002	-0.002993	
976.358696	-0.003352	
976.360270	-0.005092	
976.361943	-0.007900	
976.363505	0.001676	
976.365191	-0.000902	
976.366752	-0.002437	
976.368466	-0.001337	
976.369985	0.000230	
976.371712	-0.005599	
976.373195	-0.004399	
976.374963	-0.001688	
976.376449	-0.004556	
976.378210	-0.005841	
976.379702	-0.003468	
976.381471	0.001426	
976.382951	-0.002050	
976.384720	-0.000592	
976.386218	0.000532	
976.387959	-0.000346	
976.389465	-0.006631	
976.391187	-0.002828	
976.392724	-0.004012	
976.394427	-0.004439	
976.395974	-0.006095	
976.397670	0.004061	
976.399217	-0.001382	
976.400893	-0.000326	
976.402457	0.000798	
976.404116	0.002683	
976.405698	-0.009519	
976.407325	-0.001680	
976.408928	-0.002401	
976.410443	-0.004661	
976.412093	-0.005080	
976.413572	0.002530	
976.415213	0.000782	
976.416693	-0.002872	
976.418327	0.001281	
976.419812	0.000947	
976.421426	-0.001583	
976.422935	-0.004713	
976.424591	-0.001156	
976.426110	-0.002091	
976.427739	-0.004548	
976.429279	-0.005764	
976.430891	0.006357	
976.432474	0.000379	
976.434063	-0.002147	
976.435662	0.001325	
976.437290	0.005962	
976.438905	-0.009974	
976.440514	-0.002159	
976.442183	-0.001547	
976.443760	-0.003557	
976.445413	-0.003581	
976.447000	0.002796	
976.448657	0.001942	
976.450233	-0.000709	
976.451924	0.002054	
976.453474	0.002639	
976.455182	-0.002751	
976.456723	-0.000310	
976.458436	-0.001466	
976.459938	-0.001595	
976.461679	-0.001756	
976.463163	0.001527	
976.464933	0.002675	
976.466422	0.000588	
976.468207	0.002880	
976.469687	0.002969	
976.471468	0.000008	
976.472946	-0.003162	
976.474702	0.000495	
976.476205	-0.000342	
976.477938	-0.002357	
976.479462	-0.000661	
976.481213	0.005060	
976.482733	0.000838	
976.484423	0.001434	
976.485963	0.003243	
976.487649	0.004222	
976.489201	-0.004999	
976.490866	0.000834	
976.492437	-0.000274	
976.494092	-0.001390	
976.495684	-0.003984	
976.497320	0.007537	
976.498935	0.002848	
976.500556	0.001934	
976.502175	0.004548	
976.503770	0.008153	
976.505447	-0.007585	
976.507020	0.001861	
976.508687	0.002171	
976.510166	0.000399	
976.511801	-0.000745	
976.513278	0.003045	
976.514906	0.003932	
976.516394	0.002550	
976.517993	0.003742	
976.519520	0.004733	
976.521081	0.003911	
976.522635	-0.003247	
976.524229	0.001768	
976.525812	0.001543	
976.527387	-0.000101	
976.528982	-0.002151	
976.530538	0.011009	
976.532204	0.004153	
976.533706	0.002904	
976.535394	0.004367	
976.536977	0.008044	
976.538646	-0.003924	
976.540200	0.001922	
976.541905	0.002123	
976.543445	0.001229	
976.545141	0.001833	
976.546697	0.004202	
976.548421	0.005015	
976.549964	0.003783	
976.551707	0.005285	
976.553192	0.005934	
976.554966	0.002091	
976.556453	0.001664	
976.558230	0.004854	
976.559717	0.002401	
976.561463	0.001752	
976.562943	0.002147	
976.564687	0.008000	
976.566196	0.004234	
976.567946	0.005688	
976.569458	0.008214	
976.571183	0.005374	
976.572703	-0.000761	
976.574403	0.004137	
976.575941	0.002687	
976.577633	0.002397	
976.579198	-0.000282	
976.580872	0.011843	
976.582438	0.005382	
976.584099	0.005487	
976.585688	0.008173	
976.587332	0.011046	
976.588936	-0.003408	
976.590558	0.004721	
976.592185	0.004947	
976.593785	0.003392	
976.595451	0.001136	
976.597050	0.011932	
976.598692	0.006880	
976.600276	0.006240	
976.601963	0.007203	
976.603537	0.009724	
976.605236	0.000689	
976.606789	0.004040	
976.608480	0.006482	
976.609974	0.004471	
976.611605	0.001986	
976.613092	0.006816	
976.614705	0.010663	
976.616224	0.006985	
976.617791	0.008041	
976.619342	0.009511	
976.620837	0.009656	
976.622446	-0.000451	
976.624019	0.005712	
976.625621	0.005877	
976.627163	0.004443	
976.628829	0.000536	
976.630326	0.013583	
976.632010	0.007968	
976.633495	0.007142	
976.635194	0.009193	
976.636739	0.008584	
976.638451	0.003106	
976.639980	0.006256	
976.641695	0.006731	
976.643182	0.004846	
976.644948	0.004411	
976.646437	0.007771	
976.648215	0.008862	
976.649705	0.008000	
976.651474	0.009499	
976.652956	0.008766	
976.654713	0.006220	
976.656208	0.003198	
976.657944	0.006018	
976.659459	0.005044	
976.661200	0.004298	
976.662722	0.004061	
976.664439	0.010776	
976.665979	0.006103	
976.667690	0.006167	
976.669232	0.008149	
976.670918	0.006772	
976.672483	-0.001386	
976.674131	0.003444	
976.675702	0.003936	
976.677343	0.000725	
976.678940	-0.004355	
976.680553	0.011142	
976.682166	0.004101	
976.683783	0.003251	
976.685425	0.003815	
976.687012	0.006320	
976.688678	-0.006917	
976.690236	-0.000749	
976.691940	-0.001486	
976.693490	-0.003070	
976.695195	-0.004230	
976.696745	-0.000669	
976.698433	-0.002433	
976.699973	-0.003476	
976.701692	-0.003754	
976.703206	-0.004419	
976.704964	-0.009620	
976.706451	-0.009966	
976.708202	-0.009716	
976.709676	-0.012520	
976.711291	-0.013769	
976.712825	-0.014345	
976.714386	-0.010828	
976.715946	-0.015670	
976.717446	-0.017362	
976.719098	-0.017108	
976.720600	-0.017068	
976.722225	-0.031348	
976.723733	-0.025141	
976.725431	-0.028098	
976.726908	-0.030929	
976.728616	-0.034482	
976.730091	-0.031248	
976.731802	-0.035727	
976.733301	-0.039582	
976.735043	-0.041141	
976.736542	-0.043196	
976.738294	-0.052002	
976.739781	-0.055373	
976.741560	-0.056030	
976.743044	-0.062834	
976.744813	-0.067104	
976.746296	-0.069154	
976.748070	-0.070798	
976.749568	-0.077815	
976.751333	-0.081509	
976.752836	-0.085755	
976.754587	-0.095524	
976.756098	-0.105780	
976.757833	-0.108354	
976.759354	-0.115951	
976.761068	-0.123657	
976.762619	-0.132640	
976.764327	-0.132443	
976.765885	-0.145265	
976.767583	-0.154156	
976.769142	-0.160807	
976.770820	-0.170346	
976.772399	-0.189762	
976.774062	-0.195958	
976.775657	-0.208413	
976.777310	-0.221368	
976.778917	-0.237921	
976.780588	-0.239246	
976.782192	-0.259275	
976.783810	-0.274538	
976.785453	-0.288166	
976.787050	-0.300791	
976.788724	-0.332896	
976.790300	-0.343410	
976.791984	-0.362436	
976.793566	-0.382795	
976.795250	-0.402965	
976.796815	-0.416154	
976.798545	-0.440376	
976.800105	-0.462689	
976.801805	-0.487709	
976.803348	-0.512592	
976.805052	-0.546776	
976.806565	-0.571212	
976.808318	-0.600308	
976.809801	-0.629735	
976.811428	-0.661623	
976.812934	-0.688420	
976.814518	-0.715502	
976.816069	-0.751205	
976.817626	-0.784596	
976.819216	-0.818462	
976.820708	-0.851389	
976.822343	-0.898187	
976.823901	-0.928584	
976.825529	-0.966914	
976.827053	-1.004836	
976.828745	-1.050115	
976.830225	-1.072258	
976.831960	-1.118250	
976.833438	-1.157373	
976.835179	-1.196411	
976.836729	-1.228086	
976.838438	-1.272220	
976.839980	-1.302972	
976.841681	-1.338252	
976.843180	-1.373101	
976.844974	-1.409115	
976.846456	-1.434304	
976.848236	-1.464399	
976.849721	-1.491099	
976.851497	-1.514419	
976.852969	-1.535640	
976.854752	-1.560322	
976.856245	-1.576838	
976.858027	-1.588761	
976.859524	-1.599114	
976.861271	-1.606256	
976.862783	-1.609612	
976.864527	-1.601777	
976.866052	-1.604001	
976.867778	-1.595324	
976.869313	-1.584113	
976.871028	-1.569832	
976.872576	-1.558879	
976.874276	-1.531378	
976.875827	-1.507446	
976.877504	-1.480303	
976.879065	-1.452020	
976.880722	-1.402891	
976.882303	-1.369911	
976.883943	-1.325752	
976.885558	-1.280039	
976.887186	-1.230910	
976.888801	-1.201092	
976.890406	-1.141751	
976.892057	-1.083803	
976.893658	-1.028583	
976.895338	-0.969117	
976.896910	-0.902050	
976.898610	-0.839236	
976.900175	-0.778223	
976.901872	-0.708791	
976.903427	-0.642376	
976.905111	-0.581041	
976.906605	-0.514529	
976.908164	-0.448783	
976.909661	-0.389684	
976.911271	-0.322201	
976.912785	-0.253816	
976.914373	-0.178104	
976.915906	-0.114017	
976.917401	-0.045347	
976.919039	0.028666	
976.920540	0.101590	
976.922166	0.158144	
976.923679	0.234609	
976.925359	0.308646	
976.926848	0.375081	
976.928586	0.439570	
976.930062	0.512499	
976.931791	0.580130	
976.933273	0.643561	
976.934994	0.713524	
976.936475	0.779814	
976.938259	0.839937	
976.939747	0.903431	
976.941522	0.972062	
976.943019	1.027737	
976.944798	1.088021	
976.946287	1.143648	
976.948066	1.205479	
976.949547	1.246338	
976.951303	1.297848	
976.952808	1.343215	
976.954541	1.386951	
976.956065	1.420861	
976.957828	1.465708	
976.959359	1.498938	
976.961078	1.527922	
976.962611	1.552760	
976.964324	1.586244	
976.965874	1.599791	
976.967560	1.614784	
976.969138	1.626523	
976.970829	1.631615	
976.972400	1.630269	
976.974069	1.632626	
976.975652	1.632420	
976.977315	1.630237	
976.978922	1.616960	
976.980553	1.613383	
976.982174	1.590018	
976.983786	1.569691	
976.985452	1.546935	
976.987063	1.526967	
976.988735	1.481020	
976.990336	1.458522	
976.992017	1.427907	
976.993594	1.391922	
976.995283	1.352831	
976.996842	1.324367	
976.998525	1.280962	
977.000081	1.247982	
977.001761	1.212766	
977.003321	1.175661	
977.005038	1.125299	
977.006554	1.087715	
977.008307	1.048527	
977.009789	1.007201	
977.011437	0.966628	
977.012918	0.932814	
977.014536	0.899818	
977.016064	0.858133	
977.017626	0.824742	
977.019229	0.787742	
977.020716	0.754818	
977.022354	0.711792	
977.023924	0.686067	
977.025548	0.653043	
977.027072	0.618831	
977.028751	0.583148	
977.030229	0.570736	
977.031932	0.534103	
977.033416	0.507202	
977.035146	0.481102	
977.036704	0.459084	
977.038421	0.427675	
977.039963	0.412170	
977.041686	0.391778	
977.043189	0.369103	
977.044941	0.348192	
977.046420	0.333895	
977.048217	0.315059	
977.049708	0.294289	
977.051510	0.282184	
977.052991	0.263964	
977.054777	0.245244	
977.056259	0.230388	
977.058039	0.220430	
977.059532	0.205481	
977.061281	0.193577	
977.062792	0.181967	
977.064564	0.176203	
977.066077	0.163417	
977.067814	0.153761	
977.069332	0.147759	
977.071050	0.136733	
977.072599	0.123025	
977.074320	0.118437	
977.075878	0.110646	
977.077581	0.101796	
977.079139	0.093099	
977.080830	0.097143	
977.082399	0.085876	
977.084056	0.081859	
977.085647	0.078182	
977.087314	0.074222	
977.088913	0.058938	
977.090535	0.059760	
977.092169	0.054797	
977.093797	0.050282	
977.095416	0.041818	
977.097018	0.053943	
977.098654	0.044199	
977.100248	0.038817	
977.101942	0.038362	
977.103513	0.040215	
977.105224	0.022123	
977.106795	0.026518	
977.108484	0.027389	
977.109961	0.022256	
977.111595	0.018369	
977.113086	0.021193	
977.114721	0.023143	
977.116221	0.016234	
977.117816	0.014103	
977.119347	0.017684	
977.120898	0.012725	
977.122472	0.002159	
977.124066	0.006643	
977.125661	0.004971	
977.127208	0.001954	
977.128826	-0.003960	
977.130345	0.010264	
977.132032	0.002062	
977.133509	0.000242	
977.135227	0.002433	
977.136788	0.003907	
977.138498	-0.009326	
977.140050	-0.005064	
977.141733	-0.004512	
977.143267	-0.005390	
977.144965	-0.007344	
977.146464	-0.004141	
977.148243	-0.004564	
977.149719	-0.006526	
977.151499	-0.005700	
977.152980	-0.006151	
977.154739	-0.009430	
977.156231	-0.010731	
977.157990	-0.008210	
977.159490	-0.010111	
977.161247	-0.011058	
977.162755	-0.011001	
977.164505	-0.005519	
977.166023	-0.008766	
977.167742	-0.009176	
977.169269	-0.007263	
977.170979	-0.008866	
977.172524	-0.015469	
977.174180	-0.011219	
977.175753	-0.011936	
977.177439	-0.012721	
977.179013	-0.014981	
977.180674	-0.004483	
977.182268	-0.010051	
977.183906	-0.009515	
977.185516	-0.008407	
977.187142	-0.004391	
977.188780	-0.017986	
977.190364	-0.011968	
977.192043	-0.011859	
977.193636	-0.012572	
977.195295	-0.017410	
977.196877	-0.003887	
977.198567	-0.009676	
977.200120	-0.010752	
977.201835	-0.009656	
977.203383	-0.004347	
977.205092	-0.018587	
977.206580	-0.011928	
977.208135	-0.010981	
977.209648	-0.013052	
977.211259	-0.013511	
977.212796	-0.010731	
977.214362	-0.006490	
977.215909	-0.010143	
977.217409	-0.009015	
977.219049	-0.008053	
977.220545	-0.005760	
977.222170	-0.016714	
977.223710	-0.011134	
977.225363	-0.010478	
977.226851	-0.011098	
977.228563	-0.014856	
977.230053	-0.002397	
977.231764	-0.008665	
977.233253	-0.008568	
977.234964	-0.007642	
977.236447	-0.006284	
977.238212	-0.012306	
977.239698	-0.011243	
977.241473	-0.010027	
977.242955	-0.011380	
977.244729	-0.010172	
977.246220	-0.007473	
977.247964	-0.006836	
977.249468	-0.008609	
977.251210	-0.006679	
