time (s)	magX	magY	magZ
4102.469414	-34.172997	-324.208069	-184.765060
4102.472700	-33.705433	-323.565155	-182.836365
4102.476041	-34.114552	-321.344238	-180.030975
4102.479376	-33.822327	-320.876678	-178.745178
4102.482707	-33.530098	-319.941528	-177.108704
4102.486035	-33.471653	-319.006409	-175.530685
4102.489364	-32.945644	-317.837524	-172.257751
4102.492698	-33.354763	-315.558136	-170.913498
4102.496035	-33.062534	-315.090576	-170.621277
4102.499372	-33.237873	-314.739929	-167.991241
4102.502706	-33.004089	-312.986572	-166.647003
4102.506033	-33.004089	-312.811218	-165.010529
4102.510290	-33.004089	-310.298065	-162.906479
4102.513646	-32.536526	-310.064301	-162.614273
4102.516879	-32.770309	-308.778503	-160.451782
4102.520218	-32.887199	-308.661591	-158.873764
4102.523556	-33.822327	-307.375824	-157.704865
4102.526897	-32.887199	-306.849792	-156.886612
4102.529784	-33.471653	-306.966675	-155.483932
4102.533140	-33.588543	-306.382233	-155.133255
4102.536476	-33.179428	-305.797760	-154.724136
4102.539804	-34.348331	-304.395081	-154.139679
4102.542697	-34.056107	-303.518402	-153.379898
4102.546033	-33.763878	-304.102875	-152.327881
4102.549362	-34.406776	-303.869080	-152.737000
4102.552703	-34.640564	-303.050842	-151.977203
4102.556054	-33.997662	-302.817047	-151.801865
4102.559360	-34.114552	-303.635315	-151.860321
4102.562698	-35.283459	-303.167755	-151.684982
4102.566029	-34.523670	-302.291046	-151.334305
4102.569359	-34.582119	-303.518402	-150.983643
4102.572693	-34.991234	-302.057251	-151.626541
4102.576030	-34.582119	-301.765045	-151.743423
4102.579361	-34.991234	-303.518402	-151.918762
4102.582694	-34.640564	-303.459961	-152.327881
4102.586023	-34.874344	-303.927521	-151.977203
4102.589357	-34.932789	-302.933960	-152.152542
4102.592690	-34.289886	-303.869080	-151.509644
4102.596029	-34.699005	-303.401520	-153.555237
4102.599369	-34.406776	-303.576843	-153.029221
4102.602697	-34.991234	-304.511963	-153.847458
4102.606066	-34.699005	-303.576843	-154.373459
4102.609359	-34.991234	-304.161316	-153.789017
4102.612687	-34.874344	-304.570435	-155.133255
4102.616025	-34.991234	-304.979523	-155.074814
4102.619358	-35.225014	-304.395081	-154.724136
4102.623991	-35.283459	-305.622437	-156.652832
4102.626897	-35.341908	-305.505554	-157.471085
4102.630264	-35.400352	-306.557556	-157.471085
4102.633633	-35.458797	-307.668030	-158.815323
4102.636931	-35.400352	-308.018707	-158.932205
4102.639829	-35.575687	-308.194031	-159.808884
4102.643142	-35.926357	-308.077148	-160.218002
4102.646448	-36.627705	-308.427795	-161.211578
4102.649783	-36.277031	-309.070740	-162.088257
4102.653115	-36.744595	-310.590302	-162.964935
4102.656443	-36.686150	-310.181183	-163.490952
4102.659352	-36.627705	-312.285217	-164.718292
4102.662687	-36.978374	-312.986572	-165.594971
4102.666016	-37.445938	-312.694336	-167.289886
4102.669350	-38.147282	-314.213928	-168.283463
4102.672702	-38.790180	-314.856812	-169.393921
4102.676012	-38.965515	-315.908813	-170.621277
4102.679348	-39.257744	-316.376373	-171.848618
4102.682686	-38.848625	-318.246643	-174.770889
4102.686057	-39.023960	-319.824677	-176.232040
4102.689346	-39.666859	-320.350677	-178.102280
4102.692683	-40.426651	-321.870239	-180.147873
4102.696019	-40.601986	-322.162476	-182.076569
4102.699349	-40.601986	-323.389832	-184.589722
4102.702718	-41.127995	-324.149597	-186.869095
4102.706013	-41.770893	-327.305664	-188.271774
4102.709351	-41.829338	-327.364105	-190.551147
4102.712685	-42.063118	-329.292816	-193.414978
4102.716034	-42.764462	-331.572174	-196.278793
4102.719352	-42.296902	-332.799530	-198.675049
4102.722682	-42.881355	-334.903564	-200.837524
4102.726012	-43.407360	-335.020447	-204.168915
4102.729350	-43.115135	-336.247803	-206.682053
4102.732679	-43.290470	-339.053162	-209.312103
4102.736013	-43.465809	-340.631195	-213.286377
4102.739342	-43.758038	-342.092346	-216.267105
4102.743609	-44.167152	-344.021027	-221.234955
4102.746977	-44.576271	-346.300415	-224.917023
4102.750198	-44.225601	-347.352417	-228.189957
4102.753524	-44.459381	-349.865570	-230.878448
4102.756857	-44.868500	-351.092926	-234.794281
4102.759789	-45.102280	-352.554047	-238.008774
4102.763098	-45.628288	-354.833435	-241.281708
4102.766433	-45.745178	-356.002319	-245.314438
4102.769793	-46.388077	-359.216827	-248.061386
4102.772681	-46.329632	-361.145508	-252.795441
4102.776009	-47.206310	-361.963776	-256.068359
4102.779341	-47.673874	-363.483337	-260.451782
4102.782728	-48.375217	-366.230255	-264.309174
4102.786006	-48.959671	-366.697845	-268.283478
4102.789361	-49.485680	-369.269440	-272.666870
4102.792674	-50.245468	-370.613678	-276.874939
4102.796002	-50.654587	-373.068390	-281.082977
4102.799339	-51.414375	-373.477509	-286.050842
4102.802675	-51.998829	-377.042664	-290.960266
4102.806003	-52.700176	-378.094666	-296.454132
4102.809335	-52.933956	-379.906494	-300.194611
4102.812673	-53.810635	-382.887207	-306.039154
4102.816001	-54.570427	-383.354767	-311.708374
4102.819334	-54.979542	-385.867889	-317.085358
4102.822673	-55.680885	-388.556396	-322.871429
4102.826029	-56.090004	-390.485107	-328.365295
4102.829338	-56.616009	-393.232025	-334.794281
4102.832672	-57.258911	-394.108704	-341.515503
4102.835999	-57.317360	-395.336060	-348.938049
4102.839337	-57.901814	-397.732330	-355.367035
4102.842671	-59.012272	-399.894775	-362.205170
4102.845999	-59.421394	-401.589691	-368.692566
4102.849343	-59.888954	-402.291046	-376.991821
4102.853939	-60.414959	-406.557587	-391.895386
4102.856847	-60.882523	-408.135590	-398.850372
4102.860181	-61.759205	-409.830505	-407.149628
4102.863540	-61.817650	-411.934540	-414.455292
4102.866906	-63.161896	-414.272339	-423.338989
4102.869806	-63.512566	-415.090576	-431.170654
4102.873111	-63.629456	-417.077698	-439.119232
4102.876472	-63.980129	-418.597290	-447.301575
4102.879759	-64.915253	-418.655762	-455.717743
4102.883084	-65.032143	-420.759796	-464.601410
4102.886000	-66.142601	-420.876678	-472.549988
4102.889332	-65.675041	-423.389832	-481.433655
4102.892664	-66.843956	-423.272919	-490.258911
4102.895994	-66.551727	-423.915833	-499.493286
4102.899329	-67.428406	-425.669220	-507.909424
4102.902665	-68.714203	-426.136749	-517.494446
4102.905992	-69.006424	-426.779663	-526.495056
4102.909327	-69.357101	-426.604340	-535.261841
4102.912673	-69.883110	-428.240784	-545.431274
4102.915997	-70.818237	-427.481018	-554.782532
4102.919327	-71.519577	-427.481018	-565.302734
4102.922655	-71.578026	-427.714813	-574.946228
4102.925993	-73.389832	-426.896545	-584.122131
4102.929323	-73.565163	-428.825256	-594.583862
4102.932662	-74.383400	-428.123932	-605.630005
4102.935995	-75.318520	-426.896545	-614.805908
4102.939330	-76.019875	-426.312073	-625.384521
4102.942679	-76.779663	-424.324951	-635.203369
4102.945993	-77.013443	-424.734100	-647.067810
4102.949325	-78.065460	-423.039185	-657.821716
4102.952657	-78.474579	-421.694916	-668.692566
4102.955998	-79.234367	-419.298676	-680.089355
4102.959322	-80.227936	-417.837494	-691.194031
4102.962660	-80.870834	-414.973724	-701.889526
4102.967302	-81.279953	-409.888947	-724.858521
4102.970205	-82.215080	-408.427826	-735.261841
4102.973612	-81.981300	-405.096405	-748.119812
4102.976944	-82.741081	-400.946838	-759.691956
4102.980241	-82.390411	-397.498535	-770.562805
4102.983075	-82.624191	-393.933380	-781.433655
4102.986450	-83.442429	-388.907074	-792.012268
4102.989743	-82.741081	-384.289886	-803.759766
4102.993072	-83.617767	-380.666290	-813.812378
4102.996410	-83.734657	-376.107544	-825.559875
4102.999314	-82.741081	-370.204559	-835.612488
4103.002655	-83.325539	-364.418457	-846.717102
4103.005990	-82.682640	-359.684387	-856.535950
4103.009319	-81.981300	-353.255402	-865.478088
4103.012652	-82.624191	-345.832855	-875.822876
4103.016007	-82.390411	-340.923431	-885.524780
4103.019312	-82.682640	-333.851562	-894.700745
4103.022653	-82.156631	-326.838104	-903.058411
4103.025981	-82.039742	-319.181763	-910.714783
4103.029360	-81.747513	-312.869659	-919.014038
4103.032653	-81.221504	-304.453522	-928.131470
4103.035980	-81.221504	-296.972534	-935.612427
4103.039319	-81.455284	-289.491547	-943.794861
4103.042649	-81.572174	-280.841614	-949.873108
4103.045982	-81.104614	-271.782593	-958.172363
4103.049315	-81.104614	-263.191132	-963.257202
4103.052651	-80.637054	-253.664520	-970.971924
4103.055976	-80.637054	-244.488586	-976.407410
4103.059311	-80.870834	-235.371140	-982.368774
4103.062644	-80.520164	-225.435425	-987.395020
4103.065980	-80.753944	-215.090576	-992.304443
4103.069310	-80.461716	-205.797760	-995.460571
4103.073533	-80.520164	-184.056107	-1003.175293
4103.076924	-79.935707	-173.126831	-1006.272949
4103.080234	-79.643486	-161.262421	-1010.130249
4103.083552	-80.169487	-150.040909	-1011.883667
4103.086815	-78.883690	-139.228516	-1013.403259
4103.089738	-77.831673	-127.013443	-1014.221558
4103.093072	-77.714783	-114.213905	-1016.033325
4103.096406	-76.779663	-102.291054	-1016.617737
4103.099734	-76.253654	-90.192871	-1019.130859
4103.103096	-75.318520	-77.977783	-1017.143799
4103.105974	-74.091171	-66.054939	-1017.611267
4103.109305	-72.630035	-52.963181	-1015.448792
4103.112634	-71.694916	-39.812973	-1015.331970
4103.115975	-70.526009	-27.714787	-1014.163086
4103.119303	-69.181763	-15.207480	-1009.604309
4103.122646	-68.188194	-2.057276	-1009.604309
4103.125992	-67.194626	10.450029	-1006.097534
4103.129310	-65.908821	23.658678	-1002.298584
4103.132639	-63.629456	36.341320	-998.207397
4103.135978	-63.103447	48.439507	-993.181152
4103.139304	-61.116302	60.596142	-989.674438
4103.142633	-60.005844	72.928116	-985.174133
4103.146000	-58.895382	84.850967	-979.154236
4103.149301	-57.609585	96.247810	-975.472229
4103.152633	-55.388660	107.586205	-967.698975
4103.155971	-54.219753	119.509071	-961.445312
4103.159303	-52.992401	130.847458	-955.659241
4103.162635	-51.706604	141.952072	-948.002869
4103.165971	-50.888367	153.115143	-941.982971
4103.169298	-49.310345	163.284622	-934.443604
4103.172635	-48.784336	173.746353	-926.144348
4103.175969	-47.907654	183.915848	-919.656921
4103.179302	-46.621857	194.260666	-911.591492
4103.182635	-45.511398	204.254822	-903.759705
4103.185964	-45.277615	214.073639	-896.044983
4103.190244	-43.290470	232.425476	-879.388123
4103.193493	-41.829338	240.958496	-869.627686
4103.196815	-41.244884	249.725327	-861.328491
4103.200145	-40.894211	257.732330	-852.444763
4103.203509	-40.192867	266.031555	-843.268799
4103.206861	-39.666859	274.330811	-832.164185
4103.209746	-38.614845	282.337799	-823.572754
4103.213082	-37.971947	289.643494	-814.981262
4103.216414	-36.627705	297.066040	-804.402710
4103.219362	-36.393921	303.670349	-796.161865
4103.222639	-35.108124	311.443604	-784.531250
4103.225992	-34.640564	318.047943	-774.537109
4103.229295	-33.939217	324.652252	-765.419617
4103.232638	-32.068966	329.444763	-756.068359
4103.235961	-31.192284	336.341309	-745.197510
4103.239294	-30.198713	341.776733	-735.554016
4103.242630	-29.088251	347.796600	-725.150757
4103.245961	-28.503799	352.764465	-714.747498
4103.249294	-26.925774	357.381653	-705.162415
4103.252628	-25.523085	362.758606	-694.934509
4103.255957	-24.880186	366.908234	-686.050842
4103.259292	-23.535944	370.648743	-675.998230
4103.262627	-22.542372	375.032135	-666.763855
4103.265964	-21.607246	377.954407	-655.951477
4103.269309	-20.146112	381.168915	-645.139099
4103.272623	-18.860315	384.266510	-635.963135
4103.275963	-17.516071	387.188782	-626.085876
4103.279290	-17.282290	390.403259	-616.793091
4103.282620	-15.879602	393.383972	-606.974243
4103.286000	-15.002922	395.020477	-598.207458
4103.289294	-14.301579	396.832245	-589.674438
4103.292622	-13.366453	399.170074	-580.615417
4103.295958	-12.665108	400.280548	-571.322571
4103.299289	-12.314436	401.917023	-562.497375
4103.302620	-11.496202	403.261261	-555.133240
4103.305952	-10.794857	404.079498	-546.307983
4103.311481	-10.327293	405.657501	-530.527771
4103.324781	-8.223261	407.410889	-498.149048
4103.327496	-8.106371	406.767975	-491.310913
4103.329991	-8.340152	407.703094	-483.011719
4103.333070	-8.047925	408.462891	-476.348907
4103.336380	-7.931034	407.235565	-468.575714
4103.339714	-7.405026	407.177094	-461.796021
4103.342618	-7.054354	407.469299	-454.899475
4103.345954	-6.586791	406.767975	-448.002930
4103.349288	-6.353010	407.118622	-440.931030
4103.352616	-6.528346	405.365295	-434.326691
4103.355949	-5.417884	404.137909	-427.254822
4103.359282	-6.060783	403.611938	-421.351837
4103.362616	-5.242548	402.384583	-414.163086
4103.365948	-4.833431	402.501465	-408.026306
4103.369280	-4.716540	400.572754	-402.181763
4103.372633	-3.664524	401.449463	-395.811218
4103.375952	-3.313851	399.579193	-389.265350
4103.379278	-2.378726	398.644073	-382.836365
4103.382612	-1.852718	397.124481	-376.816498
4103.385948	-1.443600	395.955597	-370.796631
4103.389280	-1.209819	394.377563	-365.419647
4103.392614	-0.625365	393.267120	-359.984222
4103.395952	0.251315	392.682648	-354.081238
4103.399304	0.601987	391.046173	-348.996490
4103.402641	0.601987	389.351257	-343.677979
4103.405944	1.420223	387.656342	-339.411469
4103.409282	1.537113	385.902985	-333.625366
4103.412615	2.004676	385.376984	-329.300415
4103.415964	1.712449	383.156067	-325.618347
4103.419275	2.238457	382.279388	-321.118073
4103.422616	3.173583	380.584442	-316.384003
4103.427236	3.348919	378.012848	-307.441864
4103.430157	3.816482	375.675049	-303.993561
4103.433487	3.991818	374.155487	-300.369965
4103.436877	3.816482	373.044983	-296.454132
4103.440212	4.167153	371.817657	-292.596710
4103.443062	4.459380	370.940979	-289.849792
4103.446369	4.459380	368.895386	-285.115723
4103.449692	4.751607	368.310944	-282.193451
4103.453032	4.868498	365.973114	-278.862061
4103.456364	4.576271	364.511993	-275.179993
4103.459307	4.868498	363.167755	-273.192871
4103.462605	4.634716	361.823486	-270.036804
4103.465937	4.459380	360.362366	-266.880768
4103.469275	5.219170	358.725891	-263.374054
4103.472601	4.517826	357.907654	-260.451782
4103.475942	4.634716	356.212738	-257.880188
4103.479270	4.693162	355.452942	-255.191711
4103.482604	4.576271	354.284058	-253.321457
4103.485938	4.634716	352.647583	-250.106964
4103.489291	4.693162	351.303345	-247.126251
4103.492619	4.810053	350.075989	-244.262436
4103.495937	4.868498	349.023956	-242.625961
4103.499269	5.160725	347.445953	-240.580368
4103.502602	5.277616	345.634125	-237.716553
4103.505937	4.926943	345.166565	-235.320297
4103.509263	5.569842	344.173004	-233.099365
4103.512606	5.686733	343.179413	-231.287567
4103.515932	5.745178	341.776733	-229.008194
4103.519266	5.978960	340.374054	-226.962601
4103.522605	5.628287	339.205139	-224.975464
4103.525934	5.978960	338.386932	-222.696091
4103.529268	6.154296	337.042664	-219.949158
4103.532614	6.972530	335.581543	-219.481598
4103.535932	7.323202	335.113983	-217.260666
4103.539260	7.440093	334.412628	-216.091766
4103.542593	7.381648	333.360596	-214.279953
4103.546850	7.498538	331.782593	-211.357697
4103.550174	8.141438	330.789032	-210.597900
4103.553530	8.316773	329.970795	-208.902985
4103.556801	9.076563	329.269440	-207.675629
4103.560108	8.433664	329.152527	-206.682053
4103.563049	8.492110	327.399200	-206.272949
4103.566357	8.667446	327.223846	-206.097610
4103.569694	8.609000	326.347168	-204.519592
4103.573021	9.076563	325.528931	-203.233780
4103.576387	8.842782	325.821167	-202.357117
4103.579264	8.550555	324.769135	-201.947998
4103.582596	8.959673	324.126251	-201.129761
4103.585937	8.959673	324.009338	-200.253082
4103.589261	9.135009	324.009338	-199.960846
4103.592595	8.901227	323.600250	-200.019302
4103.595931	9.076563	323.834015	-199.259506
4103.599267	8.784336	323.191132	-198.616608
4103.602597	8.141438	323.249542	-199.084167
4103.605951	7.849211	323.249542	-199.493286
4103.609257	8.550555	323.308014	-197.856812
4103.612593	8.082993	322.606659	-198.382828
4103.615918	8.141438	321.554626	-198.149048
4103.619260	8.258328	322.022217	-198.090591
4103.622591	8.258328	322.489777	-198.032150
4103.625921	7.966102	322.431335	-197.856812
4103.629257	8.199883	322.665131	-197.623032
4103.632589	8.550555	322.548218	-197.681488
4103.635921	8.492110	321.963776	-197.915268
4103.639251	8.667446	322.781982	-197.447708
4103.642588	8.316773	322.606659	-197.915268
4103.645934	9.076563	322.197571	-198.207489
4103.649285	10.070134	322.898895	-198.967270
4103.652586	9.251899	322.606659	-198.791946
4103.655921	9.427236	323.366455	-199.084167
4103.659250	9.368790	323.132690	-198.441269
4103.662599	9.894798	323.366455	-199.902405
4103.667202	10.187025	323.132690	-200.720642
4103.670112	10.187025	323.717133	-201.363541
4103.673453	10.128580	324.476898	-201.772644
4103.676896	11.180596	325.061371	-202.415558
4103.680185	10.479252	325.295135	-202.590897
4103.683037	11.414377	326.230255	-203.935135
4103.686344	11.063705	326.522491	-205.220932
4103.689677	11.589713	327.399200	-205.337814
4103.693029	11.765049	327.749847	-206.448273
4103.696339	11.355932	327.574524	-208.201645
4103.699248	11.648159	329.503235	-209.195221
4103.702575	11.531268	330.438354	-210.364120
4103.705918	11.414377	331.431915	-211.825256
4103.709244	11.589713	332.483948	-212.935715
4103.712583	11.765049	332.776154	-214.747528
4103.715915	11.706604	334.061951	-215.974869
4103.719248	12.057276	333.828156	-217.377563
4103.722583	11.589713	334.646423	-219.656921
4103.725918	11.940385	335.932220	-221.527176
4103.729272	11.589713	337.217987	-222.345413
4103.732575	11.765049	338.328461	-224.683228
4103.735961	11.589713	339.146698	-226.495041
4103.739240	11.589713	339.906494	-229.183533
4103.742573	11.940385	341.075409	-231.638229
4103.745914	11.297486	342.361176	-233.391586
4103.749244	11.648159	343.763885	-235.670959
4103.752579	11.589713	344.699005	-238.125671
4103.755911	11.355932	346.686157	-240.346588
4103.759247	11.765049	346.978394	-242.859741
4103.762575	11.355932	348.790192	-244.788422
4103.765913	11.765049	349.666870	-248.119812
4103.769248	11.414377	351.011108	-249.873184
4103.772608	12.232612	352.238464	-252.503220
4103.775910	11.765049	353.232025	-254.899475
4103.779249	11.940385	354.810059	-258.230865
4103.783922	13.226183	357.849213	-263.257141
4103.786840	13.109292	358.609009	-266.062561
4103.790161	13.109292	359.836365	-268.517242
4103.793460	13.167737	361.297485	-271.673309
4103.796748	13.109292	362.700165	-274.712433
4103.800088	13.985974	364.745758	-277.400909
4103.803009	14.102864	365.856232	-280.966095
4103.806327	14.278201	366.499115	-283.888367
4103.809661	14.511981	368.603149	-288.037994
4103.812996	14.804208	370.356506	-291.778503
4103.815940	14.979545	372.168335	-295.226776
4103.819236	15.388661	373.103455	-299.084167
4103.822574	15.563998	374.213898	-302.590881
4103.825908	16.323788	375.382843	-306.506744
4103.829240	16.148453	377.136200	-311.416138
4103.832572	16.440678	378.889526	-315.215088
4103.835903	15.973115	380.116882	-319.656921
4103.839234	16.206898	381.811798	-324.624786
4103.842573	16.323788	383.097595	-329.183502
4103.845902	16.791351	384.383392	-334.209839
4103.849233	16.908241	386.429016	-339.119232
4103.852566	16.499125	387.597900	-343.970184
4103.855900	16.148453	389.175934	-349.464081
4103.859274	16.616014	389.818817	-355.250153
4103.862569	16.791351	391.396820	-360.276459
4103.865910	16.732904	393.325531	-366.179413
4103.869234	16.966686	394.552887	-372.140869
4103.872568	16.148453	394.494446	-377.926941
4103.875894	15.914670	397.066040	-383.829926
4103.879234	16.090006	398.176514	-390.668030
4103.882568	15.914670	398.877869	-395.811218
4103.885901	15.563998	400.046753	-401.305084
4103.889235	15.856225	401.040344	-408.084747
4103.892563	15.213325	401.741669	-413.812408
4103.895892	15.680888	402.559937	-421.585632
4103.899234	15.271771	403.553467	-428.365295
4103.903884	14.862653	405.014648	-440.171265
4103.906776	15.388661	406.767975	-447.243164
4103.910077	15.622443	405.774384	-455.191711
4103.913453	15.505551	407.118622	-461.679169
4103.916766	16.148453	407.527771	-467.991241
4103.919719	15.622443	407.352417	-475.589111
4103.923013	16.090006	406.417297	-482.602570
4103.926341	15.739333	406.651093	-491.135590
4103.929680	16.382233	407.469299	-497.272369
4103.932992	16.557570	408.112213	-505.805389
4103.935896	16.557570	407.761566	-513.344849
4103.939223	16.499125	406.475769	-521.877808
4103.942555	16.966686	406.651093	-529.475769
4103.945930	17.200468	405.248383	-538.943909
4103.949227	17.142023	404.547058	-547.184692
4103.952560	17.317358	404.196381	-555.717712
4103.955888	17.609585	402.209259	-563.198730
4103.959226	17.492695	401.566345	-571.673279
4103.962551	17.551140	399.754517	-580.849182
4103.965897	17.960258	399.345428	-589.499084
4103.969226	17.492695	396.189362	-598.967285
4103.972559	17.609585	394.845123	-608.493835
4103.975891	17.258913	392.507324	-617.961975
4103.979224	17.142023	389.994141	-626.962585
4103.982558	17.375803	387.013428	-637.541199
4103.985888	17.083576	383.915833	-646.191101
4103.989237	16.616014	381.519592	-657.295715
4103.992548	16.323788	377.662170	-665.711853
4103.995894	15.505551	373.687927	-675.705994
4103.999226	15.096435	370.414978	-686.050842
4104.002549	14.570426	366.206909	-696.103455
4104.005885	14.044419	360.946838	-704.928711
4104.009216	14.044419	356.797211	-715.098145
4104.012551	13.459966	352.706024	-725.852112
4104.015879	12.291058	348.147278	-736.722961
4104.019216	12.232612	342.419647	-746.132690
4104.023835	10.654588	330.847443	-767.056091
4104.026793	9.777907	323.834015	-774.712402
4104.030166	9.135009	318.281708	-786.401489
4104.033519	8.725891	311.560486	-794.934509
4104.036337	8.375219	304.722382	-805.045532
4104.039662	7.440093	297.592041	-815.331909
4104.042977	7.556985	290.520172	-822.696045
4104.046305	6.680304	282.688507	-832.690186
4104.049640	6.563413	275.616608	-843.035034
4104.052544	6.271186	267.609589	-851.626465
4104.055878	5.511397	259.602570	-860.568665
4104.059211	4.868498	250.835785	-870.212158
4104.062546	4.284044	241.952087	-878.160706
4104.065878	4.342490	233.769730	-887.745728
4104.069210	4.050263	223.600250	-897.155457
4104.072544	3.758036	215.651657	-904.753357
4104.075899	3.290473	205.540619	-912.409668
4104.079210	2.589129	195.663361	-921.702515
4104.082544	2.589129	185.902985	-928.306824
4104.085874	2.706020	175.324371	-936.196960
4104.089212	2.121567	164.979538	-942.625977
4104.092582	1.420223	154.576263	-950.457642
4104.095873	0.894214	143.763885	-958.639954
4104.099208	0.426651	132.776154	-965.887207
4104.102542	-0.099357	120.970192	-971.264099
4104.105870	-0.683811	109.281128	-977.050232
4104.109208	-1.794272	97.942726	-983.070129
4104.112539	-2.670953	86.253654	-988.447021
4104.115875	-4.132086	74.447693	-994.759216
4104.119202	-4.891876	61.998833	-998.441284
4104.122540	-6.469900	49.608414	-1002.707703
4104.125876	-7.288136	37.627117	-1006.331421
4104.129210	-8.749269	25.821157	-1011.006958
4104.132543	-9.742840	12.554062	-1013.870789
4104.137208	-12.489772	-13.220339	-1019.890625
4104.140126	-14.476914	-25.961428	-1020.358215
4104.143504	-15.119813	-38.001167	-1022.403870
4104.146809	-16.347164	-50.040913	-1023.046753
4104.150078	-17.340736	-62.957336	-1024.741577
4104.153379	-18.392752	-75.230858	-1024.858521
4104.156294	-19.795441	-87.971939	-1023.631165
4104.159632	-21.081238	-99.602562	-1024.157227
4104.162963	-22.600817	-111.525429	-1022.988281
4104.166288	-23.185272	-123.682053	-1020.533630
4104.169655	-24.237288	-135.254242	-1018.078857
4104.172535	-25.347750	-146.884857	-1016.500793
4104.175864	-26.925774	-158.866150	-1014.689026
4104.179193	-27.451780	-169.152542	-1010.364136
4104.182537	-28.562244	-180.023376	-1007.266479
4104.185865	-28.796024	-191.770889	-1003.935120
4104.189238	-29.731152	-201.765060	-999.551758
4104.192534	-30.374050	-212.168304	-995.226746
4104.195863	-30.666275	-221.753357	-991.369385
4104.199201	-31.133839	-232.039734	-984.881958
4104.202535	-31.542955	-241.741684	-979.154236
4104.205861	-32.828754	-251.326706	-973.835693
4104.209196	-32.244301	-260.385712	-966.062500
4104.212560	-33.354763	-268.743408	-959.166016
4104.215861	-33.179428	-277.101105	-951.451172
4104.219197	-34.056107	-286.686157	-944.846863
4104.222528	-34.231441	-293.524261	-936.080017
4104.225865	-34.465225	-302.115723	-928.891235
4104.229195	-35.225014	-309.655151	-920.182922
4104.232530	-35.166569	-317.194611	-911.240845
4104.235857	-35.809467	-324.441833	-903.701355
4104.239198	-36.627705	-332.857971	-894.116272
4104.242524	-36.744595	-339.286957	-883.946777
4104.245855	-37.212158	-345.774414	-874.595520
4104.249193	-37.971947	-351.677368	-863.432434
4104.252529	-38.264172	-357.580353	-853.789001
4104.255890	-39.491524	-364.126251	-843.619507
4104.260047	-40.192867	-372.308594	-821.527161
4104.263373	-40.952660	-377.334869	-811.591431
4104.266710	-41.654003	-382.478088	-800.779053
4104.270074	-42.589127	-387.562836	-789.615967
4104.273433	-43.232025	-391.654022	396.649323
4104.276297	-48.199883	-381.484497	1342.821167
4104.279619	-47.907654	-386.335480	804.422607
4104.282969	-43.465809	-402.992401	-742.216797
4104.286321	-45.219170	-406.557587	-732.281128
4104.289634	-46.154297	-408.310913	-722.345398
4104.292523	-46.680305	-410.473419	-710.305664
4104.295867	-47.030975	-412.109863	-699.142578
4104.299210	-47.264755	-415.499695	-689.031555
4104.302525	-47.440094	-416.376373	-676.757996
4104.305853	-47.790764	-419.123322	-665.302734
4104.309190	-47.732319	-421.519592	-653.204529
4104.312523	-48.433662	-422.571594	-643.093506
4104.315853	-47.790764	-422.454712	-632.047302
4104.319187	-48.375217	-425.435425	-622.345398
4104.322522	-48.784336	-424.441833	-610.364136
4104.325848	-48.492107	-426.896545	-599.493286
4104.329186	-48.667446	-427.481018	-590.960205
4104.332522	-48.024548	-425.318512	-579.388062
