time (s)	det(V)
4102.517667	0.031181	
4102.519324	0.026593	
4102.520818	0.026706	
4102.522453	0.027205	
4102.523943	0.031753	
4102.525571	0.016490	
4102.527065	0.021928	
4102.528654	0.022762	
4102.530186	0.018911	
4102.531816	0.016244	
4102.533374	0.022033	
4102.534968	0.016385	
4102.536577	0.014258	
4102.538138	0.014943	
4102.539748	0.014306	
4102.541264	0.012933	
4102.542932	0.008095	
4102.544513	0.010423	
4102.546187	0.007672	
4102.547772	0.006596	
4102.549439	0.005307	
4102.550999	0.011386	
4102.552693	0.003575	
4102.554239	0.004405	
4102.555965	0.005315	
4102.557482	0.004365	
4102.559228	-0.003672	
4102.560739	0.001299	
4102.562499	-0.000349	
4102.563994	-0.001428	
4102.565779	-0.004478	
4102.567257	0.005863	
4102.569035	-0.000626	
4102.570520	-0.001694	
4102.572290	-0.000381	
4102.573772	0.002544	
4102.575512	-0.009384	
4102.577015	-0.002882	
4102.578733	-0.003563	
4102.580265	-0.003805	
4102.581993	-0.010137	
4102.583527	0.005033	
4102.585254	-0.003458	
4102.586793	-0.004103	
4102.588492	-0.003764	
4102.590054	-0.002423	
4102.591750	-0.008586	
4102.593321	-0.007007	
4102.594985	-0.005509	
4102.596552	-0.005863	
4102.598208	-0.007148	
4102.599810	-0.005485	
4102.601446	-0.003535	
4102.603061	-0.007390	
4102.604655	-0.007044	
4102.606330	-0.005859	
4102.607919	-0.007547	
4102.609588	-0.010923	
4102.611174	-0.007781	
4102.612822	-0.009082	
4102.614395	-0.009122	
4102.616091	-0.011056	
4102.617625	-0.004651	
4102.619327	-0.008296	
4102.620873	-0.006806	
4102.622595	-0.007160	
4102.624080	-0.005134	
4102.625636	-0.016357	
4102.627140	-0.010315	
4102.628725	-0.010363	
4102.630264	-0.011668	
4102.631799	-0.016897	
4102.633396	-0.005179	
4102.634882	-0.010383	
4102.636538	-0.011765	
4102.638032	-0.011483	
4102.639689	-0.010355	
4102.641191	-0.012434	
4102.642875	-0.018766	
4102.644356	-0.014601	
4102.646054	-0.017594	
4102.647538	-0.017408	
4102.649258	-0.020728	
4102.650749	-0.011676	
4102.652468	-0.019793	
4102.653956	-0.020204	
4102.655658	-0.019938	
4102.657133	-0.016941	
4102.658799	-0.030935	
4102.660309	-0.024494	
4102.662027	-0.025437	
4102.663553	-0.027350	
4102.665272	-0.033832	
4102.666809	-0.020627	
4102.668502	-0.029336	
4102.670052	-0.030444	
4102.671740	-0.030956	
4102.673308	-0.031080	
4102.674969	-0.037933	
4102.676538	-0.036962	
4102.678189	-0.037119	
4102.679794	-0.040507	
4102.681419	-0.042614	
4102.683038	-0.042054	
4102.684655	-0.040398	
4102.686288	-0.044261	
4102.687886	-0.045224	
4102.689531	-0.044543	
4102.691118	-0.047597	
4102.692799	-0.052846	
4102.694350	-0.050562	
4102.696064	-0.052560	
4102.697613	-0.054469	
4102.699326	-0.058078	
4102.700877	-0.051162	
4102.702582	-0.058469	
4102.704085	-0.057587	
4102.705835	-0.059098	
4102.707317	-0.058658	
4102.709102	-0.068226	
4102.710581	-0.065253	
4102.712372	-0.066937	
4102.713853	-0.068616	
4102.715633	-0.072911	
4102.717116	-0.062211	
4102.718874	-0.070429	
4102.720367	-0.071126	
4102.722113	-0.070743	
4102.723620	-0.067642	
4102.725334	-0.082007	
4102.726858	-0.078196	
4102.728567	-0.078832	
4102.730112	-0.080186	
4102.731808	-0.086583	
4102.733378	-0.074651	
4102.735077	-0.082317	
4102.736634	-0.084871	
4102.738324	-0.084718	
4102.739910	-0.086144	
4102.741576	-0.091115	
4102.743198	-0.091622	
4102.744699	-0.090885	
4102.746346	-0.095075	
4102.747866	-0.096287	
4102.749509	-0.097592	
4102.750987	-0.093358	
4102.752629	-0.098639	
4102.754115	-0.099602	
4102.755749	-0.100811	
4102.757243	-0.098261	
4102.758873	-0.111147	
4102.760398	-0.107506	
4102.762047	-0.108968	
4102.763575	-0.111784	
4102.765219	-0.117891	
4102.766753	-0.109593	
4102.768370	-0.117311	
4102.769947	-0.121939	
4102.771542	-0.121895	
4102.773151	-0.124505	
4102.774814	-0.130600	
4102.776429	-0.133231	
4102.778058	-0.134169	
4102.779681	-0.139463	
4102.781300	-0.141827	
4102.782944	-0.144421	
4102.784543	-0.143765	
4102.786190	-0.151447	
4102.787769	-0.152909	
4102.789460	-0.155548	
4102.791022	-0.160196	
4102.792753	-0.169123	
4102.794305	-0.169272	
4102.795985	-0.173534	
4102.797548	-0.179464	
4102.799256	-0.185623	
4102.800792	-0.181466	
4102.802525	-0.192507	
4102.804008	-0.196419	
4102.805770	-0.200701	
4102.807253	-0.203448	
4102.809040	-0.217777	
4102.810524	-0.216847	
4102.812282	-0.223977	
4102.813764	-0.229338	
4102.815520	-0.239695	
4102.817021	-0.230631	
4102.818774	-0.244372	
4102.820286	-0.249158	
4102.822008	-0.255281	
4102.823528	-0.257597	
4102.825261	-0.275019	
4102.826801	-0.273924	
4102.828480	-0.279785	
4102.830042	-0.286549	
4102.831744	-0.296374	
4102.833312	-0.293034	
4102.834983	-0.303318	
4102.836558	-0.311689	
4102.838208	-0.316370	
4102.839794	-0.321853	
4102.841433	-0.331436	
4102.843053	-0.338091	
4102.844678	-0.342023	
4102.846315	-0.350228	
4102.847934	-0.357153	
4102.849562	-0.362217	
4102.851159	-0.363562	
4102.852828	-0.374692	
4102.854306	-0.378926	
4102.855885	-0.384997	
4102.857373	-0.386983	
4102.859024	-0.401867	
4102.860504	-0.401811	
4102.862136	-0.405420	
4102.863649	-0.410536	
4102.865216	-0.420792	
4102.866788	-0.414605	
4102.868298	-0.427504	
4102.869932	-0.433147	
4102.871494	-0.437752	
4102.873101	-0.444455	
4102.874644	-0.450155	
4102.876307	-0.460492	
4102.877803	-0.465188	
4102.879493	-0.471803	
4102.880971	-0.477012	
4102.882684	-0.483848	
4102.884158	-0.483276	
4102.885876	-0.494297	
4102.887376	-0.499184	
4102.889160	-0.506438	
4102.890645	-0.510926	
4102.892441	-0.526826	
4102.893930	-0.528159	
4102.895696	-0.536506	
4102.897183	-0.543447	
4102.898966	-0.553920	
4102.900458	-0.548970	
4102.902239	-0.562972	
4102.903726	-0.570727	
4102.905507	-0.577889	
4102.907007	-0.579826	
4102.908754	-0.600069	
4102.910267	-0.601076	
4102.911985	-0.608911	
4102.913505	-0.617532	
4102.915227	-0.630322	
4102.916775	-0.625197	
4102.918454	-0.639405	
4102.920022	-0.646922	
4102.921700	-0.654536	
4102.923266	-0.661501	
4102.924941	-0.674520	
4102.926540	-0.681143	
4102.928177	-0.688849	
4102.929784	-0.697421	
4102.931427	-0.705248	
4102.933035	-0.711516	
4102.934657	-0.718248	
4102.936279	-0.729124	
4102.937895	-0.735614	
4102.939579	-0.742905	
4102.941178	-0.752641	
4102.942863	-0.763159	
4102.944428	-0.766829	
4102.946127	-0.777206	
4102.947701	-0.784111	
4102.949377	-0.792107	
4102.950933	-0.790532	
4102.952629	-0.801795	
4102.954168	-0.806842	
4102.955888	-0.811205	
4102.957399	-0.815298	
4102.959148	-0.824805	
4102.960628	-0.823673	
4102.962402	-0.829562	
4102.963898	-0.832322	
4102.965688	-0.838731	
4102.967175	-0.830573	
4102.968657	-0.839540	
4102.970239	-0.842090	
4102.971803	-0.842384	
4102.973394	-0.842247	
4102.974888	-0.850876	
4102.976556	-0.848161	
4102.978045	-0.846473	
4102.979671	-0.847093	
4102.981195	-0.846090	
4102.982841	-0.842533	
4102.984317	-0.835528	
4102.986055	-0.836161	
4102.987524	-0.831468	
4102.989227	-0.826219	
4102.990711	-0.821421	
4102.992411	-0.826090	
4102.993902	-0.817159	
4102.995600	-0.812909	
4102.997080	-0.808248	
4102.998755	-0.808816	
4103.000268	-0.787075	
4103.002022	-0.788659	
4103.003543	-0.782672	
4103.005249	-0.773496	
4103.006784	-0.764098	
4103.008506	-0.766475	
4103.010062	-0.753330	
4103.011762	-0.745040	
4103.013320	-0.736548	
4103.014995	-0.734184	
4103.016573	-0.711113	
4103.018247	-0.708241	
4103.019828	-0.701284	
4103.021485	-0.691786	
4103.023086	-0.683290	
4103.024725	-0.677316	
4103.026350	-0.668740	
4103.027949	-0.657424	
4103.029624	-0.649589	
4103.031230	-0.638660	
4103.032876	-0.627908	
4103.034479	-0.612637	
4103.036146	-0.604170	
4103.037725	-0.592882	
4103.039434	-0.578404	
4103.040998	-0.569590	
4103.042702	-0.562146	
4103.044269	-0.548792	
4103.045947	-0.538915	
4103.047505	-0.528550	
4103.049207	-0.520014	
4103.050715	-0.501053	
4103.052479	-0.496928	
4103.053965	-0.485298	
4103.055734	-0.476081	
4103.057219	-0.464330	
4103.058986	-0.462079	
4103.060472	-0.446630	
4103.062246	-0.435455	
4103.063737	-0.426231	
4103.065514	-0.418262	
4103.067005	-0.399805	
4103.068766	-0.394802	
4103.070274	-0.380896	
4103.071993	-0.367018	
4103.073523	-0.350909	
4103.075075	-0.353213	
4103.076675	-0.334494	
4103.078164	-0.322107	
4103.079836	-0.311021	
4103.081326	-0.300555	
4103.082969	-0.286142	
4103.084465	-0.273239	
4103.086094	-0.265118	
4103.087573	-0.252747	
4103.089208	-0.241105	
4103.090688	-0.226837	
4103.092394	-0.225451	
4103.093891	-0.208258	
4103.095617	-0.195637	
4103.097102	-0.183162	
4103.098788	-0.175673	
4103.100289	-0.148458	
4103.101956	-0.140679	
4103.103492	-0.125798	
4103.105118	-0.110708	
4103.106679	-0.094293	
4103.108369	-0.087328	
4103.109940	-0.068431	
4103.111591	-0.053470	
4103.113194	-0.041139	
4103.114869	-0.029445	
4103.116455	-0.006230	
4103.118107	0.003873	
4103.119698	0.015140	
4103.121334	0.030811	
4103.122966	0.044954	
4103.124560	0.056628	
4103.126245	0.070763	
4103.127842	0.084770	
4103.129498	0.097101	
4103.131092	0.108702	
4103.132759	0.122886	
4103.134339	0.144188	
4103.136039	0.151946	
4103.137582	0.165050	
4103.139292	0.180293	
4103.140845	0.192886	
4103.142533	0.201317	
4103.144043	0.218131	
4103.145805	0.230281	
4103.147296	0.243586	
4103.149096	0.253633	
4103.150577	0.276103	
4103.152358	0.282705	
4103.153841	0.294561	
4103.155612	0.309159	
4103.157101	0.322400	
4103.158840	0.325736	
4103.160339	0.339988	
4103.162068	0.355417	
4103.163599	0.363433	
4103.165356	0.372013	
4103.166879	0.393649	
4103.168611	0.395813	
4103.170138	0.408909	
4103.171857	0.419008	
4103.173403	0.427499	
4103.175120	0.428382	
4103.176680	0.443653	
4103.178365	0.452994	
4103.179930	0.462904	
4103.181613	0.470743	
4103.183184	0.493064	
4103.184858	0.500066	
4103.186439	0.510523	
4103.188065	0.522237	
4103.189689	0.534492	
4103.191215	0.541650	
4103.192873	0.551141	
4103.194350	0.562500	
4103.195999	0.569759	
4103.197478	0.579979	
4103.199116	0.589393	
4103.200617	0.608637	
4103.202248	0.612709	
4103.203750	0.619759	
4103.205349	0.630414	
4103.206887	0.645436	
4103.208440	0.637467	
4103.210006	0.652908	
4103.211615	0.664485	
4103.213200	0.668872	
4103.214784	0.677392	
4103.216391	0.692200	
4103.217944	0.699117	
4103.219622	0.703645	
4103.221207	0.715572	
4103.222884	0.721917	
4103.224468	0.727178	
4103.226147	0.732121	
4103.227729	0.741390	
4103.229385	0.747328	
4103.230947	0.752146	
4103.232662	0.756371	
4103.234203	0.766450	
4103.235915	0.765536	
4103.237459	0.771735	
4103.239200	0.778116	
4103.240712	0.780501	
4103.242453	0.777516	
4103.243938	0.785702	
4103.245730	0.786233	
4103.247209	0.790600	
4103.248973	0.790278	
4103.250459	0.803450	
4103.252243	0.795958	
4103.253729	0.797436	
4103.255499	0.799817	
4103.256988	0.803402	
4103.258714	0.791623	
4103.260231	0.797678	
4103.261953	0.798331	
4103.263474	0.794358	
4103.265199	0.788489	
4103.266737	0.801742	
4103.268446	0.792658	
4103.269999	0.789686	
4103.271681	0.787031	
4103.273248	0.785492	
4103.274920	0.769898	
4103.276501	0.772312	
4103.278173	0.767574	
4103.279758	0.760879	
4103.281409	0.753890	
4103.283008	0.755868	
4103.284635	0.748883	
4103.286274	0.741136	
4103.287869	0.737414	
4103.289538	0.730514	
4103.291141	0.721837	
4103.292786	0.714614	
4103.294384	0.709925	
4103.296089	0.702771	
4103.297649	0.696450	
4103.299359	0.690972	
4103.300899	0.690609	
4103.302593	0.677924	
4103.304140	0.673751	
4103.305843	0.668252	
4103.307359	0.660856	
4103.309380	0.648566	
4103.311173	0.642664	
4103.312693	0.636618	
4103.314638	0.625777	
4103.325104	0.584495	
4103.327804	0.581196	
4103.329784	0.572841	
4103.331284	0.567375	
4103.332993	0.564950	
4103.334513	0.558988	
4103.336190	0.553799	
4103.337666	0.547741	
4103.339402	0.541179	
4103.340878	0.536485	
4103.342577	0.523309	
4103.344120	0.520973	
4103.345828	0.515510	
4103.347374	0.507760	
4103.349136	0.501927	
4103.350618	0.503973	
4103.352378	0.492734	
4103.353859	0.488041	
4103.355652	0.480504	
4103.357133	0.478989	
4103.358908	0.462223	
4103.360387	0.461736	
4103.362182	0.452862	
4103.363671	0.447222	
4103.365413	0.438372	
4103.366914	0.444156	
4103.368652	0.429699	
4103.370166	0.424913	
4103.371886	0.422379	
4103.373428	0.421687	
4103.375141	0.403487	
4103.376698	0.405710	
4103.378418	0.398834	
4103.379975	0.391079	
4103.381665	0.379695	
4103.383222	0.388445	
4103.384897	0.375075	
4103.386486	0.367320	
4103.388138	0.361886	
4103.389758	0.358015	
4103.391408	0.344105	
4103.393003	0.340669	
4103.394642	0.335992	
4103.396272	0.327943	
4103.397898	0.317313	
4103.399568	0.320262	
4103.401162	0.313244	
4103.402835	0.302803	
4103.404425	0.299975	
4103.406092	0.292208	
4103.407671	0.286971	
4103.409346	0.275672	
4103.410922	0.274721	
4103.412642	0.265919	
4103.414192	0.262701	
4103.415908	0.257404	
4103.417455	0.255083	
4103.419193	0.246153	
4103.420713	0.242241	
4103.422431	0.237778	
4103.423932	0.233177	
4103.425711	0.224130	
4103.427199	0.222116	
4103.428749	0.214981	
4103.430277	0.213346	
4103.431857	0.203609	
4103.433404	0.211436	
4103.434934	0.200475	
4103.436587	0.195673	
4103.438088	0.194461	
4103.439720	0.190505	
4103.441241	0.182553	
4103.442887	0.181756	
4103.444366	0.177478	
4103.446106	0.171741	
4103.447583	0.169107	
4103.449283	0.167496	
4103.450762	0.169490	
4103.452468	0.160426	
4103.453952	0.159624	
4103.455661	0.157888	
4103.457161	0.157312	
4103.458884	0.144788	
4103.460369	0.148276	
4103.462147	0.143072	
4103.463638	0.139148	
4103.465371	0.134165	
4103.466882	0.143096	
4103.468615	0.135438	
4103.470143	0.132985	
4103.471851	0.133215	
4103.473398	0.134999	
4103.475119	0.120122	
4103.476672	0.122161	
4103.478347	0.125134	
4103.479899	0.120686	
4103.481557	0.114076	
4103.483132	0.124368	
4103.484780	0.116847	
4103.486391	0.114455	
4103.488032	0.114012	
4103.489658	0.114406	
4103.491279	0.106321	
4103.492915	0.105882	
4103.494535	0.105020	
4103.496185	0.101878	
4103.497779	0.101121	
4103.499466	0.099401	
4103.501033	0.103300	
4103.502716	0.095993	
4103.504287	0.095658	
4103.505974	0.096206	
4103.507525	0.093656	
4103.509230	0.087304	
4103.510789	0.089624	
4103.512512	0.087388	
4103.514034	0.084931	
4103.515791	0.082558	
4103.517279	0.086107	
4103.519020	0.081648	
4103.520509	0.080979	
4103.522310	0.078111	
4103.523804	0.077479	
4103.525602	0.067931	
4103.527086	0.073164	
4103.528865	0.068636	
4103.530350	0.066872	
4103.532113	0.062977	
4103.533611	0.070413	
4103.535357	0.064677	
4103.536878	0.062187	
4103.538617	0.061559	
4103.540135	0.062344	
4103.541852	0.051585	
4103.543381	0.055323	
4103.545088	0.054586	
4103.546675	0.050171	
4103.548163	0.045071	
4103.549841	0.054626	
4103.551338	0.051033	
4103.552966	0.045377	
4103.554496	0.046920	
4103.556114	0.044422	
4103.557592	0.043274	
4103.559230	0.036756	
4103.560714	0.040249	
4103.562347	0.036358	
4103.563837	0.034686	
4103.565535	0.032450	
4103.567027	0.040193	
4103.568697	0.029836	
4103.570208	0.031713	
4103.571847	0.030605	
4103.573380	0.031818	
4103.575008	0.021783	
4103.576563	0.027463	
4103.578142	0.024865	
4103.579744	0.021525	
4103.581369	0.019487	
4103.582983	0.024716	
4103.584602	0.021606	
4103.586232	0.020905	
4103.587824	0.019652	
4103.589467	0.020180	
4103.591052	0.016272	
4103.592705	0.012856	
4103.594276	0.016313	
4103.595959	0.012317	
4103.597494	0.010391	
4103.599213	0.008832	
4103.600741	0.014891	
4103.602440	0.008304	
4103.603925	0.009066	
4103.605692	0.009066	
4103.607179	0.008413	
4103.608949	0.001432	
4103.610435	0.005911	
4103.612204	0.004884	
4103.613680	0.002951	
4103.615415	0.000369	
4103.616918	0.010725	
4103.618649	0.003309	
4103.620173	0.003035	
4103.621893	0.004357	
4103.623439	0.008155	
4103.625164	-0.004316	
4103.626707	0.001001	
4103.628399	0.000336	
4103.629957	0.000449	
4103.631633	-0.005311	
4103.633199	0.005271	
4103.634853	-0.000494	
4103.636443	-0.001996	
4103.638073	-0.001803	
4103.639684	-0.002882	
4103.641321	-0.006451	
4103.642924	-0.005875	
4103.644535	-0.005738	
4103.646184	-0.006250	
4103.647790	-0.007434	
4103.649462	-0.006198	
4103.651031	-0.005589	
4103.652715	-0.008111	
4103.654288	-0.007205	
4103.655991	-0.008143	
4103.657554	-0.011160	
4103.659246	-0.014790	
4103.660794	-0.012675	
4103.662499	-0.014834	
4103.664008	-0.016313	
4103.665748	-0.017433	
4103.667234	-0.012848	
4103.668790	-0.017517	
4103.670295	-0.019596	
4103.671895	-0.019423	
4103.673444	-0.015926	
4103.674988	-0.029969	
4103.676610	-0.025312	
4103.678091	-0.025872	
4103.679706	-0.028370	
4103.681223	-0.030617	
4103.682879	-0.028386	
4103.684354	-0.029328	
4103.686066	-0.033888	
4103.687539	-0.033465	
4103.689232	-0.033848	
4103.690714	-0.035463	
4103.692421	-0.041043	
4103.693918	-0.039129	
4103.695622	-0.042545	
4103.697109	-0.044648	
4103.698815	-0.047206	
4103.700308	-0.039645	
4103.702054	-0.045683	
4103.703558	-0.047802	
4103.705296	-0.049256	
4103.706821	-0.047855	
4103.708534	-0.060266	
4103.710070	-0.055057	
4103.711805	-0.056846	
4103.713346	-0.058211	
4103.715047	-0.066111	
4103.716599	-0.054267	
4103.718295	-0.062602	
4103.719872	-0.065531	
4103.721571	-0.065201	
4103.723149	-0.063903	
4103.724794	-0.072065	
4103.726402	-0.072141	
4103.728059	-0.072041	
4103.729672	-0.075320	
4103.731315	-0.077092	
4103.732935	-0.073338	
4103.734548	-0.076105	
4103.736214	-0.079134	
4103.737809	-0.079630	
4103.739486	-0.080854	
4103.741098	-0.085072	
4103.742770	-0.086849	
4103.744369	-0.086651	
4103.746055	-0.089028	
4103.747628	-0.092178	
4103.749323	-0.091187	
4103.750877	-0.089012	
4103.752589	-0.094941	
4103.754146	-0.093524	
4103.755837	-0.096513	
4103.757386	-0.097661	
4103.759116	-0.103369	
4103.760607	-0.101387	
4103.762386	-0.104763	
4103.763865	-0.106539	
4103.765652	-0.108924	
4103.767134	-0.104050	
4103.768915	-0.110761	
4103.770398	-0.111172	
4103.772196	-0.113242	
4103.773670	-0.112163	
4103.775430	-0.123502	
4103.776930	-0.120856	
4103.778697	-0.123482	
4103.780204	-0.125936	
4103.781924	-0.132147	
4103.783459	-0.122084	
4103.784976	-0.130516	
4103.786568	-0.133291	
4103.788054	-0.135426	
4103.789692	-0.137771	
4103.791209	-0.142750	
4103.792864	-0.146573	
4103.794348	-0.148115	
4103.795986	-0.151684	
4103.797470	-0.155362	
4103.799118	-0.157046	
4103.800603	-0.155362	
4103.802241	-0.162895	
4103.803746	-0.165550	
4103.805435	-0.167822	
4103.806936	-0.168148	
4103.808606	-0.183315	
4103.810124	-0.181941	
4103.811771	-0.185293	
4103.813312	-0.191283	
4103.814937	-0.199053	
4103.816505	-0.190240	
4103.818170	-0.202598	
4103.819758	-0.207388	
4103.821415	-0.211203	
4103.823021	-0.215566	
4103.824659	-0.225064	
4103.826266	-0.228198	
4103.827908	-0.232094	
4103.829530	-0.238898	
4103.831137	-0.245295	
4103.832811	-0.246374	
4103.834397	-0.249867	
4103.836088	-0.258052	
4103.837675	-0.261372	
4103.839342	-0.266024	
4103.840922	-0.274617	
4103.842623	-0.282395	
4103.844190	-0.284973	
4103.845904	-0.293981	
4103.847447	-0.297582	
4103.849168	-0.304003	
4103.850703	-0.303991	
4103.852448	-0.315246	
4103.853945	-0.318316	
4103.855695	-0.325249	
4103.857184	-0.329962	
4103.858964	-0.341426	
4103.860443	-0.344375	
4103.862242	-0.349797	
4103.863727	-0.356408	
4103.865505	-0.364488	
4103.866988	-0.361044	
4103.868767	-0.373593	
4103.870272	-0.378108	
4103.872038	-0.383389	
4103.873540	-0.387454	
4103.875289	-0.400760	
4103.876807	-0.402512	
4103.878540	-0.404917	
4103.880068	-0.408639	
4103.881760	-0.419785	
4103.883314	-0.412389	
4103.885008	-0.425095	
4103.886577	-0.431673	
4103.888270	-0.435556	
4103.889830	-0.440833	
4103.891502	-0.454719	
4103.893070	-0.456310	
4103.894737	-0.462361	
4103.896337	-0.468878	
4103.897953	-0.476754	
4103.899580	-0.477761	
4103.901193	-0.483735	
4103.902832	-0.493721	
4103.904321	-0.496472	
4103.905883	-0.503804	
4103.907388	-0.508171	
4103.909012	-0.520215	
4103.910507	-0.522556	
4103.912137	-0.530560	
4103.913645	-0.536752	
4103.915220	-0.547056	
4103.916758	-0.541428	
4103.918319	-0.551995	
4103.919901	-0.558823	
4103.921504	-0.565522	
4103.923097	-0.571601	
4103.924673	-0.580499	
4103.926282	-0.588064	
4103.927823	-0.593474	
4103.929511	-0.602341	
4103.930988	-0.608286	
4103.932711	-0.613729	
4103.934189	-0.616645	
4103.935895	-0.627018	
4103.937457	-0.631328	
4103.939147	-0.639442	
4103.940676	-0.644783	
4103.942422	-0.656409	
4103.943918	-0.659253	
4103.945690	-0.666725	
4103.947178	-0.673747	
4103.948963	-0.681952	
4103.950446	-0.679753	
4103.952219	-0.692217	
4103.953707	-0.696483	
4103.955492	-0.702114	
4103.956978	-0.707315	
4103.958755	-0.721664	
4103.960255	-0.721934	
4103.961997	-0.729474	
4103.963503	-0.734776	
4103.965231	-0.743803	
4103.966766	-0.737773	
4103.968511	-0.749503	
4103.970043	-0.752964	
4103.971743	-0.756734	
4103.973285	-0.758305	
4103.974973	-0.774410	
4103.976544	-0.771119	
4103.978227	-0.774269	
4103.979798	-0.778874	
4103.981469	-0.785754	
4103.983070	-0.776674	
4103.984710	-0.784493	
4103.986328	-0.788308	
4103.987986	-0.789033	
4103.989589	-0.789964	
4103.991205	-0.795696	
4103.992844	-0.794737	
4103.994443	-0.794415	
4103.996128	-0.794951	
4103.997716	-0.793106	
4103.999403	-0.791019	
4104.000987	-0.786552	
4104.002649	-0.786407	
4104.004215	-0.782330	
4104.005908	-0.779514	
4104.007460	-0.779212	
4104.009185	-0.777689	
4104.010727	-0.771329	
4104.012436	-0.769149	
4104.013946	-0.765190	
4104.015697	-0.760207	
4104.017178	-0.748448	
4104.018955	-0.748637	
4104.020450	-0.740432	
4104.022239	-0.733817	
4104.023717	-0.724721	
4104.025211	-0.728036	
4104.026787	-0.716209	
4104.028342	-0.710642	
4104.029951	-0.703423	
4104.031453	-0.702018	
4104.033094	-0.681002	
4104.034601	-0.681042	
4104.036240	-0.674218	
4104.037742	-0.665537	
4104.039439	-0.658810	
4104.040915	-0.651805	
4104.042647	-0.645702	
4104.044120	-0.634273	
4104.045834	-0.627872	
4104.047315	-0.621278	
4104.049015	-0.610059	
4104.050499	-0.596153	
4104.052216	-0.591633	
4104.053713	-0.581329	
4104.055496	-0.571464	
4104.056975	-0.560483	
4104.058743	-0.558948	
4104.060242	-0.543616	
4104.061992	-0.533630	
4104.063506	-0.525037	
4104.065228	-0.518374	
4104.066761	-0.495328	
4104.068486	-0.491268	
4104.070025	-0.480121	
4104.071760	-0.466997	
4104.073307	-0.452479	
4104.075001	-0.453555	
4104.076557	-0.437256	
4104.078245	-0.425634	
4104.079824	-0.415128	
4104.081475	-0.411000	
4104.083078	-0.393718	
4104.084740	-0.388143	
4104.086339	-0.379438	
4104.087975	-0.367123	
4104.089572	-0.355920	
4104.091178	-0.347316	
4104.092844	-0.333978	
4104.094422	-0.320060	
4104.096111	-0.308297	
4104.097710	-0.295556	
4104.099366	-0.280373	
4104.100950	-0.264925	
4104.102633	-0.255865	
4104.104209	-0.241081	
4104.105919	-0.228404	
4104.107465	-0.219332	
4104.109182	-0.209797	
4104.110738	-0.195738	
4104.112439	-0.186231	
4104.113950	-0.175802	
4104.115684	-0.164595	
4104.117181	-0.147906	
4104.118962	-0.140413	
4104.120438	-0.127084	
4104.122228	-0.111744	
