time (s)	magX	magY	magZ
6246.911590	-16.522501	-251.969604	-95.577438
6246.914905	-16.697838	-254.774979	-99.084167
6246.918236	-17.106955	-258.632385	-103.409119
6246.921575	-17.399181	-262.489777	-107.558739
6246.924902	-17.749853	-266.288696	-111.649918
6246.928237	-17.808298	-269.035645	-116.851547
6246.931572	-19.094097	-273.945068	-121.702515
6246.934906	-19.094097	-278.386902	-125.910583
6246.938231	-19.444769	-281.367615	-131.521332
6246.941591	-19.678551	-286.218597	-136.080078
6246.944900	-20.204557	-290.075958	-142.158386
6246.948240	-20.847456	-294.167145	-148.236710
6246.951564	-21.607246	-299.251892	-153.438339
6246.955821	-22.308590	-307.668030	-166.354767
6246.959151	-22.951488	-311.116302	-173.251312
6246.962424	-22.893044	-317.369965	-180.907654
6246.965757	-23.419052	-320.292236	-188.447113
6246.968655	-24.354177	-325.610748	-195.168320
6246.972004	-25.055523	-329.526581	-204.110458
6246.975325	-25.406195	-334.962006	-212.175934
6246.978650	-26.516655	-339.111633	-221.234955
6246.982014	-26.984219	-343.495026	-229.241974
6246.984901	-27.451780	-347.410858	-238.710114
6246.988226	-27.685564	-352.612488	-247.886032
6246.991563	-28.620689	-356.236115	-257.763306
6246.994900	-29.555815	-362.898895	-267.640564
6246.998235	-30.607830	-365.762695	-278.511414
6247.001566	-30.257158	-370.087677	-288.856232
6247.004902	-31.250729	-375.523102	-299.610168
6247.008232	-31.250729	-378.971344	-310.480988
6247.011563	-32.653419	-383.588562	-323.280548
6247.014893	-33.413208	-387.329041	-336.021637
6247.018231	-33.939217	-391.770874	-348.821167
6247.021562	-35.166569	-395.628296	-361.503815
6247.024893	-35.751022	-399.368774	-374.595551
6247.028234	-36.978374	-402.291046	-388.388672
6247.031556	-37.270603	-405.797791	-402.766235
6247.034894	-38.205727	-409.246033	-416.150208
6247.038227	-38.965515	-412.752777	-431.346008
6247.041563	-40.426651	-414.038574	-447.301575
6247.044889	-41.127995	-417.311493	-462.614288
6247.048226	-41.420219	-420.759796	-479.329620
6247.051554	-42.355347	-421.052002	-495.168335
6247.055810	-44.985390	-423.857391	-528.599060
6247.059090	-45.452953	-424.558746	-546.366394
6247.062411	-46.738750	-425.669220	-563.841614
6247.065737	-47.790764	-425.902954	-581.375183
6247.068646	-48.667446	-426.136749	-599.317932
6247.071977	-49.602570	-424.032715	-618.078857
6247.075308	-50.537697	-424.091156	-636.839844
6247.078673	-51.765049	-421.052002	-654.957886
6247.081554	-52.174164	-419.298676	-673.718811
6247.084893	-52.992401	-415.967255	-692.362915
6247.088264	-53.576855	-413.395660	-710.539429
6247.091559	-54.745758	-408.836945	-729.183472
6247.094912	-55.739334	-403.869080	-748.119812
6247.098224	-55.797775	-398.316772	-765.185852
6247.101562	-57.317360	-392.004669	-783.946777
6247.104885	-57.784924	-386.861481	-799.551697
6247.108214	-58.252487	-379.789581	-817.143738
6247.111549	-58.895382	-370.087677	-836.080017
6247.114884	-59.538284	-362.022217	-851.100464
6247.118218	-60.122738	-352.670959	-867.056030
6247.121551	-60.414959	-342.969025	-881.609009
6247.124886	-60.824081	-331.104614	-898.791931
6247.128215	-61.525425	-320.935120	-913.403259
6247.131551	-61.174751	-308.486267	-925.910522
6247.134882	-62.051430	-295.336060	-938.826965
6247.138235	-62.343658	-283.237854	-949.873108
6247.141545	-61.992989	-267.574524	-962.205078
6247.144882	-62.811222	-254.015198	-971.790161
6247.148218	-63.395676	-238.234940	-980.907593
6247.151545	-63.045002	-222.922272	-990.317322
6247.155792	-63.337227	-190.075974	-1003.642883
6247.159063	-62.986553	-172.133255	-1009.370483
6247.162404	-62.928112	-155.067215	-1012.058960
6247.165749	-62.928112	-136.773804	-1013.169434
6247.168673	-62.343658	-119.064880	-1015.974854
6247.171993	-62.226768	-99.953247	-1018.546448
6247.175328	-62.168320	-80.607826	-1018.371033
6247.178658	-62.168320	-61.905319	-1016.500793
6247.181582	-61.642315	-42.267681	-1014.513733
6247.184875	-60.648743	-23.506721	-1011.474548
6247.188212	-59.947399	-3.459965	-1007.091187
6247.191544	-59.947399	16.469900	-1002.649292
6247.194875	-59.596725	36.107540	-996.278687
6247.198208	-58.720047	55.102276	-989.440674
6247.201546	-58.194038	73.629463	-982.134949
6247.204871	-57.434250	93.091766	-972.316101
6247.208210	-56.908241	111.502052	-962.146729
6247.211577	-56.499119	129.210983	-952.035645
6247.214873	-54.979542	147.445938	-941.340088
6247.218207	-54.102863	164.745758	-929.826416
6247.221542	-53.167740	182.630035	-916.617737
6247.224881	-52.524837	199.170074	-904.285767
6247.228205	-51.706604	214.950333	-890.901794
6247.231542	-50.596142	230.029236	-876.641113
6247.234871	-49.661015	243.705444	-862.555725
6247.238200	-49.018116	258.433685	-847.885986
6247.241566	-47.673874	270.882538	-832.807129
6247.244873	-47.147865	283.974304	-818.020447
6247.249510	-44.400936	308.872009	-784.940369
6247.252387	-43.933372	318.457031	-769.510803
6247.255745	-42.296902	328.801880	-753.321411
6247.259073	-41.420219	338.562256	-737.599609
6247.262407	-40.309761	345.984802	-721.410278
6247.265327	-39.199299	355.628296	-703.876648
6247.268647	-38.205727	362.349518	-686.927490
6247.271994	-37.153709	369.830505	-670.445923
6247.274879	-36.160141	375.733490	-655.600769
6247.278197	-35.049679	381.870239	-638.476318
6247.281536	-34.114552	386.195221	-622.286926
6247.284861	-32.653419	390.695496	-606.272949
6247.288202	-31.426065	394.494446	-590.492676
6247.291537	-30.549385	397.825836	-576.056702
6247.294865	-30.081823	400.163666	-561.562195
6247.298208	-29.322033	402.267670	-546.249573
6247.301530	-28.503799	404.839264	-529.884827
6247.304864	-27.218000	405.189972	-515.390442
6247.308196	-26.691992	407.235565	-500.779083
6247.311533	-26.282875	408.170685	-485.524841
6247.314864	-25.406195	407.878418	-472.549988
6247.318199	-24.587959	405.891296	-458.406189
6247.321526	-23.302162	406.300415	-445.197540
6247.324866	-22.717707	404.079498	-431.872009
6247.328212	-22.425480	403.553467	-419.598480
6247.331531	-21.665691	402.326141	-406.915833
6247.334868	-21.139683	399.170074	-393.707184
6247.338284	-20.555229	397.884277	-381.959686
6247.342812	-19.444769	392.565765	-359.750458
6247.346156	-18.334307	389.234375	-347.593811
6247.349047	-17.983635	387.831696	-336.606079
6247.352400	-17.399181	384.208069	-326.202820
6247.355728	-16.931618	380.292236	-316.676208
6247.358639	-15.879602	377.428406	-305.922272
6247.361984	-16.405611	372.811218	-296.921692
6247.365328	-16.230274	369.362946	-288.271759
6247.368619	-15.295150	366.090027	-278.219177
6247.371537	-14.476914	361.355927	-269.686157
6247.374858	-14.301579	358.082977	-261.094696
6247.378193	-13.717125	354.342499	-252.970795
6247.381521	-13.015780	350.718872	-244.963776
6247.384863	-13.074226	344.991241	-236.489197
6247.388188	-12.781999	341.133850	-228.423737
6247.391522	-11.729982	338.036224	-221.585632
6247.394858	-12.139100	333.828156	-214.981308
6247.398192	-10.911748	328.918762	-208.201645
6247.401520	-10.970193	324.301575	-201.655762
6247.404854	-10.210402	321.671539	-195.109894
6247.408210	-10.385739	316.937469	-188.037994
6247.411519	-10.035067	312.904755	-182.661026
6247.414859	-8.983051	309.398010	-176.816483
6247.418193	-9.099941	305.014618	-170.504379
6247.421523	-9.158387	301.157227	-165.594971
6247.424852	-8.632379	297.182953	-160.276459
6247.428219	-8.281707	293.150208	-155.776154
6247.431518	-8.223261	289.935699	-151.042084
6247.434858	-7.989480	286.136780	-145.957336
6247.438187	-7.814144	281.987152	-141.281708
6247.442362	-7.171245	274.389252	-132.690247
6247.445705	-7.755698	271.759216	-128.949738
6247.449057	-6.820573	267.142029	-124.624786
6247.452416	-6.820573	264.336639	-121.001175
6247.455303	-6.411455	260.946838	-118.020454
6247.458633	-6.528346	257.732330	-114.046173
6247.461971	-6.119228	253.465820	-110.481010
6247.465284	-6.177674	250.485092	-106.740509
6247.468183	-5.943892	247.796616	-103.584457
6247.471514	-5.593220	244.757462	-100.428406
6247.474849	-5.710111	241.484528	-97.389252
6247.478179	-6.236119	238.971359	-94.700760
6247.481517	-5.359439	235.289307	-91.836945
6247.484847	-5.300993	233.068375	-89.148453
6247.488180	-5.008767	230.438354	-86.401520
6247.491522	-5.242548	227.340744	-84.005264
6247.494876	-4.599649	225.002930	-83.070137
6247.498185	-4.365868	221.729996	-79.504974
6247.501516	-4.424313	219.976624	-77.284050
6247.504846	-4.365868	216.879013	-74.712448
6247.508185	-4.541204	213.839874	-73.426651
6247.511513	-4.248977	211.852722	-71.381065
6247.514842	-3.430742	209.631805	-68.867920
6247.518182	-3.722969	206.592636	-67.231445
6247.521521	-2.729398	204.722382	-65.185860
6247.524843	-3.489187	202.618362	-65.068970
6247.528173	-3.372297	200.806549	-61.912918
6247.531510	-3.489187	198.410294	-60.568676
6247.534845	-2.670953	196.481583	-59.224434
6247.539043	-1.911163	192.507309	-56.419056
6247.542371	-1.794272	190.286392	-54.315022
6247.545727	-1.735827	188.123901	-52.503216
6247.549094	-1.969608	186.779663	-51.451202
6247.551952	-1.969608	185.143204	-50.048512
6247.555363	-2.203390	183.448288	-49.288723
6247.558601	-1.618936	182.279373	-47.593807
6247.561928	-1.385155	179.941559	-46.308010
6247.564835	-1.385155	177.895966	-45.372887
6247.568177	-1.268264	176.551727	-44.554649
6247.571501	-1.618936	175.908829	-43.677971
6247.574842	-0.976037	174.506149	-42.976624
6247.578172	-1.326709	173.278793	-42.099945
6247.581537	-1.502046	171.700760	-42.041500
6247.584841	-1.034483	170.064301	-40.288139
6247.588171	-1.385155	168.369385	-39.762131
6247.591504	-0.508474	167.901810	-39.002342
6247.594830	-0.800701	166.908249	-38.827003
6247.598167	-0.683811	165.680893	-36.839863
6247.601498	-1.034483	164.628876	-36.430744
6247.604841	-0.976037	163.459976	-36.138519
6247.608178	-0.917592	161.998840	-35.144947
6247.611502	-0.859147	161.355942	-34.443604
6247.614836	-0.566920	160.479248	-33.742256
6247.618168	-1.268264	159.836349	-32.924023
6247.621503	-1.092928	158.608994	-33.391586
6247.624867	-1.092928	157.907654	-32.339569
6247.628173	-0.859147	157.381653	-32.047344
6247.631502	-0.391584	156.037399	-31.287554
6247.635702	-0.450029	154.926941	-30.410873
6247.639031	-0.917592	154.634720	-29.592638
6247.642412	-0.274693	154.167160	-29.943310
6247.645751	-0.040912	153.524261	-29.767975
6247.648654	-0.040912	152.413803	-29.534193
6247.651917	-0.508474	151.712463	-28.891294
6247.655263	-0.450029	151.770889	-28.774403
6247.658586	-0.391584	151.011108	-28.014614
6247.661500	-0.157802	151.127991	-28.774403
6247.664829	-0.391584	150.660431	-28.073059
6247.668196	0.075979	150.075989	-28.014614
6247.671494	0.601987	150.075989	-27.722387
6247.674832	0.426651	149.666855	-27.430161
6247.678165	0.251315	150.192871	-27.663942
6247.681499	0.368206	149.491531	-26.611925
6247.684825	0.426651	149.140869	-27.021044
6247.688161	0.251315	148.790176	-26.553480
6247.691493	0.192870	148.790176	-27.430161
6247.694825	0.426651	148.673294	-27.371716
6247.698194	0.134424	148.614853	-27.313271
6247.701495	0.601987	148.381073	-26.319698
6247.704822	-0.157802	148.381073	-27.079489
6247.708164	0.309760	148.556396	-27.313271
6247.711501	0.309760	148.673294	-27.313271
6247.714826	0.368206	148.497955	-27.079489
6247.718157	-0.040912	149.140869	-27.313271
6247.721490	0.017534	149.140869	-27.079489
6247.724827	0.075979	149.666855	-27.137934
6247.728159	0.426651	149.959091	-26.436590
6247.732359	0.134424	150.192871	-27.722387
6247.735731	0.426651	150.134430	-28.014614
6247.739065	0.485097	151.011108	-27.780832
6247.742385	0.660433	151.712463	-28.131504
6247.745240	0.426651	152.063126	-29.066629
6247.748576	0.426651	152.764465	-29.534193
6247.751918	0.718878	152.881363	-29.241966
6247.755269	0.251315	153.465805	-29.709528
6247.758147	-0.040912	154.517838	-29.475748
6247.761487	0.309760	154.985397	-30.586210
6247.764816	0.368206	155.277618	-31.053772
6247.768150	0.426651	156.329636	-31.579781
6247.771483	0.660433	157.147873	-31.872007
6247.774821	0.835769	157.323212	-32.105789
6247.778151	0.952659	158.375214	-32.398018
6247.781482	0.718878	158.959671	-32.982468
6247.784842	0.601987	160.128586	-33.508476
6247.788151	0.601987	160.946808	-34.268265
6247.791488	0.718878	161.589722	-35.203392
6247.794818	0.894214	163.167740	-35.787846
6247.798148	0.894214	163.752182	-36.606079
6247.801481	1.361777	164.745758	-37.015198
6247.804821	0.543542	166.148453	-37.541206
6247.808148	0.426651	167.083572	-39.294567
6247.811484	0.660433	168.310928	-39.879021
6247.814835	0.543542	169.246063	-40.989483
6247.818143	0.426651	170.765640	-41.690826
6247.821477	0.543542	171.992981	-42.158390
6247.824814	1.244886	173.746353	-43.268852
6247.829070	1.011105	176.376389	-45.840446
6247.832411	1.303331	178.071304	-46.249565
6247.835702	1.595558	180.000000	-47.067799
6247.839011	1.595558	182.396255	-48.528934
6247.841907	1.420223	183.623611	-49.814732
6247.845240	1.712449	185.201630	-50.866749
6247.848575	1.537113	187.305664	-52.853889
6247.851909	1.420223	188.357697	-53.730568
6247.854806	1.127995	190.461716	-56.594391
6247.858158	1.537113	193.033310	-57.587963
6247.861480	1.595558	194.669785	-58.230862
6247.864812	1.654004	196.598480	-60.510231
6247.868138	1.478667	197.650497	-62.088257
6247.871510	1.829340	200.105209	-63.140270
6247.874808	1.887785	202.384567	-66.588547
6247.878142	2.063121	205.189941	-67.056107
6247.881479	2.472239	207.177094	-69.510818
6247.884806	2.472239	209.924026	-71.088837
6247.888141	2.296902	212.203384	-73.075981
6247.891479	1.887785	214.482758	-74.654007
6247.894849	2.530684	217.405029	-77.926949
6247.898141	1.654004	219.450623	-79.329636
6247.901480	2.413793	221.905334	-81.492111
6247.904803	2.296902	224.535370	-83.771484
6247.908142	2.589129	227.282288	-86.927528
6247.911471	2.939801	230.204559	-88.973114
6247.914804	2.472239	233.594391	-91.486267
6247.918138	2.764466	236.341309	-93.882523
6247.921473	2.881356	239.088257	-96.337234
6247.925727	3.056692	244.523666	-102.415550
6247.929052	3.407364	247.796616	-105.805374
6247.932347	3.582700	250.601990	-108.552307
6247.935652	3.407364	254.225586	-112.059036
6247.938607	3.582700	256.738739	-115.273529
6247.941892	3.874927	261.239044	-120.007599
6247.945234	3.699591	264.336639	-122.812973
6247.948562	4.284044	267.726471	-126.962601
6247.951915	4.284044	271.233215	-130.703110
6247.954801	3.933372	275.032135	-134.502045
6247.958130	4.693162	279.006439	-138.943893
6247.961473	4.926943	282.045593	-143.794861
6247.964802	4.751607	285.786072	-148.236710
6247.968165	5.394506	290.812408	-152.970779
6247.971462	4.810053	293.500885	-157.646408
6247.974794	5.394506	297.241394	-163.198715
6247.978134	5.219170	301.157227	-168.458801
6247.981488	5.569842	305.657501	-173.309753
6247.984797	5.277616	309.807129	-179.680298
6247.988135	5.452951	314.073639	-185.992401
6247.991463	5.803624	317.229706	-191.778503
6247.994793	5.569842	321.846863	-198.149048
6247.998124	5.862069	326.639404	-204.928711
6248.001465	6.095850	330.263000	-211.883698
6248.004794	6.446523	335.406189	-218.663361
6248.008133	6.329632	338.854492	-226.144363
6248.011476	6.037405	343.588531	-234.092941
6248.014796	6.680304	347.095276	-241.749268
6248.018128	6.972530	351.128021	-249.873184
6248.021464	7.089421	355.043854	-257.295715
6248.024799	7.966102	359.018127	-266.646973
6248.029066	7.615430	367.843353	-284.005249
6248.032307	8.550555	371.174744	-293.473419
6248.035650	8.258328	374.447693	-302.883087
6248.038970	9.076563	378.071320	-312.585052
6248.041920	9.135009	381.168915	-322.696106
6248.045222	9.485681	384.032715	-332.748688
6248.048567	10.011689	388.649933	-343.268860
6248.051904	9.836353	391.747528	-353.964355
6248.055253	10.771479	393.734680	-364.893646
6248.058154	10.420807	396.773804	-376.699585
6248.061458	11.180596	398.819397	-388.213348
6248.064791	11.531268	401.040344	-399.610168
6248.068124	11.823495	402.326141	-411.474579
6248.071453	12.057276	404.722382	-424.858582
6248.074793	12.641729	405.715973	-437.190552
6248.078120	13.401521	407.352417	-451.042084
6248.081458	13.518411	407.936890	-464.250732
6248.084802	13.869082	409.222687	-478.920532
6248.088122	14.278201	409.924011	-492.655182
6248.091451	14.395091	408.696686	-506.448303
6248.094782	14.745763	408.696686	-522.403809
6248.098122	15.154880	407.878418	-537.658081
6248.101456	15.680888	405.365295	-553.905884
6248.104780	15.447106	404.196381	-569.627686
6248.108117	15.563998	402.033875	-585.349487
6248.111453	15.797778	398.001160	-602.824646
6248.114790	15.856225	394.436005	-618.371094
6248.118118	16.090006	390.286377	-635.086487
6248.121455	16.090006	385.376984	-651.509644
6248.124795	16.323788	380.233795	-668.984802
6248.128989	15.914670	366.090027	-702.415527
6248.132304	16.148453	358.492126	-719.481567
6248.135627	16.148453	349.900665	-735.554016
6248.138987	16.323788	341.601410	-752.327881
6248.141895	16.791351	331.841034	-769.627686
6248.145255	16.791351	321.963776	-785.232605
6248.148560	17.025131	311.618958	-801.188171
6248.151894	16.966686	299.345428	-816.617737
6248.154831	16.791351	288.065460	-832.865601
6248.158114	17.375803	275.324371	-848.996460
6248.161450	16.966686	262.349518	-863.374023
6248.164782	16.849796	248.322632	-878.219177
6248.168115	17.492695	234.704849	-892.362915
6248.171472	17.200468	218.807724	-906.214478
6248.174778	17.492695	203.845718	-918.780212
6248.178114	17.375803	187.773224	-933.099304
6248.181441	17.142023	170.707199	-944.671509
6248.184781	16.966686	153.816483	-955.717712
6248.188107	17.200468	136.691986	-966.880737
6248.191441	17.551140	118.457047	-977.810059
6248.194776	17.200468	100.163651	-986.167664
6248.198112	17.258913	81.694916	-994.350098
6248.201444	16.791351	62.758617	-1001.947937
6248.204777	16.557570	44.172997	-1007.675598
6248.208130	15.856225	24.418468	-1013.520081
6248.211441	16.031561	5.073057	-1017.903564
6248.214773	15.856225	-14.973699	-1021.527161
6248.218105	15.797778	-33.851551	-1026.611938
6248.221445	14.862653	-53.547634	-1025.092407
6248.225616	14.862653	-91.829338	-1027.839233
6248.228954	14.628873	-110.590302	-1024.332642
6248.232307	13.869082	-129.468140	-1023.631165
6248.235648	12.817065	-147.527771	-1019.072510
6248.238534	13.050847	-165.295151	-1014.572205
6248.241860	11.648159	-183.120972	-1009.370483
6248.245215	11.881940	-199.602570	-1001.538818
6248.248559	11.063705	-217.253067	-992.304443
6248.251478	9.777907	-233.091751	-985.524780
6248.254772	9.544126	-248.696655	-974.011108
6248.258100	8.141438	-262.606659	-964.250732
6248.261442	8.199883	-277.977783	-951.275879
6248.264772	6.738750	-291.829346	-938.593140
6248.268102	6.329632	-303.985962	-925.150757
6248.271432	5.452951	-316.025696	-911.416077
6248.274770	4.985389	-328.533020	-895.811218
6248.278105	3.816482	-338.410278	-881.024536
6248.281434	3.407364	-348.988892	-865.945557
6248.284770	2.530684	-358.983032	-848.938049
6248.288100	2.238457	-366.990051	-831.696655
6248.291435	1.478667	-374.354156	-815.448853
6248.294790	1.303331	-381.718292	-798.382812
6248.298102	1.127995	-389.433075	-780.030945
6248.301433	0.075979	-394.634735	-761.445312
6248.304769	-0.216248	-400.596161	-743.268799
6248.308097	-0.683811	-405.856201	-724.566345
6248.311432	-0.683811	-408.603180	-706.740479
6248.314763	-0.917592	-411.817657	-688.914612
6248.318102	-1.443600	-414.739929	-669.744568
6248.322706	-2.203390	-421.402679	-633.566895
6248.325616	-2.495616	-421.402679	-615.156616
6248.328943	-2.963179	-423.974304	-595.928101
6248.332300	-2.729398	-424.383362	-577.400940
6248.335665	-4.073641	-425.084747	-560.042664
6248.338571	-4.190532	-422.104034	-541.457031
6248.341879	-3.839859	-424.208038	-524.098755
6248.345267	-4.190532	-421.110474	-507.149628
6248.348098	-5.359439	-419.941528	-489.908264
6248.351430	-5.943892	-417.662170	-473.777313
6248.354759	-5.768556	-416.668640	-457.178864
6248.358096	-5.943892	-414.038574	-441.573944
6248.361430	-5.827002	-409.187622	-427.371735
6248.364764	-6.294564	-409.187622	-411.240814
6248.368123	-6.586791	-405.271790	-396.629456
6248.371428	-6.645236	-403.050812	-383.070129
6248.374756	-6.995909	-398.725891	-369.101715
6248.378093	-7.229691	-394.985382	-356.711273
6248.381431	-7.171245	-390.601990	-342.567505
6248.384758	-7.112800	-387.270599	-331.053772
6248.388095	-8.164816	-382.770294	-318.604919
6248.391425	-7.638807	-379.614258	-307.441864
6248.394757	-8.047925	-374.646393	-295.752777
6248.398092	-8.047925	-372.425476	-284.355927
6248.401426	-7.872589	-367.983612	-274.537109
6248.404751	-8.515488	-362.255981	-264.776733
6248.408088	-8.340152	-358.281708	-253.847458
6248.411434	-7.989480	-353.313843	-245.022217
6248.414756	-8.515488	-348.112213	-235.144943
6248.418085	-7.814144	-343.962585	-226.144363
6248.422295	-8.340152	-334.786682	-209.078323
6248.425614	-8.047925	-331.396851	-200.954422
6248.428958	-8.281707	-325.961426	-193.707199
6248.432310	-7.755698	-321.987152	-185.524841
6248.435180	-8.281707	-318.129761	-178.511398
6248.438534	-7.931034	-312.460541	-171.731735
6248.441891	-7.463471	-308.836945	-164.250732
6248.445198	-7.638807	-304.044403	-158.639984
6248.448086	-8.281707	-299.544128	-152.094101
6248.451415	-8.106371	-295.102295	-146.483353
6248.454777	-8.106371	-291.244873	-140.171249
6248.458087	-7.814144	-287.621277	-134.385162
6248.461416	-8.281707	-281.659851	-129.183517
6248.464751	-7.872589	-278.562225	-124.683228
6248.468101	-7.638807	-275.172424	-120.124496
6248.471412	-8.047925	-270.204559	-114.630630
6248.474755	-7.229691	-267.808289	-110.890121
6248.478082	-7.580362	-262.431335	-106.156052
6248.481416	-7.814144	-259.976624	-101.655762
6248.484772	-7.112800	-256.177673	-97.389252
6248.488084	-7.814144	-252.144928	-93.765640
6248.491414	-7.872589	-249.514908	-89.557571
6248.494747	-7.989480	-245.073059	-86.752197
6248.498090	-7.521916	-243.027466	-83.479256
6248.501414	-7.931034	-238.936310	-80.147873
6248.504743	-7.346581	-236.364700	-76.874931
6248.508164	-7.638807	-232.799530	-73.835770
6248.511416	-7.463471	-229.175919	-71.147285
6248.514747	-7.638807	-226.545883	-68.517242
6248.518931	-7.697253	-220.935120	-63.315609
6248.522264	-6.820573	-218.071289	-60.860901
6248.525607	-7.463471	-215.032150	-58.873760
6248.528974	-6.995909	-211.992981	-55.776157
6248.531860	-7.288136	-209.830490	-52.853889
6248.535185	-6.937464	-206.791351	-51.100529
6248.538518	-6.879018	-203.693741	-48.821159
6248.541849	-6.995909	-201.531265	-47.067799
6248.544738	-6.995909	-199.076553	-45.606667
6248.548077	-6.937464	-196.680298	-43.327297
6248.551408	-7.463471	-194.576279	-41.749271
6248.554743	-7.346581	-192.121567	-39.703686
6248.558079	-6.937464	-190.368210	-38.125660
6248.561404	-6.879018	-187.913498	-37.541206
6248.564773	-6.879018	-186.218582	-35.846291
6248.568069	-6.411455	-183.705429	-34.034485
6248.571416	-6.411455	-182.419632	-32.573349
6248.574738	-6.937464	-179.322021	-32.105789
6248.578067	-6.879018	-177.217987	-31.755117
6248.581408	-6.294564	-175.698425	-30.352428
6248.584734	-6.060783	-173.535934	-28.949739
6248.588068	-6.469900	-172.542374	-26.904152
6248.591405	-6.528346	-170.730560	-26.319698
6248.594739	-6.294564	-168.684982	-24.741674
6248.598107	-6.645236	-166.288712	-24.332558
6248.601404	-6.469900	-166.405609	-23.046757
6248.604737	-6.703682	-163.775574	-21.819405
6248.608104	-6.469900	-162.197540	-21.118061
6248.612708	-6.703682	-159.625946	-19.306255
6248.615620	-5.943892	-158.457031	-18.780247
6248.618932	-6.236119	-157.580368	-18.371132
