time (s)	coil I (A)	last det (V)	int current (uC)
2543.783893	1.500630	0.480909	645.270813
2543.784958	1.906567	0.480909	2675.764893
2543.785852	1.856283	0.480909	4335.281738
2543.786735	1.799381	0.480909	5924.135254
2543.787715	1.738414	0.480909	7627.781250
2543.788670	1.680194	0.480909	9232.366211
2543.789604	1.627357	0.480909	10752.318359
2543.790472	1.579036	0.480909	12122.920898
2543.791512	1.026559	0.480909	13190.541992
2543.792391	0.096804	0.480909	13275.632812
2543.793267	0.090897	0.480909	13355.258789
2543.794207	0.091022	0.480909	13440.819336
2543.795180	0.090905	0.480909	13529.269531
2543.796055	0.090919	0.480909	13608.824219
2543.796936	0.090989	0.480909	13688.985352
2543.798036	0.091080	0.480909	13789.173828
2543.798932	0.091007	0.480909	13870.715820
2543.799799	0.090912	0.480909	13949.536133
2543.800838	0.091047	0.480909	14044.134766
2544.855262	1.486304	0.425556	665.864075
2544.856127	1.912961	0.425556	2320.575684
2544.857165	1.858121	0.425556	4249.305664
2544.858183	1.792723	0.425556	6074.297852
2544.859084	1.736301	0.425556	7638.705078
2544.860060	1.678689	0.425556	9277.105469
2544.861109	1.618986	0.425556	10975.420898
2544.862031	1.568939	0.425556	12421.982422
2544.862904	0.930099	0.425556	13233.958984
2544.864016	0.091329	0.425556	13335.517578
2544.864980	0.091022	0.425556	13423.262695
2544.865862	0.090901	0.425556	13503.437500
2544.866854	0.091018	0.425556	13593.727539
2544.867906	0.091014	0.425556	13689.474609
2544.868800	0.091018	0.425556	13770.844727
2544.869664	0.091036	0.425556	13849.500000
2544.870756	0.091102	0.425556	13948.983398
2544.871716	0.090967	0.425556	14036.311523
2544.872578	0.090963	0.425556	14114.721680
2545.871339	1.512576	0.481598	713.935730
2545.872224	1.912581	0.481598	2406.569580
2545.873192	1.861556	0.481598	4208.556152
2545.874248	1.793507	0.481598	6102.499512
2545.875168	1.735166	0.481598	7698.852051
2545.876030	1.682626	0.481598	9149.275391
2545.877093	1.623120	0.481598	10874.652344
2545.878105	1.568298	0.481598	12461.770508
2545.878990	0.911942	0.481598	13268.839844
2545.879988	0.093761	0.481598	13362.413086
2545.881024	0.090956	0.481598	13456.643555
2545.881918	0.090956	0.481598	13537.958008
2545.882786	0.090905	0.481598	13616.863281
2545.883855	0.091091	0.481598	13714.240234
2545.884845	0.090945	0.481598	13804.275391
2545.885731	0.090985	0.481598	13884.888672
2545.886715	0.091088	0.481598	13974.518555
2545.887767	0.091066	0.481598	14070.319336
2545.888663	0.090981	0.481598	14151.838867
2546.942654	1.461888	0.419590	622.764465
2546.943746	1.905403	0.419590	2703.464355
2546.944734	1.849512	0.419590	4530.782227
2546.945635	1.791167	0.419590	6144.623535
2546.946625	1.729471	0.419590	7856.800293
2546.947688	1.667113	0.419590	9628.941406
2546.948593	1.615214	0.419590	11090.709961
2546.949466	1.565691	0.419590	12457.558594
2546.950577	0.577570	0.419590	13099.238281
2546.951539	0.090809	0.419590	13186.596680
2546.952400	0.090948	0.419590	13264.903320
2546.953435	0.091157	0.419590	13359.250977
2546.954479	0.091003	0.419590	13454.258789
2546.955357	0.091073	0.419590	13534.220703
2546.956283	0.091117	0.419590	13618.594727
2546.957343	0.091033	0.419590	13715.089844
2546.958290	0.090883	0.419590	13801.155273
2546.959149	0.091069	0.419590	13879.383789
2546.960183	0.091165	0.419590	13973.647461
2547.960093	1.539576	0.474137	788.263123
2547.961112	1.905231	0.474137	2729.693115
2547.962003	1.854774	0.474137	4382.296875
2547.962972	1.793079	0.474137	6119.790039
2547.964029	1.726542	0.474137	7944.744629
2547.964959	1.670830	0.474137	9498.616211
2547.965824	1.620787	0.474137	10900.597656
2547.966905	1.564098	0.474137	12591.387695
2547.967905	0.581378	0.474137	13172.765625
2547.968779	0.090923	0.474137	13252.232422
2547.969753	0.091066	0.474137	13340.930664
2547.970802	0.090952	0.474137	13436.339844
2547.971706	0.090996	0.474137	13518.600586
2547.972569	0.090992	0.474137	13597.126953
2547.973649	0.091073	0.474137	13695.485352
2547.974648	0.091003	0.474137	13786.397461
2547.975549	0.091011	0.474137	13868.398437
2547.976546	0.091080	0.474137	13959.205078
2547.977596	0.091018	0.474137	14054.774414
2549.029558	1.446292	0.423425	607.442444
2549.030563	1.907494	0.423425	2524.473633
2549.031511	1.857246	0.423425	4285.142578
2549.032450	1.797253	0.423425	5972.763672
2549.033321	1.740967	0.423425	7489.145508
2549.034370	1.679626	0.423425	9251.074219
2549.035264	1.628474	0.423425	10706.929687
2549.036145	1.580563	0.423425	12099.405273
2549.037135	1.072738	0.423425	13161.416016
2549.038091	0.096705	0.423425	13253.866211
2549.038977	0.090901	0.423425	13334.404297
2549.039895	0.091014	0.423425	13417.955078
2549.040950	0.090938	0.423425	13513.894531
2549.041850	0.090901	0.423425	13595.705078
2549.042712	0.090923	0.423425	13674.081055
2549.043742	0.090996	0.423425	13767.806641
2549.044696	0.090905	0.423425	13854.529297
2549.045578	0.090923	0.423425	13934.723633
2549.046508	0.091047	0.423425	14019.397461
2550.046393	1.452861	0.477783	616.013245
2550.047442	1.907567	0.477783	2617.051270
2550.048350	1.857664	0.477783	4303.809570
2550.049218	1.801186	0.477783	5867.239258
2550.050271	1.735012	0.477783	7694.207031
2550.051222	1.678125	0.477783	9290.103516
2550.052104	1.628035	0.477783	10726.030273
2550.053013	1.577629	0.477783	12160.095703
2550.054109	0.892225	0.477783	13137.974609
2550.054992	0.093270	0.477783	13220.332031
2550.055854	0.090945	0.477783	13298.726562
2550.056889	0.091051	0.477783	13392.964844
2550.057854	0.091040	0.477783	13480.818359
2550.058713	0.090930	0.477783	13558.927734
2550.059789	0.091102	0.477783	13656.954102
2550.060825	0.091007	0.477783	13751.237305
2550.061696	0.091029	0.477783	13830.523437
2550.062597	0.091055	0.477783	13912.563477
2550.063676	0.091095	0.477783	14010.854492
2551.116836	1.543326	0.422418	796.356384
2551.117802	1.907563	0.422418	2639.062744
2551.118662	1.859052	0.422418	4237.847168
2551.119678	1.792976	0.422418	6059.510742
2551.120745	1.727585	0.422418	7902.844238
2551.121631	1.673892	0.422418	9385.912109
2551.122567	1.620901	0.422418	10903.075195
2551.123643	1.562827	0.422418	12584.677734
2551.124596	0.647996	0.422418	13202.217773
2551.125457	0.091157	0.422418	13280.704102
2551.126527	0.091073	0.422418	13378.152344
2551.127544	0.091003	0.422418	13470.703125
2551.128439	0.090886	0.422418	13552.045898
