time (s)	magX	magY	magZ
10529.296623	-31.422560	-259.989502	-111.055527
10529.299957	-32.474575	-265.308014	-118.887199
10529.303297	-33.585037	-270.977203	-125.783752
10529.306655	-34.929279	-277.230865	-134.024536
10529.309960	-35.630627	-284.010529	-140.921112
10529.313293	-36.682644	-289.971954	-149.629456
10529.317470	-39.371128	-301.836365	-167.455292
10529.320818	-40.364697	-308.615997	-177.624786
10529.324162	-41.241379	-315.220337	-188.203384
10529.327550	-43.170074	-321.532440	-198.665100
10529.330409	-44.338985	-328.078308	-210.412628
10529.333780	-45.449444	-334.039764	-222.277023
10529.337051	-47.144360	-340.234955	-234.316772
10529.340374	-48.547047	-346.313293	-247.876099
10529.343288	-50.008183	-352.859161	-261.727661
10529.346619	-51.527760	-358.645233	-276.455872
10529.349987	-53.281120	-364.781982	-290.482758
10529.353284	-54.976036	-371.853882	-304.977203
10529.356619	-56.495613	-375.945068	-321.225037
10529.359947	-58.132088	-382.666260	-337.648132
10529.363284	-59.651669	-387.166565	-355.941528
10529.366612	-61.580360	-392.777313	-373.708923
10529.369945	-63.216831	-397.686737	-392.119263
10529.373281	-65.496201	-400.375244	-411.406189
10529.376612	-67.132675	-405.226196	-431.569824
10529.379945	-69.178261	-409.200500	-451.675049
10529.383281	-71.983635	-412.005859	-472.247803
10529.386615	-73.094093	-414.109863	-494.223267
10529.389987	-75.431908	-416.272369	-517.367615
10529.393319	-77.477501	-417.324371	-540.570435
10529.396608	-78.938637	-417.791962	-563.656372
10529.399954	-80.867325	-418.551758	-586.859131
10529.403281	-83.205139	-416.155457	-610.178833
10529.406611	-85.075394	-414.635864	-633.966064
10529.409947	-86.945648	-411.362946	-658.396240
10529.414135	-90.627701	-402.888367	-706.379883
10529.417504	-92.264168	-397.745209	-730.225586
10529.420823	-94.309761	-390.965515	-752.668579
10529.424202	-95.186440	-384.361176	-775.579163
10529.427058	-97.115135	-373.957916	-797.496155
10529.430390	-98.342491	-364.139099	-819.880798
10529.433705	-99.277618	-351.982452	-841.271729
10529.437072	-100.914085	-340.118073	-861.786011
10529.439941	-101.849213	-326.909424	-880.722412
10529.443276	-102.492104	-313.057861	-899.658630
10529.446611	-103.777901	-296.810059	-915.848022
10529.449936	-104.537697	-279.568695	-931.978943
10529.453279	-105.063705	-261.859741	-945.187622
10529.456605	-105.589722	-242.923447	-958.805298
10529.459939	-105.881935	-222.759796	-970.260681
10529.463268	-106.057281	-202.654587	-980.196350
10529.466606	-105.998833	-181.029816	-988.437134
10529.469942	-105.706604	-158.177673	-994.690857
10529.473274	-105.239044	-134.799530	-998.898865
10529.476609	-105.239044	-110.310921	-1001.061401
10529.479960	-103.836349	-85.997658	-1001.937988
10529.483271	-102.784340	-62.093517	-1001.353577
10529.486604	-102.024544	-36.728230	-998.665100
10529.489939	-100.972527	-11.888954	-993.112793
10529.493269	-98.985390	14.353010	-987.326660
10529.496608	-97.465805	39.659847	-980.839294
10529.499941	-95.654007	64.732903	-970.611328
10529.503272	-93.374634	89.279961	-960.967896
10529.506603	-91.387497	112.716545	-948.928101
10529.509936	-89.751022	136.386902	-935.193420
10529.514105	-85.426071	181.214493	-905.152588
10529.517471	-82.971359	203.073059	-888.963196
10529.520809	-80.808884	223.353577	-870.552856
10529.523755	-78.763298	242.815887	-851.733459
10529.527043	-76.776154	260.992401	-834.083008
10529.530379	-73.853889	278.409119	-813.627075
10529.533696	-71.691406	295.007599	-794.281677
10529.537026	-68.769142	310.144928	-773.884277
10529.539930	-66.665108	323.528931	-752.551697
10529.543265	-64.385742	336.796021	-731.978943
10529.546604	-61.229691	349.186432	-709.769714
10529.549928	-59.359436	359.239044	-688.963196
10529.553263	-56.904736	369.350067	-667.163025
10529.556594	-54.274693	377.766205	-646.298096
10529.559926	-52.404442	385.013458	-625.491516
10529.563264	-49.949738	391.559326	-603.632935
10529.566599	-47.436588	396.351837	-582.241943
10529.569927	-46.092342	401.261230	-561.260071
10529.573264	-44.046753	404.417297	-541.038025
10529.576595	-41.942722	407.514893	-521.108093
10529.579931	-40.715370	408.742279	-502.171814
10529.583261	-38.436001	410.086456	-481.365295
10529.586660	-36.916424	410.320251	-463.656372
10529.589929	-35.046169	408.976013	-444.778503
10529.593263	-33.526592	407.456482	-427.712463
10529.596615	-31.714787	405.644623	-409.886597
10529.599928	-30.370543	403.891296	-393.346619
10529.603262	-29.026300	401.027466	-377.332581
10529.607907	-25.987141	393.371124	-344.720032
10529.610806	-24.993570	389.221497	-330.108704
10529.614130	-23.590881	385.656342	-316.023376
10529.617555	-21.895967	380.454681	-301.762726
10529.620379	-21.077732	374.785492	-289.021637
10529.623702	-19.908825	370.869659	-275.871399
10529.627052	-19.149035	364.966675	-263.130310
10529.630358	-18.097019	358.654572	-251.791946
10529.633259	-16.811222	353.394501	-240.278198
10529.636584	-15.583868	347.783752	-228.530685
10529.639926	-15.116306	341.763885	-217.776733
10529.643251	-14.473408	336.679138	-208.483932
10529.646589	-13.421391	330.367035	-198.022202
10529.649926	-12.720047	323.762695	-189.080063
10529.653260	-12.486265	317.801300	-180.663940
10529.656585	-11.434250	311.722992	-171.254242
10529.659920	-10.732904	305.878418	-163.071899
10529.663252	-9.797779	299.741669	-155.181763
10529.666590	-9.505552	293.955566	-147.174744
10529.669926	-9.447107	287.526581	-140.921112
10529.673253	-8.687317	281.857391	-133.849213
10529.676588	-8.278200	276.947968	-127.770897
10529.679921	-7.693747	270.986572	-121.166573
10529.683249	-7.050847	264.674469	-115.029808
10529.686592	-7.050847	259.297485	-109.009933
10529.689934	-6.232613	254.680313	-103.808304
10529.693258	-6.115722	248.543533	-98.255997
10529.696583	-5.472823	243.575668	-93.697250
10529.699919	-5.765050	238.607819	-88.963181
10529.704105	-4.128580	229.139664	-79.845703
10529.707472	-4.713033	224.464035	-75.696083
10529.710779	-4.596143	219.846878	-71.780243
10529.714131	-3.777908	215.346588	-68.215080
10529.717031	-4.187025	210.612488	-64.299240
10529.720357	-4.187025	205.761536	-61.084747
10529.723748	-2.550555	201.962585	-58.571598
10529.727010	-2.082992	197.929871	-54.246639
10529.729920	-2.550555	194.014023	-51.090591
10529.733242	-2.842782	189.689072	-48.577442
10529.736577	-2.609001	186.942139	-45.655174
10529.739910	-2.375219	182.675613	-41.973114
10529.743245	-1.966102	178.642899	-40.453537
10529.746575	-1.732320	175.019287	-38.115723
10529.749946	-2.082992	171.571014	-35.894798
10529.753243	-1.556984	168.239624	-33.966103
10529.756580	-1.264757	165.258896	-31.862070
10529.759908	-1.323203	162.044418	-30.167154
10529.763246	-1.556984	159.297485	-28.413794
10529.766571	-1.264757	156.199875	-26.017534
10529.769909	-1.206312	153.628281	-24.965519
10529.773252	-1.440094	150.413788	-22.627705
10529.776576	-1.206312	147.491516	-21.458797
10529.779915	-1.206312	144.803024	-20.056107
10529.783239	-0.855640	142.348328	-18.536530
10529.786579	-1.147867	139.601410	-17.952076
10529.789908	-0.621859	137.146698	-15.672707
10529.793276	-0.621859	135.510223	-15.497372
10529.796574	0.021040	133.230865	-14.270020
10529.799917	-0.329632	130.600815	-13.218002
10529.804578	0.021040	126.451195	-11.756866
10529.807440	0.021040	124.405617	-10.354179
10529.810841	-0.212741	122.535362	-9.594391
10529.814169	-0.154296	119.963768	-8.834602
10529.817433	0.371712	118.444183	-8.600819
10529.820329	0.079486	116.457047	-6.321449
10529.823676	0.137931	115.229691	-5.444771
10529.827000	-0.212741	113.067215	-5.386326
10529.830323	0.196376	111.722969	-4.451202
10529.833238	0.021040	109.969604	-4.626537
10529.836576	0.547048	108.333138	-3.691406
10529.839904	0.371712	106.988899	-2.522503
10529.843251	0.371712	105.819992	-1.821159
10529.846570	0.371712	104.008186	-1.295151
10529.849899	0.196376	102.488602	-1.236706
10529.853234	0.839275	101.436584	-0.301579
10529.856566	0.722385	99.391006	-0.301579
10529.859904	0.371712	99.098778	0.399765
10529.863234	0.371712	97.754532	0.808884
10529.866572	0.430158	96.234955	0.341316
10529.869901	0.722385	95.358276	1.042667
10529.873233	0.488603	94.189369	1.451782
10529.876571	0.722385	93.137352	2.328465
10529.879936	1.248393	92.962013	2.562244
10529.883228	0.605494	91.383987	2.270016
10529.886579	0.605494	90.682648	3.380482
10529.889900	0.605494	90.098190	2.503796
10529.893234	0.430158	88.753944	2.971359
10529.896568	0.956166	87.409706	2.328465
10529.900818	0.956166	86.708366	3.789597
10529.904164	0.547048	85.188782	4.607830
10529.907493	0.605494	84.955002	4.783169
10529.910755	1.248393	84.019875	4.081825
10529.913648	0.839275	83.376976	3.848042
10529.916991	1.189948	82.967857	4.549385
10529.920320	0.839275	82.324959	4.490940
10529.923694	1.365283	81.974289	4.900059
10529.926562	1.014611	81.272942	4.607830
10529.929894	1.540619	81.331383	4.607830
10529.933224	1.423729	80.513153	5.484512
10529.936558	2.008183	79.636475	6.361191
10529.939894	1.657510	79.578026	6.478081
10529.943242	1.189948	78.876686	6.478081
10529.946561	1.599065	78.993576	5.718292
10529.949894	0.956166	77.824669	6.536530
10529.953225	0.722385	78.526009	6.185856
10529.956561	1.306838	77.883118	7.120983
10529.959886	1.248393	77.415550	6.770309
10529.963227	1.423729	77.181770	6.478081
10529.966581	1.423729	77.006432	6.770309
10529.969893	1.540619	76.421982	5.835186
10529.973219	2.066628	75.954414	6.945644
10529.976555	1.482174	75.954414	6.945644
10529.979892	1.832847	75.954414	7.237873
10529.983223	1.949737	75.779083	7.004089
10529.986556	1.482174	75.779083	8.172997
10529.989891	1.248393	75.545303	7.062534
10529.994137	1.657510	75.779083	7.646988
10529.997518	1.599065	74.960838	6.711861
10530.000733	1.482174	75.895973	7.413204
10530.004067	1.423729	74.960838	7.237873
10530.007401	1.774401	75.428413	7.530098
10530.010343	1.774401	75.603745	7.004089
10530.013645	1.891292	75.603745	7.237873
10530.016996	1.540619	75.837524	7.471653
10530.020331	1.832847	75.194626	7.705437
10530.023214	1.949737	75.545303	6.711861
10530.026594	1.365283	75.428413	7.822327
10530.029892	1.832847	75.837524	7.354763
10530.033215	2.241964	76.188194	7.296314
10530.036552	1.774401	76.071304	7.354763
10530.039915	1.599065	76.714211	7.413204
10530.043216	1.657510	76.129753	7.179424
10530.046552	1.949737	77.006432	7.237873
10530.049880	1.891292	77.064880	6.361191
10530.053229	2.358854	77.240211	6.127407
10530.056550	1.832847	77.707779	5.718292
10530.059881	2.534191	78.526009	6.185856
10530.063208	2.183518	78.175339	5.893627
10530.066547	1.891292	78.701347	5.484512
10530.069874	2.300409	79.811806	5.192284
10530.073214	1.949737	79.578026	5.776737
10530.076549	1.891292	79.987144	4.198715
10530.079883	2.300409	81.039162	4.432495
10530.083231	1.715955	80.571602	5.309174
10530.086545	1.774401	81.331383	4.841610
10530.091150	2.125073	82.266510	4.607830
10530.094083	2.709527	83.084747	4.257156
10530.097408	2.767972	83.669197	4.724720
10530.100735	2.592636	84.370552	4.198715
10530.103656	2.884863	85.247231	3.964935
10530.106991	2.592636	86.065460	3.322033
10530.110324	2.534191	86.766808	3.964935
10530.113679	3.118644	86.942146	2.679138
10530.116542	2.417300	88.461723	2.971359
10530.119876	2.300409	88.637054	3.438923
10530.123209	2.709527	89.922852	2.328465
10530.126566	3.410871	90.974869	2.679138
10530.129871	3.235535	90.682648	1.860901
10530.133207	2.651081	92.494446	2.270016
10530.136546	3.060199	93.604912	1.217999
10530.139875	2.592636	94.773819	0.808884
10530.143204	3.001753	95.650505	0.458206
10530.146545	3.410871	96.351845	0.049095
10530.149867	3.410871	98.046761	0.399765
10530.153207	3.644652	99.274117	-0.009354
10530.156559	3.644652	100.384575	-0.535358
10530.159868	3.703097	101.202805	-1.470486
10530.163203	3.878434	102.547050	-2.230278
10530.166554	4.579778	103.657509	-2.405609
10530.169873	4.287551	105.410873	-3.983639
10530.173202	4.345996	107.164230	-3.808300
10530.176534	4.404441	108.391586	-4.626537
10530.179869	4.462887	109.911171	-5.795444
10530.183201	5.105787	111.839867	-5.327881
10530.187381	4.404441	114.294563	-7.081242
10530.190736	4.872005	116.281715	-7.665695
10530.194067	4.988896	118.327301	-8.483929
10530.197448	5.105787	119.905319	-9.009937
10530.200338	5.047341	121.775566	-10.061951
10530.203685	5.339568	124.288727	-10.938633
10530.206955	5.865575	126.275864	-12.165985
10530.210288	6.040912	128.204559	-13.276447
10530.213224	6.216248	130.717697	-14.270020
10530.216532	5.924021	132.821732	-14.854473
10530.219869	6.508474	134.691986	-16.607834
10530.223202	6.450029	137.438919	-18.127411
10530.226535	6.976038	139.426056	-19.296318
10530.229862	7.151373	141.939224	-21.049679
10530.233202	7.151373	144.335464	-21.575687
10530.236531	7.326710	146.731735	-23.445940
10530.239860	7.502046	150.004669	-24.381065
10530.243216	8.086498	153.336060	-26.835770
10530.246529	7.969609	156.141434	-27.946232
10530.249862	8.495617	158.537689	-30.342491
10530.253194	8.554062	161.693741	-31.336061
10530.256524	8.670952	164.791336	-33.323204
10530.259866	9.196960	168.707184	-36.187027
10530.263199	9.138515	171.220337	-38.349503
10530.266532	9.956751	174.843948	-41.037991
10530.269865	10.132086	178.642899	-42.732906
10530.273195	10.073641	182.734070	-44.836937
10530.276527	10.716539	186.649918	-48.694332
10530.279859	10.833431	189.981293	-51.032146
10530.284485	11.651665	197.988297	-57.227352
10530.287420	12.353010	202.079483	-60.909409
10530.290791	12.294563	206.229095	-64.708359
10530.294114	13.112801	210.904724	-68.215080
10530.297441	13.288137	215.288116	-72.481590
10530.300297	14.047926	219.729980	-75.871422
10530.303616	13.989481	224.054932	-79.904152
10530.306940	14.807714	229.081238	-83.819992
10530.310289	15.509060	233.815323	-88.203392
10530.313188	15.333723	238.607819	-93.288132
10530.316523	16.268848	243.809464	-98.022209
10530.319858	16.911747	248.426666	-103.399185
10530.323205	17.554647	254.037415	-108.600815
10530.326516	18.489773	259.239044	-115.029808
10530.329857	19.074226	264.206879	-121.108124
10530.333185	20.126242	270.168304	-126.485092
10530.336520	20.476913	275.545288	-132.680298
10530.339853	21.528931	281.389801	-139.869080
10530.343233	22.171831	287.935730	-147.350098
10530.346519	22.814730	292.845123	-153.954407
10530.349854	23.749855	299.040314	-161.260071
10530.353184	25.094097	304.943298	-169.500870
10530.356520	25.561661	310.963196	-178.735245
10530.359855	26.789011	316.983032	-188.670959
10530.363180	27.724136	323.470490	-197.437759
10530.366524	27.957918	328.672119	-206.379898
10530.369847	29.243717	334.633545	-217.426071
10530.373208	30.587963	340.068970	-227.478668
10530.376521	31.347752	346.088837	-238.875519
10530.380713	33.218002	357.602570	-262.078308
10530.384061	34.737579	363.388672	-275.053192
10530.387467	36.023376	368.414948	-287.151367
10530.390818	37.367619	373.090576	-300.593811
10530.394027	38.419640	378.116882	-313.568665
10530.396945	39.822327	383.201630	-328.413818
10530.400273	40.932789	387.994141	-343.668030
10530.403602	42.393921	391.384003	-359.039185
10530.406508	43.679718	394.423126	-375.462341
10530.409846	44.965515	398.280518	-391.476318
10530.413183	46.251312	401.553467	-408.191711
10530.416531	48.004673	404.008179	-426.251343
10530.419842	49.524254	404.943298	-444.895386
10530.423177	50.693161	405.410858	-462.312073
10530.426515	52.212746	406.345978	-481.657532
10530.429850	53.673874	406.229095	-500.593811
10530.433174	54.784340	405.060181	-521.224976
10530.436509	56.771481	402.780853	-540.511963
10530.439867	58.232613	400.326111	-561.727661
10530.443184	59.869080	397.520752	-582.767944
10530.446512	60.687317	392.669769	-603.866699
10530.449847	62.732903	386.883698	-624.088806
10530.453179	63.843369	380.396240	-645.772034
10530.456509	64.836937	373.382812	-666.929260
10530.459880	66.064293	365.726471	-689.196899
10530.463177	67.759201	355.089417	-710.412598
10530.466506	68.869667	344.393921	-732.154297
10530.469837	70.038574	332.471069	-753.194641
10530.473185	70.739922	319.379303	-772.481567
10530.476509	72.084167	305.410858	-794.457031
10530.480708	73.194626	274.259491	-834.199890
10530.484102	74.188194	256.959656	-854.012817
10530.487440	74.538864	239.075378	-872.949158
10530.490784	75.240211	220.197540	-890.541199
10530.493599	75.357101	200.326111	-908.250122
10530.496933	75.883110	179.461121	-923.387512
10530.500267	75.649323	157.310333	-937.122131
10530.503612	75.824669	134.691986	-951.207520
10530.506502	75.824669	111.898308	-964.708374
10530.509832	75.707771	88.344833	-975.170105
10530.513173	74.831093	64.499123	-984.404419
10530.516519	73.662186	39.426067	-992.762146
10530.519837	73.720634	15.171246	-998.723572
10530.523167	72.201057	-10.135593	-1004.042114
10530.526503	71.382820	-34.741089	-1006.730530
10530.529839	70.155464	-59.112801	-1007.899414
10530.533161	68.518997	-83.075386	-1006.789001
10530.536497	67.408531	-107.154877	-1005.386292
10530.539911	66.181183	-130.649918	-1000.944458
10530.543166	63.960258	-153.385162	-995.918152
10530.546530	62.499123	-175.535950	-989.196899
10530.549836	60.745766	-197.043839	-978.910583
10530.553162	58.933956	-217.733490	-967.689087
10530.556497	57.063705	-236.494461	-955.240234
10530.559845	54.024548	-255.313873	-941.505554
10530.563164	52.037407	-272.905914	-924.848633
10530.566495	50.050262	-289.796600	-909.477478
10530.569834	47.946232	-305.459961	-889.372314
10530.573159	45.549969	-319.895966	-871.195740
10530.577369	42.043251	-345.144348	-829.115112
10530.580710	40.173000	-357.242554	-808.659302
10530.584085	37.309174	-366.944489	-785.807129
10530.587443	36.140266	-376.120392	-761.902954
10530.590299	33.977791	-383.016968	-740.102844
10530.593588	31.756866	-390.381073	-715.380493
10530.596917	29.886616	-395.465820	-691.710083
10530.600253	28.951492	-401.076569	-667.396851
10530.603178	26.613676	-404.057281	-643.083557
10530.606495	24.451199	-407.213318	-619.588501
10530.609831	23.340736	-409.142029	-596.327271
10530.613165	21.236704	-410.018707	-572.598450
10530.616495	19.717125	-411.129150	-548.928101
10530.619823	17.203976	-411.479828	-525.783752
10530.623161	16.502630	-408.849792	-504.275879
10530.626493	14.690825	-408.148437	-482.066650
10530.629822	13.989481	-406.044403	-460.792542
10530.633174	12.002337	-402.128571	-440.336670
10530.636490	11.125658	-398.972534	-419.822327
10530.639821	10.248978	-396.108704	-399.892456
10530.643163	9.138515	-391.666870	-380.430176
10530.646499	8.261835	-387.283447	-363.247253
10530.649827	7.034483	-383.192291	-344.544739
10530.653159	6.566920	-377.873779	-327.712463
10530.656488	4.755114	-372.730591	-311.289307
10530.659817	4.229105	-366.593811	-295.801270
10530.663152	3.878434	-361.041504	-281.073059
10530.666486	2.592636	-355.313873	-266.753967
10530.669820	1.482174	-349.352417	-237.239044
10530.674028	0.722385	-336.552887	-227.069550
10530.677398	-0.621859	-330.416138	-215.380478
10530.680767	-0.446522	-325.915863	-203.749863
10530.684091	-1.381648	-318.727051	-192.995911
10530.686932	-1.323203	-312.473419	-182.066620
10530.690271	-1.556984	-306.161316	-171.663361
10530.693573	-2.024547	-299.556976	-162.253662
10530.696908	-2.550555	-292.543549	-153.369965
10530.699816	-3.076563	-287.458801	-145.713623
10530.703163	-3.427236	-281.146698	-137.297485
10530.706486	-4.070134	-275.009949	-129.991821
10530.709815	-4.187025	-269.048523	-121.634132
10530.713151	-4.245471	-263.729980	-114.796028
10530.716480	-5.005260	-258.177673	-107.957916
10530.719842	-5.531268	-252.800690	-101.879608
10530.723144	-5.648159	-246.956177	-96.093513
10530.726476	-5.122151	-241.929855	-90.365868
10530.729813	-5.472823	-236.260666	-86.333145
10530.733156	-5.881940	-231.760376	-80.488602
10530.736485	-5.706604	-226.500290	-75.462303
10530.739814	-5.940386	-221.473999	-70.260666
10530.743157	-5.589714	-216.155472	-66.753944
10530.746482	-5.940386	-211.479843	-62.662773
10530.749810	-5.765050	-207.447113	-57.987144
10530.753147	-5.823495	-202.654587	-54.188194
10530.756483	-6.057277	-198.095856	-50.681473
10530.759811	-6.057277	-193.770905	-47.583870
10530.763170	-6.524839	-189.855057	-44.018703
10530.767821	-6.466393	-182.257172	-37.881943
10530.770676	-6.407948	-177.172409	-35.602573
10530.774058	-6.232613	-174.074814	-32.504967
10530.777421	-6.349503	-169.808304	-30.459381
10530.780244	-5.881940	-166.009354	-28.238457
10530.783562	-6.407948	-163.671539	-25.316191
10530.786906	-6.700175	-159.755707	-24.088839
10530.790241	-6.174167	-156.774994	-22.160139
10530.793565	-6.232613	-153.268265	-20.699005
10530.796473	-7.050847	-150.287552	-17.776741
10530.799806	-7.226183	-147.306839	-17.133842
10530.803137	-6.817066	-144.852142	-15.848045
10530.806496	-7.109293	-141.345413	-14.796028
10530.809804	-6.875511	-139.066040	-13.334896
10530.813141	-6.232613	-136.377563	-12.282875
10530.816476	-7.284629	-133.805954	-10.061951
10530.819808	-6.349503	-131.351257	-9.477501
10530.823135	-6.115722	-128.545883	-7.899475
10530.826509	-6.174167	-126.441841	-7.139687
10530.829812	-6.466393	-123.636467	-5.737000
10530.833143	-6.641730	-121.240211	-4.334309
10530.836471	-6.407948	-118.727058	-3.691406
10530.839801	-6.407948	-116.564583	-2.522503
10530.843141	-5.823495	-114.109871	-1.470486
10530.846466	-6.232613	-112.590302	-0.769142
10530.849822	-6.115722	-110.778481	-0.827591
10530.853139	-6.758621	-108.908234	0.516655
10530.856465	-6.174167	-107.037987	1.451782
10530.859796	-5.765050	-105.401512	1.334892
10530.863133	-5.823495	-103.414375	1.685562
10530.867351	-5.706604	-100.375221	2.796028
10530.870717	-5.823495	-98.855637	3.205143
10530.874064	-5.940386	-97.452950	4.081825
10530.877310	-6.115722	-95.991814	4.900059
10530.880223	-5.706604	-94.180008	5.601402
10530.883562	-6.174167	-93.653999	5.542953
10530.886927	-5.765050	-91.959084	7.120983
10530.890227	-5.823495	-90.673286	6.770309
10530.893141	-5.239041	-88.919930	7.004089
10530.896464	-5.648159	-88.452362	7.237873
10530.899799	-5.765050	-86.640556	7.588543
10530.903133	-5.472823	-85.413200	7.880768
10530.906468	-5.063705	-84.419632	8.757450
10530.909801	-5.648159	-83.133835	8.874340
10530.913124	-4.303916	-82.432495	8.465221
10530.916468	-5.239041	-81.497368	9.166565
10530.919799	-4.303916	-80.796028	9.341904
10530.923129	-4.946815	-79.685562	9.751026
10530.926464	-5.355932	-78.691986	9.867916
10530.929796	-5.472823	-78.224426	9.692577
10530.933125	-5.589714	-77.113968	9.809467
10530.936484	-5.239041	-76.354172	10.393921
10530.939789	-5.414378	-75.769722	10.803040
10530.943125	-5.706604	-75.477493	11.212158
10530.946456	-5.589714	-73.957916	11.095261
10530.949789	-5.355932	-73.724136	11.153709
10530.953121	-5.005260	-72.789009	11.095261
10530.956460	-5.063705	-72.087669	10.978371
10530.960714	-5.940386	-70.568085	12.030388
10530.964034	-5.122151	-70.217407	11.562828
10530.967313	-5.063705	-69.516068	11.913498
10530.970630	-4.946815	-69.399178	11.913498
10530.973596	-5.414378	-68.464050	11.971947
10530.976876	-5.180596	-67.821152	12.088837
10530.980219	-5.063705	-67.879601	11.913498
10530.983547	-5.589714	-67.587372	11.621277
10530.986455	-4.713033	-67.119812	11.796608
10530.989788	-5.180596	-66.944473	12.088837
10530.993121	-5.531268	-66.126236	12.322617
10530.996455	-5.063705	-66.184685	12.439507
10530.999788	-4.479252	-65.892456	12.088837
10531.003129	-5.180596	-66.009346	13.082405
10531.006459	-5.414378	-65.307999	13.257744
10531.009787	-5.472823	-64.781998	12.556404
10531.013123	-5.355932	-64.840439	13.257744
10531.016485	-5.940386	-64.781998	13.433075
10531.019782	-5.414378	-64.898888	13.082405
10531.023120	-5.414378	-64.139099	12.907074
10531.026449	-5.472823	-63.671535	13.082405
10531.029778	-5.122151	-63.613094	12.790184
10531.033115	-5.122151	-63.554646	12.088837
10531.036451	-4.713033	-63.554646	12.848625
10531.039782	-5.531268	-64.022202	12.848625
10531.043119	-5.180596	-63.203976	12.556404
10531.046451	-5.531268	-63.613094	12.381065
10531.049779	-5.414378	-63.788425	12.790184
10531.053116	-6.057277	-63.613094	13.199295
10531.057378	-5.706604	-63.496204	13.491524
10531.060649	-6.174167	-63.437756	12.439507
10531.063965	-5.765050	-63.729984	13.140854
10531.067300	-5.881940	-63.262424	12.848625
10531.070201	-5.765050	-64.080650	12.790184
10531.073532	-6.057277	-63.379314	11.913498
10531.076906	-5.706604	-64.080650	12.497955
10531.080221	-6.057277	-63.613094	12.439507
10531.083109	-5.706604	-64.431328	13.316185
10531.086486	-6.349503	-64.255989	12.965515
10531.089785	-5.940386	-64.665108	12.088837
10531.093111	-5.940386	-64.665108	12.731735
10531.096439	-5.998831	-65.015778	12.848625
10531.099782	-6.232613	-65.307999	12.497955
10531.103144	-6.407948	-65.834015	12.556404
10531.106449	-6.232613	-65.775566	13.316185
10531.109779	-6.174167	-66.593803	12.381065
10531.113112	-6.407948	-66.886032	12.790184
10531.116443	-6.232613	-66.886032	12.965515
10531.119775	-5.998831	-67.762703	12.030388
10531.123114	-5.823495	-68.347160	12.673294
10531.126444	-5.648159	-68.288719	12.907074
10531.129774	-6.583284	-69.165398	11.621277
10531.133111	-6.524839	-69.516068	11.445938
10531.136437	-6.407948	-69.866737	11.796608
10531.139776	-6.407948	-70.626534	11.971947
10531.143105	-6.817066	-71.210983	11.621277
