time (s)	coil I (A)	last det (V)	int current (uC)
3683.213678	0.090542	0.980721	12080.297852
3683.214653	0.090414	0.980721	12168.451172
3683.215527	0.090465	0.980721	12247.517578
3683.216385	0.090590	0.980721	12325.243164
3683.217505	0.090465	0.980721	12426.564453
3684.265162	1.466653	0.890406	636.527283
3684.266128	1.887323	0.890406	2459.681396
3684.267177	1.832805	0.890406	4382.293945
3684.268105	1.773677	0.890406	6028.266113
3684.268968	1.720375	0.890406	7512.949219
3684.270036	1.660093	0.890406	9285.927734
3684.271060	1.603162	0.890406	10927.565430
3684.271951	0.766366	0.890406	11610.397461
3684.272936	0.091344	0.890406	11700.371094
3684.273980	0.090491	0.890406	11794.843750
3684.274888	0.090439	0.890406	11876.962891
3684.275744	0.090483	0.890406	11954.416992
3684.276803	0.090557	0.890406	12050.316406
3684.277797	0.090396	0.890406	12140.169922
3684.278684	0.090447	0.890406	12220.396484
3684.279670	0.090450	0.890406	12309.581055
3684.280713	0.090513	0.890406	12403.985352
3684.281617	0.090494	0.890406	12485.791992
3685.291210	1.450367	0.939217	635.260925
3685.292079	1.889711	0.939217	2277.419434
3685.293143	1.836943	0.939217	4231.927246
3685.294175	1.771428	0.939217	6060.041016
3685.295075	1.716702	0.939217	7605.072266
3685.296034	1.662675	0.939217	9199.577148
3685.297097	1.603766	0.939217	10904.379883
3685.298036	0.693695	0.939217	11555.759766
3685.298899	0.090758	0.939217	11634.083984
3685.299984	0.090582	0.939217	11732.366211
3685.300972	0.090344	0.939217	11821.625977
3685.301853	0.090443	0.939217	11901.306641
3685.302849	0.090579	0.939217	11991.522461
3685.303890	0.090472	0.939217	12085.704102
3685.304793	0.090538	0.939217	12167.459961
3685.305652	0.090535	0.939217	12245.229492
3685.306732	0.090615	0.939217	12343.093750
3685.307727	0.090494	0.939217	12433.135742
3686.358465	1.447540	0.890974	616.652161
3686.359462	1.885613	0.890974	2496.608154
3686.360512	1.830604	0.890974	4418.742676
3686.361420	1.772725	0.890974	6028.376465
3686.362290	1.717434	0.890974	7522.543945
3686.363417	1.655493	0.890974	9388.285156
3686.364391	1.602224	0.890974	10948.851562
3686.365273	0.749711	0.890974	11610.096680
3686.366295	0.090732	0.890974	11702.825195
3686.367336	0.090524	0.890974	11797.060547
3686.368227	0.090520	0.890974	11877.713867
3686.369135	0.090535	0.890974	11959.918945
3686.370204	0.090542	0.890974	12056.708008
3686.371161	0.090436	0.890974	12143.254883
3686.372024	0.090524	0.890974	12221.376953
3686.373060	0.090597	0.890974	12315.235352
3686.374088	0.090410	0.890974	12408.176758
3686.374971	0.090469	0.890974	12488.060547
3687.381946	1.440879	0.973925	605.169128
3687.382993	1.884987	0.973925	2578.750000
3687.384012	1.829180	0.973925	4442.684082
3687.384913	1.771919	0.973925	6039.183105
3687.385884	1.714471	0.973925	7703.935059
3687.386934	1.654241	0.973925	9440.887695
3687.387860	1.602905	0.973925	10925.177734
3687.388733	0.780128	0.973925	11606.229492
3687.389811	0.090575	0.973925	11703.869141
3687.390802	0.090403	0.973925	11793.458008
3687.391686	0.090436	0.973925	11873.403320
3687.392679	0.090549	0.973925	11963.318359
3687.393723	0.090601	0.973925	12057.905273
3687.394625	0.090439	0.973925	12139.481445
3687.395481	0.090582	0.973925	12217.019531
3687.396561	0.090608	0.973925	12314.875977
3687.397548	0.090454	0.973925	12404.154297
3687.398420	0.090406	0.973925	12482.988281
3688.449566	1.488160	0.889387	781.284241
3688.450592	1.882442	0.889387	2712.669189
3688.451475	1.832432	0.889387	4330.706055
3688.452336	1.776291	0.889387	5860.092773
3688.453407	1.712981	0.889387	7694.695312
3688.454332	1.659250	0.889387	9229.501953
3688.455216	1.611573	0.889387	10654.132812
3688.456199	0.875178	0.889387	11514.432617
3688.457227	0.090615	0.889387	11607.584961
3688.458119	0.090458	0.889387	11688.273437
3688.458979	0.090425	0.889387	11766.039062
3688.460048	0.090582	0.889387	11862.871094
3688.460993	0.090472	0.889387	11948.367187
3688.461859	0.090520	0.889387	12026.757812
3688.462927	0.090626	0.889387	12123.546875
3688.463935	0.090498	0.889387	12214.768555
3688.464829	0.090487	0.889387	12295.664062
3688.465791	0.090465	0.889387	12382.691406
3689.472787	1.524349	0.964257	763.699036
3689.473793	1.883335	0.964257	2658.333984
3689.474692	1.833387	0.964257	4306.549316
3689.475660	1.772435	0.964257	6022.266602
3689.476712	1.708784	0.964257	7819.907715
3689.477652	1.655361	0.964257	9375.947266
3689.478518	1.606952	0.964257	10767.567383
3689.479599	0.633563	0.964257	11452.449219
3689.480591	0.090363	0.964257	11542.088867
3689.481482	0.090494	0.964257	11622.719727
3689.482477	0.090557	0.964257	11712.823242
3689.483526	0.090564	0.964257	11807.825195
3689.484427	0.090487	0.964257	11889.354492
3689.485288	0.090505	0.964257	11967.279297
3689.486375	0.090626	0.964257	12065.790039
3689.487339	0.090516	0.964257	12153.047852
3689.488214	0.090549	0.964257	12232.278320
3689.489232	0.090593	0.964257	12324.501953
3690.541511	1.455828	0.853329	627.461670
3690.542549	1.884642	0.853329	2583.720215
3690.543583	1.828579	0.853329	4474.470703
3690.544481	1.770718	0.853329	6064.575195
3690.545411	1.715054	0.853329	7659.575195
3690.546476	1.654438	0.853329	9421.551758
3690.547415	1.603121	0.853329	10926.882812
3690.548281	0.798142	0.853329	11618.074219
3690.549346	0.090582	0.853329	11714.543945
3690.550359	0.090531	0.853329	11806.251953
3690.551236	0.090491	0.853329	11885.612305
3690.552180	0.090549	0.853329	11971.090820
3690.553251	0.090597	0.853329	12068.120117
3690.554163	0.090564	0.853329	12150.714844
3690.555027	0.090513	0.853329	12228.917969
3690.556064	0.090593	0.853329	12322.863281
3690.557077	0.090461	0.853329	12414.500977
3690.557970	0.090450	0.853329	12495.273437
3691.563990	1.471893	0.961417	653.520630
3691.564866	1.889224	0.961417	2308.480469
3691.565821	1.842477	0.961417	4068.045898
3691.566861	1.775577	0.961417	5914.646484
3691.567761	1.720862	0.961417	7463.421875
3691.568632	1.670251	0.961417	8918.210937
3691.569675	1.613467	0.961417	10601.056641
3691.570626	1.000096	0.961417	11552.148437
3691.571501	0.094274	0.961417	11634.637695
3691.572428	0.090476	0.961417	11718.508789
3691.573477	0.090465	0.961417	11813.406250
3691.574367	0.090472	0.961417	11893.926758
3691.575230	0.090568	0.961417	11972.086914
3691.576283	0.090535	0.961417	12067.419922
3691.577232	0.090483	0.961417	12153.289062
3691.578091	0.090524	0.961417	12231.048828
3691.579137	0.090619	0.961417	12325.835937
3691.580171	0.090557	0.961417	12419.471680
3692.632640	1.564915	0.889036	873.222351
3692.633643	1.881760	0.889036	2760.627930
3692.634542	1.830527	0.889036	4406.271973
3692.635412	1.772783	0.889036	5948.593262
3692.636516	1.709381	0.889036	7835.750000
3692.637426	1.657218	0.889036	9343.818359
3692.638295	1.607688	0.889036	10740.899414
3692.639402	0.637544	0.889036	11446.660156
3692.640359	0.090260	0.889036	11533.039062
3692.641230	0.090538	0.889036	11611.898437
3692.642238	0.090520	0.889036	11703.142578
3692.643297	0.090483	0.889036	11798.964844
3692.644181	0.090535	0.889036	11878.997070
3692.645057	0.090535	0.889036	11958.305664
3692.646139	0.090549	0.889036	12056.280273
3692.647082	0.090439	0.889036	12141.564453
3692.647947	0.090450	0.889036	12219.803711
3692.648981	0.090472	0.889036	12313.352539
3693.656579	1.512535	0.956651	745.679932
3693.657461	1.888403	0.956651	2411.251465
3693.658383	1.840591	0.956651	4108.276367
3693.659465	1.771904	0.956651	6025.477051
3693.660421	1.714603	0.956651	7664.637695
3693.661289	1.664498	0.956651	9109.421875
3693.662338	1.607073	0.956651	10795.241211
3693.663362	0.673253	0.956651	11484.652344
3693.664253	0.090608	0.956651	11565.383789
3693.665132	0.090472	0.956651	11644.909180
3693.666113	0.090549	0.956651	11733.738281
3693.667087	0.090498	0.956651	11821.883789
3693.668015	0.090480	0.956651	11905.848633
3693.668880	0.090443	0.956651	11984.082031
3693.669914	0.090535	0.956651	12077.695312
3693.670786	0.090465	0.956651	12156.581055
3693.671663	0.090527	0.956651	12235.973633
3693.672565	0.090520	0.956651	12317.623047
3694.723304	1.496085	0.871690	704.656128
3694.724193	1.888777	0.871690	2383.778809
3694.725074	1.845220	0.871690	4009.417480
3694.726057	1.783367	0.871690	5762.466797
3694.727023	1.723473	0.871690	7427.341797
3694.727908	1.671892	0.871690	8906.966797
3694.728858	1.619810	0.871690	10445.786133
3694.729915	1.025332	0.871690	11529.562500
3694.730794	0.095281	0.871690	11613.314453
3694.731654	0.090502	0.871690	11691.145508
3694.732701	0.090560	0.871690	11785.961914
3694.733645	0.090465	0.871690	11871.361328
3694.734520	0.090469	0.871690	11950.521484
3694.735442	0.090571	0.871690	12034.028320
3694.736490	0.090546	0.871690	12128.919922
3694.737376	0.090469	0.871690	12209.075195
3694.738238	0.090491	0.871690	12287.078125
3694.739281	0.090667	0.871690	12381.643555
3695.748800	1.444263	0.927519	612.367432
3695.749838	1.885778	0.927519	2569.804687
3695.750726	1.837859	0.927519	4201.823242
3695.751604	1.781924	0.927519	5766.352539
3695.752597	1.722828	0.927519	7477.121094
3695.753526	1.667329	0.927519	9026.070312
3695.754453	1.616796	0.927519	10524.839844
3695.755339	1.178203	0.927519	11568.727539
3695.756385	0.094493	0.927519	11667.567383
3695.757296	0.090399	0.927519	11749.920898
3695.758178	0.090535	0.927519	11829.772461
3695.759114	0.090597	0.927519	11914.571289
3695.760108	0.090388	0.927519	12004.416992
3695.760991	0.090428	0.927519	12084.265625
3695.761854	0.090582	0.927519	12162.438477
3695.762957	0.090494	0.927519	12262.253906
3695.763842	0.090509	0.927519	12342.354492
3695.764701	0.090476	0.927519	12420.073242
3696.814023	1.458629	0.856173	622.834656
3696.814999	1.885668	0.856173	2463.246338
3696.816052	1.830941	0.856173	4391.227539
3696.816971	1.771509	0.856173	6019.244141
3696.817897	1.716317	0.856173	7608.553711
3696.818761	1.664828	0.856173	9046.964844
3696.819810	1.609731	0.856173	10735.573242
3696.820696	0.961630	0.856173	11587.577148
3696.821564	0.093761	0.856173	11668.961914
3696.822544	0.090487	0.856173	11757.639648
3696.823478	0.090476	0.856173	11842.144531
3696.824387	0.090571	0.856173	11924.473633
3696.825261	0.090538	0.856173	12003.604492
3696.826307	0.090571	0.856173	12098.341797
3696.827200	0.090421	0.856173	12179.087891
3696.828080	0.090516	0.856173	12258.742187
3696.829008	0.090538	0.856173	12342.761719
3696.830001	0.090509	0.856173	12432.636719
3697.841952	1.541836	0.957606	795.587341
3697.842972	1.882288	0.957606	2715.520752
3697.843873	1.831439	0.957606	4365.647461
3697.844845	1.770630	0.957606	6086.699707
3697.845893	1.706990	0.957606	7875.625000
3697.846812	1.654548	0.957606	9396.155273
3697.847680	1.605765	0.957606	10789.959961
3697.848786	0.585670	0.957606	11437.710937
3697.849778	0.090344	0.957606	11527.332031
3697.850655	0.090538	0.957606	11606.734375
3697.851653	0.090615	0.957606	11697.167969
3697.852693	0.090557	0.957606	11791.346680
3697.853586	0.090443	0.957606	11872.112305
3697.854442	0.090531	0.957606	11949.606445
3697.855506	0.090586	0.957606	12045.990234
3697.856498	0.090454	0.957606	12135.720703
3697.857390	0.090524	0.957606	12216.467773
3697.858374	0.090593	0.957606	12305.611328
3698.902029	1.516637	0.892307	767.418335
3698.903020	1.883551	0.892307	2634.017334
3698.903923	1.834248	0.892307	4290.343262
3698.904918	1.771194	0.892307	6052.681152
3698.905998	1.707151	0.892307	7896.404297
3698.906892	1.655182	0.892307	9376.136719
3698.907781	1.605088	0.892307	10803.059570
3698.908874	0.587919	0.892307	11445.654297
3698.909835	0.090385	0.892307	11532.513672
3698.910696	0.090458	0.892307	11610.397461
3698.911732	0.090608	0.892307	11704.267578
3698.912767	0.090535	0.892307	11797.970703
3698.913647	0.090414	0.892307	11877.535156
3698.914580	0.090494	0.892307	11961.966797
3698.915632	0.090637	0.892307	12057.317383
3698.916574	0.090494	0.892307	12142.563477
3698.917431	0.090509	0.892307	12220.129883
3698.918453	0.090721	0.892307	12312.847656
3699.934778	1.543092	0.927346	850.243774
3699.935834	1.879816	0.927346	2835.329102
3699.936736	1.826990	0.927346	4483.273926
3699.937598	1.769908	0.927346	6008.935059
3699.938691	1.706671	0.927346	7874.326660
3699.939660	1.652098	0.927346	9475.209961
3699.940525	1.604484	0.927346	10863.087891
3699.941618	0.547357	0.927346	11461.349609
3699.942656	0.090421	0.927346	11555.207031
3699.943537	0.090597	0.927346	11635.022461
3699.944465	0.090630	0.927346	11719.126953
3699.945537	0.090546	0.927346	11816.191406
3699.946481	0.090560	0.927346	11901.680664
3699.947339	0.090516	0.927346	11979.343750
3699.948368	0.090659	0.927346	12072.631836
3699.949396	0.090509	0.927346	12165.674805
3699.950289	0.090513	0.927346	12246.502930
3699.951241	0.090648	0.927346	12332.799805
3700.990646	1.437869	0.917440	603.904785
3700.991719	1.883503	0.917440	2624.903809
3700.992734	1.826993	0.917440	4479.301758
3700.993633	1.770157	0.917440	6070.673340
3700.994629	1.710930	0.917440	7774.759766
3700.995668	1.651849	0.917440	9491.031250
3700.996579	1.601462	0.917440	10949.963867
3700.997448	0.748956	0.917440	11600.806641
3700.998548	0.090502	0.917440	11700.358398
3700.999512	0.090421	0.917440	11787.524414
3701.000386	0.090480	0.917440	11866.603516
3701.001407	0.090634	0.917440	11959.140625
3701.002456	0.090509	0.917440	12054.084961
3701.003339	0.090513	0.917440	12134.007812
3701.004209	0.090549	0.917440	12212.786133
3701.005300	0.090601	0.917440	12311.631836
3701.006266	0.090414	0.917440	12398.971680
3701.007131	0.090509	0.917440	12477.261719
3702.030008	1.431903	0.922008	601.399292
3702.030964	1.885693	0.922008	2404.122070
3702.032031	1.831066	0.922008	4357.869141
3702.032972	1.771311	0.922008	6024.672852
3702.033850	1.717687	0.922008	7532.801758
3702.034888	1.658968	0.922008	9254.810547
3702.035919	1.602561	0.922008	10907.050781
3702.036822	0.746239	0.922008	11580.904297
3702.037790	0.091249	0.922008	11669.233398
3702.038847	0.090520	0.922008	11764.913086
3702.039764	0.090476	0.922008	11847.879883
3702.040626	0.090575	0.922008	11925.955078
3702.041725	0.090601	0.922008	12025.525391
3702.042713	0.090538	0.922008	12114.977539
3702.043611	0.090491	0.922008	12196.238281
3702.044603	0.090575	0.922008	12286.088867
3702.045663	0.090608	0.922008	12382.132812
3702.046554	0.090472	0.922008	12462.744141
3703.078184	1.534365	0.902890	796.335510
3703.079211	1.881742	0.902890	2728.884521
3703.080092	1.831981	0.902890	4342.860352
3703.081085	1.770223	0.902890	6100.692383
3703.082138	1.706675	0.902890	7897.820801
3703.083052	1.654424	0.902890	9409.963867
3703.083915	1.604967	0.902890	10795.050781
3703.085009	0.582828	0.902890	11432.665039
3703.085978	0.090300	0.902890	11520.166016
3703.086862	0.090498	0.902890	11600.166016
3703.087869	0.090623	0.902890	11691.422852
3703.088916	0.090546	0.902890	11786.224609
3703.089806	0.090546	0.902890	11866.810547
3703.090691	0.090549	0.902890	11946.946289
3703.091782	0.090582	0.902890	12045.771484
3703.092748	0.090516	0.902890	12133.209961
3703.093613	0.090502	0.902890	12211.494141
3703.094651	0.090579	0.902890	12305.514648
3704.122567	1.450902	0.897854	634.044189
3704.123444	1.889088	0.897854	2290.774414
3704.124469	1.838467	0.897854	4175.202637
3704.125516	1.772505	0.897854	6031.015137
3704.126412	1.717321	0.897854	7569.734375
3704.127335	1.664531	0.897854	9106.096680
3704.128409	1.606128	0.897854	10831.078125
3704.129359	0.763213	0.897854	11556.130859
3704.130222	0.091216	0.897854	11634.850586
3704.131263	0.090553	0.897854	11729.116211
3704.132271	0.090476	0.897854	11820.316406
3704.133153	0.090498	0.897854	11900.135742
3704.134105	0.090571	0.897854	11986.359375
3704.135168	0.090494	0.897854	12082.554687
3704.136094	0.090469	0.897854	12166.329102
3704.136959	0.090491	0.897854	12244.603516
3704.138006	0.090575	0.897854	12339.435547
3704.139028	0.090491	0.897854	12431.916992
3705.170114	1.447408	0.896231	622.385620
3705.171176	1.883573	0.896231	2622.740234
3705.172199	1.827319	0.896231	4492.087891
3705.173080	1.770897	0.896231	6052.248535
3705.174053	1.713505	0.896231	7719.488281
3705.175106	1.653486	0.896231	9460.609375
3705.176035	1.602894	0.896231	10949.698242
3705.176902	0.767333	0.896231	11614.975586
3705.177948	0.090513	0.896231	11709.652344
3705.178959	0.090564	0.896231	11801.212891
3705.179850	0.090461	0.896231	11881.814453
3705.180812	0.090524	0.896231	11968.898437
3705.181869	0.090549	0.896231	12064.609375
3705.182790	0.090487	0.896231	12147.948242
3705.183652	0.090524	0.896231	12225.979492
3705.184745	0.090608	0.896231	12325.013672
3705.185733	0.090491	0.896231	12414.418945
3705.186632	0.090483	0.896231	12495.763672
3706.214325	1.437286	0.899034	605.097534
3706.215381	1.884653	0.899034	2595.291504
3706.216277	1.836032	0.899034	4240.375977
3706.217158	1.779814	0.899034	5808.392578
3706.218102	1.722942	0.899034	7434.849609
3706.219092	1.666707	0.899034	9084.888672
3706.219969	1.617671	0.899034	10503.585937
3706.220868	1.081567	0.899034	11475.915039
3706.221980	0.093062	0.899034	11579.399414
3706.222864	0.090374	0.899034	11659.290039
3706.223728	0.090469	0.899034	11737.455078
3706.224750	0.090619	0.899034	11830.067383
3706.225718	0.090432	0.899034	11917.605469
3706.226594	0.090469	0.899034	11996.856445
3706.227465	0.090527	0.899034	12075.706055
3706.228575	0.090502	0.899034	12176.163086
3706.229485	0.090513	0.899034	12258.529297
3706.230346	0.090465	0.899034	12336.419922
3707.261465	1.527902	0.910245	788.397217
3707.262407	1.885525	0.910245	2564.561523
3707.263273	1.838372	0.910245	4156.591309
3707.264348	1.770916	0.910245	6060.325195
3707.265369	1.709971	0.910245	7806.205078
3707.266262	1.659108	0.910245	9287.788086
3707.267241	1.606512	0.910245	10860.563477
3707.268301	0.589006	0.910245	11484.910156
3707.269211	0.090293	0.910245	11567.077148
3707.270069	0.090450	0.910245	11644.683594
3707.271146	0.090502	0.910245	11742.154297
3707.272141	0.090414	0.910245	11832.116211
3707.273017	0.090385	0.910245	11911.292969
3707.274005	0.090549	0.910245	12000.755859
3707.275045	0.090509	0.910245	12094.884766
3707.275939	0.090443	0.910245	12175.741211
3707.276801	0.090531	0.910245	12253.779297
3707.277879	0.090520	0.910245	12351.360352
3708.304055	1.434500	0.897846	603.924316
3708.305099	1.885305	0.897846	2572.182617
3708.305982	1.838185	0.897846	4195.299805
3708.306863	1.781862	0.897846	5765.120117
3708.307772	1.725179	0.897846	7333.308105
3708.308774	1.667820	0.897846	9004.463867
3708.309691	1.617715	0.897846	10487.908203
3708.310588	1.204969	0.897846	11568.765625
3708.311587	0.104216	0.897846	11672.877930
3708.312517	0.090322	0.897846	11756.877930
3708.313446	0.090381	0.897846	11840.841797
3708.314311	0.090425	0.897846	11919.059570
3708.315357	0.090370	0.897846	12013.586914
3708.316247	0.090513	0.897846	12094.143555
3708.317123	0.090370	0.897846	12173.307617
3708.318134	0.090505	0.897846	12264.808594
3708.319062	0.090454	0.897846	12348.750000
3708.319933	0.090388	0.897846	12427.478516
3709.356221	1.444991	0.917428	614.121338
3709.357085	1.888118	0.917428	2245.455078
3709.358201	1.834984	0.917428	4293.297363
3709.359113	1.776174	0.917428	5913.168457
3709.359982	1.721320	0.917428	7408.995117
3709.361087	1.660752	0.917428	9244.125977
3709.362057	1.608289	0.917428	10804.166016
3709.362926	0.926210	0.917428	11609.041992
3709.364007	0.091183	0.917428	11707.610352
3709.365034	0.090498	0.917428	11800.551758
3709.365912	0.090494	0.917428	11880.005859
3709.366843	0.090535	0.917428	11964.293945
3709.367910	0.090648	0.917428	12061.015625
3709.368842	0.090535	0.917428	12145.393555
3709.369701	0.090509	0.917428	12223.140625
3709.370741	0.090645	0.917428	12317.411133
3709.371775	0.090472	0.917428	12410.959961
3709.372657	0.090502	0.917428	12490.782227
3710.391358	1.567727	0.916529	870.088440
3710.392277	1.884719	0.916529	2602.145508
3710.393204	1.834438	0.916529	4302.669922
3710.394075	1.776943	0.916529	5850.387695
3710.395126	1.715724	0.916529	7653.613281
3710.396017	1.664707	0.916529	9136.867187
3710.396895	1.616770	0.916529	10556.391602
3710.397894	0.973671	0.916529	11529.088867
3710.398845	0.092827	0.916529	11617.367187
3710.399735	0.090465	0.916529	11697.880859
3710.400713	0.090571	0.916529	11786.459961
3710.401733	0.090458	0.916529	11878.726562
3710.402614	0.090494	0.916529	11958.452148
3710.403469	0.090520	0.916529	12035.846680
3710.404520	0.090513	0.916529	12130.975586
3710.405458	0.090359	0.916529	12215.732422
3710.406340	0.090491	0.916529	12295.544922
3710.407295	0.090502	0.916529	12381.973633
3711.451859	1.456619	0.878554	646.738708
3711.452725	1.889330	0.878554	2282.898193
3711.453761	1.838353	0.878554	4187.432129
3711.454813	1.772029	0.878554	6051.606445
3711.455704	1.717668	0.878554	7582.048828
3711.456631	1.664564	0.878554	9125.099609
3711.457702	1.606948	0.878554	10846.141602
3711.458653	0.750337	0.878554	11559.711914
3711.459512	0.091066	0.878554	11637.937500
3711.460529	0.090586	0.878554	11730.063477
3711.461555	0.090557	0.878554	11822.974609
3711.462448	0.090535	0.878554	11903.822266
3711.463384	0.090546	0.878554	11988.573242
3711.464433	0.090502	0.878554	12083.509766
3711.465363	0.090476	0.878554	12167.652344
3711.466227	0.090480	0.878554	12245.827148
3711.467278	0.090626	0.878554	12341.075195
3711.468285	0.090480	0.878554	12432.188477
3712.478699	1.487523	0.925025	694.673340
3712.479588	1.888407	0.925025	2373.467041
3712.480456	1.844132	0.925025	3974.173828
3712.481512	1.778866	0.925025	5852.656250
3712.482392	1.724949	0.925025	7370.611328
3712.483267	1.674705	0.925025	8835.977539
3712.484227	1.622091	0.925025	10393.184570
3712.485183	1.192031	0.925025	11532.766602
3712.486106	0.101829	0.925025	11626.754883
3712.486982	0.090527	0.925025	11706.056641
3712.487999	0.090491	0.925025	11798.085937
3712.488895	0.090374	0.925025	11879.060547
3712.489771	0.090531	0.925025	11958.365234
3712.490669	0.090586	0.925025	12039.710937
3712.491700	0.090483	0.925025	12132.999023
3712.492587	0.090498	0.925025	12213.270508
3712.493458	0.090502	0.925025	12292.097656
3712.494471	0.090505	0.925025	12383.779297
3713.546169	1.447720	0.845611	610.937744
3713.547265	1.882632	0.845611	2674.302246
3713.548254	1.826964	0.845611	4481.169922
3713.549138	1.771637	0.845611	6047.296875
3713.550132	1.712168	0.845611	7749.191895
3713.551201	1.652688	0.845611	9515.915039
3713.552096	1.603121	0.845611	10950.708984
3713.552990	0.734443	0.845611	11607.301758
3713.554091	0.090483	0.845611	11706.923828
3713.555053	0.090538	0.845611	11794.021484
3713.555919	0.090502	0.845611	11872.395508
3713.556960	0.090641	0.845611	11966.752930
3713.557997	0.090425	0.845611	12060.523437
3713.558893	0.090494	0.845611	12141.606445
3713.559830	0.090630	0.845611	12226.526367
3713.560883	0.090612	0.845611	12321.940430
3713.561815	0.090494	0.845611	12406.281250
3713.562677	0.090520	0.845611	12484.309570
3714.569150	1.437880	0.946887	608.223083
3714.570186	1.884704	0.946887	2560.776855
3714.571225	1.828649	0.946887	4460.742676
3714.572108	1.771633	0.946887	6025.094727
3714.573050	1.715046	0.946887	7640.668457
3714.574104	1.655046	0.946887	9385.086914
3714.575042	1.603806	0.946887	10889.457031
3714.575918	0.815303	0.946887	11603.662109
3714.576962	0.090740	0.946887	11698.394531
3714.577975	0.090538	0.946887	11790.109375
3714.578867	0.090469	0.946887	11870.807617
3714.579833	0.090626	0.946887	11958.352539
3714.580884	0.090531	0.946887	12053.500977
3714.581808	0.090527	0.946887	12137.148437
3714.582668	0.090494	0.946887	12214.973633
3714.583749	0.090590	0.946887	12312.901367
3714.584747	0.090476	0.946887	12403.196289
3714.585637	0.090487	0.946887	12483.729492
3715.637529	1.523807	0.838493	772.570374
3715.638431	1.886158	0.838493	2473.885254
3715.639310	1.840752	0.838493	4091.906250
3715.640319	1.777529	0.838493	5885.433105
3715.641327	1.715804	0.838493	7614.963867
