time (s)	magX	magY	magZ
6463.666564	37.656342	-407.492706	-677.225586
6463.669897	37.013443	-410.414948	-656.711243
6463.673232	35.610756	-413.863251	-636.664490
6463.676600	33.915840	-413.454132	-616.442383
6463.679892	32.863823	-416.434845	-596.746277
6463.683226	31.753361	-415.675049	-576.991821
6463.686563	30.350674	-416.376373	-557.587952
6463.689914	29.766220	-417.545288	-538.125610
6463.693223	28.538866	-415.324371	-519.656921
6463.696559	27.486849	-415.207458	-501.012878
6463.699892	26.434834	-412.928131	-483.771515
6463.703225	24.856810	-411.700745	-465.361206
6463.706559	24.272356	-408.720032	-448.528931
6463.709890	23.103449	-407.142029	-431.930450
6463.713215	22.051432	-403.401550	-415.215088
6463.716555	20.999416	-400.070129	-399.727081
6463.719912	19.830509	-398.199890	-383.888367
6463.724172	18.135595	-388.965515	-353.321472
6463.727402	17.843369	-385.225006	-339.177704
6463.730741	17.142023	-381.133850	-326.261261
6463.734083	16.206898	-376.750458	-313.403290
6463.737437	15.622443	-374.354156	-299.960815
6463.740310	14.804208	-368.275848	-288.213318
6463.743664	13.869082	-364.067780	-276.758026
6463.747008	13.167737	-359.099945	-265.711853
6463.749883	12.466393	-353.956757	-253.496780
6463.753219	12.232612	-348.170654	-243.210403
6463.756615	11.414377	-343.904144	-232.690247
6463.759888	11.297486	-339.462311	-223.222092
6463.763249	10.070134	-333.267090	-213.344833
6463.766554	10.187025	-330.169495	-204.110458
6463.769881	9.251899	-324.383392	-195.051437
6463.773218	8.959673	-320.467560	-186.869095
6463.776568	8.959673	-315.032135	-179.037415
6463.779877	8.258328	-311.174744	-170.445938
6463.783218	8.316773	-305.563995	-163.666275
6463.786546	7.907657	-300.187012	-156.594391
6463.789885	7.440093	-294.868500	-149.405609
6463.793217	6.972530	-290.368195	-143.268860
6463.796552	6.855639	-286.569244	-136.547638
6463.799877	6.271186	-281.075409	-131.521332
6463.803216	6.504968	-276.867310	-125.443024
6463.806561	6.154296	-272.308594	-119.540039
6463.809877	5.978960	-268.509644	-113.695496
6463.813210	5.277616	-263.775574	-108.727646
6463.816543	5.394506	-259.450592	-103.935127
6463.820809	4.517826	-250.625366	-94.642319
6463.824055	4.400935	-246.475739	-91.427826
6463.827391	4.225599	-242.559906	-86.109299
6463.830728	3.991818	-238.410278	-82.193459
6463.833637	3.407364	-235.195770	-78.569847
6463.836981	3.582700	-230.753937	-74.420227
6463.840323	3.465810	-228.299240	-72.316193
6463.843693	3.056692	-223.857407	-68.049683
6463.846542	3.056692	-220.759796	-65.185860
6463.849920	2.647575	-217.954422	-62.614262
6463.853218	2.472239	-214.155457	-59.282879
6463.856545	2.238457	-211.408539	-56.769730
6463.859874	2.004676	-207.843369	-53.496788
6463.863211	2.180012	-203.869080	-50.632965
6463.866538	1.595558	-201.122131	-48.061371
6463.869872	1.127995	-198.316772	-46.308010
6463.873212	1.595558	-195.452942	-43.561077
6463.876539	1.303331	-192.238464	-40.931038
6463.879873	1.127995	-189.140854	-39.586796
6463.883201	0.952659	-186.803040	-37.248978
6463.886535	0.075979	-184.874344	-35.612511
6463.889878	0.543542	-182.068970	-33.450031
6463.893211	0.368206	-179.555801	-31.638226
6463.896537	0.075979	-176.107529	-29.417301
6463.899866	0.134424	-174.471069	-27.663942
6463.903204	-0.216248	-171.957916	-26.962599
6463.906535	0.251315	-169.269424	-25.910582
6463.909872	0.192870	-167.048508	-24.040331
6463.913225	-0.099357	-165.061371	-23.163647
6463.917385	0.075979	-160.911743	-20.533607
6463.920709	0.251315	-159.216827	-19.072475
6463.924065	0.134424	-157.112793	-17.903568
6463.927403	-0.216248	-155.534775	-16.909996
6463.930346	-0.333138	-152.846283	-16.208652
6463.933643	-0.157802	-151.735825	-14.981300
6463.936980	-0.391584	-150.333145	-14.104618
6463.940318	0.075979	-148.404434	-13.227940
6463.943196	-0.566920	-146.475739	-11.883698
6463.946529	-0.508474	-145.073059	-10.890125
6463.949867	-0.625365	-143.378143	-10.013447
6463.953197	-0.625365	-141.624786	-10.188782
6463.956531	-0.566920	-140.338974	-9.136765
6463.959863	-0.917592	-138.819412	-8.201641
6463.963199	-0.742256	-137.241379	-7.558743
6463.966529	-0.742256	-136.364700	-6.857395
6463.969865	-0.917592	-134.669785	-6.389835
6463.973231	-0.566920	-133.909988	-5.571598
6463.976531	-1.326709	-132.682648	-5.337818
6463.979863	-0.859147	-131.338394	-3.818237
6463.983197	-0.742256	-130.344833	-4.987144
6463.986530	-0.625365	-129.409698	-3.116894
6463.989859	-1.092928	-127.890121	-2.590889
6463.993199	-0.625365	-127.013443	-2.649330
6463.996530	-1.151373	-125.786087	-1.655762
6463.999870	-1.034483	-124.617180	-2.181767
6464.003200	-1.268264	-123.915833	-2.006435
6464.006523	-1.209819	-123.448273	-0.954418
6464.010727	-1.326709	-121.168907	-0.662189
6464.014045	-1.502046	-120.526001	-0.720638
6464.017425	-1.326709	-120.175339	-0.662189
6464.020723	-0.976037	-119.240211	-0.077736
6464.023645	-1.502046	-118.772644	0.331387
6464.026963	-1.735827	-118.305084	0.039154
6464.030308	-1.794272	-117.369957	0.915840
6464.033671	-1.911163	-117.603737	0.857391
6464.036525	-1.560491	-116.259491	1.500294
6464.039856	-1.735827	-115.207481	1.850964
6464.043189	-1.677382	-114.798363	2.201637
6464.046523	-1.618936	-114.038574	2.026299
6464.049850	-1.502046	-113.921677	2.493858
6464.053184	-1.326709	-112.986549	1.734074
6464.056521	-0.917592	-113.337227	2.610752
6464.059892	-1.151373	-112.635887	2.786091
6464.063186	-1.560491	-112.226768	2.669197
6464.066523	-1.735827	-112.226768	2.844532
6464.069856	-1.209819	-112.226768	3.545876
6464.073187	-1.092928	-111.992989	3.253651
6464.076523	-1.852718	-111.116302	3.838104
6464.079857	-2.320281	-111.116302	2.902981
6464.083183	-1.502046	-111.233192	4.013439
6464.086525	-2.028054	-110.824081	3.312096
6464.089909	-2.261835	-110.531853	3.428986
6464.093188	-1.852718	-110.707184	3.370541
6464.096521	-1.911163	-111.466980	3.662766
6464.099851	-2.437171	-111.116302	3.721214
6464.103218	-1.735827	-111.291641	3.721214
6464.107363	-1.735827	-110.999413	3.253651
6464.110710	-2.846289	-110.590302	3.370541
6464.114054	-2.261835	-110.707184	2.201637
6464.117384	-1.969608	-111.350082	2.318527
6464.120289	-2.144944	-111.057861	2.669197
6464.123625	-2.203390	-111.642311	2.610752
6464.126982	-2.787843	-111.116302	2.961422
6464.130269	-3.489187	-111.992989	2.435417
6464.133184	-3.606078	-111.876091	2.318527
6464.136509	-2.846289	-112.635887	1.675625
6464.139846	-2.554062	-112.518990	2.844532
6464.143176	-2.729398	-112.518990	2.610752
6464.146547	-2.963179	-113.454109	2.669197
6464.149844	-2.963179	-113.746346	1.850964
6464.153184	-3.196961	-114.739914	2.786091
6464.156510	-2.729398	-114.506134	3.078312
6464.159848	-3.372297	-115.733490	1.850964
6464.163174	-2.320281	-115.616592	1.383400
6464.166516	-3.021625	-115.382812	1.558735
6464.169837	-2.963179	-116.902397	1.149620
6464.173179	-3.956750	-117.311508	1.266510
6464.176513	-4.132086	-118.012856	0.214493
6464.179848	-4.073641	-119.415543	-1.188198
6464.183171	-3.606078	-119.298660	0.331387
6464.186511	-2.963179	-120.058441	-0.428406
6464.189863	-3.138515	-120.759781	0.740498
6464.193175	-4.365868	-121.753357	-0.720638
6464.196507	-3.547633	-123.389824	-1.246643
6464.201137	-3.664524	-124.266502	-1.071308
6464.204039	-5.008767	-124.909409	-1.889545
6464.207448	-5.008767	-125.669189	-3.116894
6464.210760	-4.658094	-126.662766	-2.941559
6464.213626	-4.716540	-127.773239	-3.467564
6464.216929	-4.891876	-128.708359	-3.642902
6464.220271	-5.417884	-130.520157	-4.636471
6464.223593	-5.008767	-131.513733	-5.104034
6464.226508	-5.300993	-132.565750	-5.980717
6464.229836	-5.184103	-133.325531	-4.928699
6464.233199	-5.125657	-134.728226	-6.682060
6464.236505	-5.768556	-135.897125	-7.792522
6464.239840	-5.534775	-137.592056	-7.383404
6464.243165	-5.768556	-138.293396	-8.435421
6464.246509	-5.710111	-140.397430	-9.195210
6464.249837	-5.476330	-141.916992	-10.831680
6464.253164	-6.236119	-142.559906	-10.831680
6464.256499	-5.885447	-144.313263	-11.883698
6464.259833	-5.768556	-146.300415	-11.942142
6464.263190	-6.236119	-147.352417	-12.585041
6464.266504	-6.411455	-149.924011	-13.637054
6464.269833	-6.528346	-150.976028	-14.747520
6464.273171	-6.762128	-152.846283	-15.390419
6464.276500	-6.820573	-154.365875	-16.383991
6464.279828	-6.645236	-156.411453	-17.494450
6464.283166	-7.405026	-158.223251	-18.604912
6464.286497	-7.171245	-160.502625	-20.358273
6464.289835	-7.755698	-162.431320	-21.702515
6464.293157	-7.989480	-164.652252	-23.222095
6464.297359	-8.223261	-168.568085	-25.676800
6464.300761	-8.398597	-171.490356	-27.430161
6464.304083	-8.573934	-173.419052	-28.248396
6464.307399	-8.164816	-176.224426	-29.709528
6464.310256	-9.158387	-178.562241	-31.579781
6464.313581	-9.099941	-182.185852	-33.566925
6464.316926	-9.216832	-183.939209	-34.911167
6464.320254	-9.976622	-187.153702	-37.482761
6464.323157	-9.509059	-189.666855	-39.645241
6464.326496	-9.684395	-192.472244	-40.989483
6464.329829	-10.035067	-194.985382	-43.268852
6464.333163	-10.268848	-198.082993	-45.255993
6464.336515	-10.970193	-200.771469	-48.528934
6464.339828	-10.736412	-204.628876	-50.223846
6464.343157	-10.970193	-207.726471	-53.029224
6464.346495	-11.554646	-210.765625	-55.659267
6464.349841	-12.255991	-213.395660	-58.698425
6464.353156	-12.431327	-217.428391	-61.679138
6464.356491	-12.548217	-221.461121	-64.952080
6464.359829	-12.489772	-224.324966	-67.991234
6464.363164	-12.957335	-227.890137	-70.270607
6464.366487	-12.781999	-232.273529	-74.712448
6464.369826	-13.249562	-234.728210	-77.400940
6464.373156	-14.009352	-238.702515	-81.667450
6464.376493	-14.009352	-243.436569	-85.817070
6464.379822	-14.593804	-246.241974	-90.434250
6464.383152	-14.652250	-249.807114	-94.525421
6464.386488	-15.353595	-254.307404	-98.616600
6464.389827	-15.645822	-259.041504	-103.000000
6464.394527	-16.522501	-267.691406	-113.987732
6464.397470	-17.282290	-271.957916	-119.072479
6464.400741	-18.217415	-276.282867	-124.624786
6464.404031	-18.158970	-280.724701	-129.884872
6464.407331	-19.152542	-286.452362	-136.080078
6464.410248	-19.035652	-290.952667	-143.444183
6464.413573	-19.970778	-295.628296	-149.464050
6464.416912	-20.789011	-300.596130	-157.295731
6464.420240	-20.847456	-306.265320	-163.374054
6464.423172	-21.782581	-311.057861	-171.205734
6464.426483	-22.893044	-315.733490	-179.855637
6464.429812	-23.360607	-320.116913	-188.213333
6464.433153	-23.828171	-325.902985	-196.045013
6464.436502	-24.412624	-330.812378	-205.746933
6464.439832	-25.113968	-335.780243	-214.630630
6464.443147	-25.581530	-340.689667	-224.449448
6464.446484	-26.691992	-345.715942	-233.917603
6464.449816	-27.685564	-350.391571	-244.496216
6464.453148	-28.386908	-355.476318	-254.548813
6464.456484	-28.737579	-361.203979	-266.413208
6464.459814	-29.906487	-365.645813	-277.751617
6464.463152	-30.783167	-371.548798	-290.025146
6464.466490	-31.659847	-375.347748	-301.831116
6464.469816	-33.062534	-380.783173	-315.507294
6464.473143	-34.231441	-385.108124	-327.371735
6464.476484	-35.049679	-388.907074	-342.158386
6464.479817	-35.692577	-393.348907	-355.600830
6464.483145	-36.686150	-398.725891	-370.621277
6464.486480	-37.562828	-401.706635	-384.648163
6464.489809	-38.907070	-405.622467	-400.486847
6464.494127	-40.835766	-411.466949	-433.274719
6464.497426	-42.706017	-415.908844	-450.399200
6464.500652	-43.465809	-418.772614	-467.406769
6464.504023	-44.985390	-420.233795	-484.881958
6464.506894	-45.686733	-423.623627	-502.240204
6464.510236	-46.621857	-424.850952	-521.468689
6464.513564	-48.082993	-425.727631	-539.937439
6464.516897	-49.602570	-426.779663	-558.990662
6464.519809	-50.713032	-426.955017	-577.985413
6464.523143	-52.583282	-425.961426	-597.038574
6464.526477	-52.992401	-426.078278	-617.377502
6464.529806	-54.921097	-424.792511	-636.722961
6464.533140	-56.440678	-421.402679	-657.880188
6464.536485	-58.252487	-420.175323	-678.219116
6464.539813	-59.304501	-416.259491	-697.389221
6464.543144	-60.356518	-411.583862	-717.845093
6464.546511	-62.226768	-408.252502	-737.248962
6464.549808	-63.337227	-401.063690	-758.230835
6464.553142	-64.681473	-396.621857	-776.991821
6464.556473	-66.142601	-389.959106	-796.278748
6464.559805	-67.837517	-380.841614	-815.448853
6464.563135	-68.538864	-372.074829	-833.450012
6464.566476	-70.000000	-363.541779	-851.568054
6464.569803	-70.350670	-353.430756	-868.867920
6464.573133	-71.987144	-342.559906	-886.693726
6464.576469	-72.980713	-330.987701	-902.181763
6464.579799	-73.798943	-318.305084	-917.435974
6464.583134	-74.500290	-304.862640	-932.164246
6464.586467	-75.552307	-291.127991	-944.203918
6464.590736	-76.721214	-260.502625	-969.101685
6464.594058	-76.955002	-243.787262	-979.095825
6464.597326	-78.299240	-227.305664	-988.563965
6464.600653	-78.649910	-209.713623	-997.096985
6464.603555	-78.942139	-191.829330	-1002.649292
6464.606893	-78.649910	-173.009933	-1009.253662
6464.610230	-79.117470	-153.664520	-1013.403259
6464.613581	-79.117470	-133.617767	-1016.676208
6464.616467	-78.766800	-113.863235	-1018.429504
6464.619798	-78.474579	-93.407356	-1020.007568
6464.623127	-78.708359	-73.594391	-1018.195801
6464.626468	-78.591469	-51.560493	-1017.786621
6464.629813	-78.299240	-31.279957	-1013.987671
6464.633162	-77.831673	-10.356517	-1010.714783
6464.636460	-77.539452	12.028054	-1004.344238
6464.639799	-76.838112	33.068382	-999.142578
6464.643127	-76.838112	53.582699	-990.784912
6464.646466	-75.610756	74.389252	-983.303894
6464.649795	-74.675629	94.611343	-974.946167
6464.653130	-74.441849	114.950325	-962.731140
6464.656462	-73.506721	134.704849	-951.684998
6464.659791	-73.214493	153.991821	-939.294556
6464.663164	-72.220924	172.402115	-926.845703
6464.666459	-70.993568	191.513733	-912.409668
6464.669797	-70.000000	208.755112	-897.447632
6464.673128	-68.655754	225.996490	-882.544067
6464.676459	-68.129753	241.426071	-867.114502
6464.679796	-66.843956	257.323212	-850.925171
6464.684052	-63.980129	286.312103	-817.143738
6464.687389	-63.045002	299.988312	-801.071289
6464.690719	-61.700756	312.729401	-782.310303
6464.694021	-60.356518	324.067810	-765.945618
6464.697302	-58.836941	335.113983	-747.359985
6464.700218	-58.018703	345.166565	-728.891296
6464.703545	-56.791351	354.225586	-710.305664
6464.706895	-54.804207	363.927521	-692.246033
6464.710207	-53.810635	371.291626	-675.238403
6464.713118	-52.700176	378.188202	-657.178833
6464.716454	-51.005257	384.850952	-639.469849
6464.719786	-49.310345	389.994141	-621.410278
6464.723120	-47.732319	395.955597	-603.175293
6464.726458	-46.563412	399.696075	-587.161316
6464.729794	-45.452953	403.261261	-568.867859
6464.733119	-44.108707	405.248383	-552.152527
6464.736485	-43.407360	408.229095	-535.846313
6464.739789	-41.887783	408.930481	-519.481567
6464.743123	-40.952660	409.573334	-503.350677
6464.746453	-38.965515	412.144928	-486.576874
6464.749791	-38.205727	410.917603	-471.147278
6464.753123	-37.036819	409.982483	-456.360626
6464.756450	-35.692577	410.742249	-441.223267
6464.759787	-34.114552	408.813538	-426.553467
6464.763120	-32.945644	407.410889	-411.883698
6464.766452	-32.068966	405.131500	-397.739929
6464.769782	-31.367620	403.261261	-384.998840
6464.773119	-30.549385	399.871429	-372.374634
6464.776447	-29.088251	397.884277	-358.873749
6464.780712	-27.159554	391.455292	-334.852722
6464.784042	-27.218000	388.065460	-323.572754
6464.787298	-25.873756	384.032715	-311.474579
6464.790632	-25.289303	380.292236	-300.779083
6464.793969	-24.529514	376.025726	-290.200470
6464.796872	-23.945061	371.876099	-280.030975
6464.800203	-22.659262	367.901794	-269.510834
6464.803542	-22.425480	363.576874	-260.101105
6464.806443	-21.490356	359.368805	-250.574524
6464.809782	-21.198130	354.225586	-241.223267
6464.813116	-19.853886	350.485077	-232.398010
6464.816471	-19.620106	345.049683	-224.157227
6464.819794	-18.977205	340.783173	-215.507309
6464.823117	-18.860315	335.523071	-208.260086
6464.826448	-18.158970	330.730560	-199.551727
6464.829774	-17.866743	325.704254	-192.362946
6464.833109	-16.756283	321.496216	-185.641739
6464.836442	-16.639391	316.586792	-178.394516
6464.839775	-15.879602	311.443604	-171.088837
6464.843113	-15.587377	307.586212	-165.711868
6464.846447	-14.886031	302.443024	-159.399765
6464.849772	-14.243133	297.475189	-153.672119
6464.853113	-14.126242	292.799561	-146.658676
6464.856445	-13.717125	287.539459	-141.515488
6464.859809	-12.898890	284.441864	-136.430740
6464.863102	-12.665108	280.058472	-131.696671
6464.866444	-12.372881	276.025726	-126.436584
6464.869770	-12.197545	271.233215	-122.403854
6464.873103	-12.022209	266.616028	-117.377563
6464.877352	-10.385739	259.193451	-108.610748
6464.880709	-10.677966	255.160721	-104.870255
6464.883946	-9.801286	251.537109	-100.720634
6464.887283	-9.859731	247.913513	-96.921692
6464.890202	-9.918177	243.939209	-93.064293
6464.893531	-9.158387	240.724731	-89.382233
6464.896879	-8.515488	236.341309	-86.284630
6464.900195	-8.515488	233.068375	-83.596146
6464.903134	-8.340152	229.094101	-80.089424
6464.906438	-8.164816	226.230270	-77.284050
6464.909766	-8.164816	222.548218	-74.069550
6464.913106	-7.405026	219.742844	-72.316193
6464.916487	-7.171245	216.586777	-69.744598
6464.919773	-6.879018	212.963181	-66.413208
6464.923105	-7.171245	209.748672	-64.659851
6464.926441	-7.580362	206.943298	-62.614262
6464.929765	-7.112800	204.196381	-60.510231
6464.933103	-6.703682	201.624771	-57.237289
6464.936439	-6.586791	198.760971	-55.133259
6464.939771	-6.236119	195.604904	-52.152546
6464.943099	-5.768556	193.559326	-50.632965
6464.946435	-5.943892	190.344818	-48.821159
6464.949770	-5.943892	187.890121	-47.652252
6464.953116	-5.710111	185.552307	-46.132675
6464.956427	-5.534775	183.097610	-43.385742
6464.959768	-5.184103	180.233780	-41.866161
6464.963097	-4.950321	177.662186	-40.346584
6464.966426	-5.651666	175.499710	-38.768559
6464.969762	-5.008767	173.103455	-36.956753
6464.974014	-4.248977	170.298080	-34.443604
6464.977297	-4.658094	167.784927	-33.450031
6464.980604	-4.599649	165.914673	-31.872007
6464.983953	-4.716540	164.102875	-30.995327
6464.986856	-4.365868	161.823502	-29.709528
6464.990228	-3.781414	160.420807	-28.891294
6464.993523	-4.015196	158.550568	-27.605497
6464.996887	-4.307423	157.089432	-26.904152
6464.999762	-3.489187	155.452957	-25.969027
6465.003097	-3.430742	153.816483	-23.923441
6465.006425	-3.021625	152.355347	-23.338984
6465.009769	-2.320281	150.952667	-23.748104
6465.013096	-2.670953	149.140869	-22.696087
6465.016425	-3.722969	147.621277	-22.053188
6465.019765	-2.437171	146.978378	-20.592052
6465.023095	-2.495616	145.108124	-20.066044
6465.026424	-2.378726	143.646988	-19.189365
6465.029760	-2.787843	142.828751	-19.189365
6465.033087	-2.144944	141.426071	-18.371132
6465.036425	-1.502046	140.081833	-17.786678
6465.039763	-1.852718	139.438934	-17.611340
6465.043091	-2.028054	138.094696	-17.202225
6465.046421	-1.735827	137.451782	-16.442436
6465.049753	-1.326709	136.165985	-16.208652
6465.053089	-1.151373	134.587952	-14.689075
6465.056423	-2.320281	134.120392	-14.747520
6465.059758	-1.969608	133.477493	-14.747520
6465.063087	-1.443600	132.717712	-14.221508
6465.066422	-1.852718	131.724152	-13.929283
6465.070665	-1.852718	130.146118	-12.994156
6465.073934	-0.800701	129.386337	-12.701931
6465.077312	-0.800701	128.626541	-11.766804
6465.080612	-0.976037	128.509644	-12.059032
6465.083515	-1.326709	126.990074	-11.591469
6465.086847	-0.859147	126.931625	-11.299244
6465.090190	-0.859147	125.762718	-10.831680
6465.093525	-0.976037	125.996498	-10.597897
6465.096419	-0.976037	125.353600	-10.831680
6465.099748	-1.092928	125.119820	-10.597897
6465.103086	-0.450029	124.652260	-10.071892
6465.106421	-0.859147	124.360031	-9.838108
6465.109753	-0.859147	124.184692	-10.656345
6465.113077	-0.508474	123.541786	-11.007015
6465.116419	-0.742256	123.308006	-9.721218
6465.119787	-0.450029	122.197548	-9.604328
6465.123084	-0.683811	122.548225	-9.545883
6465.126413	-0.157802	122.022217	-10.071892
6465.129744	-0.216248	122.548225	-9.487438
6465.133077	-0.274693	121.846878	-8.493866
6465.136416	-0.450029	121.496201	-9.253654
6465.139750	-0.099357	121.846878	-9.370548
6465.143079	-0.216248	121.554649	-8.902985
6465.146408	-0.099357	121.671539	-7.967857
6465.149743	-0.333138	121.379318	-8.961430
6465.153077	-0.450029	121.320869	-8.902985
6465.156415	-0.333138	122.022217	-9.253654
6465.159749	-0.157802	122.606659	-9.370548
6465.164375	-0.508474	121.963768	-9.312099
6465.167268	0.134424	122.548225	-9.662773
6465.170601	0.134424	123.015785	-9.545883
6465.173955	0.543542	123.015785	-8.610756
6465.177281	0.835769	122.957336	-9.545883
6465.180223	0.660433	123.775566	-9.896553
6465.183525	0.426651	123.600235	-10.188782
6465.186859	0.017534	123.834015	-9.779663
6465.190171	0.075979	124.360031	-10.773235
6465.193071	-0.099357	125.061371	-10.890125
6465.196407	-0.040912	125.412041	-10.656345
6465.199738	0.601987	125.353600	-10.656345
6465.203079	0.426651	125.996498	-10.656345
6465.206437	0.251315	126.639389	-10.539452
6465.209737	0.192870	126.873177	-12.935711
6465.213077	0.543542	128.275864	-11.942142
6465.216406	0.543542	128.275864	-12.059032
6465.219737	1.303331	128.626541	-12.643486
6465.223068	0.485097	129.444763	-12.760376
6465.226403	0.660433	129.970779	-12.760376
6465.229745	0.835769	130.905899	-13.987728
6465.233068	0.894214	132.367035	-13.812393
6465.236421	1.303331	132.659271	-15.273529
6465.239788	0.660433	133.769730	-15.156639
6465.243079	1.303331	134.412628	-15.448864
6465.246403	1.478667	135.523087	-14.689075
6465.249752	0.777323	136.224426	-15.624199
6465.253071	1.069550	137.159546	-16.851551
6465.256407	1.303331	138.679138	-16.793106
6465.261036	1.069550	140.724716	-18.429577
6465.263938	1.303331	142.244308	-19.481594
6465.267266	1.537113	143.588547	-19.481594
6465.270657	1.303331	144.173004	-20.475163
6465.273982	1.537113	145.341919	-20.825836
6465.276836	1.244886	147.036835	-21.468735
6465.280160	2.121567	148.322617	-22.929867
6465.283485	2.238457	149.257751	-23.689659
6465.286402	2.355348	150.485107	-24.507895
6465.289735	1.829340	152.822922	-24.741674
6465.293083	2.180012	153.933380	-25.793692
6465.296399	2.530684	156.212753	-26.728817
6465.299734	2.472239	157.440094	-28.248396
6465.303065	2.881356	159.018127	-28.599068
6465.306399	2.764466	161.297485	-30.001755
6465.309727	2.647575	162.992401	-31.287554
6465.313064	3.407364	164.511978	-32.807133
6465.316390	3.173583	166.499130	-33.450031
6465.319731	3.582700	168.778488	-34.735828
6465.323084	3.407364	170.356522	-36.255409
6465.326391	3.232028	172.518997	-37.541206
6465.329732	3.115137	175.090591	-39.119232
6465.333059	3.232028	177.369965	-40.405029
6465.336406	3.465810	180.175339	-41.866161
6465.339724	3.641146	182.220932	-43.444187
6465.343060	3.407364	184.441849	-44.788429
6465.346393	3.524255	186.136765	-46.717125
6465.349729	3.758036	189.234360	-48.645824
6465.353061	3.991818	191.279953	-50.691410
6465.357735	3.465810	196.715363	-54.899475
6465.360636	4.050263	199.579193	-57.997082
6465.363971	4.284044	202.735229	-59.867332
6465.367367	4.693162	204.663940	-62.322037
6465.370153	4.459380	207.878418	-64.659851
6465.373477	5.219170	211.852722	-67.056107
6465.376826	4.751607	214.658096	-69.277031
6465.380163	5.511397	217.580368	-72.199303
6465.383054	5.394506	221.087082	-75.238457
6465.386392	6.388077	224.301575	-77.517830
6465.389718	6.212741	227.574524	-80.732323
6465.393054	6.154296	230.964355	-83.596146
6465.396422	6.738750	233.828171	-87.278198
6465.399724	6.738750	237.744019	-90.726479
6465.403054	7.147866	240.958496	-94.116302
6465.406384	7.323202	244.932800	-97.389252
6465.409732	7.732321	248.264175	-101.363533
6465.413053	8.141438	252.998260	-105.162476
6465.416409	7.966102	256.037384	-108.844536
6465.419720	9.076563	261.122162	-113.403275
6465.423053	9.135009	264.044434	-118.371124
6465.426382	9.544126	269.421387	-122.754532
6465.429715	9.368790	273.571014	-127.839279
6465.433054	9.719461	277.603760	-132.164230
6465.436387	10.245471	281.987152	-137.716537
6465.439719	10.946815	285.669220	-143.093506
6465.443050	11.180596	290.929260	-148.236710
6465.446382	11.765049	295.371124	-154.490356
6465.449715	12.232612	299.637634	-159.925781
6465.453950	13.869082	308.988922	-173.017532
6465.457255	14.511981	314.132111	-179.621857
6465.460637	14.219754	318.164825	-186.576859
6465.463998	14.687318	323.834015	-193.531860
6465.466820	15.271771	327.048523	-200.428406
6465.470145	15.973115	332.425476	-208.435425
6465.473479	16.440678	337.276459	-216.325546
6465.476809	17.083576	341.893616	-224.975464
6465.479713	18.018703	346.861481	-233.450043
