time (s)	det(V)
6463.921321	-0.000618	
6463.922967	-0.011499	
6463.924451	-0.006113	
6463.926053	-0.007322	
6463.927570	-0.009267	
6463.929123	-0.010029	
6463.930680	0.000119	
6463.932289	-0.005195	
6463.933861	-0.006685	
6463.935445	-0.004651	
6463.937046	-0.005134	
6463.938620	-0.006999	
6463.940237	-0.008989	
6463.941759	-0.005259	
6463.943428	-0.007894	
6463.945030	-0.007696	
6463.946696	-0.008107	
6463.948255	-0.001919	
6463.949955	-0.006548	
6463.951505	-0.005336	
6463.953197	-0.005267	
6463.954750	-0.003861	
6463.956446	-0.010419	
6463.957985	-0.006746	
6463.959739	-0.006766	
6463.961238	-0.007857	
6463.962994	-0.010359	
6463.964474	0.000143	
6463.966246	-0.006065	
6463.967723	-0.005275	
6463.969486	-0.004784	
6463.970969	0.000131	
6463.972716	-0.012397	
6463.974227	-0.007052	
6463.975952	-0.006077	
6463.977464	-0.006955	
6463.979184	-0.011342	
6463.980708	0.001271	
6463.982411	-0.005299	
6463.983950	-0.006443	
6463.985636	-0.003354	
6463.987192	-0.004397	
6463.988842	-0.007366	
6463.990429	-0.006383	
6463.992079	-0.005851	
6463.993667	-0.005799	
6463.995295	-0.007354	
6463.996909	-0.005718	
6463.998536	-0.002367	
6464.000181	-0.006464	
6464.001771	-0.002943	
6464.003442	-0.002947	
6464.005032	-0.004264	
6464.006693	-0.007406	
6464.008282	-0.004663	
6464.009943	-0.006137	
6464.011434	-0.004542	
6464.013063	-0.007104	
6464.014562	0.001847	
6464.016204	-0.003922	
6464.017690	-0.004526	
6464.019287	-0.002854	
6464.020796	-0.001053	
6464.022352	-0.006455	
6464.023919	-0.004627	
6464.025519	-0.003398	
6464.027096	-0.005928	
6464.028674	-0.003934	
6464.030285	-0.004421	
6464.031814	-0.000743	
6464.033486	-0.003148	
6464.034961	-0.001452	
6464.036678	-0.001867	
6464.038248	-0.001501	
6464.039939	-0.007048	
6464.041505	-0.002943	
6464.043198	-0.003918	
6464.044743	-0.004703	
6464.046453	-0.005396	
6464.047973	0.003245	
6464.049714	-0.003281	
6464.051208	-0.001710	
6464.052974	-0.000208	
6464.054457	0.001629	
6464.056227	-0.008228	
6464.057713	-0.002274	
6464.059472	-0.003112	
6464.060956	-0.004409	
6464.062703	-0.007724	
6464.064206	0.005279	
6464.065933	-0.000421	
6464.067451	-0.001275	
6464.069163	-0.000308	
6464.070686	0.001492	
6464.072391	-0.004220	
6464.073939	-0.001352	
6464.075607	-0.001319	
6464.077168	-0.001847	
6464.078819	-0.000348	
6464.080403	0.000546	
6464.082041	0.001130	
6464.083633	-0.000997	
6464.085270	0.000941	
6464.086889	0.000485	
6464.088493	-0.000457	
6464.090161	-0.002407	
6464.091755	0.000356	
6464.093402	-0.001750	
6464.094996	-0.001267	
6464.096646	-0.000816	
6464.098227	0.004091	
6464.099932	0.000083	
6464.101474	0.001142	
6464.103187	0.002721	
6464.104726	0.003208	
6464.106423	-0.003257	
6464.107900	0.001509	
6464.109528	0.000207	
6464.111030	0.000087	
6464.112630	-0.005348	
6464.114158	0.009392	
6464.115715	0.002576	
6464.117270	0.001033	
6464.118768	0.004071	
6464.120392	0.002910	
6464.121961	0.002379	
6464.123559	-0.000256	
6464.125083	0.002165	
6464.126741	0.001573	
6464.128229	0.001126	
6464.129911	0.000610	
6464.131393	0.006701	
6464.133110	0.001984	
6464.134630	0.002677	
6464.136357	0.003007	
6464.137848	0.005936	
6464.139615	-0.002866	
6464.141099	0.002665	
6464.142850	0.001263	
6464.144329	-0.000099	
6464.146077	-0.003092	
6464.147570	0.011463	
6464.149317	0.003764	
6464.150813	0.002995	
6464.152527	0.004071	
6464.154048	0.006443	
6464.155737	-0.000453	
6464.157274	0.002931	
6464.158946	0.002890	
6464.160504	0.002584	
6464.162169	0.002004	
6464.163747	0.005331	
6464.165399	0.005960	
6464.166991	0.004929	
6464.168618	0.005207	
6464.170227	0.006266	
6464.171861	0.004731	
6464.173497	0.001722	
6464.175080	0.004220	
6464.176739	0.002890	
6464.178320	0.003495	
6464.179995	0.003120	
6464.181575	0.009247	
6464.183243	0.005839	
6464.184797	0.005891	
6464.186496	0.007197	
6464.188040	0.007442	
6464.189765	0.001001	
6464.191285	0.006471	
6464.193018	0.003587	
6464.194505	0.003140	
6464.196274	0.000042	
6464.197761	0.013291	
6464.199545	0.006584	
6464.201031	0.006729	
6464.202536	0.008167	
6464.204089	0.007865	
6464.205658	0.003068	
6464.207237	0.005017	
6464.208730	0.006262	
6464.210380	0.005162	
6464.211866	0.004534	
6464.213494	0.005952	
6464.214987	0.009521	
6464.216688	0.007583	
6464.218158	0.007712	
6464.219890	0.008949	
6464.221362	0.009255	
6464.223066	0.002556	
6464.224547	0.007019	
6464.226248	0.006834	
6464.227732	0.005029	
6464.229495	0.001259	
6464.230974	0.015483	
6464.232740	0.007527	
6464.234235	0.006109	
6464.235971	0.008848	
6464.237479	0.011994	
6464.239203	0.001794	
6464.240724	0.006685	
6464.242436	0.008651	
6464.243975	0.006455	
6464.245684	0.005718	
6464.247234	0.010101	
6464.248907	0.008949	
6464.250459	0.007281	
6464.252122	0.009783	
6464.253697	0.009952	
6464.255352	0.006379	
6464.256944	0.005819	
6464.258560	0.008272	
6464.260187	0.006508	
6464.261792	0.006894	
6464.263447	0.006504	
6464.265039	0.011193	
6464.266702	0.006959	
6464.268283	0.009392	
6464.269941	0.009795	
6464.271515	0.008143	
6464.273216	0.003136	
6464.274760	0.007180	
6464.276447	0.004425	
6464.277969	0.005086	
6464.279689	0.002794	
6464.281182	0.012401	
6464.282941	0.006604	
6464.284431	0.006689	
6464.286192	0.007898	
6464.287670	0.012329	
6464.289453	-0.001408	
6464.290925	0.005066	
6464.292658	0.005505	
6464.294161	0.004014	
6464.295880	0.000634	
6464.297398	0.011773	
6464.298936	0.005053	
6464.300528	0.003410	
6464.302017	0.004900	
6464.303673	0.005799	
6464.305174	0.004111	
6464.306809	0.000840	
6464.308288	0.002947	
6464.309915	0.001746	
6464.311393	0.000425	
6464.313078	-0.001275	
6464.314561	0.007889	
6464.316272	0.001061	
6464.317775	0.002346	
6464.319473	0.001315	
6464.320955	0.005972	
6464.322622	-0.007865	
6464.324126	-0.001416	
6464.325839	-0.002890	
6464.327359	-0.003160	
6464.329055	-0.006258	
6464.330610	0.001569	
6464.332312	-0.002592	
6464.333862	-0.004103	
6464.335548	-0.003495	
6464.337108	-0.005585	
6464.338763	-0.008176	
6464.340344	-0.008647	
6464.341994	-0.009158	
6464.343593	-0.010770	
6464.345206	-0.011668	
6464.346822	-0.012901	
6464.348420	-0.008470	
6464.350085	-0.013134	
6464.351689	-0.013553	
6464.353327	-0.014311	
6464.354918	-0.015684	
6464.356597	-0.022976	
6464.358165	-0.019717	
6464.359878	-0.022980	
6464.361420	-0.024394	
6464.363129	-0.028196	
6464.364659	-0.020277	
6464.366374	-0.027632	
6464.367874	-0.029550	
6464.369630	-0.030380	
6464.371120	-0.029598	
6464.372914	-0.042537	
6464.374388	-0.038396	
6464.376173	-0.041683	
6464.377651	-0.045297	
6464.379414	-0.051371	
6464.380901	-0.039492	
6464.382635	-0.049861	
6464.384134	-0.053486	
6464.385896	-0.054811	
6464.387408	-0.056975	
6464.389142	-0.067629	
6464.390666	-0.067049	
6464.392377	-0.069869	
6464.393912	-0.073998	
6464.395437	-0.078603	
6464.397018	-0.080540	
6464.398524	-0.082160	
6464.400145	-0.090752	
6464.401665	-0.091924	
6464.403314	-0.095663	
6464.404794	-0.099671	
6464.406432	-0.113315	
6464.407914	-0.112336	
6464.409563	-0.119631	
6464.411045	-0.125097	
6464.412753	-0.135845	
6464.414231	-0.127164	
6464.415914	-0.140502	
6464.417432	-0.147660	
6464.419081	-0.153070	
6464.420621	-0.158762	
6464.422240	-0.170372	
6464.423794	-0.177570	
6464.425472	-0.185039	
6464.427048	-0.194207	
6464.428712	-0.202993	
6464.430305	-0.210558	
6464.431947	-0.217221	
6464.433553	-0.230168	
6464.435152	-0.238366	
6464.436798	-0.248985	
6464.438402	-0.260433	
6464.440067	-0.275434	
6464.441681	-0.283398	
6464.443346	-0.296877	
6464.444921	-0.309498	
6464.446598	-0.325325	
6464.448153	-0.328528	
6464.449862	-0.348758	
6464.451422	-0.361073	
6464.453115	-0.376171	
6464.454660	-0.388042	
6464.456389	-0.407914	
6464.457898	-0.417384	
6464.459652	-0.436293	
6464.461132	-0.454119	
6464.462914	-0.476762	
6464.464400	-0.480653	
6464.466176	-0.507687	
6464.467652	-0.525936	
6464.469413	-0.546629	
6464.470899	-0.561953	
6464.472670	-0.595783	
6464.474162	-0.608142	
6464.475916	-0.632763	
6464.477428	-0.655011	
6464.479165	-0.686086	
6464.480700	-0.690646	
6464.482424	-0.723992	
6464.483959	-0.748496	
6464.485683	-0.774161	
6464.487229	-0.794085	
6464.488909	-0.827000	
6464.490468	-0.847686	
6464.492147	-0.872996	
6464.493765	-0.900638	
6464.495238	-0.925235	
6464.496855	-0.951274	
6464.498372	-0.970453	
6464.499995	-0.998538	
6464.501471	-1.022559	
6464.503109	-1.048199	
6464.504588	-1.069042	
6464.506219	-1.105760	
6464.507701	-1.123134	
6464.509400	-1.148947	
6464.510888	-1.172775	
6464.512578	-1.206726	
6464.514095	-1.210492	
6464.515728	-1.237031	
6464.517273	-1.259118	
6464.518907	-1.281093	
6464.520468	-1.300775	
6464.522147	-1.326109	
6464.523720	-1.344426	
6464.525383	-1.362585	
6464.526972	-1.383186	
6464.528604	-1.397616	
6464.530220	-1.413789	
6464.531830	-1.422007	
6464.533465	-1.438962	
6464.535082	-1.448074	
6464.536713	-1.457984	
6464.538323	-1.466331	
6464.539983	-1.480406	
6464.541566	-1.481598	
6464.543271	-1.485864	
6464.544827	-1.488438	
6464.546538	-1.491439	
6464.548095	-1.480535	
6464.549797	-1.483085	
6464.551351	-1.476514	
6464.553062	-1.469513	
6464.554610	-1.459825	
6464.556340	-1.458782	
6464.557830	-1.442169	
6464.559604	-1.428751	
6464.561084	-1.416142	
6464.562847	-1.402869	
6464.564336	-1.371838	
6464.566103	-1.359472	
6464.567593	-1.338677	
6464.569390	-1.314612	
6464.570864	-1.289262	
6464.572641	-1.274124	
6464.574137	-1.243653	
6464.575876	-1.220446	
6464.577387	-1.196550	
6464.579115	-1.172678	
6464.580639	-1.127376	
6464.582337	-1.101067	
6464.583881	-1.070222	
6464.585561	-1.035095	
6464.587121	-1.004428	
6464.588792	-0.972290	
6464.590380	-0.937400	
6464.591868	-0.902257	
6464.593500	-0.868617	
6464.595021	-0.833091	
6464.596660	-0.797380	
6464.598142	-0.754869	
6464.599793	-0.722735	
6464.601277	-0.686412	
6464.602922	-0.647691	
6464.604403	-0.607412	
6464.606106	-0.580660	
6464.607584	-0.538000	
6464.609257	-0.498257	
6464.610766	-0.462546	
6464.612407	-0.425461	
6464.613944	-0.385782	
6464.615543	-0.351175	
6464.617113	-0.316435	
6464.618781	-0.273477	
6464.620353	-0.234555	
6464.622005	-0.198292	
6464.623588	-0.160506	
6464.625236	-0.118064	
6464.626845	-0.079960	
6464.628465	-0.040092	
6464.630110	0.001456	
6464.631715	0.048849	
6464.633379	0.082659	
6464.634985	0.124735	
6464.636642	0.164651	
6464.638231	0.202171	
6464.639919	0.235566	
6464.641483	0.277235	
6464.643192	0.317591	
6464.644741	0.353692	
6464.646466	0.392513	
6464.648013	0.432362	
6464.649699	0.462493	
6464.651213	0.501846	
6464.652959	0.544047	
6464.654436	0.582525	
6464.656229	0.612081	
6464.657717	0.654963	
6464.659495	0.694916	
6464.660988	0.730538	
6464.662762	0.766144	
6464.664247	0.813928	
6464.666021	0.844173	
6464.667506	0.878708	
6464.669258	0.914854	
6464.670760	0.951487	
6464.672500	0.976447	
6464.674013	1.013270	
6464.675722	1.046999	
6464.677252	1.076027	
6464.678988	1.105897	
6464.680539	1.143872	
6464.682243	1.170342	
6464.683826	1.195470	
6464.685321	1.224918	
6464.686976	1.246066	
6464.688482	1.264065	
6464.690115	1.283586	
6464.691635	1.306560	
6464.693285	1.326391	
6464.694765	1.344953	
6464.696410	1.359657	
6464.697890	1.386562	
6464.699534	1.393333	
6464.701019	1.408303	
6464.702716	1.422462	
6464.704192	1.435510	
6464.705878	1.433528	
6464.707386	1.446834	
6464.709022	1.454370	
6464.710555	1.455885	
6464.712170	1.459672	
6464.713746	1.465110	
6464.715429	1.464800	
6464.717013	1.462246	
6464.718675	1.459841	
6464.720252	1.456699	
6464.721893	1.447240	
6464.723506	1.437931	
6464.725121	1.430213	
6464.726751	1.419111	
6464.728342	1.409628	
6464.730009	1.393926	
6464.731597	1.385885	
6464.733246	1.365498	
6464.734809	1.351858	
6464.736509	1.334903	
6464.738054	1.314584	
6464.739762	1.288915	
6464.741302	1.274530	
6464.743018	1.252842	
6464.744527	1.235540	
6464.746284	1.212136	
6464.747772	1.199986	
6464.749540	1.168392	
6464.751029	1.146937	
6464.752796	1.122618	
6464.754271	1.103165	
6464.756026	1.064582	
6464.757511	1.048114	
6464.759267	1.023949	
6464.760770	0.997217	
6464.762523	0.968829	
6464.764049	0.954653	
6464.765801	0.924505	
6464.767325	0.899880	
6464.769053	0.876093	
6464.770584	0.852257	
6464.772279	0.822182	
6464.773823	0.802141	
6464.775492	0.778028	
6464.777053	0.755155	
6464.778709	0.729289	
6464.780321	0.710275	
6464.781813	0.691507	
6464.783453	0.667212	
6464.784984	0.647736	
6464.786618	0.628219	
6464.788112	0.611823	
6464.789757	0.583605	
6464.791250	0.568837	
6464.792906	0.548023	
6464.794387	0.531144	
6464.796025	0.506261	
6464.797502	0.501951	
6464.799173	0.478168	
6464.800688	0.462377	
6464.802334	0.447911	
6464.803862	0.432265	
6464.805490	0.420639	
6464.807061	0.404949	
6464.808745	0.387518	
6464.810323	0.375518	
6464.811965	0.361229	
6464.813578	0.350482	
6464.815230	0.338711	
6464.816836	0.323005	
6464.818462	0.312986	
6464.820100	0.299427	
6464.821711	0.286742	
6464.823366	0.272498	
6464.824958	0.264191	
6464.826622	0.254044	
6464.828202	0.244259	
6464.829855	0.233677	
6464.831426	0.229677	
6464.833102	0.216621	
6464.834662	0.208089	
6464.836362	0.200697	
6464.837885	0.193780	
6464.839638	0.180902	
6464.841127	0.176865	
6464.842921	0.166778	
6464.844406	0.160619	
6464.846184	0.149287	
6464.847681	0.155213	
6464.849447	0.143233	
6464.850935	0.137875	
6464.852718	0.131853	
6464.854197	0.129694	
6464.855943	0.112662	
6464.857442	0.112976	
6464.859200	0.107905	
6464.860715	0.102410	
6464.862448	0.096549	
6464.863968	0.098841	
6464.865646	0.091985	
6464.867183	0.087308	
6464.868874	0.084641	
6464.870429	0.081036	
6464.872125	0.072173	
6464.873690	0.070066	
6464.875351	0.069502	
6464.876970	0.064088	
6464.878456	0.061381	
6464.880113	0.060930	
6464.881643	0.060515	
6464.883270	0.055786	
6464.884752	0.054457	
6464.886411	0.052483	
6464.887899	0.053309	
6464.889535	0.041534	
6464.891043	0.042589	
6464.892754	0.039584	
6464.894228	0.036857	
6464.895904	0.032639	
6464.897403	0.041868	
6464.899053	0.033070	
6464.900580	0.033437	
6464.902201	0.033655	
6464.903768	0.031753	
6464.905427	0.026049	
6464.906998	0.028909	
6464.908658	0.026395	
6464.910247	0.020534	
6464.911891	0.021368	
6464.913486	0.020901	
6464.915102	0.022424	
6464.916752	0.018673	
6464.918346	0.021682	
6464.920028	0.017622	
6464.921603	0.016244	
6464.923282	0.011104	
6464.924867	0.015140	
6464.926547	0.012284	
6464.928110	0.012498	
6464.929799	0.009416	
6464.931361	0.014472	
6464.933061	0.009452	
6464.934609	0.008256	
6464.936335	0.008474	
6464.937838	0.008904	
6464.939586	-0.000268	
6464.941073	0.004743	
6464.942846	0.003442	
6464.944337	0.002532	
6464.946119	-0.001356	
6464.947598	0.010762	
6464.949362	0.002669	
6464.950839	0.001871	
6464.952591	0.003164	
6464.954103	0.006971	
6464.955818	-0.005058	
6464.957332	-0.000494	
6464.959058	-0.000348	
6464.960597	-0.001283	
6464.962293	-0.001847	
6464.963832	0.001811	
6464.965528	-0.000638	
6464.967086	-0.001287	
6464.968766	-0.000002	
6464.970339	-0.000916	
6464.971977	-0.002419	
6464.973584	-0.003837	
6464.975080	-0.001863	
6464.976709	-0.004083	
6464.978191	-0.004534	
6464.979836	-0.005058	
6464.981317	0.001025	
6464.982944	-0.002902	
6464.984432	-0.002077	
6464.986046	-0.002040	
6464.987539	0.000844	
6464.989231	-0.009815	
6464.990755	-0.003523	
6464.992392	-0.004727	
6464.993922	-0.005960	
6464.995552	-0.005529	
6464.997133	-0.001875	
6464.998738	-0.002129	
6465.000325	-0.004510	
6465.001985	-0.002367	
6465.003577	-0.002653	
6465.005211	-0.005815	
6465.006834	-0.007575	
6465.008445	-0.004119	
6465.010068	-0.006492	
6465.011663	-0.006238	
6465.013318	-0.005758	
6465.014913	-0.001424	
6465.016598	-0.004397	
6465.018181	-0.003410	
6465.019880	-0.003003	
6465.021427	-0.003676	
6465.023119	-0.008248	
6465.024670	-0.004542	
6465.026351	-0.006456	
6465.027884	-0.005900	
6465.029611	-0.009465	
6465.031096	0.001416	
6465.032868	-0.004844	
6465.034345	-0.003970	
6465.036100	-0.003261	
6465.037580	0.000518	
6465.039337	-0.011447	
6465.040821	-0.005154	
6465.042573	-0.005050	
6465.044073	-0.006351	
6465.045803	-0.009114	
6465.047325	0.002000	
6465.049039	-0.003930	
6465.050563	-0.004304	
6465.052261	-0.002782	
6465.053806	-0.001662	
6465.055483	-0.005803	
6465.057045	-0.004349	
6465.058707	-0.004401	
6465.060295	-0.005908	
6465.061950	-0.004538	
6465.063544	-0.004038	
6465.065171	-0.001452	
6465.066784	-0.003672	
6465.068402	-0.002262	
6465.070072	-0.001513	
6465.071550	-0.002242	
6465.073181	-0.007060	
6465.074651	-0.002709	
6465.076310	-0.004296	
6465.077787	-0.003764	
6465.079396	-0.009118	
6465.080879	0.005106	
6465.082472	-0.001907	
6465.083992	-0.002560	
6465.085648	-0.001255	
6465.087199	-0.001617	
6465.088801	-0.004719	
6465.090376	-0.004042	
6465.091944	-0.002294	
6465.093543	-0.003148	
6465.095077	-0.004067	
6465.096720	-0.003285	
6465.098329	0.001617	
6465.099974	-0.001178	
6465.101591	0.000792	
6465.103269	0.000461	
6465.104833	-0.001267	
6465.106525	-0.004985	
6465.108084	-0.000429	
6465.109786	-0.003789	
6465.111337	-0.002616	
6465.113014	-0.005368	
6465.114540	0.004747	
6465.116263	-0.000494	
6465.117763	-0.000135	
6465.119540	0.000352	
6465.121022	0.003225	
6465.122800	-0.006669	
6465.124277	-0.000800	
6465.126052	-0.001356	
6465.127529	-0.002367	
6465.129280	-0.005924	
6465.130776	0.007599	
6465.132523	0.000095	
6465.134025	-0.000332	
6465.135751	0.001710	
6465.137268	0.000844	
6465.138981	-0.001787	
6465.140517	-0.001190	
6465.142202	-0.000784	
6465.143769	-0.001339	
6465.145449	-0.000538	
6465.147030	0.002129	
6465.148704	0.002177	
6465.150286	0.000191	
6465.151939	0.002753	
6465.153549	0.002906	
6465.155199	0.000848	
6465.156808	-0.001033	
6465.158407	0.001549	
6465.160042	-0.000425	
6465.161636	0.000284	
6465.163287	-0.000111	
6465.164762	0.005678	
6465.166313	0.001923	
6465.167810	0.002641	
6465.169425	0.003007	
6465.170930	0.006951	
6465.172521	-0.004917	
6465.174047	0.000449	
6465.175596	0.002117	
6465.177157	0.000691	
6465.178646	0.000755	
6465.180275	0.004067	
6465.181835	0.004316	
6465.183454	0.002048	
6465.184970	0.003615	
6465.186646	0.004659	
6465.188132	0.002447	
6465.189839	0.000111	
6465.191325	0.003756	
6465.193040	0.001166	
6465.194575	0.001960	
6465.196297	-0.000369	
6465.197800	0.009928	
6465.199542	0.003084	
6465.201019	0.003531	
6465.202787	0.005646	
6465.204279	0.007994	
6465.206060	-0.003382	
6465.207539	0.004171	
6465.209314	0.002786	
6465.210794	0.001819	
6465.212526	-0.001585	
6465.214038	0.011031	
6465.215773	0.004558	
6465.217305	0.004316	
6465.219024	0.005613	
6465.220554	0.006802	
6465.222263	0.001791	
6465.223813	0.003406	
6465.225491	0.005468	
6465.227045	0.003329	
6465.228717	0.002943	
6465.230295	0.006343	
6465.231952	0.006472	
6465.233548	0.005609	
6465.235178	0.007201	
6465.236783	0.006532	
6465.238407	0.005464	
6465.240042	0.003212	
6465.241653	0.005440	
6465.243318	0.003329	
6465.244879	0.003664	
6465.246549	0.003539	
6465.248111	0.009319	
6465.249810	0.005211	
6465.251370	0.006492	
6465.253051	0.008711	
6465.254587	0.008514	
6465.256289	0.001794	
6465.257808	0.005988	
6465.259557	0.003788	
6465.261047	0.002902	
6465.262586	-0.000240	
6465.264088	0.013843	
6465.265676	0.006733	
6465.267216	0.005271	
6465.268757	0.006576	
6465.270380	0.007414	
6465.271872	0.005625	
