time (s)	det(V)
4640.886742	0.473886	
4640.888448	0.491360	
4640.889932	0.505754	
4640.891603	0.517508	
4640.893120	0.538057	
4640.894852	0.551809	
4640.896377	0.564938	
4640.898085	0.578964	
4640.899626	0.603199	
4640.901325	0.611606	
4640.902884	0.628049	
4640.904565	0.643663	
4640.906137	0.662806	
4640.907797	0.664127	
4640.909383	0.688019	
4640.911052	0.702577	
4640.912652	0.715790	
4640.914299	0.727646	
4640.915904	0.752810	
4640.917549	0.760960	
4640.919179	0.774354	
4640.920781	0.788356	
4640.922477	0.805271	
4640.924072	0.805912	
4640.925722	0.824470	
4640.927312	0.836390	
4640.928989	0.846992	
4640.930567	0.855005	
4640.932269	0.877515	
4640.933810	0.879650	
4640.935520	0.888359	
4640.937065	0.898208	
4640.938791	0.908118	
4640.940318	0.911820	
4640.942060	0.915925	
4640.943551	0.925114	
4640.945316	0.927003	
4640.946797	0.931829	
4640.948560	0.941267	
4640.950036	0.943479	
4640.951797	0.942729	
4640.953273	0.945271	
4640.955024	0.949042	
4640.956526	0.949505	
4640.958278	0.942117	
4640.959792	0.946371	
4640.961527	0.945396	
4640.963048	0.941892	
4640.964606	0.939761	
4640.966217	0.944023	
4640.967706	0.935051	
4640.969362	0.932707	
4640.970858	0.926064	
4640.972503	0.926600	
4640.974020	0.909649	
4640.975673	0.909923	
4640.977149	0.905407	
4640.978867	0.899046	
4640.980336	0.889761	
4640.982046	0.890535	
4640.983529	0.884021	
4640.985234	0.874127	
4640.986721	0.869869	
4640.988433	0.862191	
4640.989918	0.856479	
4640.991703	0.843572	
4640.993196	0.840724	
4640.994956	0.832470	
4640.996466	0.824039	
4640.998189	0.817618	
4640.999715	0.815934	
4641.001441	0.803785	
4641.002972	0.797178	
4641.004694	0.789166	
4641.006248	0.783905	
4641.007940	0.769222	
4641.009500	0.768017	
4641.011181	0.757660	
4641.012749	0.750208	
4641.014398	0.742276	
4641.015986	0.746212	
4641.017626	0.731388	
4641.019241	0.722614	
4641.020874	0.716282	
4641.022486	0.714968	
4641.024099	0.691999	
4641.025768	0.693912	
4641.027356	0.685799	
4641.029028	0.679346	
4641.030592	0.665613	
4641.032280	0.670830	
4641.033834	0.658310	
4641.035535	0.646757	
4641.037085	0.641979	
4641.038781	0.633975	
4641.040324	0.625548	
4641.042063	0.614546	
4641.043550	0.611001	
4641.045323	0.600641	
4641.046810	0.592141	
4641.048585	0.587077	
4641.050068	0.577941	
4641.051838	0.568599	
4641.053326	0.561288	
4641.055117	0.551846	
4641.056587	0.544458	
4641.058361	0.529335	
4641.059854	0.524928	
4641.061432	0.513887	
4641.062981	0.505347	
4641.064502	0.496472	
4641.066149	0.495791	
4641.067631	0.481306	
4641.069273	0.470997	
4641.070799	0.462687	
4641.072447	0.456524	
4641.073925	0.437474	
4641.075647	0.433131	
4641.077121	0.426605	
4641.078822	0.419394	
4641.080303	0.414109	
4641.082005	0.407281	
4641.083489	0.396534	
4641.085199	0.387949	
4641.086687	0.379373	
4641.088458	0.369721	
4641.089934	0.360420	
4641.091708	0.346107	
4641.093199	0.342744	
4641.094941	0.329869	
4641.096454	0.322751	
4641.098181	0.315754	
4641.099702	0.311758	
4641.101433	0.299044	
4641.102968	0.293187	
4641.104685	0.285364	
4641.106237	0.278713	
4641.107938	0.263519	
4641.109497	0.262213	
4641.111175	0.252590	
4641.112763	0.246531	
4641.114418	0.238861	
4641.116008	0.241435	
4641.117657	0.229878	
4641.119254	0.221942	
4641.120894	0.217729	
4641.122492	0.217954	
4641.124123	0.198618	
4641.125805	0.200427	
4641.127384	0.194070	
4641.129034	0.189893	
4641.130600	0.180874	
4641.132282	0.189293	
4641.133862	0.178537	
4641.135538	0.172930	
4641.137096	0.170057	
4641.138812	0.167874	
4641.140361	0.160974	
4641.142077	0.159411	
4641.143607	0.156925	
4641.145352	0.152015	
4641.146848	0.148542	
4641.148585	0.148474	
4641.150078	0.146975	
4641.151873	0.138701	
4641.153353	0.139313	
4641.155139	0.136397	
4641.156620	0.133041	
4641.158231	0.128707	
4641.159757	0.127579	
4641.161312	0.125907	
4641.162927	0.124819	
4641.164413	0.122495	
4641.166068	0.128409	
4641.167554	0.121557	
4641.169190	0.118479	
4641.170705	0.116936	
4641.172405	0.120739	
4641.173880	0.106728	
4641.175578	0.110475	
4641.177051	0.109173	
4641.178770	0.107288	
4641.180256	0.105326	
4641.181971	0.107465	
4641.183461	0.104609	
4641.185238	0.100795	
4641.186714	0.101842	
4641.188490	0.098184	
4641.189971	0.096339	
4641.191759	0.092355	
4641.193241	0.091151	
4641.195019	0.089777	
4641.196517	0.088528	
4641.198260	0.086023	
4641.199767	0.085837	
4641.201504	0.082006	
4641.203024	0.082047	
4641.204747	0.080762	
4641.206279	0.081338	
4641.207979	0.071340	
4641.209531	0.074220	
4641.211220	0.070385	
4641.212788	0.068141	
4641.214474	0.066828	
4641.216054	0.072125	
4641.217732	0.062719	
4641.219316	0.060161	
4641.220975	0.060221	
4641.222597	0.063331	
4641.224228	0.050718	
4641.225847	0.055045	
4641.227483	0.054114	
4641.229113	0.052781	
4641.230731	0.046078	
4641.232403	0.057067	
4641.233983	0.048825	
4641.235665	0.045953	
4641.237229	0.042630	
4641.238920	0.044825	
4641.240482	0.036716	
4641.242179	0.038352	
4641.243715	0.039552	
4641.245422	0.036200	
4641.246960	0.034730	
4641.248693	0.037344	
4641.250187	0.033252	
4641.251954	0.031503	
4641.253434	0.031552	
4641.255063	0.030065	
4641.256551	0.028204	
4641.258125	0.021884	
4641.259671	0.026093	
4641.261205	0.025763	
4641.262809	0.023193	
4641.264302	0.020603	
4641.265947	0.026456	
4641.267476	0.019358	
4641.269141	0.019874	
4641.270618	0.018685	
4641.272304	0.021199	
4641.273779	0.016240	
4641.275491	0.017735	
4641.276970	0.020172	
4641.278670	0.014331	
4641.280157	0.015777	
4641.281944	0.018552	
4641.283422	0.016216	
4641.285187	0.013295	
4641.286674	0.015946	
4641.288446	0.015982	
4641.289921	0.014915	
4641.291676	0.012038	
4641.293173	0.015443	
4641.294922	0.012909	
4641.296428	0.013477	
4641.298137	0.014307	
4641.299664	0.018718	
4641.301383	0.013674	
4641.302919	0.014915	
4641.304628	0.015668	
4641.306183	0.016216	
4641.307870	0.009331	
4641.309442	0.014814	
4641.311116	0.014061	
4641.312688	0.013541	
4641.314338	0.011587	
4641.315933	0.019696	
4641.317580	0.013912	
4641.319187	0.014725	
4641.320791	0.015173	
4641.322437	0.020003	
4641.324024	0.007696	
4641.325679	0.013328	
4641.327263	0.011660	
4641.328938	0.012985	
4641.330517	0.006214	
4641.332214	0.022105	
4641.333758	0.013618	
4641.335462	0.011378	
4641.336993	0.011620	
4641.338721	0.016764	
4641.340227	0.005348	
4641.341976	0.012425	
4641.343464	0.008010	
4641.345223	0.007011	
4641.346711	0.006411	
4641.348494	0.010878	
4641.349975	0.009444	
4641.351578	0.005823	
4641.353090	0.005436	
4641.354643	0.006979	
4641.356216	0.006226	
4641.357714	-0.001686	
4641.359365	0.003297	
4641.360850	0.001601	
4641.362478	-0.000195	
4641.363977	-0.004526	
4641.365679	0.008034	
4641.367156	-0.000993	
4641.368880	-0.002278	
4641.370353	-0.001879	
4641.372044	0.001847	
4641.373527	-0.009312	
4641.375206	-0.006036	
4641.376693	-0.004824	
4641.378478	-0.007825	
4641.379960	-0.008389	
4641.381741	-0.006367	
4641.383219	-0.006230	
4641.384975	-0.010605	
4641.386469	-0.008893	
4641.388208	-0.010806	
4641.389720	-0.010528	
4641.391458	-0.015568	
4641.392989	-0.012784	
4641.394703	-0.015237	
4641.396241	-0.015004	
4641.397919	-0.016687	
4641.399482	-0.011737	
4641.401151	-0.016643	
4641.402706	-0.015322	
4641.404371	-0.016389	
4641.405971	-0.014572	
4641.407596	-0.023536	
4641.409217	-0.019676	
4641.410854	-0.018065	
4641.412474	-0.019995	
4641.414097	-0.022822	
4641.415754	-0.013090	
4641.417351	-0.019761	
4641.419018	-0.020148	
4641.420584	-0.019962	
4641.422268	-0.017175	
4641.423824	-0.025900	
4641.425525	-0.021111	
4641.427073	-0.021590	
4641.428759	-0.023040	
4641.430301	-0.025425	
4641.432011	-0.017602	
4641.433504	-0.021260	
4641.435274	-0.023274	
4641.436750	-0.020913	
4641.438513	-0.021268	
4641.440000	-0.023995	
4641.441755	-0.024486	
4641.443241	-0.022343	
4641.444992	-0.024156	
4641.446496	-0.025050	
4641.448252	-0.022605	
4641.449777	-0.021457	
4641.451261	-0.024011	
4641.452848	-0.023568	
4641.454347	-0.023334	
4641.455996	-0.022520	
4641.457499	-0.031193	
4641.459127	-0.025759	
4641.460652	-0.025348	
4641.462291	-0.027528	
4641.463766	-0.032720	
4641.465395	-0.020752	
4641.466879	-0.028003	
4641.468518	-0.029812	
4641.469993	-0.027681	
4641.471671	-0.030501	
4641.473162	-0.031189	
4641.474803	-0.035898	
4641.476316	-0.033908	
4641.477926	-0.036172	
4641.479493	-0.037510	
4641.481078	-0.039580	
4641.482676	-0.033236	
4641.484316	-0.040704	
4641.485908	-0.040765	
4641.487534	-0.041848	
4641.489148	-0.039834	
4641.490781	-0.052713	
4641.492454	-0.048974	
4641.494022	-0.050823	
4641.495679	-0.052833	
4641.497267	-0.059045	
4641.498956	-0.049417	
4641.500538	-0.057639	
4641.502205	-0.059061	
4641.503764	-0.060209	
4641.505468	-0.058163	
4641.507019	-0.072979	
4641.508737	-0.069209	
4641.510274	-0.070904	
4641.512003	-0.075013	
4641.513511	-0.078768	
4641.515244	-0.073720	
4641.516729	-0.080113	
4641.518507	-0.084138	
4641.519991	-0.084174	
4641.521776	-0.088009	
4641.523252	-0.092335	
4641.525024	-0.095659	
4641.526510	-0.096730	
4641.528270	-0.101169	
4641.529772	-0.104005	
4641.531507	-0.104537	
4641.533028	-0.104875	
4641.534739	-0.110402	
4641.536270	-0.112130	
4641.537968	-0.113154	
4641.539519	-0.116179	
4641.541204	-0.124852	
4641.542759	-0.124127	
4641.544411	-0.126890	
4641.545994	-0.129460	
4641.547629	-0.135088	
4641.549243	-0.129110	
4641.550886	-0.136606	
4641.552486	-0.139036	
4641.554123	-0.140393	
4641.555755	-0.140373	
4641.557248	-0.155233	
4641.558799	-0.152164	
4641.560301	-0.152635	
4641.561940	-0.156933	
4641.563414	-0.160039	
4641.565051	-0.158396	
4641.566535	-0.161626	
4641.568139	-0.165518	
4641.569657	-0.167544	
4641.571207	-0.170662	
4641.572786	-0.172910	
4641.574369	-0.182300	
4641.575985	-0.181808	
4641.577532	-0.184733	
4641.579160	-0.187319	
4641.580674	-0.193462	
4641.582375	-0.188096	
4641.583852	-0.196757	
4641.585573	-0.199702	
4641.587148	-0.202087	
4641.588828	-0.204274	
4641.590384	-0.218192	
4641.592101	-0.216593	
4641.593647	-0.220686	
4641.595372	-0.226241	
4641.596893	-0.233484	
4641.598644	-0.230092	
4641.600129	-0.239594	
4641.601875	-0.246020	
4641.603353	-0.248985	
4641.605121	-0.255378	
4641.606607	-0.262918	
4641.608397	-0.269134	
4641.609876	-0.273287	
4641.611648	-0.281985	
4641.613141	-0.288551	
4641.614864	-0.294106	
4641.616384	-0.299246	
4641.618098	-0.309929	
4641.619631	-0.315689	
4641.621350	-0.323110	
4641.622887	-0.331045	
4641.624588	-0.345104	
4641.626135	-0.350377	
4641.627812	-0.360750	
4641.629393	-0.368763	
4641.631062	-0.379071	
4641.632650	-0.380050	
4641.634297	-0.395349	
4641.635915	-0.402596	
4641.637572	-0.407797	
4641.639173	-0.414907	
4641.640805	-0.434855	
4641.642433	-0.439758	
4641.644042	-0.450215	
4641.645712	-0.462820	
4641.647284	-0.476021	
4641.648951	-0.475654	
4641.650518	-0.492931	
4641.652204	-0.504851	
4641.653760	-0.514104	
4641.655426	-0.523776	
4641.656921	-0.543427	
4641.658485	-0.548716	
4641.659986	-0.558315	
4641.661590	-0.570432	
4641.663099	-0.582058	
4641.664686	-0.590630	
4641.666218	-0.597757	
4641.667720	-0.611682	
4641.669372	-0.620126	
4641.670864	-0.631059	
4641.672496	-0.637323	
4641.674008	-0.658661	
4641.675709	-0.661783	
4641.677186	-0.670214	
4641.678915	-0.683193	
4641.680388	-0.696438	
4641.682129	-0.692209	
4641.683604	-0.708136	
4641.685317	-0.717539	
4641.686808	-0.724447	
4641.688581	-0.730631	
4641.690067	-0.746539	
4641.691859	-0.751336	
4641.693345	-0.757830	
4641.695132	-0.767723	
4641.696611	-0.774435	
4641.698383	-0.777081	
4641.699859	-0.784312	
4641.701629	-0.792900	
4641.703124	-0.797670	
4641.704882	-0.802709	
4641.706398	-0.811314	
4641.708144	-0.818146	
4641.709655	-0.821284	
4641.711376	-0.827705	
4641.712904	-0.832797	
4641.714598	-0.837228	
4641.716154	-0.837228	
4641.717842	-0.845627	
4641.719408	-0.848520	
4641.721086	-0.850667	
4641.722656	-0.854014	
4641.724325	-0.864314	
4641.725903	-0.862329	
4641.727536	-0.867114	
4641.729154	-0.869479	
4641.730782	-0.873713	
4641.732413	-0.867191	
4641.734005	-0.875590	
4641.735662	-0.875751	
4641.737251	-0.879380	
4641.738908	-0.875964	
4641.740495	-0.891461	
4641.742182	-0.884927	
4641.743748	-0.886736	
4641.745444	-0.890064	
4641.746999	-0.894382	
4641.748715	-0.882599	
4641.750259	-0.888468	
4641.751961	-0.889608	
4641.753454	-0.888472	
4641.755228	-0.888021	
4641.756718	-0.892779	
4641.758500	-0.890366	
4641.759974	-0.888944	
4641.761595	-0.889298	
4641.763099	-0.889572	
4641.764681	-0.885773	
4641.766230	-0.879598	
4641.767763	-0.880198	
4641.769394	-0.877096	
4641.770881	-0.874164	
4641.772512	-0.866820	
4641.774057	-0.873008	
4641.775736	-0.863855	
4641.777216	-0.857426	
4641.778928	-0.852133	
4641.780402	-0.851065	
4641.782123	-0.829784	
4641.783598	-0.830332	
4641.785315	-0.823145	
4641.786811	-0.814613	
4641.788509	-0.805465	
4641.789996	-0.800216	
4641.791771	-0.788381	
4641.793258	-0.776743	
4641.795024	-0.765468	
4641.796506	-0.754204	
4641.798242	-0.738139	
4641.799745	-0.724737	
4641.801480	-0.712491	
4641.803012	-0.696390	
4641.804758	-0.681554	
4641.806278	-0.668075	
4641.807980	-0.657448	
4641.809521	-0.639224	
4641.811232	-0.625270	
4641.812786	-0.612359	
4641.814466	-0.595372	
4641.816034	-0.573985	
4641.817692	-0.563979	
4641.819288	-0.545719	
4641.820936	-0.528892	
4641.822521	-0.509959	
4641.824152	-0.502616	
4641.825775	-0.480597	
4641.827398	-0.463489	
4641.829083	-0.445965	
4641.830655	-0.433389	
4641.832325	-0.404973	
4641.833913	-0.399918	
4641.835593	-0.384397	
4641.837181	-0.367727	
4641.838848	-0.344335	
4641.840410	-0.343187	
4641.842122	-0.319001	
4641.843659	-0.302219	
4641.845365	-0.286001	
4641.846895	-0.274617	
4641.848819	-0.244368	
4641.850531	-0.230370	
4641.852251	-0.213173	
4641.853980	-0.194679	
4641.855555	-0.176785	
4641.867457	-0.060604	
4641.870166	-0.030637	
4641.872213	-0.004925	
4641.873703	-0.002931	
4641.875423	0.022561	
4641.876902	0.039343	
4641.878599	0.055859	
4641.880080	0.068048	
4641.881883	0.095517	
4641.883371	0.102789	
4641.885067	0.118946	
4641.886547	0.136063	
4641.888330	0.152917	
4641.889814	0.165087	
4641.891578	0.181284	
4641.893091	0.199460	
4641.894825	0.215312	
4641.896342	0.231066	
4641.916169	0.458654	
4641.917851	0.474030	
4641.919404	0.487868	
4641.921094	0.498059	
4641.922674	0.519957	
4641.924339	0.530254	
4641.925935	0.550399	
4641.927571	0.562750	
4641.929171	0.579000	
4641.930801	0.596093	
4641.932392	0.623538	
4641.934005	0.627719	
4641.935656	0.647337	
4641.937250	0.666786	
4641.938927	0.687479	
4641.940496	0.683426	
4641.942192	0.710670	
4641.943757	0.725978	
4641.945442	0.740182	
4641.946982	0.745060	
4641.948693	0.775256	
4641.950214	0.784094	
4641.951958	0.794564	
4641.953446	0.804232	
4641.955006	0.815894	
4641.956498	0.823826	
4641.958099	0.833816	
4641.959637	0.842630	
4641.961178	0.850106	
4641.962763	0.857845	
4641.964258	0.859879	
4641.965870	0.875549	
4641.967392	0.873515	
4641.969043	0.879827	
4641.970516	0.883936	
4641.972234	0.894221	
4641.973710	0.879465	
4641.975420	0.894563	
4641.976906	0.897814	
4641.978612	0.897991	
4641.980099	0.895618	
4641.981783	0.909987	
4641.983266	0.907240	
4641.985039	0.905850	
4641.986532	0.907691	
4641.988308	0.910644	
4641.989800	0.907893	
4641.991536	0.908561	
4641.993048	0.910974	
4641.994774	0.912650	
4641.996299	0.911534	
4641.998001	0.913528	
4641.999548	0.917984	
4642.001265	0.916727	
4642.002804	0.917073	
4642.004475	0.917315	
4642.006039	0.918685	
4642.007695	0.910745	
4642.009277	0.915180	
4642.010922	0.911921	
4642.012517	0.908702	
4642.014143	0.904058	
4642.015776	0.913230	
4642.017403	0.902825	
4642.019027	0.899550	
4642.020636	0.899445	
4642.022263	0.900924	
4642.023857	0.881491	
4642.025536	0.885459	
4642.027092	0.880923	
4642.028796	0.873297	
4642.030335	0.864697	
4642.032028	0.876101	
4642.033565	0.861221	
4642.035280	0.853245	
4642.036789	0.848475	
4642.038551	0.845889	
4642.040029	0.830380	
4642.041796	0.827741	
4642.043281	0.820575	
4642.045040	0.812848	
4642.046524	0.804699	
4642.048280	0.800772	
4642.049794	0.795426	
4642.051286	0.782378	
4642.052854	0.778257	
4642.054369	0.769564	
4642.056010	0.761282	
4642.057503	0.745112	
4642.059137	0.740613	
4642.060656	0.729547	
4642.062278	0.720729	
4642.063753	0.706831	
4642.065476	0.710295	
4642.066960	0.693469	
4642.068665	0.680043	
4642.070162	0.671108	
4642.071878	0.666347	
4642.073367	0.641886	
4642.075076	0.634692	
4642.076557	0.624347	
4642.078317	0.612403	
4642.079804	0.600097	
4642.081555	0.590956	
4642.083056	0.579399	
4642.084797	0.565550	
4642.086325	0.555117	
4642.088071	0.542238	
4642.089588	0.529428	
4642.091290	0.514511	
4642.092822	0.506664	
4642.094486	0.493008	
4642.096049	0.481531	
4642.097704	0.470888	
4642.099288	0.465140	
4642.100911	0.450574	
4642.102522	0.442428	
4642.104150	0.432478	
4642.105750	0.427777	
4642.107369	0.412385	
4642.109011	0.407765	
4642.110600	0.397923	
4642.112284	0.387712	
4642.113861	0.374116	
4642.115548	0.378418	
4642.117110	0.363493	
4642.118803	0.353048	
4642.120362	0.347376	
4642.122048	0.344512	
4642.123602	0.320362	
4642.125322	0.320749	
4642.126844	0.312749	
4642.128574	0.303439	
4642.130052	0.292450	
4642.131807	0.298807	
4642.133288	0.286923	
4642.135063	0.277291	
4642.136551	0.272993	
4642.138320	0.268425	
4642.139803	0.258237	
4642.141551	0.253246	
4642.143059	0.249830	
