time (s)	magX	magY	magZ
4640.462238	-4.599649	-296.914062	-165.244308
4640.465564	-3.489187	-298.842773	-167.173004
4640.468914	-3.255406	-299.953247	-169.510803
4640.472230	-3.196961	-301.940399	-171.147278
4640.475566	-4.132086	-304.278198	-174.303329
4640.479777	-4.307423	-306.966675	-179.797195
4640.483158	-3.664524	-308.778503	-183.128586
4640.486482	-3.547633	-311.174744	-185.407959
4640.489755	-2.729398	-311.992981	-188.622452
4640.492665	-2.554062	-315.032135	-191.427826
4640.495986	-3.372297	-315.967285	-194.291641
4640.499344	-3.606078	-318.071289	-197.973694
4640.502657	-3.547633	-322.220917	-201.480438
4640.505562	-3.489187	-322.863800	-205.805389
4640.508899	-4.365868	-324.266510	-209.955017
4640.512226	-3.255406	-327.890137	-213.578613
4640.515560	-4.365868	-328.591461	-218.312683
4640.518900	-4.190532	-331.922852	-222.637650
4640.522227	-4.132086	-333.676208	-227.254822
4640.525560	-4.190532	-336.130920	-231.579788
4640.528901	-3.430742	-339.754517	-236.430756
4640.532226	-3.781414	-340.689667	-241.632385
4640.535558	-4.015196	-342.676788	-246.308014
4640.538891	-4.482759	-345.774414	-252.503220
4640.542259	-3.372297	-349.164215	-257.412628
4640.545557	-4.073641	-351.326691	-262.964935
4640.548885	-3.489187	-354.716522	-268.458801
4640.552225	-3.547633	-357.171234	-274.537109
4640.555579	-3.430742	-359.625946	-280.673859
4640.558890	-3.313851	-362.898895	-287.921082
4640.562220	-3.138515	-364.710693	-293.531860
4640.565559	-2.554062	-366.464050	-299.785492
4640.568887	-2.495616	-369.561646	-306.272949
4640.572216	-3.021625	-372.425476	-312.175934
4640.576435	-2.437171	-375.639984	-326.202820
4640.579828	-2.144944	-378.269989	-332.865570
4640.583140	-2.612507	-380.198700	-340.229675
4640.586488	-2.028054	-382.653412	-347.009369
4640.589740	-1.560491	-385.225006	-354.198120
4640.592638	-1.092928	-387.796600	-361.562256
4640.595982	-1.735827	-388.731750	-369.510834
4640.599317	-1.618936	-391.244873	-376.641174
4640.602644	-1.034483	-392.764465	-384.765076
4640.605552	-1.618936	-395.920502	-392.947388
4640.608888	-0.976037	-397.147858	-400.720642
4640.612218	-0.800701	-398.082977	-409.136749
4640.615550	-0.508474	-401.823486	-417.377563
4640.618883	-0.683811	-401.881958	-426.085907
4640.622247	-0.391584	-404.687317	-435.320282
4640.625550	-0.683811	-407.200439	-444.379303
4640.628898	-0.274693	-408.077179	-452.912354
4640.632219	-0.040912	-409.888947	-464.075409
4640.635547	-0.859147	-411.934540	-474.478668
4640.638882	-1.151373	-411.408539	-484.998840
4640.642213	-0.625365	-412.752777	-494.642334
4640.645546	-1.268264	-414.038574	-505.980713
4640.648884	-0.976037	-414.330780	-517.435974
4640.652219	-1.326709	-415.616577	-527.547058
4640.655548	-1.151373	-417.077698	-539.879028
4640.658875	-1.911163	-418.246613	-550.808289
4640.662213	-1.502046	-418.012878	-563.315613
4640.665579	-1.794272	-418.071289	-575.355347
4640.668882	-1.735827	-418.129761	-587.219727
4640.673088	-1.034483	-417.837494	-612.877197
4640.676477	-1.618936	-415.733490	-624.741638
4640.679802	-1.151373	-415.324371	-637.658081
4640.683070	-1.092928	-415.324371	-651.158936
4640.685968	-1.268264	-412.168335	-663.783142
4640.689297	-0.742256	-411.174744	-676.407349
4640.692632	-0.683811	-409.479828	-688.622437
4640.695967	-0.333138	-406.791321	-701.947998
4640.698881	-0.040912	-403.869080	-716.208618
4640.702206	-0.099357	-401.823486	-727.021057
4640.705543	0.660433	-399.602570	-739.060730
4640.708897	0.134424	-396.446503	-753.555176
4640.712206	0.952659	-391.478668	-764.484497
4640.715539	1.011105	-387.621277	-775.998230
4640.718873	1.537113	-384.874329	-788.096436
4640.722206	1.595558	-380.900055	-799.434814
4640.725609	2.472239	-375.172424	-809.954956
4640.728873	2.355348	-370.146118	-822.754517
4640.732204	3.290473	-365.353577	-834.502014
4640.735535	3.407364	-359.567505	-846.015747
4640.738875	3.465810	-355.008759	-856.243652
4640.742205	3.524255	-347.995331	-866.939209
4640.745538	3.874927	-342.384583	-878.219177
4640.748871	4.284044	-334.845123	-890.317322
4640.752229	4.400935	-328.240784	-898.558105
4640.755532	4.225599	-321.753357	-909.604309
4640.758877	4.517826	-313.804779	-919.306213
4640.762208	4.167153	-305.563995	-929.417297
4640.765537	4.400935	-296.446503	-937.950256
4640.769737	4.517826	-279.088257	-957.003479
4640.773139	4.517826	-268.042084	-964.718323
4640.776484	4.517826	-259.450592	-971.556335
4640.779750	4.342490	-248.287552	-979.680298
4640.782633	3.407364	-238.760941	-987.511963
4640.785952	3.758036	-227.188782	-992.187561
4640.789290	4.225599	-215.090576	-998.733459
4640.792633	3.582700	-203.459946	-1004.519531
4640.795568	2.764466	-191.420212	-1009.253662
4640.798866	3.465810	-179.789581	-1013.461731
4640.802200	3.348919	-166.230270	-1017.903564
4640.805529	3.641146	-153.430740	-1020.533630
4640.808867	2.998247	-140.455872	-1024.800049
4640.812192	3.056692	-126.662766	-1027.254883
4640.815535	2.706020	-112.635887	-1027.196411
4640.818861	3.173583	-98.901222	-1028.774414
4640.822195	2.764466	-85.575684	-1029.300415
4640.825580	3.290473	-71.256569	-1028.540649
4640.828862	3.056692	-57.288136	-1028.014648
4640.832194	3.290473	-43.202808	-1028.073120
4640.835531	4.050263	-29.234365	-1024.800049
4640.838858	4.167153	-16.025717	-1021.176514
4640.842200	4.342490	-2.174167	-1018.838623
4640.845533	4.342490	12.670953	-1015.156616
4640.848859	4.634716	26.054939	-1014.104614
4640.852198	4.868498	39.964931	-1009.604309
4640.855549	5.394506	52.881351	-1004.519531
4640.858859	5.394506	66.966690	-998.090576
4640.863535	5.745178	92.624199	-987.453491
4640.866414	6.037405	105.306839	-982.544067
4640.869835	6.446523	117.814148	-973.192810
4640.873132	6.504968	130.730576	-967.815857
4640.876387	6.271186	142.711868	-959.458191
4640.879292	5.920514	154.810043	-951.684998
4640.882628	5.920514	166.908249	-945.431274
4640.885947	6.095850	178.363525	-937.482666
4640.889287	5.160725	189.760376	-927.663940
4640.892192	5.394506	201.741669	-918.078857
4640.895527	4.926943	212.904739	-909.428955
4640.898857	4.868498	223.834015	-899.785461
4640.902188	4.926943	234.295731	-889.791321
4640.905524	4.400935	244.348343	-879.504944
4640.908855	3.465810	254.284058	-869.569275
4640.912198	3.582700	264.687317	-858.815247
4640.915516	3.290473	274.973694	-848.996460
4640.918857	2.589129	284.091187	-837.248962
4640.922209	2.355348	293.091766	-824.157166
4640.925525	2.238457	302.267670	-813.052551
4640.928856	1.478667	311.443604	-802.824646
4640.932186	1.244886	319.742859	-790.434204
4640.935520	0.660433	326.814728	-778.394470
4640.938853	0.309760	334.354187	-767.348267
4640.942179	0.485097	342.653412	-754.139648
4640.945522	0.426651	348.556396	-743.093506
4640.948851	0.017534	355.452942	-730.001709
4640.952177	0.075979	360.479248	-718.371094
4640.955527	-0.040912	367.083588	-706.506714
4640.958848	-0.333138	372.518982	-694.116272
4640.963057	-0.333138	381.227356	-671.030396
4640.966450	-0.859147	385.552307	-659.867310
4640.969779	-0.450029	389.818817	-647.184631
4640.973105	-0.157802	393.267120	-637.365845
4640.975940	-0.508474	397.124481	-626.670349
4640.979276	-0.625365	400.280548	-613.520142
4640.982601	-0.450029	401.741669	-603.935120
4640.985970	-0.333138	404.430176	-592.655151
4640.988845	0.075979	407.001770	-582.427246
4640.992182	-0.566920	408.696686	-572.199280
4640.995513	0.192870	411.034454	-562.380493
4640.998857	-0.099357	411.326721	-551.860291
4641.002177	-0.099357	412.495636	-542.801270
4641.005508	-0.099357	413.898315	-531.696655
4641.008848	-0.216248	414.482758	-522.871399
4641.012174	-0.157802	415.067230	-513.403259
4641.015509	-0.216248	414.365875	-504.052002
4641.018840	-0.859147	414.190552	-494.525421
4641.022186	-0.859147	415.359436	-485.758636
4641.025515	-0.391584	415.125671	-476.348907
4641.028884	-1.268264	415.125671	-467.173004
4641.032174	-0.859147	414.541229	-458.756866
4641.035507	-1.326709	413.898315	-449.522491
4641.038844	-1.385155	413.430756	-440.814148
4641.042207	-1.794272	412.612518	-431.462891
4641.045510	-1.969608	412.028046	-424.098785
4641.048839	-2.612507	409.865601	-415.858002
4641.052179	-2.378726	409.398010	-406.974304
4641.055516	-2.261835	408.638214	-398.558136
4641.059709	-2.670953	405.482178	-383.187042
4641.063053	-2.729398	404.780853	-375.764465
4641.066430	-3.781414	402.092346	-368.283478
4641.069762	-3.722969	400.981873	-359.516663
4641.072655	-4.190532	398.468750	-352.327881
4641.075933	-4.015196	397.066040	-345.782013
4641.079266	-4.132086	394.552887	-338.184113
4641.082596	-4.541204	392.974884	-331.521332
4641.085533	-5.184103	391.163055	-324.917023
4641.088833	-5.359439	388.357697	-318.838715
4641.092166	-5.067212	386.429016	-311.357697
4641.095509	-5.827002	383.857391	-306.331360
4641.098837	-5.534775	381.928711	-299.960815
4641.102167	-5.008767	379.649323	-294.876099
4641.105501	-5.242548	377.486847	-288.739319
4641.108835	-5.300993	375.149048	-283.946838
4641.112171	-5.300993	372.811218	-278.569855
4641.115496	-5.125657	371.993011	-273.777313
4641.118839	-5.534775	369.129150	-268.692566
4641.122164	-5.008767	366.557587	-264.016937
4641.125529	-5.125657	365.154877	-259.341309
4641.128848	-4.658094	362.758606	-254.782593
4641.132169	-4.482759	359.777893	-250.925186
4641.135502	-4.541204	358.024567	-246.424911
4641.138836	-4.658094	354.751617	-242.625961
4641.142163	-4.891876	353.232025	-239.528351
4641.145493	-4.833431	350.894226	-235.554077
4641.148834	-4.950321	349.959076	-231.287567
4641.152168	-4.307423	347.270599	-227.196381
4641.156360	-5.242548	343.296326	-219.890717
4641.159731	-4.482759	341.075409	-216.150208
4641.163100	-4.891876	338.386932	-213.637070
4641.166426	-5.300993	337.510223	-210.247223
4641.169272	-5.476330	334.646423	-205.922272
4641.172600	-5.125657	332.308594	-203.409119
4641.175919	-5.359439	331.139679	-199.960846
4641.179246	-5.827002	329.094116	-196.746353
4641.182168	-5.943892	326.639404	-194.291641
4641.185492	-5.768556	324.886047	-190.609589
4641.188824	-5.768556	321.788422	-187.862656
4641.192165	-6.177674	321.437775	-184.472839
4641.195522	-6.060783	319.099945	-181.784332
4641.198819	-6.411455	317.112793	-179.446518
4641.202168	-6.294564	315.885437	-176.699600
4641.205487	-5.827002	313.196960	-173.718887
4641.208821	-6.586791	311.502045	-171.030396
4641.212156	-6.586791	309.398010	-168.926361
4641.215491	-7.229691	307.936890	-166.588547
4641.218828	-7.112800	305.657501	-163.841614
4641.222158	-7.171245	304.897705	-161.971359
4641.225491	-7.054354	302.326141	-159.049103
4641.228829	-7.054354	300.397430	-157.471085
4641.232163	-6.937464	299.929871	-156.185272
4641.235496	-7.054354	297.299805	-153.964355
4641.238854	-6.469900	297.007599	-151.568085
4641.242156	-6.645236	295.195801	-149.405609
4641.245509	-6.879018	294.319122	-148.528931
4641.248825	-6.703682	293.091766	-147.360031
4641.253005	-6.762128	290.227936	-143.502640
4641.256351	-6.411455	288.825256	-142.976624
4641.259696	-6.119228	288.474579	-142.158386
4641.263099	-6.528346	287.364136	-141.340149
4641.265931	-6.236119	286.370544	-140.521912
4641.269337	-6.586791	284.500305	-138.417892
4641.272574	-6.060783	283.389832	-138.534775
4641.275911	-6.586791	282.337799	-137.658096
4641.278826	-6.820573	282.746948	-136.313858
4641.282156	-6.002337	281.928711	-135.729401
4641.285485	-6.528346	281.110443	-135.261841
4641.288835	-6.294564	280.701355	-133.566925
4641.292147	-6.353010	280.233795	-132.807129
4641.295477	-6.411455	279.707764	-132.514908
4641.298814	-6.645236	278.831116	-131.696671
4641.302149	-6.703682	278.246643	-131.287552
4641.305479	-6.469900	277.253082	-130.060196
4641.308812	-6.645236	276.843964	-129.884872
4641.312144	-6.703682	276.843964	-129.358856
4641.315476	-6.353010	275.499695	-128.189957
4641.318816	-6.937464	275.908844	-127.547043
4641.322176	-6.820573	274.856812	-127.196381
4641.325512	-6.411455	274.213898	-126.611923
4641.328815	-6.820573	273.687927	-126.202805
4641.332169	-6.995909	273.629456	-125.910583
4641.335475	-6.995909	273.044983	-124.917007
4641.338812	-7.229691	272.109863	-125.443024
4641.342150	-7.054354	272.226776	-124.566345
4641.345482	-7.638807	271.583862	-124.157227
4641.349655	-7.638807	271.525421	-123.923431
4641.353018	-7.521916	271.817657	-123.105209
4641.356397	-7.346581	270.765656	-122.696091
4641.359724	-7.638807	271.174744	-123.280548
4641.362591	-7.697253	270.707184	-122.637634
4641.365908	-7.463471	270.999420	-122.696091
4641.369268	-7.580362	270.707184	-122.520752
4641.372562	-7.112800	270.999420	-123.280548
4641.375479	-6.937464	271.291626	-123.105209
4641.378812	-7.521916	272.109863	-123.748108
4641.382140	-7.054354	271.993011	-123.572769
4641.385475	-6.645236	272.285217	-124.040329
4641.388800	-6.820573	272.051422	-124.741669
4641.392139	-7.112800	273.512543	-125.033905
4641.395470	-6.528346	274.097015	-125.735245
4641.398809	-6.879018	275.090607	-127.254822
4641.402141	-6.937464	274.155487	-127.547043
4641.405469	-6.586791	276.376404	-127.897720
4641.408807	-6.353010	276.668610	-128.482178
4641.412156	-6.119228	277.077728	-130.060196
4641.415492	-6.528346	278.129761	-131.053772
4641.418812	-6.703682	279.006439	-131.404449
4641.422135	-6.177674	279.123322	-131.988907
4641.425469	-6.762128	279.883087	-133.800705
4641.428801	-6.879018	280.876678	-134.852722
4641.432137	-6.937464	282.162476	-136.196960
4641.435465	-6.469900	283.097595	-137.658096
4641.438803	-6.469900	283.331390	-137.833435
4641.442139	-6.469900	284.324951	-139.002335
4641.445465	-7.054354	284.967865	-140.288132
4641.450151	-7.112800	287.714783	-142.158386
4641.453069	-7.697253	288.357697	-144.262421
4641.456422	-6.937464	289.351257	-144.846878
4641.459733	-7.697253	289.935699	-145.665115
4641.462995	-7.872589	291.805969	-147.418472
4641.466316	-7.697253	292.682648	-148.821167
4641.469224	-7.814144	293.676208	-149.756287
4641.472558	-7.405026	295.137360	-150.808304
4641.475891	-8.047925	296.364685	-152.386322
4641.479243	-7.814144	297.241394	-153.672119
4641.482132	-7.931034	297.825836	-155.191696
4641.485465	-8.106371	300.163666	-156.945068
4641.488800	-8.281707	300.689667	-158.932205
4641.492200	-7.931034	302.910583	-160.860901
4641.495463	-8.281707	305.014618	-162.672699
4641.498815	-8.749269	306.241974	-164.484512
4641.502131	-8.398597	307.644653	-166.822327
4641.505467	-8.515488	309.631805	-169.160141
4641.508796	-8.807714	310.566925	-171.439514
4641.512128	-8.398597	312.378723	-173.835770
4641.515463	-8.047925	314.950317	-176.758041
4641.518798	-8.106371	316.002350	-179.680298
4641.522123	-8.106371	319.158386	-182.368790
4641.525465	-8.047925	319.392181	-185.232620
4641.528799	-7.638807	322.314423	-188.447113
4641.532129	-8.164816	324.652252	-191.544724
4641.535454	-7.580362	325.879608	-194.642319
4641.538793	-7.463471	327.983643	-198.207489
4641.542135	-7.288136	330.204559	-201.246658
4641.545460	-7.346581	332.659271	-204.285812
4641.548792	-7.346581	334.237305	-209.019867
4641.552128	-6.937464	336.750427	-212.760391
4641.556792	-7.346581	340.783173	-219.306259
4641.559715	-7.463471	343.880768	-223.923447
4641.562968	-7.580362	346.160156	-227.488617
4641.566336	-7.463471	347.971954	-231.521347
4641.569663	-7.521916	350.192871	-235.320297
4641.572614	-8.047925	352.647583	-238.943893
4641.575906	-7.931034	354.926941	-243.677963
4641.579239	-7.521916	356.972534	-247.418472
4641.582561	-8.223261	358.959686	-252.853897
4641.585463	-7.872589	360.362366	-256.769745
4641.588789	-8.340152	363.869080	-260.743988
4641.592122	-8.515488	366.031555	-264.893616
4641.595451	-8.749269	368.310944	-270.504395
4641.598787	-8.983051	370.999420	-275.472229
4641.602123	-9.567504	372.402100	-280.440094
4641.605452	-8.866159	375.499695	-284.005249
4641.608784	-9.392168	375.850403	-290.141998
4641.612114	-9.275277	378.305084	-294.350067
4641.615458	-8.924605	380.526031	-299.843964
4641.618779	-9.275277	383.915833	-305.279388
4641.622119	-9.567504	384.558746	-310.948578
4641.625453	-9.976622	387.422577	-316.559326
4641.628810	-10.151958	389.292816	-322.228546
4641.632110	-9.801286	391.396820	-328.891296
4641.635454	-9.859731	393.910004	-335.086487
4641.638785	-9.625950	395.780243	-342.450623
4641.642137	-10.327293	396.890717	-348.996490
4641.645453	-9.625950	398.118073	-356.535950
4641.648785	-10.210402	401.332550	-363.081818
4641.652118	-10.327293	403.787262	-371.147278
4641.656744	-9.684395	405.832855	-385.466400
4641.659635	-9.158387	407.293976	-393.590302
4641.662977	-9.275277	408.462891	-401.831116
4641.666318	-8.924605	409.690277	-411.123901
4641.669713	-8.749269	411.209808	-419.306274
4641.672579	-8.983051	412.670959	-429.008179
4641.675883	-8.515488	413.430756	-436.606079
4641.679212	-8.749269	415.067230	-445.665100
4641.682538	-8.281707	414.365875	-454.782593
4641.685447	-8.457043	414.424316	-464.718292
4641.688774	-8.573934	415.359436	-474.712463
4641.692114	-8.223261	415.943878	-484.063690
4641.695444	-8.398597	414.307434	-493.707214
4641.698772	-8.106371	415.534760	-504.344269
4641.702108	-8.749269	414.365875	-513.753967
4641.705444	-8.457043	413.372314	-523.689697
4641.708770	-8.924605	413.547638	-533.625305
4641.712107	-8.983051	412.437164	-543.970154
4641.715441	-9.450614	412.670959	-554.081238
4641.718774	-9.742840	409.865601	-564.192261
4641.722107	-10.035067	408.988892	-574.478638
4641.725436	-10.327293	407.644623	-584.940369
4641.728771	-10.268848	405.423706	-596.220276
4641.732140	-11.262420	403.904144	-606.097534
4641.735438	-11.262420	401.098755	-616.500854
4641.738768	-10.677966	398.760956	-626.202759
4641.742107	-11.729982	394.903564	-638.651672
4641.745465	-11.671537	393.500885	-648.412048
4641.748768	-12.022209	389.000580	-658.932190
4641.752106	-11.613091	384.617187	-671.030396
4641.755441	-12.372881	381.461151	-680.790771
4641.759626	-12.957335	371.057861	-705.279358
4641.762975	-12.606663	366.849792	-716.325500
4641.766311	-12.431327	360.596130	-728.189941
4641.769703	-12.840444	355.043854	-738.943848
4641.772548	-13.015780	349.491516	-750.516052
4641.775912	-12.548217	342.478088	-761.796021
4641.779195	-12.197545	336.224426	-773.835754
4641.782526	-12.431327	328.684967	-784.122131
4641.785862	-12.197545	321.087067	-796.921631
4641.788795	-12.548217	311.794281	-808.610718
4641.792108	-11.729982	303.845734	-820.182922
4641.795436	-12.431327	294.962006	-831.404419
4641.798770	-11.729982	285.552307	-843.327271
4641.802106	-11.846873	276.317963	-853.964355
4641.805429	-10.794857	266.674469	-864.893555
4641.808769	-10.794857	255.686737	-875.121521
4641.812098	-10.502629	245.341904	-886.576782
4641.815432	-10.385739	234.471069	-897.623047
4641.818795	-10.970193	223.600250	-908.902954
4641.822094	-10.327293	212.495621	-918.604919
4641.825433	-10.327293	199.929871	-926.261169
4641.828825	-9.976622	188.591476	-935.028015
4641.832118	-9.742840	176.142609	-944.496216
4641.835432	-10.210402	164.219757	-952.970764
4641.838764	-10.444184	150.952667	-961.094604
4641.842098	-10.268848	138.270020	-967.172974
4641.845431	-9.976622	125.002922	-976.874878
4641.849550	-10.970193	98.936295	-989.499146
4641.853785	-11.145530	85.786095	-995.869690
4641.867117	-11.963764	32.951492	-1014.221558
4641.869863	-13.074226	19.509058	-1018.897095
4641.872575	-12.723554	6.709527	-1019.423157
4641.875884	-13.541789	-7.492694	-1022.637634
4641.879181	-13.658679	-21.344244	-1024.624756
4641.882517	-14.184688	-34.202221	-1027.722290
4641.885419	-13.775570	-47.235535	-1028.540649
4641.888767	-14.009352	-60.911747	-1028.657471
4641.892094	-14.476914	-74.120392	-1028.598999
4641.895425	-14.418468	-87.270599	-1028.073120
4641.898753	-14.769141	-100.362358	-986.050842
4641.902093	-20.204557	-101.765045	1029.670898
4641.905425	-17.866743	-115.967270	824.586243
4641.908757	-15.002922	-139.403854	-1016.442444
4641.912107	-14.067797	-153.080063	-1018.371033
4641.915418	-13.541789	-165.587372	-1013.637024
4641.918772	-13.424898	-177.860901	-1009.487366
4641.922084	-13.658679	-190.543549	-1004.578003
4641.925419	-12.957335	-202.232620	-998.324341
4641.928753	-12.957335	-214.097015	-995.869690
4641.932080	-12.548217	-226.312088	-988.154846
4641.935426	-12.255991	-237.592056	-981.725830
4641.938756	-11.554646	-246.943298	-973.309753
4641.942087	-11.028639	-259.099945	-964.659851
4641.945415	-11.262420	-269.035645	-958.289307
4641.948752	-11.087084	-279.848053	-950.457642
4641.953379	-10.853303	-297.732330	-929.943298
4641.956305	-10.385739	-306.791351	-919.773804
4641.959614	-9.742840	-314.915253	-912.994141
4641.963044	-9.450614	-322.863800	-899.785461
4641.966363	-9.918177	-330.637054	-888.797729
4641.969211	-10.035067	-337.825806	-877.050232
4641.972516	-10.093513	-344.371704	-866.997681
4641.975862	-10.794857	-350.976044	-856.945007
4641.979172	-10.853303	-356.820587	-844.554626
4641.982083	-10.619520	-364.418457	-834.209778
4641.985416	-10.736412	-369.912323	-822.696045
4641.988749	-11.028639	-375.406189	-809.545837
4641.992081	-10.911748	-378.562225	-796.278748
4641.995410	-11.496202	-382.010529	-786.226196
4641.998748	-11.496202	-385.984802	-775.063110
4642.002080	-11.788428	-390.017517	-762.906433
4642.005409	-11.963764	-393.874939	-748.996460
4642.008743	-12.197545	-398.375214	-739.703674
4642.012078	-12.255991	-400.829895	-724.683167
4642.015413	-12.489772	-402.817078	-714.981262
4642.018757	-12.314436	-406.615997	-702.181702
4642.022073	-12.723554	-408.135590	-688.914612
4642.025415	-12.197545	-409.772095	-676.641113
4642.028745	-12.431327	-411.350067	-665.244324
4642.032073	-12.665108	-413.746338	-652.327881
4642.035405	-13.074226	-413.278778	-640.404968
4642.038742	-12.781999	-414.623047	-628.891296
4642.042078	-12.489772	-416.668640	-617.260620
4642.045409	-12.255991	-416.668640	-604.227295
4642.050070	-12.139100	-419.240204	-580.264709
4642.052931	-11.554646	-417.779083	-570.095276
4642.056342	-11.437756	-417.837494	-557.471069
4642.059666	-10.502629	-417.486847	-546.249573
4642.062529	-10.444184	-418.188202	-534.502075
4642.065831	-9.684395	-417.954407	-521.760986
4642.069167	-9.684395	-416.317963	-511.007019
4642.072498	-9.684395	-413.921661	-499.843964
4642.075399	-8.924605	-413.746338	-489.382263
4642.078741	-8.866159	-412.752777	-478.862091
4642.082068	-9.041496	-410.882538	-468.575714
4642.085402	-8.924605	-409.538300	-458.347748
4642.088741	-8.515488	-409.304504	-447.652252
4642.092070	-8.515488	-405.973114	-438.534790
4642.095406	-8.515488	-404.804199	-428.657501
4642.098739	-8.281707	-402.407959	-419.598480
4642.102069	-7.872589	-402.817078	-409.721222
4642.105400	-8.164816	-398.842773	-401.129761
4642.108755	-8.047925	-397.673859	-391.953827
4642.112072	-8.164816	-394.985382	-383.829926
4642.115404	-7.989480	-393.816467	-376.465820
4642.118730	-7.580362	-392.530670	-368.049683
4642.122063	-8.106371	-388.030396	-360.802460
4642.125402	-7.872589	-387.329041	-353.263000
4642.128729	-8.164816	-386.218597	-345.898895
4642.132070	-8.281707	-382.068970	-338.768555
4642.135398	-8.690824	-381.075409	-332.690247
4642.138732	-8.047925	-379.438934	-325.443024
4642.142066	-8.573934	-376.282867	-318.897125
4642.145395	-8.866159	-373.711273	-311.825256
4642.149594	-8.573934	-369.210968	-299.493256
4642.152974	-9.041496	-366.697845	-294.466980
4642.156379	-8.632379	-365.353577	-288.037994
4642.159578	-8.749269	-362.606659	-282.894806
4642.162486	-9.099941	-358.807709	-276.407349
4642.165817	-8.573934	-357.638824	-271.731750
4642.169155	-8.223261	-355.476318	-266.413208
4642.172063	-8.515488	-353.839844	-261.036224
4642.175397	-7.872589	-351.034485	-256.243713
4642.178753	-8.281707	-348.287567	-250.282303
4642.182066	-7.872589	-345.891296	-245.898895
4642.185396	-7.697253	-343.202789	-240.755707
4642.188731	-8.047925	-341.040314	-236.547638
4642.192064	-7.580362	-338.468750	-231.813568
4642.195387	-7.638807	-335.078918	-227.254822
4642.198731	-7.463471	-333.851562	-222.988312
4642.202060	-7.638807	-330.286377	-218.137360
4642.205394	-6.995909	-328.591461	-213.461731
4642.208772	-7.229691	-326.136749	-209.312103
4642.212057	-6.820573	-324.734070	-205.746933
4642.215394	-6.236119	-322.045593	-201.889542
4642.218729	-6.586791	-319.181763	-198.265930
4642.222089	-6.294564	-319.298645	-194.583878
4642.225392	-6.236119	-316.201050	-191.252487
4642.228728	-6.236119	-313.687897	-186.985977
4642.232056	-6.469900	-311.233185	-184.940399
4642.235387	-6.703682	-310.239624	-180.790756
4642.238725	-6.353010	-307.726471	-178.394516
4642.242925	-6.177674	-303.752167	-172.725311
4642.246261	-6.879018	-302.349487	-170.212158
4642.249652	-6.528346	-300.888367	-168.166565
4642.253031	-6.060783	-298.901215	-163.958511
4642.255870	-5.827002	-297.147858	-162.555817
4642.259155	-5.651666	-295.511383	-160.159561
4642.262475	-6.236119	-294.400940	-157.821747
4642.265848	-6.002337	-292.530670	-156.477509
4642.269138	-6.762128	-291.361786	-154.724136
4642.272050	-6.586791	-290.426666	-152.210999
4642.275390	-6.294564	-289.023956	-150.632965
4642.278722	-7.054354	-287.212158	-148.645828
4642.282053	-6.586791	-286.510803	-146.541794
4642.285388	-6.879018	-284.640533	-145.372879
4642.288715	-6.820573	-283.705414	-144.203979
4642.292053	-6.820573	-281.835175	-141.983047
4642.295412	-7.054354	-281.133850	-141.047928
4642.298710	-6.762128	-280.257141	-139.002335
4642.302058	-7.112800	-278.971344	-137.774994
4642.305381	-6.586791	-278.036224	-136.372299
4642.308731	-6.703682	-277.101105	-135.144943
4642.312052	-6.119228	-276.282867	-133.742264
4642.315381	-6.820573	-275.464630	-133.040909
